,username,created_at,replies_count,retweets_count,likes_count,tweet,language
65,zulfahmi_coen,2021-04-10 04:56:12 India Standard Time,0.0,0.0,0.0,Positif covid-19  Sakit kepala campur demam dan sedikit batuk  #BebaskanIBHRSTanpaSyarat  #BebaskanIBHRSTanpaSyarat,in
66,sipgrab,2021-04-10 04:47:04 India Standard Time,0.0,0.0,0.0,Pfizer and BioNTech request regulatory agencies expand emergency use of their COVID-19 vaccine to adolescents  https://t.co/GxtzY1aXuA #Nifty #sipgrab,en
67,anupbhatia7,2021-04-10 04:46:03 India Standard Time,0.0,0.0,0.0,Coronavirus second wave symptoms: Do not ignore these COVID-19​ symptoms even if you don’t have fever and cold  https://t.co/8m0TDeZMxN,en
68,sudhanshugarg6,2021-04-10 04:42:46 India Standard Time,0.0,0.0,0.0,"Modi urges States to ‘test, track, treat’ to bring Covid positivity rate below 5%  https://t.co/QQeuiSA0ws via NaMo App  https://t.co/rXDMJkdtLi",en
69,sudhanshugarg6,2021-04-10 04:41:03 India Standard Time,0.0,0.0,0.0,"Modi urges States to ‘test, track, treat’ to bring Covid positivity rate below 5%  https://t.co/QQeuiSA0ws  via NaMo App  https://t.co/1w9P6qcb4c",en
70,_rodahidup,2021-04-10 04:06:42 India Standard Time,0.0,0.0,0.0,@eddydaud  Covid vaccine: Pfizer says shot is 100% effective in kids 12 to 15  https://t.co/2LCMKbvhzc,en
71,sipgrab,2021-04-10 03:48:32 India Standard Time,0.0,0.0,0.0,COVID-19 causes 'unexpected' cellular response in the lungs  https://t.co/WXAgei9CQ6 #Nifty #sipgrab,en
72,salima252,2021-04-10 03:46:37 India Standard Time,2.0,0.0,1.0,@ronavioleta Oh keluarga test swab semua karena dulu ad satu yg kena covid sebulan lalu kak 😸 Alhamdulillah beliau sudah negative dan kita semua juga negative (ga ada yg kena kalau yg di pdg selain beliau)  Aku diabet mmg kak rona ☺️,in
73,kaustubhjadhav7,2021-04-10 03:42:27 India Standard Time,0.0,0.0,1.0,"Is it really the moment to take politics,police &amp; democracy seriously. Maharashtra needs to decide now or never? Is covid even real. We need help @OfficeofUT @PMOIndia  #nolockdown #Trending #maharashtralockdown #MaharashtraNeedsVaccine #COVID19India #CoronavirusIndia #food",en
74,sipgrab,2021-04-10 03:40:36 India Standard Time,0.0,0.0,0.0,Chipotle CFO says digital sales remain strong even as dining rooms reopen from Covid closures  https://t.co/UUSPfcvVB8 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en
75,amitsampattoi,2021-04-10 03:31:37 India Standard Time,0.0,0.0,0.0,@ProshuncTOI @uddhavthackeray @TOI_Nagpur @t_dayashankar @radhakrishnan11 @RanjitVDeshmukh @NitinRaut_INC @nitin_gadkari Why there are NO BEDS? What has the administration done since last full year? Where is that Katol road @ngpnmc #Covid centre where Crores were spent.  What happened to Mankapur stadium Covid centre? Lastly what’s the result of 15-day March lockdown in #Nagpur @NitinRaut_INC ?,en
76,dips_singhania,2021-04-10 03:24:58 India Standard Time,0.0,0.0,1.0,Where Is Arogyasetu App ?  Which Made For The Covid-19.🤔 #IndiaFightsCorona😷  #ArogyasetuApp #CoronaVaccine  https://t.co/ZNXnnLeioz,en
77,sandstormcasts,2021-04-10 03:17:27 India Standard Time,5.0,0.0,7.0,"So in order for me to go back to Ireland, i have to quarantine for 2 weeks and it costs 1.9k euros.  And today they confirmed 10 covid cases in the hotel where you quarantine.   What an absolute fucking shitshow... Just let me quarantine at home ffs..  https://t.co/aCOBeyDPcT",en
78,stretchwater,2021-04-10 03:12:52 India Standard Time,1.0,0.0,0.0,"@amitabhk87 sir I have been trying to get in touch with authorities, we work for disinfection in hospitals and we have a solution that can incorporated to daily lives. The chemical works against COVID-19. We have done some testing at PWD office, we have on site",en
79,nada10062503,2021-04-10 03:04:47 India Standard Time,0.0,0.0,0.0,Demokrasi KENA COVID JUGA NICH.. ????????,in
80,mulletfarm,2021-04-12 05:27:11 India Standard Time,0.0,0.0,4.0,"""Cannot do COVID test... [swab] test messed up my friend's silicone nose, crooked now.""  Everything is a struggle around here.",en
81,dipakghyar4,2021-04-12 05:18:24 India Standard Time,0.0,0.0,0.0,#महाराष्ट्रचे_मुख्यमंत्री🚩   श्री .  @uddhavthackeray  #Boss♥️  जो #निर्णय घेतील #निर्णय मान्य ... कारण मि #महाराष्ट्टीयन आहे  #महाराष्ट्र_द्रोही नाही .  #रडायचं_नाही_लढायचं_साहेब  #On_duty_covid-19✌️😎😍  https://t.co/JwlQOaljlm,mr
82,the_pattayanews,2021-04-12 05:15:05 India Standard Time,1.0,0.0,2.0,"97 cases of Covid-19 in #Chonburi today, a drop from the past two days as health authorities continue to test thousands of people locally.   https://t.co/sgBIp76FY2",en
83,himanshu2904,2021-04-12 05:12:53 India Standard Time,0.0,0.0,0.0,I am so sorry for your loss Fareed. My thoughts are with you and your family. I lost my mom to Covid too and I couldn’t see her. One feels so helpless in these times.,en
84,profsomashekhar,2021-04-12 04:53:05 India Standard Time,0.0,0.0,7.0,This 🧵 supposed errors but sometimes I feel individuals with an agenda in the clothing of journalists have been doing immense damage to the Mx of #Covid_19 Trust loss has huge implications since individuals then base decisions often on rumors!,en
85,mdtanve54258066,2021-04-12 04:43:01 India Standard Time,0.0,0.0,0.0,Covid or no Covid  Please maintain social distance,en
86,whymeali,2021-04-12 04:29:18 India Standard Time,0.0,0.0,0.0,Did Simpsons predict when covid would end?,en
87,kar_subrat,2021-04-12 04:24:59 India Standard Time,0.0,0.0,0.0,@doorva207 Hospitals now taking COVID-19 pendamic as a opertunity to make money no proper medicine for corona still they are charging too much 10 to 15 lakh package  in superspaciality hospitals to kill anyone. They will develop condition of patients for ventilator then no chance left .,en
88,gotrek2,2021-04-12 04:19:13 India Standard Time,0.0,0.0,0.0,The total mismanagement of the covid virus pandemic makes the government more dangerous than the virus.,en
89,manojkghezta,2021-04-12 04:07:39 India Standard Time,0.0,0.0,1.0,@ndtv No one can explain  What is Corona &amp; covid-19,en
90,gyanendracapt,2021-04-12 04:07:29 India Standard Time,0.0,0.0,1.0,"COVID test system at Mumbai International Airport...making people fool &amp; collecting Rs 600...why we need to retest when holding within 72 hrs negative test report, and its only for other states connecting flight, why not for Mumbai passengers...  https://t.co/ixo2VhqBwY",en
91,puakfug,2021-04-12 04:06:20 India Standard Time,0.0,0.0,1.0,Covid-19 อยุ่บ้านหยุดเชื้อ  https://t.co/ZPjhswizRg,th
92,srishtizworld25,2021-04-12 04:05:13 India Standard Time,0.0,0.0,1.0,Benifits of wearing Mask 👇 1-Reduce Your Own Chance of Catching COVID-19  2 photo bhi aachi aati h Bro 😂 #COVIDSecondWave #MaskUp #COVID19India #mask #haldarsrishti25  https://t.co/CBGcftHOsB,en
93,sipgrab,2021-04-12 03:36:33 India Standard Time,0.0,0.0,0.0,Equity Strategy: Covid wave likely to affect the recovery  https://t.co/ct3wThhedT #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en
94,rajaasadullah,2021-04-12 03:26:48 India Standard Time,0.0,0.0,1.0,@TariqQasmi10 @MNAMohsinRanjha @MaryamNSharif @AzmaBokhariPMLN @akleghari Ranjha he should take Covid-19 precautions. We are losing our elders everywhere. Please tell uncle to be cautious..... these elections will be there for ever.... as a saying goes جان ھے تو جہان ھے,en
95,abernathy_pet,2021-04-12 03:15:48 India Standard Time,0.0,0.0,0.0,didn't collected my PT-PCR sample but received messages as sample collected and given for testing. if government is like that then how we can stop covid-19.#Karnataka #KarnatakaFightsCorona #karnatakalockdown #COVID19 #secondwave,en
96,koreamitali,2021-04-12 03:15:04 India Standard Time,0.0,0.0,3.0,"Better to be frustrated with masks and excessive precautionary measures than being due to isolation due to Covid or anything else. Stay at home, spend time with your family. I hope you all stay safe and also take care of your mental health. (3/3)",en
97,koreamitali,2021-04-12 03:09:00 India Standard Time,1.0,0.0,3.0,My aunt also tested positive and yesterday my bf told me he and his family also have symptoms of covid. My parents came in close contact with my aunt and now they're also isolated. This is depressing. I understand we all are frustrated with masks and excessive precautions. (2/n),en
98,koreamitali,2021-04-12 03:03:21 India Standard Time,1.0,0.0,4.0,"Thank god everyday if you and your family are still safe from Covid. Past two days have been the worst for me. My uncle, who was absolutely fine until 4days ago, passed away due to it and everything happened so fast I still can't comprehend it. (1/n)",en
99,antonsudarwo4,2021-04-12 03:00:49 India Standard Time,0.0,0.0,0.0,Tangkal Covid-19 Masuk Desa Aktifkan Kembali Pos Jaga Desa @jokowi  @halimiskandarnu  @budimuni98  @taufikmadjid71  @fachrilabalado  @yusradaridesa  @SukoyoKasekpro  @tppkemendes @TPPI_Batanghari  https://t.co/cUlIl4m43t,in
101,jamiamasjidsdl,2021-04-14 04:57:11 India Standard Time,0.0,1.0,3.0,"As per GOK Guidelines Due to Covid 2 Wave, All are requested to Break Fast At Home In The Holy Month of Ramazan.   Wear Mask, Stay Safe  Only Prayers During Ramadan No Iftar at Masjid @VMuniyappaMla  https://t.co/8qUtpIMELN",en
102,khurammmalik,2021-04-14 04:54:11 India Standard Time,0.0,0.0,0.0,@ishawtf Yeah unfortunately due to covid positive filhaal tu sehri nahi ho sakti :$,et
105,aayash910,2021-04-14 04:25:08 India Standard Time,0.0,0.0,0.0,It’s covid ka mela,en
106,kiani89,2021-04-14 04:15:17 India Standard Time,0.0,1.0,0.0,"With almost 150,000 COVID cases daily in India, a continuation of IPL puts a question mark on the credibility of ICC's role being a general body.   It depicts that Money is more important than Health.  #IPL2021  #ICC  #COVID19India",en
108,mazrulhisyem,2021-04-14 03:54:25 India Standard Time,0.0,0.0,1.0,Subuh u. Nampak macam ramai sebab covid jarak2 tapi dalam 5 saf je. But okayla jugak  https://t.co/zugYk050v0,in
109,sitiaisyahysf,2021-04-14 03:51:01 India Standard Time,0.0,0.0,1.0,Memang tak balik kampung sampai hujung tahun lah cerita dia ya allah kesian frontliners yg fight for covid!,in
117,mandeep020700,2021-04-14 02:33:28 India Standard Time,0.0,0.0,1.0,"@whosthatmiss Two peg vodka, will help you out from everything.... #covid  #responsibility #mistake specially in night. So, before meal aur phir 6 bje uth kar yoga karo.. whole day fresh",en
119,ohmiol,2021-04-14 02:25:45 India Standard Time,0.0,0.0,0.0,Kenangan before covid sahur kat Mamak is awesome,in
121,impratyush143,2021-04-14 02:13:56 India Standard Time,0.0,0.0,1.0,"With Due respect, I want to ask u all a simlle Question, If there is covid guidelines for one and all, then why der re no Guidelines for Election campaigning??? Mass gathering in Election campaigning cant occur Corona!!! @narendramodi @ECISVEEP @rashtrapatibhvn @VPSecretariat",en
123,impratyush143,2021-04-14 02:08:25 India Standard Time,0.0,0.0,0.0,"@AnubhavMohanty_ @drharshvardhan @MoHFW_INDIA @narendramodi Sir my Question is Why der re no covid guidelines for Election campaigning... If it is applicable for every1 and wvery where, then it should b applied for politics too...then Ruling party is Showing its power against the General peole, Whats ur View Anubhav sir ????",en
124,sipgrab,2021-04-14 02:08:04 India Standard Time,0.0,0.0,0.0,Moderna says new data shows its Covid vaccine is more than 90% effective against virus six months after second shot  https://t.co/GHdiBbBzc3 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en
125,mohammadsaif16,2021-04-14 01:50:01 India Standard Time,0.0,1.0,3.0,"Looking at the current situation of covid cases in Pune's Kondhwa, Undri &amp; adjoining areas, PMC &amp; allied offices must immediately set-up jumbo or mini covid center within Kondhwa/Undri area. #PuneFightsCorona @CMOMaharashtra @rajeshtope11  @PMCPune @collectorpune1  @punekarnews",en
126,aaradhyatweets,2021-04-14 01:45:11 India Standard Time,0.0,0.0,0.0,@sss3amitg This information or for them who is criticising Maharashtra government in comparison of covid numbers compared to other state’s . The tweet is for people to know Maharashtra state is not alone in this each and every state is facing !,en
127,shilparao11,2021-04-14 01:43:33 India Standard Time,2.0,6.0,34.0,WHOSOEVER FEELS COVID IS GONE OR ISN’T SERIOUS READ THIS. THERE ARE PEOPLE SACRIFICING THEIR LIVES FOR US. HAVE A HEART AND BE A GOOD CITIZEN. COVID APPROPRIATE BEHAVIOUR IS NEEDED NOW!!!!  https://t.co/RiONR0G1Su,en
128,aaradhyatweets,2021-04-14 01:43:27 India Standard Time,0.0,0.0,0.0,@sss3amitg At least we are getting basic amenities from our state government  •Jumbo Covid centre’s  •1 million vaccinations done ✔️  •Free meal through (Shivbhoojan Thali)Scheme  •Proper guidance from Government officials. •Testing labs,en
129,mirzarehan7,2021-04-14 01:43:14 India Standard Time,0.0,0.0,0.0,@ChawanDcp Thank you so much for your positive Response Sir  KDMC and other Corporations are Providing #Inj_Remdisivir free of cost to their local Covid Patients.. Plz talk with Commissioner and Mayor so that here also  we can provide such facilities to locals🙏,en
130,fezi22,2021-04-14 01:35:14 India Standard Time,2.0,0.0,0.0,@Faizankhaan91 Best of luck. I quit smoking after COVID in December last. Never smoked again. And pray to Allah that i do not touch that cigarette again. #RamzanMubarak #RamadanKareem #Pakistan #TLPProtest #FailedStatePakistan,en
131,satvikcgbjp,2021-04-14 01:35:05 India Standard Time,1.0,16.0,8.0,"@TS_SinghDeo  @bhupeshbaghel  Pls help .....sir  My friends father BRIJENDRA KUMAR VASHISHTH ,has been admitted to city hospital,bhilai3, due to covid, and we are facing big financial issues in paying the bill. @GovernorCG  @Devendra_1925  @DevjiBhaiPatel_  https://t.co/cOW1jDK8SJ",en
132,drjssuri,2021-04-14 01:32:53 India Standard Time,1.0,1.0,1.0,"@Dharmen46587056 @yashhchaudhary You are absolutely right.  We need to Stop large gatherings   Will we ?  No, inspite of the fact we end up with wave of Covid cases.  I wander whether we can test all people in these large gathering  Will testing stop the spread  No  Testing is not vaccine",en
133,itsdrakansh,2021-04-14 01:31:10 India Standard Time,1.0,0.0,0.0,@No_Sarcasmm Working in covid cell,en
134,meritishnagi,2021-04-14 01:27:51 India Standard Time,1.0,0.0,0.0,Ek to covid ne body ki maar rakhi hai uppar se light bhi nahi aa rahi 3 ghante se. JE ko call karo Jo response. My CM in isolation my state roting in hell. Light de do @PuVVNLHQ kalyani me malik 🙏🏻,hi
135,ranaabdulmaji12,2021-04-14 01:26:58 India Standard Time,0.0,0.0,0.0,Ramzan Mubarak to everyone. May this Holy month fill your heart with peace and joy. Let’s pray that this deadly virus (Covid-19) vanishes completely. Remember all muslims in your prayers  Stay Blessed ❤️  #ramadanmubarak #RamadanKareem  #Islam  #رمضان_مبارك #رمضان_كريم,en
136,sipgrab,2021-04-14 01:19:04 India Standard Time,0.0,0.0,0.0,Market Extra: J&amp;J debt trades lower after pause of one-shot COVID-19 vaccine  https://t.co/26BlpqFcdW #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en
137,anuragsocial,2021-04-14 01:19:01 India Standard Time,1.0,1.0,1.0,"No to cancel the exam, please take the exams with precautions and release the students tensions, Covid is not stopping ,it's politicians will is stopping the exam ?Govt can issue Guide lines for school's &amp; students to follow strictly during the examination time to make successful  https://t.co/p6Qg8NihrV",en
138,80hrcm,2021-04-14 01:15:29 India Standard Time,0.0,0.0,0.0,We will see disastrous situation of COVID coming up in India.,en
139,drvibhujit,2021-04-14 01:13:03 India Standard Time,0.0,0.0,3.0,"#Maharashtra- Amidst rising COVID-19 cases, gov. of Maharashtra has decided to impose a 15-day curfew across the state from Wednesday evening.  #DelhiFightsCorona - दिल्ली में हालात गंभीर... पिछले 24 घण्टे में आये 13468 केस पॉसिटीवीटी रेट बढ़कर- 13.14% डेथ-81 #CoronaSecondWave",und
140,fhjakkappanavar,2021-04-18 05:29:57 India Standard Time,0.0,0.0,2.0,"@TOIIndiaNews I solute the Doctors, Nurses &amp; Hospital staff who are doing yeoman service to Covid patients.",en
141,palwai,2021-04-18 05:27:22 India Standard Time,0.0,0.0,0.0,"With #Covid_19 cases on the ascendance across #India, did we hear about #AarogyaSetu, which was once called as the panacea in the fight against a global pandemic? Looks like public ki chutiya already kat gaya!  https://t.co/nRtmgwZTrY",en
142,rinku1974,2021-04-18 05:27:12 India Standard Time,0.0,0.0,0.0,@DrMNPandeyMP  Sir my name is Amit Vyas mob no - 9839964350  sir meri mother ko covid ho gaya last 6 din ghar per pls help kariye . Main Vyas ji ka pautra hu pls plss help,en
143,amannanbaig,2021-04-18 05:25:10 India Standard Time,0.0,0.0,5.0,@DellaMamie @Laurie_Garrett Here in my country its the same....Crowd of people who are travelling via bus and vans. Few if any masks and like COVID-19 had an expiry date of 1/1/2021.,en
144,ashfaque_iqubal,2021-04-18 05:23:11 India Standard Time,0.0,0.0,3.0,"The head of the British royal family died &amp; they are holding a funeral with only 30 people in the procession due to Covid restrictions &amp; here we have the PM, who’s country is registering record number of cases, boasting about the huge crowds 🤦🏻‍♂️ #PMDoesNotCare",en
145,rinku1974,2021-04-18 05:22:50 India Standard Time,0.0,0.0,0.0,@myogiadityanath  Sir my name is Amit  Vyas my mobile no - is 9839964350 Sir my mother is covid patient since last 6 days she is  in house kindly help us sir  plssss we donnt have enough oxygen at home,en
146,dineshcn6,2021-04-18 05:21:30 India Standard Time,0.0,0.0,0.0,BBMP launches new COVID-19 helpline number for Bengaluru residents | The News Minute  https://t.co/tqnVY4408c,en
147,rinku1974,2021-04-18 05:19:03 India Standard Time,0.0,0.0,0.0,"@PMOIndia  sir my name is Amit Vyas  mob no9839964350 my mother is covid positive we are caring at home , kindly help us pls",en
148,fhjakkappanavar,2021-04-18 05:18:51 India Standard Time,0.0,0.0,0.0,"@TimesNow @kvijayraghavan @Dr_AshokSeth Daily diagnosis are proving more Covid Positive. Deaths due to Covid are also alarming. Inspite of 2 years worst experience, I feel, RSSBJP PM Modi has totally failed to control the pandemic. Chiefs of  other countries are ably controlling the Covid in 2nd phase.",en
149,parvaiz_athar,2021-04-18 05:17:46 India Standard Time,1.0,4.0,4.0,@nitishwarKumar Namaskar sir.   Since we are following SOPs of COVID. Hence going very less to meet people in person please look into the matter of Stringers of information and PR.  Dobay huyee ko tinkay ka suhara chahiye .,en
150,fatimapatel__,2021-04-18 05:14:15 India Standard Time,1.0,0.0,2.0,Covid update #mumbai for #Remdesivir in #bombay. Tokens in #borivali #SpreadTheWord #COVID19Vaccine #COVIDEmergency #MaskUpIndia #MaskPehnoIndia #COVID19  https://t.co/mPXM2lDeTM,en
151,iamsamrai,2021-04-18 05:13:36 India Standard Time,0.0,0.0,0.0,"@ArvindKejriwal  @msisodia @narendramodi @drharshvardhan    @ndtv @aajtak Dear Sir, I am suffering from very high fever 103-104 due to pneumonia. It is bacterial pneumonia and I have do not have #COVID.  No hospital is taking me in.please helpI am coughing blood from last 2 days",en
152,surajdias,2021-04-18 05:10:50 India Standard Time,1.0,0.0,0.0,@drharshvardhan these are pictures of @MedeorIndia at Manesar.  They wanted to get a covid patient on this soiled bed. Please close this hospital down.  https://t.co/Bvkjn7OPXo,en
153,syedtouseefulla,2021-04-18 05:10:39 India Standard Time,0.0,0.0,0.0,"COVID situation is so bad that it is Difficult to find a bed in hospitals, But PM Busy in West bengal Rallies #ModiMadeDisaster",en
154,sarda_shiv,2021-04-18 05:09:56 India Standard Time,0.0,0.0,0.0,@Abhinav_Pan @WHO Modi govt missing in action..  Where is good governance?   Parchar mantri ji ko vote vote kar raha ha.....🙏  I am sure people will vote wisely &amp; tell them please Focus on #COVID mangement otherwise we are heading towards more darkest situation. Jai Hind 🇮🇳  https://t.co/94x8cgBwZk,en
155,georgep83886102,2021-04-18 05:05:34 India Standard Time,0.0,0.0,0.0,All humble ourselves and pray to God to save us from covid.  https://t.co/x1xrmp452Y,en
156,vramankumar,2021-04-18 05:02:40 India Standard Time,0.0,0.0,0.0,@narendramodi @AvdheshanandG I salute to Our Honourable PM Modiji for requesting Sant Avedeshanand ji for completing Two Divine Bath in Kumbmela to give the energy to fight against Covid pandemic 🙏,en
157,amannanbaig,2021-04-18 04:59:31 India Standard Time,1.0,0.0,1.0,"@irishgirl1155 @GeorgeTakei @jonstewart I saw a video, a 8yo Iraqi girl struck by an explosion, amputed below knees, seconds before dying in pain said "" I am going up to God, to say they killed my parents &amp; me"", Went for WMD got back with BIG zero. With COVID deaths, I ponder, if God has responded to her dying words?",en
158,dhasal_mh,2021-04-18 04:57:05 India Standard Time,0.0,5.0,7.0,"@blsanthosh @DuttYogi how sanghi fool the nation,  from 450 bed on Twitter its become 600 bed.  another reality is its just hostel where asymptomatic covid patient will be staying. question mark is RSS have a habit of lying so whether 450 is also a real figure its have doubt  https://t.co/tDS4LoaPJx",en
159,yaserjilani,2021-04-18 04:56:46 India Standard Time,0.0,1.0,20.0,Those who have recovered from COVID-19 are requested to donate plasma to save precious lives of others.,en
162,neerog,2021-04-22 05:29:17 India Standard Time,0.0,0.0,0.0,@patrakarvinod कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
163,neerog,2021-04-22 05:28:48 India Standard Time,0.0,0.0,0.0,@DahariyaShakun कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
164,neerog,2021-04-22 05:28:31 India Standard Time,0.0,0.0,0.0,@Deveshtiwari_ कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
165,neerog,2021-04-22 05:27:58 India Standard Time,0.0,0.0,0.0,@RuchirjGarg कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
166,neerog,2021-04-22 05:27:40 India Standard Time,0.0,0.0,0.0,@kunal492001 @iamarpitpandey कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
168,neerog,2021-04-22 05:27:24 India Standard Time,0.0,0.0,0.0,@Someshpatel00 @ndtvindia @PMOIndia @RahulGandhi @drharshvardhan @MoHFW_INDIA @bhupeshbaghel @TS_SinghDeo कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
169,profserajansari,2021-04-22 05:27:12 India Standard Time,0.0,0.0,0.0,"""Covid Crisis Help Group"" WhatsApp Group is created in each City throughout the County, please join, and send request to us.  Covid Crisis Help Group is created to support Covid Patients, families in all cities in india.   Dr. Mohammad Seraj ANSARI  https://t.co/ryccoeXrwo  https://t.co/r4jXQnJABe",en
170,neerog,2021-04-22 05:25:13 India Standard Time,0.0,0.0,0.0,@sanjayraiupbjp कोरोना को हराना है सहयोग से सम्भव है हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर  https://t.co/DcqYbU2oeI Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen फालोअर्स/मित्रों को जागरूक करिए Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
171,alpachino007,2021-04-22 05:25:00 India Standard Time,0.0,0.0,0.0,"3,16,000 cases of Covid detected in a single day. Do we still need an alarm to wake us up from this deep slumber.",en
172,gurjindersb1984,2021-04-22 05:19:59 India Standard Time,0.0,0.0,1.0,@narendramodi sirji please make all covid patients treatment free of cost in each and every hospital. please do this it will be a great help for the patients families 🙏,en
173,_arbaz_shaikh,2021-04-22 05:19:58 India Standard Time,2.0,5.0,4.0,SOS Urgently require 1 unit of A+ve covid plasma kindly spread the messages Place:-Siraj Hospital Bhiwandi Plz contact on 8296446369 Ammar Waseem Khan  KINDLY LOOK INTO THE  @rais_shk @HeySunilGupta @milligazette @RanaAyyub @Delhiite_ @srinivasiyc,en
176,thelogickhan,2021-04-22 05:17:11 India Standard Time,0.0,2.0,1.0,"#HealthCareWorkers are walking on a double edged sword. Modi govt withdraws insurance for healthcare workers on COVID duty, new policy soon, says Health Ministry @MoHFW_INDIA Great Reward from our great #PM.  https://t.co/J12NXqSAU5",en
177,kiddiepax,2021-04-22 05:16:22 India Standard Time,1.0,0.0,1.0,"Currently listening to podcast on foreign worker (Bangladeshi) stucked in Singapore and kenot go back, due to Covid situation.  I kenot imejin myself if i were to put in that situation. Haritu LDR for 2 months pun i kenot oredi. Kalau 1 year? Omaigot. I iz kenot.",en
178,neerog,2021-04-22 05:15:44 India Standard Time,0.0,0.0,0.0,@ankurshriguna @JM_Scindia @BansalNewsMPCG @PankajsurVcon Good Morning sir  हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर   https://t.co/DcqYbU2oeI  Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen  फालोअर्स/मित्रों को जागरूक करिए।  Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
179,neerog,2021-04-22 05:15:34 India Standard Time,0.0,0.0,0.0,@tarunbhatt21 @JM_Scindia Good Morning sir  हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर   https://t.co/DcqYbU2oeI  Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen  फालोअर्स/मित्रों को जागरूक करिए।  Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
180,neerog,2021-04-22 05:15:24 India Standard Time,0.0,0.0,0.0,@friendsofrss Good Morning sir  हमारा-संकल्प मधुमेह-हृदय रोग(NCDs) मुक्त इन्दिरा नगर   https://t.co/DcqYbU2oeI  Covid &amp; Non-Covid people AdoptBalloonTherapy (5times Fluff Balloon) For MoreOxygen  फालोअर्स/मित्रों को जागरूक करिए।  Dr KK Srivastava Naturopath  https://t.co/q5jqbhInHZ,und
181,_abhinavsharma,2021-04-25 05:27:35 India Standard Time,0.0,1.0,5.0,"I hope today brings relief to all the families being effected by Covid, gives strength to all those who’ve lost their loved one’s, give solutions to all those in a situation, love and positivity to all.  https://t.co/nFmtzi8Zwy",en
182,sushilniku,2021-04-25 05:27:04 India Standard Time,0.0,2.0,5.0,@DrKumarVishwas  Sir Please help them 🙏 Can anyone help plz. One of my colleagues father is on ventilation and needs AB+ or O+ plasma therapy from a person who had covid in last 28 days. Need some one in Pune* .🙏 Plz contact +91 87887 61011 👈🏻for their immediate help,en
183,ahsanbabar791,2021-04-25 05:21:25 India Standard Time,0.0,0.0,1.0,As we know that COVID-19 is dangerous virus 🦠 its our duty to follow sops to 🛑 spread of virus further... #CoronavirusPandemic #BreakTheChain  https://t.co/m2fUSUGw1I,en
