,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1210,#covid Martyrs!,martyr ,['#covid'],[],[],[],0
1211,#FreePalestine #المسجد_الأقصى #SaveSheikhJarrah #Palestine  Ya Allah have mercy to entire world from covid and have mercy on our  Palestine brother's and sister's  Pray for Palestine 😓  https://t.co/AJ44yk5Qmi,allah merci entir world covid merci palestin brother sister pray palestin ,"['#FreePalestine', '#المسجد_الأقصى', '#SaveSheikhJarrah', '#Palestine']",[],['https://t.co/AJ44yk5Qmi'],['😓'],0
1212,More evidence on whether #COvid19 was man made!  The origin of COVID: Did people or nature open Pandora’s box at Wuhan?  https://t.co/iNIFprs2K6 via @BulletinAtomic,evid man origin covid peopl natur open pandora box wuhan ,['#COvid19'],['@BulletinAtomic'],['https://t.co/iNIFprs2K6'],[],0
1213,@nsitharaman @Boeing_In @BSYBJP dear Nirmala Sitharaman! Am glad tat U r in the services of the Covid affected People &amp;  arranging mor oxygenated bed hospital in Karnataka vich's really ur Motherly touch. Keep it up! Appreciate the gesture of B S Yediyurappa Ji &amp; ModiJi. Alagappan Kochi Camp TN 08-05-2021,dear nirmala sitharaman glad tat servic covid affect peopl arrang mor oxygen bed hospit karnataka vich motherli touch appreci gestur yediyurappa modiji alagappan kochi camp ,[],"['@nsitharaman', '@Boeing_In', '@BSYBJP']",[],[],0
1215,"Jan 2020 I accepted a job in Thailand, then covid happened. By August I finally arrived in Thailand. The month of quarentine was totally worth it. This is my wonderful year 7s (the whole year) who I teach with my HOD. #proudteacher #expatlife  https://t.co/wQudYGenTB",jan accept job thailand covid happen august final arriv thailand month quarentin total worth wonder year year teach hod ,"['#proudteacher', '#expatlife']",[],['https://t.co/wQudYGenTB'],[],0
1216,@RajaYassirPTI U can also check Covid rate in Srilanka. In Srilanka l think no more than 1.8k cases per day there but they r giving favour to their students. Why government of Pakistan can't do this. Ajeeb hi hain sary 🤷🏻‍♂️☹️ #AntiStudentPTI #CancelAllExams #PakYouthWantsJustice #novoteforpti,check covid rate srilanka srilanka case day give favour student govern pakistan cant ajeeb hain sari ,"['#AntiStudentPTI', '#CancelAllExams', '#PakYouthWantsJustice', '#novoteforpti']",['@RajaYassirPTI'],[],"['🤷🏻\u200d♂️', '☹️']",0
1217,@trustworthylia1 Such a disaster on human body is this covid,disast human bodi covid ,[],['@trustworthylia1'],[],[],0
1218,"This #Ramadan  🌙, multiply your blessings with #goodness:Charity never decreases wealth. During this Covid-19 pandemic, a small step can make a big difference. #PayZakatHelpNeedy  https://t.co/C6oLbW131q",multipli bless decreas wealth covid pandem small step big differ ,"['#Ramadan', '#goodness:Charity', '#PayZakatHelpNeedy']",[],['https://t.co/C6oLbW131q'],['🌙'],0
1219,"#Ranchi Citizen Good Morning,I am well, hope you all with god blessings doing well. You all following protocols of Lockdown to break the chain of Covid-19. As come to know 3rd wave about to hit , in which kids will be affect. Kindly beware keep attention on your kids &amp; Family.  https://t.co/3ZZqZrdDic",citizen morningi hope god bless follow protocol lockdown break chain covid wave hit kid affect kindli bewar attent kid famili ,['#Ranchi'],[],['https://t.co/3ZZqZrdDic'],[],0
1220,Shab-e-Qadr | No large gatherings in view of COVID | Greater Kashmir  https://t.co/QR5yrDOCf7,shabeqadr larg gather view covid greater kashmir ,[],[],['https://t.co/QR5yrDOCf7'],[],0
1221,"This is so wrong - an 88 year old should not be working!  4 workers at Changi Airport, 3 TTSH patients among S'pore's new Covid-19 cases #COVID19 #COVID #Singapore   https://t.co/Wi3ah4SzDM",wrong year old work worker changi airport ttsh patient spore new covid case ,"['#COVID19', '#COVID', '#Singapore']",[],['https://t.co/Wi3ah4SzDM'],[],0
1222,"@RakeshSinha01 @narendramodi Covid control is under SC and not with Modi. When SC defeats covid, Modi will take credit!",covid control modi defeat covid modi credit ,[],"['@RakeshSinha01', '@narendramodi']",[],[],0
1223,My Mysore City pin drop silence because of covid-19  https://t.co/uDOsdtpD02,mysor citi pin drop silenc covid ,[],[],['https://t.co/uDOsdtpD02'],[],0
1224,After a good rally in #bonfiretoken  this week @IndiaBonfire  community from Mumbai distributed 40% of their profit in charity by feeding 200 covid affected families&amp; looking forward to giveaway free bornfire tshirts to the homeless in next comming week. JAI HIND @token_bonfire  https://t.co/qphTlRhQMk,ralli week commun mumbai distribut profit chariti feed covid affect familiesamp look forward giveaway free bornfir tshirt homeless com week jai hind ,['#bonfiretoken'],"['@IndiaBonfire', '@token_bonfire']",['https://t.co/qphTlRhQMk'],[],0
1225,"India receives global support in response to 'Vaccine Maitri'.  Countries across the world are extending a helping hand as India battles against COVID-19 second wave with oxygen concentrators, cylinders, ventilators and more.   #Unite2FightCorona @kpmaurya1 @bpsarojmp  https://t.co/GtiB1wzqV6",india receiv global support respons vaccin maitri countri world extend help hand india battl covid second wave oxygen concentr cylind ventil ,['#Unite2FightCorona'],"['@kpmaurya1', '@bpsarojmp']",['https://t.co/GtiB1wzqV6'],[],0
1226,@kavithanaidu19 see how I m countering all Profs ( Indian and Usa universities) on their Covid death model,counter prof indian usa univers covid death model ,[],['@kavithanaidu19'],[],[],0
1227,"Very bad to express,  Is #Nepal is really corrupt  Or #Politics is corrupt  Or #healthcare_system is down in lack of manpower,  Do the math and see the mortality  #covid_rocks  https://t.co/o0hon5jMfL",bad express corrupt corrupt manpow math mortal ,"['#Nepal', '#Politics', '#healthcare_system', '#covid_rocks']",[],['https://t.co/o0hon5jMfL'],[],0
1228,"@DrSJaishankar @MEAIndia I salute to Our Minister of External Affairs Shri Jayshanker Ji for collobrating to meet Covid Challenges and to build Resilient Supply Chains. Fostering Green Growth by addressing climate change, Biodiversity and Pollution.🙏",salut minist extern affair shri jayshank collobr meet covid challeng build resili suppli chain foster green growth address climat chang biodivers pollut ,[],"['@DrSJaishankar', '@MEAIndia']",[],['🙏'],0
1229,In One Chart: Most Americans who view COVID-19 as a threat say they’re still likely to dine out at a restaurant  https://t.co/qI9opDSvCY #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,chart american view covid threat theyr like dine restaur ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/qI9opDSvCY'],[],0
1230,"I can’t imagine Mother’s Day for a mom recovering from COVID, that debilitating weakness. I can’t imagine Mother’s Day for the mother who lost her child last week. Nahi hota mujh se iss saal.  3/5",cant imagin mother day mom recov covid debilit weak cant imagin mother day mother lose child week nahi hota mujh saal ,[],[],[],[],0
1231,"@RubikaLiyaquat @srinivasiyc @SonuSood @GuwahatiPol @guwahatiplus  Patient name -Saroj  Age -56 (Female) Need ICU bed in Guwahati  Address- Neha Apartment, Athgaon, Guwahati, Assam Oxygen level 72 Contact no- 9954051066 / 9127415002 Attaching covid report Pls do the need full.  https://t.co/ofbV3wf2Nh",patient saroj age femal icu bed guwahati address neha apart athgaon guwahati assam oxygen level contact attach covid report ,[],"['@RubikaLiyaquat', '@srinivasiyc', '@SonuSood', '@GuwahatiPol', '@guwahatiplus']",['https://t.co/ofbV3wf2Nh'],[],0
1232,This is affecting the entire neighborhood. When people can't bare the heat indoors due to constant power failures &amp; low voltage issues they will begin to step out of the house and I'm sure we don't want that happening during the COVID-19 crisis.,affect entir neighborhood peopl cant bare heat indoor constant power failur low voltag issu begin step hous sure dont happen covid crisi ,[],[],[],[],0
1234,This is what happens when the normal citizens of India is against the morals of the BJP IT cell and Sangh parivar. . Bjp it cell trying to get attention away from India &amp; Covid &amp; failing miserably  #IndiaFightsCorona #ModiMadeDisaster #IndiaStandsWithPalestine,happen normal citizen india moral bjp cell sangh parivar bjp cell attent away india covid fail miser ,"['#IndiaFightsCorona', '#ModiMadeDisaster', '#IndiaStandsWithPalestine']",[],[],[],0
1235,"To break the Chain of Covid-19 No Need to Lockdown India, its better people should #LockdownBJP",break chain covid lockdown india better peopl ,['#LockdownBJP'],[],[],[],0
1236,"#ShanmugaPriya Dr. #ShanmugaPriya - who was 8 months pregnant and working in rural #Madurai District Govt Primary Health Care Center died of #Covid   As a front-line worker, her sacrifice is heart-breaking.. As citizens, we are forever grateful to them..   May her soul RIP!  https://t.co/qKIzMHW1Td",month pregnant work rural district govt primari health care center die frontlin worker sacrific heartbreak citizen forev grate soul rip ,"['#ShanmugaPriya', '#ShanmugaPriya', '#Madurai', '#Covid']",[],['https://t.co/qKIzMHW1Td'],[],0
1238,@alibabakhel And banning transport may not reduce the pace of COVID-19.,ban transport reduc pace covid ,[],['@alibabakhel'],[],[],0
1239,Covid Awareness,covid awar ,[],[],[],[],0
1240,@TeamSOSIndia @JJPWomenCell @SheelaBhayan @IamRituKataria @JJPofficial @Dchautala  PREGNANT COVID PATIENT NEEDS HOSPITAL TO DELIVER BABY Can’t afford expensive hospital  Name Kajal Age 22 Pregnancy case with thrombocytopenia Mr.Ashish 8920367295 Amra hospital hospital guru gram,pregnant covid patient hospit deliv babi cant afford expens hospit kajal age pregnanc case thrombocytopenia mrashish amra hospit hospit guru gram ,[],"['@TeamSOSIndia', '@JJPWomenCell', '@SheelaBhayan', '@IamRituKataria', '@JJPofficial', '@Dchautala']",[],[],0
1241,"@SonuSood Sir he is my cousin Venkateswarulu Vuyyala, suffering with Covid, alot of money spent, we need medical support from you.. please help to him. His wife Bhulaxmi cell no. 9676042748, she trying to approaches you, but she is unable to find way. She lost Father due to Covid  https://t.co/ZWmhISmmBK",cousin venkateswarulu vuyyala suffer covid alot money spent medic support help wife bhulaxmi cell approach unabl find way lose father covid ,[],['@SonuSood'],['https://t.co/ZWmhISmmBK'],[],0
1242,@Smile11050595 @FaheemYounus AJK is the most deserving case for 4G services especially in time of Covid when many essential services &amp; whole of education sector is online. AJK Govt is working for this but needs to pick up pace. I urge our Hon'able Prime Minister @farooq_pm to advice the concerned.,ajk deserv case servic especi time covid essenti servic educ sector onlin ajk govt work pick pace urg honabl prime minist advic concern ,[],"['@Smile11050595', '@FaheemYounus', '@farooq_pm']",[],[],0
1243,#ArianaGrande is officially Married💔😭  This COVID damages not only Lungs but also so many hearts 💔🥺  https://t.co/MWjaGzHVgB,offici marri covid damag lung heart ,['#ArianaGrande'],[],['https://t.co/MWjaGzHVgB'],"['💔', '😭', '💔', '🥺']",0
1244,"The BJP have been rattled by the work done by the Congress in fighting Covid. As working hard is not their piece of 🍰, the dimwit tweets this fake document. So happy there is going to be an FIR filed against this routine distributor of fake news.",bjp rattl work congress fight covid work hard piec dimwit tweet fake document happi fir file routin distributor fake news ,[],[],[],['🍰'],0
1245,"It was a prideful pleasure for us in Institute of Science,BHU to hear the story of repurposing 2-deoxy D glucose for the treatment of COVID-19 by INMAS led by Dr Anil Kumar Mishra, an alumnus of BHU. ⁦@VCofficeBHU  #CongressToolkitExposed  https://t.co/gRVdU9pwTv",pride pleasur institut sciencebhu hear stori repurpos deoxi glucos treatment covid inma lead anil kumar mishra alumnu bhu ,['#CongressToolkitExposed'],[],['https://t.co/gRVdU9pwTv'],[],0
1246,@SirusTweets And I/O 2020 waa cancelled because of Covid 😭,waa cancel covid ,[],['@SirusTweets'],[],['😭'],0
1247,#Covi10 is a humble but honest attempt for Covid relief. Join us:  https://t.co/6Sn2w9PtiI @RoopinderDr @BeingHR @divyarawat76 @amritabahl @KartikDayanand @Rajlakshmi_S @rajitachaudhuri  https://t.co/tSX4SfdMy4,humbl honest attempt covid relief join ,['#Covi10'],"['@RoopinderDr', '@BeingHR', '@divyarawat76', '@amritabahl', '@KartikDayanand', '@Rajlakshmi_S', '@rajitachaudhuri']","['https://t.co/6Sn2w9PtiI', 'https://t.co/tSX4SfdMy4']",[],0
1248,The college student in form of me left 1.5 years ago!! Why Covid!!,colleg student form left year ago covid ,[],[],[],[],0
1249,Let's fight COVID-19 together,fight covid ,[],[],[],[],0
1250,@SubhBiswas4U @rebeccaTWDlife @mtescobosa @michonnexoxo @BlackLunaAngelX @JDMsizzy @DrEugeneWD @MrSheltonTV @DebbLexy12427 @Maryfos92916449 Yup ..life before Covid ..,yup life covid ,[],"['@SubhBiswas4U', '@rebeccaTWDlife', '@mtescobosa', '@michonnexoxo', '@BlackLunaAngelX', '@JDMsizzy', '@DrEugeneWD', '@MrSheltonTV', '@DebbLexy12427', '@Maryfos92916449']",[],[],0
1251,"As the second wave of covid19 piled up again, numbers needing help swelled up. In response, we started our covid relief work in Noida slums. Watch our video to know about our work. #coronavirus #covidrelief #Covid_19 #CoronavirusPandemic #COVIDSecondWaveInIndia  https://t.co/0F22LS1Not",second wave covid pile number help swell respons start covid relief work noida slum watch video work ,"['#coronavirus', '#covidrelief', '#Covid_19', '#CoronavirusPandemic', '#COVIDSecondWaveInIndia']",[],['https://t.co/0F22LS1Not'],[],0
1252,"You are a poor &amp; biased reporter targeting only BJP ruled states, mostly where elections are supposed to be there! Reporting awaited from Rajasthan, Chhattisgarh &amp; COVID affected Maharashtra &amp; Kerala &amp; how it spread to whole India!",poor bia report target bjp rule state elect suppos report await rajasthan chhattisgarh covid affect maharashtra kerala spread india ,[],[],[],[],0
1253,@SonuSood Sir please once check the profile of Mallik paruchuri who has solutions to covid,check profil mallik paruchuri solut covid ,[],['@SonuSood'],[],[],0
1254,"Thread to read. While you're focused on covid and other failures, they're messing up the environment",thread read your focu covid failur theyr mess environ ,[],[],[],[],0
1255,I basically told everyone in my family whatsapp group that antivaxx with covid should die at home. Don’t bother going to the hospital and menyusahkan doktor. “Jenazah dibawa ke hospital” je status yg layak untuk antivaxx.,basic told famili whatsapp group antivaxx covid die home dont bother hospit menyusahkan doktor jenazah dibawa hospit statu layak untuk antivaxx ,[],[],[],[],0
1256,"Waiting for the new release of much needed relief pkgs for resort and big business owners. After all, they declared bankruptcy from COVID second month into this and stopped paying their employees.",wait new releas relief pkg resort big busi owner declar bankruptci covid second month stop pay employe ,[],[],[],[],0
1257,"@saifQue @faridzulharizan @bongkersz Hi Saif.There are 29 agencies tasked to do enforcement work. In nature MITI is not an enforcement body. We help develop industries, trade &amp; investment.But due to COVID-19 we facilitate this exercise. Best we not speculate, we will check with the police first about this case ya.",saifther agenc task enforc work natur miti enforc bodi help develop industri trade investmentbut covid facilit exercis best specul check polic case ,[],"['@saifQue', '@faridzulharizan', '@bongkersz']",[],[],0
1258,"Trained on smelly socks, bio-detection dogs sniff out COVID-19  https://t.co/DLayXFP8jY #Sipgrab #UnitingPeopleWithThePossibilities",train smelli sock biodetect dog sniff covid ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/DLayXFP8jY'],[],0
1259,@mkstalin sir please take care regarding petrol and diesel prices .. day by day it is going very high.. sir romba kastamaga irrukku sir.. pls do some thing.. want to ride out covid from this world pls,care petrol diesel price day day high romba kastamaga irrukku thing ride covid world ,[],['@mkstalin'],[],[],0
1260,Covid 19 medicine distribution...  https://t.co/q2YGGksP3W,covid medicin distribut ,[],[],['https://t.co/q2YGGksP3W'],[],0
1261,COVID test scheduled. 15 days until I'm Stateside again -- longest time I spent outside of my home country!,covid test schedul day statesid longest time spent outsid home countri ,[],[],[],[],0
1262,Daily Situation report (Covid-19) Dated: 23-05-2021  https://t.co/L5mGC0pbNS,daili situat report covid date ,[],[],['https://t.co/L5mGC0pbNS'],[],0
1263,Central Public Sector Enterprises are opening up PSA Oxygen Plants pan-India to help India's fight against COVID.   31 Oxygen plants are being set up in Karnataka.  #IndiaFightsCorona @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP @BJPKashiKshetra @bjpgangapar  https://t.co/r1TIgKIFhI,central public sector enterpris open psa oxygen plant panindia help india fight covid oxygen plant set karnataka ,['#IndiaFightsCorona'],"['@kpmaurya1', '@bpsarojmp', '@BJPVinodSonkar', '@sureshpasiBJP', '@BJPKashiKshetra', '@bjpgangapar']",['https://t.co/r1TIgKIFhI'],[],0
1264,Central Public Sector Enterprises are opening up PSA Oxygen Plants pan-India to help India's fight against COVID.   13 Pressure Swing Absorption Oxygen Plants are being set up in Uttar Pradesh.  #IndiaFightsCorona @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP  https://t.co/TYrKvsyq4a,central public sector enterpris open psa oxygen plant panindia help india fight covid pressur swing absorpt oxygen plant set uttar pradesh ,['#IndiaFightsCorona'],"['@kpmaurya1', '@bpsarojmp', '@BJPVinodSonkar', '@sureshpasiBJP']",['https://t.co/TYrKvsyq4a'],[],0
1265,@IASassociation ias must stand against a politically intended punitive transfer in times of covid n cyclone. Public service is not secondary to ego servicing. @NehaKumariIAS,stand polit intend punit transfer time covid cyclon public servic secondari ego servic ,[],"['@IASassociation', '@NehaKumariIAS']",[],[],0
1266,Assam college/school can become covid hotspot #cancelassamboardofflineexams #cancelassamuniversityofflineexams @himantabiswa @ranojpegu,assam collegeschool covid hotspot ,"['#cancelassamboardofflineexams', '#cancelassamuniversityofflineexams']","['@himantabiswa', '@ranojpegu']",[],[],0
1267,"Tbh, they're eating foreign substance everyday. And breath in many foreign substance every second.  Hopefully one that they breath in never have covid-19 inside.",tbh theyr eat foreign substanc everyday breath foreign substanc second hope breath covid insid ,[],[],[],[],0
1268,"As we know, COVID-19 is not treated but just managed in a hospital! The plight of the people admitted in a hospital is endless! Request the authorities to a keep control on amount charged as hospital bill by the private hospitals. @KTRTRS @TelanganaHealth @TelanganaCMO @",covid treat manag hospit plight peopl admit hospit endless request author control charg hospit bill privat hospit ,[],"['@KTRTRS', '@TelanganaHealth', '@TelanganaCMO', '@']",[],[],0
1269,Unlocked Delhi : #covid_19 #unlockeddelhi #branding #advertising #ads #digitalmarketing #graphicdesign #socialmediamarketing #seo #websitedesign #websitedevelopment #webhosting #hosting #landingpage #gowebkart #animatedvideo #facebookads #instagramads  https://t.co/W69IvvGgOw,unlock delhi ,"['#covid_19', '#unlockeddelhi', '#branding', '#advertising', '#ads', '#digitalmarketing', '#graphicdesign', '#socialmediamarketing', '#seo', '#websitedesign', '#websitedevelopment', '#webhosting', '#hosting', '#landingpage', '#gowebkart', '#animatedvideo', '#facebookads', '#instagramads']",[],['https://t.co/W69IvvGgOw'],[],0
1270,They sleep for 17 years and when they come out they are called 'sustainable' - In a parallel universe #COVID is the Avatar of sustainability. Shame on my species #vegan #vegetarian #PETA  https://t.co/B0QVtsU8Ui,sleep year call sustain parallel univers avatar sustain shame speci ,"['#COVID', '#vegan', '#vegetarian', '#PETA']",[],['https://t.co/B0QVtsU8Ui'],[],0
1272,Life in full swings post Covid era of Sudhir chaudhary starts now  @rKrcJIKEY201T2R  @JeevanSukhi  @Kawal93705920,life swing post covid era sudhir chaudhari start ,[],"['@rKrcJIKEY201T2R', '@JeevanSukhi', '@Kawal93705920']",[],[],0
1273,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm   https://t.co/fNw5pJiPkr  https://t.co/pRjwQDA6s8",help shiv lochan fight covid jyoti chaudhari rais fund father shiv lochan chaudhari admit famili hospit help pay paytm ,[],[],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr', 'https://t.co/pRjwQDA6s8']",[],0
1274,"@Sonu_SoodFC @SonuSood @DrKumarVishwas @OfficeOfDKV @sidharth_shukla @FcSonuSoodMP @SonuSoodSena @vishallamba20 @GovindAgarwal_ @sonusoodharish @sonusoodtrends @Karan_Gilhotra @SoodFoundation @DuaPrashika @rubenmasc *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",help shiv lochan fight covid jyoti chaudhari rais fund father shiv lochan chaudhari admit famili hospit help read pay paytm for android user onli ,[],"['@Sonu_SoodFC', '@SonuSood', '@DrKumarVishwas', '@OfficeOfDKV', '@sidharth_shukla', '@FcSonuSoodMP', '@SonuSoodSena', '@vishallamba20', '@GovindAgarwal_', '@sonusoodharish', '@sonusoodtrends', '@Karan_Gilhotra', '@SoodFoundation', '@DuaPrashika', '@rubenmasc']","['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']",[],0
1275,"@SonuSood *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",help shiv lochan fight covid jyoti chaudhari rais fund father shiv lochan chaudhari admit famili hospit help pay paytm for android user onli ,[],['@SonuSood'],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']",[],0
1276,"Proud to have spearheaded the truly pathbreaking movement that is, The Covid Task Force 2021 of @EveryInfMatters … with more than 13,000 SOS calls assisted, the task force never sleeps - always a dm/ tweet/ text or call away!  @OneYoungWorld @Catalyst_2030  https://t.co/T10wywrHNL",proud spearhead truli pathbreak movement covid task forc call assist task forc sleep tweet text away ,[],"['@EveryInfMatters', '@OneYoungWorld', '@Catalyst_2030']",['https://t.co/T10wywrHNL'],[],0
1277,I nominate every doctor and every nurse fighting against Covid-19 in Maldives.,nomin doctor nurs fight covid maldiv ,[],[],[],[],0
1278,Health education on post covid care given by CHO's to patients admitted at Covid Care Centre in Surajpur. @ChhattisgarhCMO @TS_SinghDeo  @HamarSurajpur,health educ post covid care give cho patient admit covid care centr surajpur ,[],"['@ChhattisgarhCMO', '@TS_SinghDeo', '@HamarSurajpur']",[],[],0
1279,@jiguustad1 @SharmaPiyush96 @AamAadmiParty Deaths in Bengal Elections due to covid.  Deaths in UP Zilla-panchayat elections due to covid.  Who is responsible..?  Abhi 3rd wave aane wali hai iss tarah raha to aur jyaada lifes jayenge. UP me nadiyo me dead bodies hud he ho gayi sarkar maan he nahi rahi to saaf kaise karvaye,death bengal elect covid death zillapanchayat elect covid respons abhi wave aan wali hai tarah raha aur jyaada life jayeng nadiyo dead bodi hud gayi sarkar maan nahi rahi saaf kais karvay ,[],"['@jiguustad1', '@SharmaPiyush96', '@AamAadmiParty']",[],[],0
1280,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",help shiv lochan fight covid jyoti chaudhari rais fund father shiv lochan chaudhari admit famili hospit read pay paytm for android user onli ,[],[],"['https://t.co/ZfJOZB78mj', 'https://t.co/fNw5pJiPkr']",[],0
1282,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelifes  https://t.co/SEcd4ggSWs,food packet distribut needi home isol peopl hbr ward address peopl home isol support covid patient aam aadmi parti hbr ward qumaini yaseen hbr team ,"['#makebengalurucovidfree', '#savelifes']",[],['https://t.co/SEcd4ggSWs'],[],0
1283,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelife  https://t.co/mnjNynhoWg,food packet distribut needi home isol peopl hbr ward address peopl home isol support covid patient aam aadmi parti hbr ward qumaini yaseen hbr team ,"['#makebengalurucovidfree', '#savelife']",[],['https://t.co/mnjNynhoWg'],[],0
1284,The police has created an opportunity out of this covid crisis and are massively exploiting the poor shopkeepers and takeaway restaurant owners. Please ensure SOPs are followed in khi and the rest of Sindh as the provincial govt’s writ is yet to be seen 2/2,polic creat opportun covid crisi massiv exploit poor shopkeep takeaway restaur owner ensur sop follow khi rest sindh provinci govt writ ,[],[],[],[],0
1285,You did not go there to console you went how to Spread the Covid-19. @dpradhanbjp @bsethibjp @DrLekhaShree @CMO_Odisha @Naveen_Odisha @SamirMohantyBJP @rajaaswain @jenapratap66  ❓❓❓❔❔ #WaitingUrAnswer #CycloneYaas @NPatnaikOdisha,consol spread covid ,"['#WaitingUrAnswer', '#CycloneYaas']","['@dpradhanbjp', '@bsethibjp', '@DrLekhaShree', '@CMO_Odisha', '@Naveen_Odisha', '@SamirMohantyBJP', '@rajaaswain', '@jenapratap66', '@NPatnaikOdisha']",[],"['❓', '❓', '❓', '❔', '❔']",0
1286,@cmohry @4careu Hello Sir please help me sir I am job less sir due to covid 19 I leave in Gurgaon Haryana sir,hello help job covid leav gurgaon haryana ,[],"['@cmohry', '@4careu']",[],[],0
1287,"@JPNadda Really appreciable. To handle several Disaster at a time along with such very serious Pandemic like Covid-19 isn't so easy. Preparedness, Rescue n Rehabilitation, Food &amp; Healthcare support during disasters was awesome so far #7YearsOfSeva @himantabiswa @narendramodi @PMOIndia",appreci handl disast time pandem like covid isnt prepared rescu rehabilit food healthcar support disast awesom far ,['#7YearsOfSeva'],"['@JPNadda', '@himantabiswa', '@narendramodi', '@PMOIndia']",[],[],0
1289,@ShivaniGupta_5 @TheincompleteM1 I think it depends on the immunity of the body everybody is carrying covid with them some aren't effected whether some are,depend immun bodi everybodi carri covid arent effect ,[],"['@ShivaniGupta_5', '@TheincompleteM1']",[],[],0
1290,@republic @PrashantKishor what is holding you to name Biological warfare = Covid. Why sift corner towards China ??,hold biolog warfar covid sift corner china ,[],"['@republic', '@PrashantKishor']",[],[],0
1291,#BOYCOTT_CHINA  @PMOIndia @PMO_NaMo @POTUS @VP @JPN_PMO @IsraeliPM @EU_Commission @Europarl_EN @OIC_OCI  'Covid-19 has no credible natural ancestor': Explosive study claims Chinese scientists created virus in lab - Times of India  https://t.co/u1RUiUvjnF,covid credibl natur ancestor explos studi claim chines scientist creat viru lab time india ,['#BOYCOTT_CHINA'],"['@PMOIndia', '@PMO_NaMo', '@POTUS', '@VP', '@JPN_PMO', '@IsraeliPM', '@EU_Commission', '@Europarl_EN', '@OIC_OCI']",['https://t.co/u1RUiUvjnF'],[],0
1292,@mpczCityBhopal SIR Main 73 Shirdipuram colony near Mandakini Chaurah Kolar road ka rehvashi hu.Yaha sham 6 pm se supply badhit hain.Area main kuch Covid patient aise hain jo oxygen concentrator ki help se home isolation main hain so we req clear power supply in emergency basis,main shirdipuram coloni near mandakini chaurah kolar road rehvashi huyaha sham suppli badhit hainarea main kuch covid patient ais hain oxygen concentr help home isol main hain req clear power suppli emerg basi ,[],['@mpczCityBhopal'],[],[],0
1293,"Dear @SonuSood an honest police officer is fighting for his life from last more than 40 days ,his lungs are  damaged due to covid he is admitted to sjs hospital ludhiana  and is awaiting  treatment for lungs transplant..which is a very expensive treatment🙏Contact # 7307500002  https://t.co/yIvY8NrgDQ",dear honest polic offic fight life day lung damag covid admit hospit ludhiana await treatment lung transplantwhich expens treatmentcontact ,['#'],['@SonuSood'],['https://t.co/yIvY8NrgDQ'],['🙏'],0
1294,"Inspite of Covid, share market is booming, FDI is increasing! Do you learn to criticise only or your teacher in your school taught this?",inspit covid share market boom fdi increas learn criticis teacher school taught ,[],[],[],[],0
1295,"Thesis progress. But also covid starts riding, wildly",thesi progress covid start rid wildli ,[],[],[],[],0
1296,Nice weather and surprisingly post covid world of India (terrible calm before the storm),weather surprisingli post covid world india terribl calm storm ,[],[],[],[],0
1297,"Finding myself in depth of Finnish winter depression, lonely times in the winter holidays, and of course covid lockdown and scares",find depth finnish winter depress lone time winter holiday cours covid lockdown scare ,[],[],[],[],0
1298,@VasudevSeth Can you tell me anyone appreciate Central or Modi work For covid control,tell appreci central modi work covid control ,[],['@VasudevSeth'],[],[],0
