,tweet,clean_tweet,hastags,attherate,urls,emojis,label
845,Hum exam dene jayege aur corona se affected huye to na jante mask na jante sanitizer aur na social distancing ummed h cancel hoga #cancelcbseboards2021  @PMOIndia  @narendramodi  @AmitShah  @SrBachchan  @imVkohli  @sachin_rt  @aajtak  @ArvindKejriwal,hum exam dene jayeg aur corona affect huy jant mask jant sanit aur social distanc cancel hoga ,['#cancelcbseboards2021'],"['@PMOIndia', '@narendramodi', '@AmitShah', '@SrBachchan', '@imVkohli', '@sachin_rt', '@aajtak', '@ArvindKejriwal']",[],[],2
846,"I'm from Rahim yar khan, government college is closed and private colleges are still open, Have a notice sir, please, respected sir. @DrMuradPTI no more vacant beds in hospitals🙂, our lives are at stake, 15% corona positives rate in our city, Have a notice. @Shafqat_Mahmood",rahim yar khan govern colleg close privat colleg open notic respect vacant bed hospit life stake corona posit rate citi notic ,[],"['@DrMuradPTI', '@Shafqat_Mahmood']",[],['🙂'],2
847,@dharaputra @SahilSh92378301 @LiveLawIndia @PMOIndia @narendramodi @anubha1812 @EduMinOfIndia a right to be our PM. Also don't forget that how effective can corona be to our asthma parents  they can even lead to death and also boards for 10th are even that necessary.,dont forget effect corona asthma parent lead death board necessari ,[],"['@dharaputra', '@SahilSh92378301', '@LiveLawIndia', '@PMOIndia', '@narendramodi', '@anubha1812', '@EduMinOfIndia']",[],[],2
848,That's the thing government wants from students that all the students were die because of corona  #cancelboardexam2021  @narendramodi @iAmitBhadana @SrBachchan @CarryMinati @Bhuvan_Bam @imVkohli,that thing govern student student die corona ,['#cancelboardexam2021'],"['@narendramodi', '@iAmitBhadana', '@SrBachchan', '@CarryMinati', '@Bhuvan_Bam', '@imVkohli']",[],[],2
849,@hanumanbeniwal @RLPINDIAorg Please behave responsibly and save public lives in pandemic. Being a True leader. Crowded places without Mask attracts Corona. It's your duty to save lives of innocent voters.,behav respons save public life pandem true leader crowd place mask attract corona duti save life innoc voter ,[],"['@hanumanbeniwal', '@RLPINDIAorg']",[],[],2
850,"Honorable Prime Minister, Mr. @narendramodi ji, the biggest problem at present in the world is the corona virus, which is now spreading rapidly in India as the second wave. Millions of people have died due to this corona virus, but today one of the biggest problems in ......1/4",honor prime minist biggest problem present world corona viru spread rapidli india second wave million peopl die corona viru today biggest problem ,[],['@narendramodi'],[],[],2
853,21 days for the corona to vanish from India is as true as ache din promise by Modi - worst is we have to suffer till 2024 for this nightmare to finish!   #टीका_नही_चूना_लगा  https://t.co/jpQZwNvsO3,day corona vanish india true ach din promis modi worst suffer till nightmar finish ,['#टीका_नही_चूना_लगा'],[],['https://t.co/jpQZwNvsO3'],[],2
855,"@itsShilpiS @IAmGMishra @workingboxwala @GKapoor20 @Ranjeet31225 @MurliMenon6 @ManMundra @Rider_Ghost_0 @DroveCar @vikashranjan @SushantBSinha How come recover corona person can do plasma donor, confused..?",recov corona person plasma donor confus ,[],"['@itsShilpiS', '@IAmGMishra', '@workingboxwala', '@GKapoor20', '@Ranjeet31225', '@MurliMenon6', '@ManMundra', '@Rider_Ghost_0', '@DroveCar', '@vikashranjan', '@SushantBSinha']",[],[],2
856,"@IAmGMishra @itsShilpiS @workingboxwala @GKapoor20 @Ranjeet31225 @MurliMenon6 @ManMundra @Rider_Ghost_0 @DroveCar @vikashranjan @SushantBSinha How come bhai recover corona person can do plasma donor, confused..?",bhai recov corona person plasma donor confus ,[],"['@IAmGMishra', '@itsShilpiS', '@workingboxwala', '@GKapoor20', '@Ranjeet31225', '@MurliMenon6', '@ManMundra', '@Rider_Ghost_0', '@DroveCar', '@vikashranjan', '@SushantBSinha']",[],[],2
857,"@SankarshanT In India, when Corona numbers go down , all credit goes to Central govt. When Corona numbers go up, all blame the common man &amp; the state govts. Ridiculous!",india corona number credit central govt corona number blame common man state govt ridicul ,[],['@SankarshanT'],[],[],2
858,@manishpathak75 @cbic_india @FinMinIndia @cgstvdrzone @cgstchennaizone @cgstchdzone @cgstahmedzone @Dgtpsmumbaicbic @cusprevtrichy @cgstcusvizag @cgstvadodara1 @cgstbelapur Sir iam corona positive and at isolation center I am not able to file gstr1 returns please extend date,iam corona posit isol center abl file gstr return extend date ,[],"['@manishpathak75', '@cbic_india', '@FinMinIndia', '@cgstvdrzone', '@cgstchennaizone', '@cgstchdzone', '@cgstahmedzone', '@Dgtpsmumbaicbic', '@cusprevtrichy', '@cgstcusvizag', '@cgstvadodara1', '@cgstbelapur']",[],[],2
859,@dharaputra @SahilSh92378301 @LiveLawIndia @PMOIndia @narendramodi @anubha1812 @EduMinOfIndia Are you serious boards??? Boards (class 10 &amp; 12) are not even an option they are compulsory. As I know our society even if a student is corona positive there parents might force them to give their boards and we would not be able to wear mask for like 3 hrs in this hot temperature,board board class option compulsori societi student corona posit parent forc board abl wear mask like hot temperatur ,[],"['@dharaputra', '@SahilSh92378301', '@LiveLawIndia', '@PMOIndia', '@narendramodi', '@anubha1812', '@EduMinOfIndia']",[],[],2
860,"The corona virus is an extremely threat to human being, All community affected due to this pandemic ... @CMOMaharashtra and @AjitPawarSpeaks We trust in you sir and Thank u for thinking about our health n well being. @PawarSpeaks @AjitPawarSpeaks @supriya_sule  #coronavirus  https://t.co/2cqRmuW98y",corona viru extrem threat human commun affect pandem trust health ,['#coronavirus'],"['@CMOMaharashtra', '@AjitPawarSpeaks', '@PawarSpeaks', '@AjitPawarSpeaks', '@supriya_sule']",['https://t.co/2cqRmuW98y'],[],2
861,Whole country r knowing that The next phase of corona is coming from political rallies only,countri phase corona polit ralli ,[],[],[],[],2
862,Keep safe yourself from corona 🙏🏻🙏🏻🙏🏻🙏🏻  https://t.co/NT23pSLmMO,safe corona ,[],[],['https://t.co/NT23pSLmMO'],"['🙏🏻', '🙏🏻', '🙏🏻', '🙏🏻']",2
863,Why cannot you extend due dates  Corona Virus is at its peak  Please don't behave like you are not aware of the ground scenario  @cbic_india @GST_Council,extend date corona viru peak dont behav like awar ground scenario ,[],"['@cbic_india', '@GST_Council']",[],[],2
864,Corona VARus helping #TottenhamHotspur . #TOTMUN,corona varu help ,"['#TottenhamHotspur', '#TOTMUN']",[],[],[],2
865,"UP chief minister Yogi Adityanath, strictly issued the guide line to curb the menance of global Covid-19 2nd layer of pandemic,result r almostseen on ground.Yogi's fight against Corona virus  is praiseworthy.must be tole model for other state chief minister.",chief minist yogi adityanath strictli issu guid curb menanc global covid layer pandemicresult almostseen groundyogi fight corona viru praiseworthymust tole model state chief minist ,[],[],[],[],2
866,@narendramodi Yes we need your expert scientific advise on how to avoid being infected with Corona in large rallies organised in the name of elections when our country has broken all daily case load and records in this current wave...looking forward....,expert scientif advis avoid infect corona larg ralli organis elect countri broken daili case load record current wavelook forward ,[],['@narendramodi'],[],[],2
867,#modiutsav  Daily new record dedicated to MSY MODI SHAH YOGI  THEY OVERCAME CORONA  TAALI THAALI DIYA BAATI  https://t.co/n5gQW3mygR,daili new record dedic msi modi shah yogi overcam corona taali thaali diya baati ,['#modiutsav'],[],['https://t.co/n5gQW3mygR'],[],2
868,"@ndtv In India, when Corona numbers go down , all credit goes to Central govt. When Corona numbers go up, all blame the common man &amp; the state government. Ridiculous!",india corona number credit central govt corona number blame common man state govern ridicul ,[],['@ndtv'],[],[],2
869,@AdityaR80201152 Good morning have a good day. How was your night. Be blessed. Be happy. Be healthy. Take care of yourself from Corona Virus. Don't get used be loved truly  https://t.co/dVGEqItPzN,morn day night bless happi healthi care corona viru dont love truli ,[],['@AdityaR80201152'],['https://t.co/dVGEqItPzN'],[],2
870,"Don't understand the logic here. They avoid muslim gatherings to prevent them from having Corona, whereas they are promoting the Hindu gatherings which in fact expose the Hindus to Corona.  Hypocrisy ki bhi koi seema hoti hai! #GodiMedia @ABPNews @aajtak #KumbhMela_CoronaHotspot  https://t.co/jb8ttKyRNO",dont understand logic avoid muslim gather prevent corona promot hindu gather fact expos hindu corona hypocrisi bhi koi seema hoti hai ,"['#GodiMedia', '#KumbhMela_CoronaHotspot']","['@ABPNews', '@aajtak']",['https://t.co/jb8ttKyRNO'],[],2
871,#modichor #PMModi #pmcorinacarefunds  The fiscal year has come to an end .corona back lwith a vengeance  Dont you think accounts income  sources expendure   of PM care cshd be in public domain otherwise MODI CHOR THA CHOR HAIN AUR CHOR RAHEGA WHAT IS HE  HIDING AND WHY,fiscal year end corona lwith vengeanc dont account incom sourc expendur care cshd public domain modi chor tha chor hain aur chor rahega hide ,"['#modichor', '#PMModi', '#pmcorinacarefunds']",[],[],[],2
872,"@JhaSanjay @CMOMaharashtra Sorry, but the time when Corona cud hv been controlled without lockdown is gone. A complete lockdown for minimum 14 days is inevitable. Every day of delay in this lockdown is resulting in more cases. And yes, We, the people of Maharashtra, have called this lockdown on ourselves.",sorri time corona cud control lockdown complet lockdown minimum day inevit day delay lockdown result case peopl maharashtra call lockdown ,[],"['@JhaSanjay', '@CMOMaharashtra']",[],[],2
874,"Do care about corona #Islamabad @hamzashafqaat F10 markaz is not operating supportive to reduce the impact of corona, food shops are allowing to sit after 1 or 2 Am, kindly tale action on this.",care corona markaz oper support reduc impact corona food shop allow sit kindli tale action ,['#Islamabad'],['@hamzashafqaat'],[],[],2
876,In the Sky - Locust.... On the Ground - Corona.... Underground - Earthquake.. In the Sea- Cyclone  At Home  - A Wife   But Aarogya Setu shows:-       *You are Safe*...               🙇‍♀️🙆‍♀️ @hvgoenka 😉 #Corona #COVID19India,sky locust ground corona underground earthquak sea cyclon home wife aarogya setu show you safe ,"['#Corona', '#COVID19India']",['@hvgoenka'],[],"['🙇\u200d♀️', '🙆\u200d♀️', '😉']",2
877,@Asad_Umar A breakthrough in Corona treatment was announced today in UK. Nasal spray can control Corona.  Hopes arise of end of this Pendamic.,breakthrough corona treatment announc today nasal spray control corona hope aris end pendam ,[],['@Asad_Umar'],[],[],2
879,Corona's Hindu suicide bombers participate in the second shahi snan of super-spreader event at Har ki Pauri Ghat in Haridwar.  They are likely attacked india with pandemic disaster!   #KumbhMela_CoronaHotspot  #KumbhMela2021,corona hindu suicid bomber particip second shahi snan superspread event har pauri ghat haridwar like attack india pandem disast ,"['#KumbhMela_CoronaHotspot', '#KumbhMela2021']",[],[],[],2
880,"They’re not realising it, but whosoever wins the election will have a herculean task ahead of them fighting the outburst of Corona. Still there is time - all political parties should meet and discuss an alternate to these maddening political rallies.  #WestBengalElection2021",theyr realis whosoev win elect herculean task ahead fight outburst corona time polit parti meet discu altern madden polit ralli ,['#WestBengalElection2021'],[],[],[],2
882,@anandmahindra You missed Tika ustav and Corona curfew,miss tika ustav corona curfew ,[],['@anandmahindra'],[],[],2
883,CORONA BOOMBS?,corona boomb ,[],[],[],[],2
884,The fact that the head of the national task force for combating corona had to photoshop a mask on his profile picture is funny to me 😂,fact head nation task forc combat corona photoshop mask profil pictur funni ,[],[],[],['😂'],2
887,"Please Wear Mask and stay at home during this lockdown, I'm tired of listening ""Corona wali aunty ka Gyan""   on call !! 🙏",wear mask stay home lockdown tire listen corona wali aunti gyan ,[],[],[],['🙏'],2
888,"@AshwiniKChoubey @nitin_gadkari @PiyushGoyalOffc @PiyushGoyal @AmitShah @RajnathSingh_in @PMOIndia @narendramodi - Having ""LOCKDOWN"" to Break the Chain is Not the actual Solution. We all Citizens of India needs to change our habits in our Daily Lives due to arise of this Corona",lockdown break chain actual solut citizen india chang habit daili life aris corona ,[],"['@AshwiniKChoubey', '@nitin_gadkari', '@PiyushGoyalOffc', '@PiyushGoyal', '@AmitShah', '@RajnathSingh_in', '@PMOIndia', '@narendramodi']",[],[],2
983,Night curfew in Mumbai helping the current covid situation #lockdown2021 #COVID19 #COVIDー19 #Mumbailockdown #LockdownMaharashtra  https://t.co/2Rc78XUm8h,night curfew mumbai help current covid situat ,"['#lockdown2021', '#COVID19', '#COVIDー19', '#Mumbailockdown', '#LockdownMaharashtra']",[],['https://t.co/2Rc78XUm8h'],[],2
988,Corona (COVID-19)is Big scam !... international scam  https://t.co/n93rbtZ1tV,corona covidi big scam intern scam ,[],[],['https://t.co/n93rbtZ1tV'],[],2
990,SOP'c saves your life from COVID-19. You can easily save your life by using masks gloves and social distance. Be avoided from crowd of people its major source of separation of Corona virus. @ImranKhanPTI @RehamKhan1  @Shafqat_Mahmood  @NawazSharifMNS  @MaryamNSharif @HamidMirPAK  https://t.co/E4MUK9Rd0I,sopc save life covid save life mask glove social distanc avoid crowd peopl major sourc separ corona viru ,[],"['@ImranKhanPTI', '@RehamKhan1', '@Shafqat_Mahmood', '@NawazSharifMNS', '@MaryamNSharif', '@HamidMirPAK']",['https://t.co/E4MUK9Rd0I'],[],2
998,"#COVID19 | Night curfew to be imposed in Kanpur &amp; Varanasi  Curfew would come into force in #Kanpur from 10pm (to 6 am) on April 8, to continue till April 30: District Magistrate  #Varanasi to observe a week-long curfew starting at 9pm on April 8: Commissioner of Police, Varanasi",night curfew impos kanpur varanasi curfew forc april continu till april district magistr observ weeklong curfew start april commission polic varanasi ,"['#COVID19', '#Kanpur', '#Varanasi']",[],[],[],2
1001,#NightCurfew is a great decision by our government during such pandemic and #secondwave of #covid19 is spreading day by day so please be safe #India and maintain social distance as much as you can.,great decis govern pandem spread day day safe maintain social distanc ,"['#NightCurfew', '#secondwave', '#covid19', '#India']",[],[],[],2
1044,"In kashmir, Every night is curfewed night. And Govt Imposed Night Curfew here to fight Covid19. #Kashmir  @ReallySwara @kavita_krishnan  @saahilmenghani @ZafarAafaq  https://t.co/t5DFnyOTSW",kashmir night curfew night govt impos night curfew fight covid ,['#Kashmir'],"['@ReallySwara', '@kavita_krishnan', '@saahilmenghani', '@ZafarAafaq']",['https://t.co/t5DFnyOTSW'],[],2
1047,Covid-19: Night curfew in urban areas of 8 districts in J&amp;K  https://t.co/ePe6pIbMHn #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,covid night curfew urban area district jampk ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/ePe6pIbMHn'],[],2
1050,Friends is night curfew good option to stop covid19?,friend night curfew option stop covid ,[],[],[],[],2
1054,"In The land of Curfewed Nights , Night Curfew has been imposed to fight Covid19. BTW Who goes out of home after 8pm in Kashmir. #Kashmir  @sushant_says @khanumarfa @kavita_krishnan @AamirAzizJmi  @sairashahhalim @nagma_morarji  @ReallySwara @FahadBombay",land curfew night night curfew impos fight covid home kashmir ,['#Kashmir'],"['@sushant_says', '@khanumarfa', '@kavita_krishnan', '@AamirAzizJmi', '@sairashahhalim', '@nagma_morarji', '@ReallySwara', '@FahadBombay']",[],[],2
1058,"In The land of Curfewed Nights , Night Curfew has been imposed to fight Covid19.   #Kashmir",land curfew night night curfew impos fight covid ,['#Kashmir'],[],[],[],2
1067,#COVID19: #Maharashtra government imposes weekend lockdown from 8 pm on Friday till 7 am on Monday; visuals from Marine Lines and Marine Drive in Mumbai.  https://t.co/U7kjOpWwVl,govern impos weekend lockdown friday till monday visual marin marin drive mumbai ,"['#COVID19:', '#Maharashtra']",[],['https://t.co/U7kjOpWwVl'],[],2
1109,Dear @AhmedabadPolice @AmdavadAMC without hafta whether this is possible #Ahmedabad : Food stalls fearlessly running despite night curfew in place in Naroda.@dgpgujarat @Mukeshias  #COVID19  https://t.co/aJG5YX4hNv,dear hafta possibl food stall fearlessli despit night curfew place naroda ,"['#Ahmedabad', '#COVID19']","['@AhmedabadPolice', '@AmdavadAMC', '@Mukeshias']",['https://t.co/aJG5YX4hNv'],[],2
1113,My Dada ji is battling corona infection in an ICU in Indore.  Doses of Remdesivir and Tocilizumab administered but the condition is not improving.  Please pray for my Dada ji 🙏,dada battl corona infect icu indor remdesivir tocilizumab administ condit improv pray dada ,[],[],[],['🙏'],2
1182,"@ArvindKejriwal  My friend father hospitalized for corona in delhi , required, Injection Remdesivir 100mg. Qty 5  If any body can help ,pl contact me on 9716815155",friend father hospit corona delhi requir inject remdesivir qti bodi help contact ,[],['@ArvindKejriwal'],[],[],2
1195,"Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-*  Current Positive Corona Report of a patient.. Prescribed by the doctor.. 1/2",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],[],[],[],2
1201,"Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-* Current Positive Corona Report of a patient.. Prescribed by the doctor.. (1/2)",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],[],[],[],2
1202,"@TeamSaath @Shaikhtabi2 Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-*  Current Positive Corona Report of a patient.. Prescribed by the doctor.. 1/2",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],"['@TeamSaath', '@Shaikhtabi2']",[],[],2
1207,"Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-* Current Positive Corona Report of a patient.. Prescribed by the doctor..",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],[],[],[],2
1208,"@TamannaPankaj @Shaikhtabi2 @Kusum_Soojan @kaushikrj6 @NabiyaKhan11 @underdated @Ghazala2402 @SaniaAhmad1111 Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-*  Current Positive Corona Report of a patient.. Prescribed by the doctor.. 1/2",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],"['@TamannaPankaj', '@Shaikhtabi2', '@Kusum_Soojan', '@kaushikrj6', '@NabiyaKhan11', '@underdated', '@Ghazala2402', '@SaniaAhmad1111']",[],[],2
1212,"@sanjayraina @TajinderBagga @tehseenp @arunbothra @khurshidmdar @shivanibazaz @sachinpabreja @BJP4India @BJP4Delhi @DilliDurAst @smritikak @Nidhi @ipskabra @Suhelseth Remdesivir injection available at 2000/- at AARK Pharmaceutical.. *Address:-* S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext, New Delhi - 110016 *Required Documents:-*  Current Positive Corona Report of a patient.. Prescribed by the doctor.. 1/2",remdesivir inject avail aark pharmaceut address floor uphar cinema complex market green park ext new delhi requir document current posit corona report patient prescrib doctor ,[],"['@sanjayraina', '@TajinderBagga', '@tehseenp', '@arunbothra', '@khurshidmdar', '@shivanibazaz', '@sachinpabreja', '@BJP4India', '@BJP4Delhi', '@DilliDurAst', '@smritikak', '@Nidhi', '@ipskabra', '@Suhelseth']",[],[],2
1298,Folks  I feel there something controversial between @BJP4India members and medical equipment and injections  1. late night drama at police station by @Dev_Fadnavis and @PRAVINDAREKAR_1 on #Remdesivir,folk feel controversi member medic equip inject late night drama polic station ,['#Remdesivir'],"['@BJP4India', '@Dev_Fadnavis', '@PRAVINDAREKAR_1']",[],[],2
1358,As we know that COVID-19 is dangerous virus 🦠 its our duty to follow sops to 🛑 spread of virus further... #CoronavirusPandemic #BreakTheChain  https://t.co/m2fUSUGw1I,covid danger viru duti follow sop spread viru ,"['#CoronavirusPandemic', '#BreakTheChain']",[],['https://t.co/m2fUSUGw1I'],"['🦠', '🛑']",2
1429,Covid_19 second wave: Lockdown is not same for  https://t.co/Eth5zRQmf6 Lockdown only solution for Corona or not.  https://t.co/fJgtq2FT6y,covid second wave lockdown lockdown solut corona ,[],[],"['https://t.co/Eth5zRQmf6', 'https://t.co/fJgtq2FT6y']",[],2
1465,"Due to rise in the cases, I think lockdown is the last option to prevent from spreading Corona virus....#COVID19  @manojsinha_  @Junaid_Mattu  @AtharAamirKhan  @AzeetaQureshi  @PMOIndia",rise case lockdown option prevent spread corona viru ,[],"['@manojsinha_', '@Junaid_Mattu', '@AtharAamirKhan', '@AzeetaQureshi', '@PMOIndia']",[],[],2
1468,@Ridhijain0021 @aryan_aryan121 @SonuSood Le Corona De Corona. Still can anyone name a healthy politician dying of #COVID19? Anyone? No one? Perhaps these #IndianPoliticians are deadlier than the virus itself! RT if u agree,corona corona healthi politician die deadlier viru agre ,"['#COVID19?', '#IndianPoliticians']","['@Ridhijain0021', '@aryan_aryan121', '@SonuSood']",[],[],2
1478,Wear a mask. Stay safe India. Hearing a lot of death news. Till now I wasn't scared of this corona. But now I am scared too. God bless all. #COVID19 #CovidIndia,wear mask stay safe india hear death news till wasnt scar corona scar god bless ,"['#COVID19', '#CovidIndia']",[],[],[],2
1485,"130 FIRs registered against violators of COVID-19 norms in the last 24 hours across #Punjab. 189 owners of shops, dhabas, ahaatas, hotels, restaurants, clubs, booked for flouting number limits &amp; night curfew timings in the state: Punjab Police (21/4)",fir regist violat covid norm hour owner shop dhaba ahaata hotel restaur club book flout number limit night curfew time state punjab polic ,['#Punjab.'],[],[],[],2
1491,"I have all the symptoms of Corona virus, fever, sore throat, headache, body pain but I haven't had the test yet ... I have limited myself ... #COVID19  #CoronavirusPandemic",symptom corona viru fever sore throat headach bodi pain havent test limit ,"['#COVID19', '#CoronavirusPandemic']",[],[],[],2
1521,Who could have imagined a truck full load of oxygen will be a prerequisite to a good night sleep ☹️ #Covid19   Happy Civil Service Day 🇮🇳  https://t.co/AF6b1xjKHz,imagin truck load oxygen prerequisit night sleep happi civil servic day ,['#Covid19'],[],['https://t.co/AF6b1xjKHz'],"['☹️', '🇮🇳']",2
1744,That's why we haven't find control on corona virus please planning accordingly and make strict action who's not wear a mask on train also we are still feeling unsafe while travelling in train like I'm survived...,that havent find control corona viru plan accordingli strict action who wear mask train feel unsaf travel train like surviv ,[],[],[],[],2
1746,Let's fight #COVID19   Be careful. Wear a Mask 😷 ...Stop #CORONAVirus 🦠 #कोरोना #WearAMask  https://t.co/X4ngWxDByx,fight care wear mask stop ,"['#COVID19', '#CORONAVirus', '#कोरोना', '#WearAMask']",[],['https://t.co/X4ngWxDByx'],"['😷', '🦠']",2
1748,@VarshaEGaikwad @cbseindia29 @CBSEveningNews As we all now corona virus cases are gaining day by day So for our children’s safety measures  We request you to cancell exam or change its condition to Home board  #cancelboardexams2021,corona viru case gain day day children safeti measur request cancel exam chang condit home board ,['#cancelboardexams2021'],"['@VarshaEGaikwad', '@cbseindia29', '@CBSEveningNews']",[],[],2
1750,Night curfew in delhi 🤪🤪🤪to stop the spred of corona 🤣 #coronavirus  https://t.co/KYgp9llkMU,night curfew delhi stop spred corona ,['#coronavirus'],[],['https://t.co/KYgp9llkMU'],"['🤪', '🤪', '🤪', '🤣']",2
1751,6th April 2021  Another day of shouting at people on the road for not wearing masks  #coronavirus  #NightCurfewDelhi  #COVID19,april day shout peopl road wear mask ,"['#coronavirus', '#NightCurfewDelhi', '#COVID19']",[],[],[],2
1760,Hats off to the lab which created such a virus which can be controlled politically.  Real NOBLE CORONA virus.  #coronavirus #Elections2021 @WHO @COVIDNewsByMIB,hat lab creat viru control polit real nobl corona viru ,"['#coronavirus', '#Elections2021']","['@WHO', '@COVIDNewsByMIB']",[],[],2
1761,Madame Kanimozi MP has Exercised her Franchise even though She has been Attacked by Corona Virus. This is Real Brave of Democratic Thoughts and Nature of Dravidian Birth. I Wish Madame Kanimozi Speedy Recovered.   BY.RAJENDRAN CELL NO 9944546259.VRRGOLOBLGMAIL@.COM.9944546259  https://t.co/vtf0ePVrcl,madam kanimozi exercis franchis attack corona viru real brave democrat thought natur dravidian birth wish madam kanimozi speedi recov byrajendran cell vrrgoloblgmail ,[],[],['https://t.co/vtf0ePVrcl'],[],2
1763,"Salient features of corona virus:-  1. Doesn't spread in day, spreads in night only (11pm to 5am).  2. Does not spread in a region where polls are going on.  3. Affects only educational areas and middle class, all money making agencies are running as before.",salient featur corona viru doesnt spread day spread night spread region poll affect educ area middl class money agenc ,[],[],[],[],2
1774,@dcramban  Lung #silicosis soon in ramban with corona virus #fibrosis .. Basically what a null and devastated condition of roads in ramban main town and around upto 3 km gool belt road...  🙏🙏🙏🙏 Do something!!,lung soon ramban corona viru basic null devast condit road ramban main town upto gool belt road ,"['#silicosis', '#fibrosis']",['@dcramban'],[],"['🙏', '🙏', '🙏', '🙏']",2
1776,Corona virus has started to feel like a yearly summer vacation 😒,corona viru start feel like yearli summer vacat ,[],[],[],['😒'],2
1785,"Respected @DrRPNishank sir,  Please notice the image. 50% staff of supreme court infected by Corona Virus. And We all know that ""supreme court is the place where everyone take each and Every precautions"". That's why #cancelboardexams2021 otherwise it will become a Covid hotpot.  https://t.co/AxwOJg10A3",respect notic imag staff suprem court infect corona viru suprem court place precaut that covid hotpot ,['#cancelboardexams2021'],['@DrRPNishank'],['https://t.co/AxwOJg10A3'],[],2
1791,ramadan mubarak to all Muslim  around the world may ALLAH remove corona virus in this ramazan and heal all the patient who are suffering from this virus or any other disease and disabilities in this ramzan and may ALLAH fulfill all our wishes in this Ramadan.,ramadan mubarak muslim world allah remov corona viru ramazan heal patient suffer viru diseas disabl ramzan allah fulfil wish ramadan ,[],[],[],[],2
1792,Appeal To Election Commission of the  https://t.co/eEYxr8gjQ8 a days every where is Corona Virus and Dangerous Environmental factors.Elections Campaign&amp; gathering people should be Restricted and propagations may be done via Social media and TV.Channels.  By.Rajendran.9944546259.  https://t.co/OmwaIIQMg9,appeal elect commiss day corona viru danger environment factorselect campaignamp gather peopl restrict propag social medium tvchannel byrajendran ,[],[],"['https://t.co/eEYxr8gjQ8', 'https://t.co/OmwaIIQMg9']",[],2
1793,These Private hospitals in Delhi have been declared Corona Hospitals  #Corona #coronavirus  https://t.co/42sjEJVZkV,privat hospit delhi declar corona hospit ,"['#Corona', '#coronavirus']",[],['https://t.co/42sjEJVZkV'],[],2
1795,Night cerfuw is helpful for Prevention Of Corona Virus Spreading ????,night cerfuw help prevent corona viru spread ,[],[],[],[],2
1798,Corona Virus is flaming in World  https://t.co/L3wsw1PZst Modi bjp Central Govt. Allow KUMBAMELA '.IT is Highly  Redicluse! How people believe the Corona Virus Seriousness.Govt. Itself not Aware of Dangerous  Corona Virus. World is keenly watching the India. So Ban  KUMBAMELA VRR  https://t.co/FIgy8OMjEd,corona viru flame world modi bjp central govt allow kumbamela highli rediclus peopl believ corona viru seriousnessgovt awar danger corona viru world keenli watch india ban kumbamela vrr ,[],[],"['https://t.co/L3wsw1PZst', 'https://t.co/FIgy8OMjEd']",[],2
1802,@ThamizhachiTh @TRBRajaa Our DMK Treasurer Thiru.T.R.Balu MP has been Attacked by   Corona Virus is Very Shocking TO ALL. I pray the Nature and Speedy Recovery &amp; Come to Normal life  and Services.  By.Rajendran V.R. WhatsApp. No. 9944546259.PUDUCHERRY. INDIA  https://t.co/F5zNTXGnPI,dmk treasur thirutrbalu attack corona viru shock pray natur speedi recoveri normal life servic byrajendran whatsapp puducherri india ,[],"['@ThamizhachiTh', '@TRBRajaa']",['https://t.co/F5zNTXGnPI'],[],2
1808,"Hello Youth INDIA! Today Corona Virus Rapidly Spreading. Only Ways To Control,Wearing Masks,Social  Distance,Testing,Treatments and  Apply Vaccines.please make Awareness To People to Save Our Elders and Ourselves.Govts are always Secondary,This is present  Stuituvation. By.VRR.  https://t.co/2GD5VFVDUv",hello youth india today corona viru rapidli spread way controlwear maskssoci distancetestingtreat appli vaccinespleas awar peopl save elder ourselvesgovt secondarythi present stuituv byvrr ,[],[],['https://t.co/2GD5VFVDUv'],[],2
