,tweet,clean_tweet,hastags,attherate,urls,emojis
906,"Figures shown as published by Kosmo, 27/5/2021, 9.15am.. Total persons who rejected appointments by state: NS: 6,323 Perak: 9,000 Kedah: 10,827 Perlis: 3,000 Melaka: 3,612 Pahang: 10,000 .. #COVID19 #vaccine #Malaysia  .. 2/n  https://t.co/5L5XX33fmF",Figures shown as published by Kosmo 27/5/2021 915am Total persons who rejected appointments by state: NS: 6323 Perak: 9000 Kedah: 10827 Perlis: 3000 Melaka: 3612 Pahang: 10000   2/n ,"['#COVID19', '#vaccine', '#Malaysia']",[],['https://t.co/5L5XX33fmF'],[]
907,This is an unhealthy trend of people not fulfilling their Vaccination Appointments in #Malaysia !! And certainly NOT a way to fight #COVID19 !! .. 1/n  https://t.co/12CF2StscP,This is an unhealthy trend of people not fulfilling their Vaccination Appointments in  And certainly NOT a way to fight   1/n ,"['#Malaysia', '#COVID19']",[],['https://t.co/12CF2StscP'],[]
908,# today's fact all over the world involved with covid 19 # the struggles was not a joke at all # going back to the right track and never deny that only Allah heals us # make it pure &amp; sincere #,# todays fact all over the world involved with covid 19 # the struggles was not a joke at all # going back to the right track and never deny that only Allah heals us # make it pure amp sincere #,"['#', '#', '#', '#', '#']",[],[],[]
909,Embark on hiking trails in Singapore since we cannot travel due to Covid 19. There are numerous hiking trails around Singapore for us to explore on this tiny island. #travel #Singapore   https://t.co/Shccfgd0Q9,Embark on hiking trails in Singapore since we cannot travel due to Covid 19 There are numerous hiking trails around Singapore for us to explore on this tiny island ,"['#travel', '#Singapore']",[],['https://t.co/Shccfgd0Q9'],[]
910,Stay safe everyone🙏 #COVID19  https://t.co/Y5FY94JmwD,Stay safe everyone ,['#COVID19'],[],['https://t.co/Y5FY94JmwD'],['🙏']
911,"The Wall Street Journal: Employers can require COVID-19 vaccine for workers returning to office, government says  https://t.co/YaGGx3nwYC #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",The Wall Street Journal: Employers can require COVID19 vaccine for workers returning to office government says  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/YaGGx3nwYC'],[]
912,"The Wall Street Journal: Employers can require COVID-19 vaccine for workers returning to office, government says  https://t.co/Wrzdzf4MgM #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",The Wall Street Journal: Employers can require COVID19 vaccine for workers returning to office government says  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/Wrzdzf4MgM'],[]
913,"After the USA, India is the 2nd country that has achieved a milestone of crossing 20 Crore of cumulative COVID-19 vaccination coverage in 130 days. #LargestVaccinationDrive @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP @BJPKashiKshetra @bjpgangapar  https://t.co/B7sXWDY81e",After the USA India is the 2nd country that has achieved a milestone of crossing 20 Crore of cumulative COVID19 vaccination coverage in 130 days ,['#LargestVaccinationDrive'],"['@kpmaurya1', '@bpsarojmp', '@BJPVinodSonkar', '@sureshpasiBJP', '@BJPKashiKshetra', '@bjpgangapar']",['https://t.co/B7sXWDY81e'],[]
914,"@EIT_Odisha Electronics &amp; IT Dept in collaboration with @WhatsApp has revamped #COVID19 helpdesk service on WhatsApp with additional features. People can now get updated info on availability of beds, oxygen support &amp; download vaccination report. #OdishaFightsCorona  https://t.co/PpMWScrgxb", Electronics amp IT Dept in collaboration with has revamped helpdesk service on WhatsApp with additional features People can now get updated info on availability of beds oxygen support amp download vaccination report ,"['#COVID19', '#OdishaFightsCorona']","['@EIT_Odisha', '@WhatsApp']",['https://t.co/PpMWScrgxb'],[]
915,I will give you more info soon on how to help .... for now please repost like I’m doing my friend Sagar Sharma and all the people he is helping will be very happy . #india #covid_19 #covidindia#helpindia  https://t.co/aFJvn4qNcz,I will give you more info soon on how to help  for now please repost like I’m doing my friend Sagar Sharma and all the people he is helping will be very happy  ,"['#india', '#covid_19', '#covidindia#helpindia']",[],['https://t.co/aFJvn4qNcz'],[]
916,"The Opposition should understand that during this tough time of #COVID19 we should #Unite2FightCorona rather than insulting their own nation. This isn't the time to humiliate the government by humiliating the name of the country by saying ""मेरा भारत बदनाम"". #DeshVirodhiKamalnath",The Opposition should understand that during this tough time of we should rather than insulting their own nation This isnt the time to humiliate the government by humiliating the name of the country by saying मेरा भारत बदनाम ,"['#COVID19', '#Unite2FightCorona', '#DeshVirodhiKamalnath']",[],[],[]
917,"""Janssen single-dose COVID-19 vaccine approved for use in the UK""   https://t.co/D3GXv945ar",Janssen singledose COVID19 vaccine approved for use in the UK ,[],[],['https://t.co/D3GXv945ar'],[]
918,@UNODC_ROSA @UNOCHA @UNODC @arifaajakia @PMOIndia @USAGov The only KILLER country China is RESPONSIBLE for Covid19. China wants kingdom whole over the World. China have territory disputes with 14 countries.  Be unite in UNO and thrash him., The only KILLER country China is RESPONSIBLE for Covid19 China wants kingdom whole over the World China have territory disputes with 14 countries Be unite in UNO and thrash him,[],"['@UNODC_ROSA', '@UNOCHA', '@UNODC', '@arifaajakia', '@PMOIndia', '@USAGov']",[],[]
919,"Tata Steel will pay salaries to families of employees passed away due to #COVID19, till the employee's retirement age. Also, they will bear expenses of their children's education until graduation. SIMPLY GREAT @RNTata2000 ji.  https://t.co/LQu5poFLkY",Tata Steel will pay salaries to families of employees passed away due to till the employees retirement age Also they will bear expenses of their childrens education until graduation SIMPLY GREAT ji ,"['#COVID19,']",['@RNTata2000'],['https://t.co/LQu5poFLkY'],[]
920,"I strongly condemn the corpses found in the flowing #GangaRiver, @BJP4India failures were tried to hide the defeat, By insulting the dead bodies, A 56 ""Inch Chest Person, Why Today Is Silent.  #Modi #GangaExposedModi #COVID19",I strongly condemn the corpses found in the flowing failures were tried to hide the defeat By insulting the dead bodies A 56 Inch Chest Person Why Today Is Silent ,"['#GangaRiver,', '#Modi', '#GangaExposedModi', '#COVID19']",['@BJP4India'],[],[]
921,"50,000 vials of #AmphotericinB arrives at Mumbai Airport.@mansukhmandviya ji putting in a lot of efforts to meet its requirement in the country.  I am thankful to Gilead Sciences and Mylan Pharmaceuticals for their outstanding support in  #IndiaFightsCorona #COVID19 #vaccination  https://t.co/7OBBmCsIu5",50000 vials of arrives at Mumbai Airport ji putting in a lot of efforts to meet its requirement in the country I am thankful to Gilead Sciences and Mylan Pharmaceuticals for their outstanding support in ,"['#AmphotericinB', '#IndiaFightsCorona', '#COVID19', '#vaccination']",[],['https://t.co/7OBBmCsIu5'],[]
922,"Delhi witnessed hell for a month yet it's headed to ""unlock""!!! Thank you BBC for not believing these fake covid19 numbers and for showing what's happening in Delhi and in Bihar .",Delhi witnessed hell for a month yet its headed to unlock Thank you BBC for not believing these fake covid19 numbers and for showing whats happening in Delhi and in Bihar ,[],[],[],[]
923,Covid-19 vaccine boosters may be necessary. Here's what you need to know   https://t.co/eUz9o0H3fh,Covid19 vaccine boosters may be necessary Heres what you need to know ,[],[],['https://t.co/eUz9o0H3fh'],[]
924,"""Here are the latest updates on COVID-19 from news organisations in India""   https://t.co/DxLhb2VZK1",Here are the latest updates on COVID19 from news organisations in India ,[],[],['https://t.co/DxLhb2VZK1'],[]
925,@priya_27_ Srry due to word limit problem on twitter so I uploaded picture here ..but this very crucial scenerio I want to acknowledge to all ..and it's very pathetic. I think CoVID-19 treatment itself a Giant Medical Experiment with ignorant edge to those who lost their lives in interim.  https://t.co/8prEYq2XTA, Srry due to word limit problem on twitter so I uploaded picture here but this very crucial scenerio I want to acknowledge to all and its very pathetic I think CoVID19 treatment itself a Giant Medical Experiment with ignorant edge to those who lost their lives in interim ,[],['@priya_27_'],['https://t.co/8prEYq2XTA'],[]
926,Fake News Kills Not Vaccines  Simple  #COVID19India  #vaccinated  #COVID19,Fake News Kills Not Vaccines Simple ,"['#COVID19India', '#vaccinated', '#COVID19']",[],[],[]
927,Modi Never Bought Enough COVID-19 Vaccines for India. Now the Whole World Is Paying    https://t.co/rt5A3apgYz,Modi Never Bought Enough COVID19 Vaccines for India Now the Whole World Is Paying ,[],[],['https://t.co/rt5A3apgYz'],[]
928,Maharashtra city to see weekend relaxation in Covid-induced curbs for essential item shops  #Maharashtra #COVID19,Maharashtra city to see weekend relaxation in Covidinduced curbs for essential item shops ,"['#Maharashtra', '#COVID19']",[],[],[]
929,Covid-19 Vaccine (SINOVAC) 1st dose💉 (24-05-2021) #CoronaVaccine  https://t.co/OBiMEOwhTb,Covid19 Vaccine (SINOVAC) 1st dose (24052021) ,['#CoronaVaccine'],[],['https://t.co/OBiMEOwhTb'],['💉']
930,COVID-19 affects different people in different ways. Most infected people will develop mild to moderate illness and recover without hospitalization. #covidrescue #yellowheartwelfareassociation #covid_19 #covid #covidindia #corona #india #ngo #awareness #help  #covidrescue  https://t.co/bl0sflcj3H,COVID19 affects different people in different ways Most infected people will develop mild to moderate illness and recover without hospitalization ,"['#covidrescue', '#yellowheartwelfareassociation', '#covid_19', '#covid', '#covidindia', '#corona', '#india', '#ngo', '#awareness', '#help', '#covidrescue']",[],['https://t.co/bl0sflcj3H'],[]
931,Fully Vaccinated (2 Doses) Astra Zenica (Covisheild) is only 65% Efficacious against now dominant second wave variant B.16172 #Covid19  About 33% after the first dose.   Oh oo !,Fully Vaccinated (2 Doses) Astra Zenica (Covisheild) is only 65% Efficacious against now dominant second wave variant B16172 About 33% after the first dose Oh oo ,['#Covid19'],[],[],[]
932,Had the opportunity to serve to 67 patients so far for the emergency needs.. Look forward to serving to more if I get an opportunity #hyderabad #COVID19 #OxygenShortage #hospital @srijitspeaketh @swastika24 @sherspeak,Had the opportunity to serve to 67 patients so far for the emergency needs Look forward to serving to more if I get an opportunity ,"['#hyderabad', '#COVID19', '#OxygenShortage', '#hospital']","['@srijitspeaketh', '@swastika24', '@sherspeak']",[],[]
933,Petrol &amp; Gas Cylinder  price should go down. #PetrolDieselPriceHike #gasshortage #LPGPRICE #naturalgas #PetrolPrice #inflation #GDPR #gdp_बचओ_भारत_बचाओ #lockdown2021 #startups #COVID19 #poll #janta #Indian #NRI #Canadians #SaveIndia #BharatPetroleum #Elections2021 #follow #like,Petrol amp Gas Cylinder price should go down ,"['#PetrolDieselPriceHike', '#gasshortage', '#LPGPRICE', '#naturalgas', '#PetrolPrice', '#inflation', '#GDPR', '#gdp_बचओ_भारत_बचाओ', '#lockdown2021', '#startups', '#COVID19', '#poll', '#janta', '#Indian', '#NRI', '#Canadians', '#SaveIndia', '#BharatPetroleum', '#Elections2021', '#follow', '#like']",[],[],[]
934,"@SSEHBAI1 Honesty, resolve, Economy  patriot, COVID-19, control of mafia partly , free of nepotism,international credibility enhancement, talking Islam phobia, construction of huge water resources, health card , financial support to poorest of poor , handicapped sp  Cld not con judiciary", Honesty resolve Economy patriot COVID19 control of mafia partly  free of nepotisminternational credibility enhancement talking Islam phobia construction of huge water resources health card  financial support to poorest of poor  handicapped sp Cld not con judiciary,[],['@SSEHBAI1'],[],[]
935,".@OnReality_Check | Doctor breaks down while recalling a 42-year-old patient's death, says, 'we are sorry, but we couldn't save him'  #COVID19  https://t.co/22MvQL7QZE", | Doctor breaks down while recalling a 42yearold patients death says we are sorry but we couldnt save him ,['#COVID19'],[],['https://t.co/22MvQL7QZE'],[]
936,"@ovariancancerco my mother admitted 1st time for #OvarianCancer treatment @aiims_newdelhi on Holi2020 (9 March), got 1st Chemotherapy on 1st Navratri fast of 2020 (25 March), cancer diagnosed in 1st wave of #COVID19India March2020, Relapsed in 2nd wave of #COVID19 March2021, but got treatment", my mother admitted 1st time for treatment on Holi2020 (9 March) got 1st Chemotherapy on 1st Navratri fast of 2020 (25 March) cancer diagnosed in 1st wave of March2020 Relapsed in 2nd wave of March2021 but got treatment,"['#OvarianCancer', '#COVID19India', '#COVID19']","['@ovariancancerco', '@aiims_newdelhi']",[],[]
937,"@MaamisMasala wear face mask properly,,, #Contest #win #prize #giveawaycontest #giveawayalert #giveaways #giveawaytime #instagiveaway #contestalert #covid #covidsafety #covidprecautions #covidsafetymeasures #Covid19 #safetymeasure #coronavirus @MaamisMasala", wear face mask properly ,"['#Contest', '#win', '#prize', '#giveawaycontest', '#giveawayalert', '#giveaways', '#giveawaytime', '#instagiveaway', '#contestalert', '#covid', '#covidsafety', '#covidprecautions', '#covidsafetymeasures', '#Covid19', '#safetymeasure', '#coronavirus']","['@MaamisMasala', '@MaamisMasala']",[],[]
938,"@amjadmaruf @smritiirani Few millions are illegal migrants whom there is no vaccine. How many vaccines are invented in Muslim dominated countries? Tell single country name.Congress took 40-50 years to bring Folio vaccine in to India. Because of Modi goverance, we have top Covid-19 vaccines in few months", Few millions are illegal migrants whom there is no vaccine How many vaccines are invented in Muslim dominated countries Tell single country nameCongress took 4050 years to bring Folio vaccine in to India Because of Modi goverance we have top Covid19 vaccines in few months,[],"['@amjadmaruf', '@smritiirani']",[],[]
939,@KTRTRS a big salute to you sir as we can see your efforts on fighting this battle against COVID19...true leader and we need many like you..true soldier who is always ready to serve people, a big salute to you sir as we can see your efforts on fighting this battle against COVID19true leader and we need many like youtrue soldier who is always ready to serve people,[],['@KTRTRS'],[],[]
940,COVID-19: Pakistan reports positivity ratio below 5% for fourth consecutive day  https://t.co/uQFrj0tl5q,COVID19: Pakistan reports positivity ratio below 5% for fourth consecutive day ,[],[],['https://t.co/uQFrj0tl5q'],[]
941,"@Copsview                                  DEAR SIR   ,                                                   A humble request from diploma students sir issue about NIOS CERTIFICATE .. We have applied for nios last year sir bcs of covid 19 April may 2021  exam has postponed to July", DEAR SIR  A humble request from diploma students sir issue about NIOS CERTIFICATE  We have applied for nios last year sir bcs of covid 19 April may 2021 exam has postponed to July,[],['@Copsview'],[],[]
942,Sir Biden🇺🇸 is doing good jobs.  He is advertising Covid -19 every posts add. God bless him.,Sir Biden is doing good jobs He is advertising Covid 19 every posts add God bless him,[],[],[],['🇺🇸']
943,"An urgent request for rural Uttar Pradesh. A time bomb of suspected Covid cases is exploding across UP. Village after village. First the Kumbh returnees, then the Panchayat elections, now the weddings. No tests, no treatment, negligible vaccination. PLEASE act fast.@neeleshmisra  https://t.co/yqaloJ32W8",An urgent request for rural Uttar Pradesh A time bomb of suspected Covid cases is exploding across UP Village after village First the Kumbh returnees then the Panchayat elections now the weddings No tests no treatment negligible vaccination PLEASE act fast ,[],[],['https://t.co/yqaloJ32W8'],[]
944,@highcourtdelhi why court not taking all contol of Delhi ?Why court waiting for govt n authority to answers?court can save life ! all blame games going on by state n central during Covid crises daily death rates r going high with poor control  n management ! @PTI_News #delhi, why court not taking all contol of Delhi Why court waiting for govt n authority to answerscourt can save life  all blame games going on by state n central during Covid crises daily death rates r going high with poor control n management  ,['#delhi'],"['@highcourtdelhi', '@PTI_News']",[],[]
945,Early morning  prayers for all  🙏🤲 Pls Allah save us from this Covid Pandemic. Heal each and everyone from this deadly disease. Keep everyone safe and healthy. Not a single person should die due to lack of medicines. Nor a single person should sleep hungry.,Early morning prayers for all  Pls Allah save us from this Covid Pandemic Heal each and everyone from this deadly disease Keep everyone safe and healthy Not a single person should die due to lack of medicines Nor a single person should sleep hungry,[],[],[],"['🙏', '🤲']"
946,Wag makulit. Wait lang! Get vaccinated  pa din when offerred. #ivermectin #covid,Wag makulit Wait lang Get vaccinated pa din when offerred ,"['#ivermectin', '#covid']",[],[],[]
947,"@himantabiswa @narendramodi @sambitswaraj @smritiirani @AmitShah  Already we are in difficult Covid situation , these kind on news really does not inspire anyone .....  https://t.co/imEJNaOFmv", Already we are in difficult Covid situation  these kind on news really does not inspire anyone  ,[],"['@himantabiswa', '@narendramodi', '@sambitswaraj', '@smritiirani', '@AmitShah']",['https://t.co/imEJNaOFmv'],[]
948,@arabnews Residents who have completed 2 doses of covid vaccine shall be allowed to come to Saudi Arabia with 7 days home quorontine., Residents who have completed 2 doses of covid vaccine shall be allowed to come to Saudi Arabia with 7 days home quorontine,[],['@arabnews'],[],[]
949,Update : Ration kits  to support single mothers who are running their houses and their children all by themselves struggling to survive in this Covid situation.  Pls RT and spread the word to *Donate Now to help Single mothers*   https://t.co/sqFaIR8hhL  https://t.co/KlEx5vrlk3,Update : Ration kits to support single mothers who are running their houses and their children all by themselves struggling to survive in this Covid situation Pls RT and spread the word to *Donate Now to help Single mothers*  ,[],[],"['https://t.co/sqFaIR8hhL', 'https://t.co/KlEx5vrlk3']",[]
950,@ANI Hello @mkstalin @vijayanpinarayi @MamataOfficial I humbly request you to not make your swearing ceremony a grand event due to COVID. An online thing would be much appreciated., Hello I humbly request you to not make your swearing ceremony a grand event due to COVID An online thing would be much appreciated,[],"['@ANI', '@mkstalin', '@vijayanpinarayi', '@MamataOfficial']",[],[]
951,@hussain2577 @sameerdys @zeeshan_iyc @msisodia Talk to any Gurdwara Prabandhak they have started a new covid centre in Delhi with oxygen beds, Talk to any Gurdwara Prabandhak they have started a new covid centre in Delhi with oxygen beds,[],"['@hussain2577', '@sameerdys', '@zeeshan_iyc', '@msisodia']",[],[]
952,"@Ferg Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],['@Ferg'],[],[]
953,@moefcc @PrakashJavdekar @SuPriyoBabul @PIB_India @PIBHindi I totally agree with you Sir about samples.of Asiatic  https://t.co/xLtiB2IZHp Hyderabad Zoo  found Covid Positive reveals infection.infection.not  https://t.co/XEjciMZckq any variant of Concern.and thete is no factual evidence  that animals can transmit the disease to Human's., I totally agree with you Sir about samplesof Asiatic  Hyderabad Zoo found Covid Positive reveals infectioninfectionnot  any variant of Concernand thete is no factual evidence that animals can transmit the disease to Humans,[],"['@moefcc', '@PrakashJavdekar', '@SuPriyoBabul', '@PIB_India', '@PIBHindi']","['https://t.co/xLtiB2IZHp', 'https://t.co/XEjciMZckq']",[]
954,"@CODM_murdablast Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],['@CODM_murdablast'],[],[]
955,"@CoDMobileClips Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],['@CoDMobileClips'],[],[]
956,"@JHCGaming @PlayCODMobile Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],"['@JHCGaming', '@PlayCODMobile']",[],[]
957,"@Ferg @PlayCODMobile Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],"['@Ferg', '@PlayCODMobile']",[],[]
958,"@PlayCODMobile Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],['@PlayCODMobile'],[],[]
959,"@GEMINI_Ios @yanriquewright @KvleofficialYT @Nevvado1 @TrzanGaming Just a shoutout As the covid 2nd wave has hit India hard, Parker is doing a charity stream this Thursday, where all the donations and everything will be given to the Charities in India helping with Covid, Make sure to join.", Just a shoutout As the covid 2nd wave has hit India hard Parker is doing a charity stream this Thursday where all the donations and everything will be given to the Charities in India helping with Covid Make sure to join,[],"['@GEMINI_Ios', '@yanriquewright', '@KvleofficialYT', '@Nevvado1', '@TrzanGaming']",[],[]
960,"Urgently required a ventilator  Please help  Patient's Name- shobha rani Age- 63 CT Score- 18 SpO2- 82 Admitted in Ward- Covid,  CK Birla  7742034049 (Amit Jain)  7737836635 (Lucky)  @DrSatishPoonia #BJYMCaresrajasthan @jethanandani14 @RamcharanBohra @HimanshuSBJYM  https://t.co/zc8H8qNcvN",Urgently required a ventilator Please help Patients Name shobha rani Age 63 CT Score 18 SpO2 82 Admitted in Ward Covid CK Birla 7742034049 (Amit Jain) 7737836635 (Lucky) ,['#BJYMCaresrajasthan'],"['@DrSatishPoonia', '@jethanandani14', '@RamcharanBohra', '@HimanshuSBJYM']",['https://t.co/zc8H8qNcvN'],[]
961,"Yesterday my mom with her mom and dad in their 80's took their 2nd dose of Covishield, this gave me some sort of relief. Best thing is that their samples were taken for COVID test before being vaccinated. @DumkaDc thanks for making it easier the report will give some more relief.",Yesterday my mom with her mom and dad in their 80s took their 2nd dose of Covishield this gave me some sort of relief Best thing is that their samples were taken for COVID test before being vaccinated thanks for making it easier the report will give some more relief,[],['@DumkaDc'],[],[]
962,@PakPMO @PTIofficial @ImranKhanPTI As a PTI Worker I have few Questions in My Mind! How can We Form Riyasat-e-Madina by having dual behaviour towards its People ? Covid-19 SOP's are Different for Different People's ? Bribe is Still in Our Country ? No Check and Balance ? What We Reply to people who ask from Us?, As a PTI Worker I have few Questions in My Mind How can We Form RiyasateMadina by having dual behaviour towards its People  Covid19 SOPs are Different for Different Peoples  Bribe is Still in Our Country  No Check and Balance  What We Reply to people who ask from Us,[],"['@PakPMO', '@PTIofficial', '@ImranKhanPTI']",[],[]
963,Culprit BBMP  officials should b send to COVID wards without PPE kit for cleaning activities as a punishment... #COVIDEmergency2021 #BBMP #banglorecovid #zeenews #TimesofIndia #FightAgainstCOVID19  https://t.co/AWCgE7EnIb,Culprit BBMP officials should b send to COVID wards without PPE kit for cleaning activities as a punishment ,"['#COVIDEmergency2021', '#BBMP', '#banglorecovid', '#zeenews', '#TimesofIndia', '#FightAgainstCOVID19']",[],['https://t.co/AWCgE7EnIb'],[]
964,"@hussain_imtiyaz Asalam Alikum Sir, here at several places(ANG)people complaint of covid patients are moving outside without any hesitation and nobody is taking care of these things. Esp'lly at far off village's like Sallar Wallarhama etc, Sir u majesty must inform police or concerned tehsildar..", Asalam Alikum Sir here at several places(ANG)people complaint of covid patients are moving outside without any hesitation and nobody is taking care of these things Esplly at far off villages like Sallar Wallarhama etc Sir u majesty must inform police or concerned tehsildar,[],['@hussain_imtiyaz'],[],[]
965,Why this hypocrisy of govt forcing public to follow SOP's by avoiding gatherings and on the other hand govt itself facilitates the spread of virus by such notifications for providing security to a gathering which should have not been allowed for causing the spread of Covid?  https://t.co/mSe1QbuHdw,Why this hypocrisy of govt forcing public to follow SOPs by avoiding gatherings and on the other hand govt itself facilitates the spread of virus by such notifications for providing security to a gathering which should have not been allowed for causing the spread of Covid ,[],[],['https://t.co/mSe1QbuHdw'],[]
966,Please Listen this video all world 🌎 Muslim only this video Treatment to COvid 19 spesheli And more desiesses treatments please Follow this words please 🤲🤲🤲🙏🙏🙏🌎🇵🇰  https://t.co/ZyjGC13V0m,Please Listen this video all world  Muslim only this video Treatment to COvid 19 spesheli And more desiesses treatments please Follow this words please  ,[],[],['https://t.co/ZyjGC13V0m'],"['🌎', '🤲', '🤲', '🤲', '🙏', '🙏', '🙏', '🌎', '🇵🇰']"
967,@mdzulkar9 See a doctor for the sore throat and get a covid test., See a doctor for the sore throat and get a covid test,[],['@mdzulkar9'],[],[]
968,As @KTRTRS was tested positive with COVID 19 we would like to no his health condition Hope he is fine but we request @KTRoffice @KTR_News @RaoKavitha to provide the detail about his health condition.,As was tested positive with COVID 19 we would like to no his health condition Hope he is fine but we request to provide the detail about his health condition,[],"['@KTRTRS', '@KTRoffice', '@KTR_News', '@RaoKavitha']",[],[]
969,"@DCAnantnag @OfficeOfLGJandK @nitishwarKumar @AnantnagPolice @diprjk @yasirsyedx Jai Hind Sir, but at several places people complaint of covid patients are moving outside without any hesitation and nobody is taking care of these things  especially far off villages and area like Sallar Wallarhama etc etc, Sir u majesty must inform police or concerned tehsildar", Jai Hind Sir but at several places people complaint of covid patients are moving outside without any hesitation and nobody is taking care of these things especially far off villages and area like Sallar Wallarhama etc etc Sir u majesty must inform police or concerned tehsildar,[],"['@DCAnantnag', '@OfficeOfLGJandK', '@nitishwarKumar', '@AnantnagPolice', '@diprjk', '@yasirsyedx']",[],[]
970,U.S. administers 247.8 million doses of COVID-19 vaccines - CDC  https://t.co/gErN7DXYbW #Sipgrab #UnitingPeopleWithThePossibilities,US administers 2478 million doses of COVID19 vaccines  CDC  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/gErN7DXYbW'],[]
971,"@charan_tweetz  Patient Name : parveen begum  Age : 55 Area / Location : Amberpet, Hyderabad  Symptoms : dry cough, Feverish Since 7 days SPO2 Level : 86 Searching Hospital Bed Covid Result (+ve/-ve/ Prefer Govt/Pvt/Any Hospital  Attender Mobile 9849618264", Patient Name : parveen begum Age : 55 Area / Location : Amberpet Hyderabad Symptoms : dry cough Feverish Since 7 days SPO2 Level : 86 Searching Hospital Bed Covid Result (+ve/ve/ Prefer Govt/Pvt/Any Hospital Attender Mobile 9849618264,[],['@charan_tweetz'],[],[]
972,Shotgun Sinha statement is enough how timely and boldy CM @ysjagan Anna is handling Covid Crisis in Andhra Pradesh. #APFightsCorona  #CMYSJagan,Shotgun Sinha statement is enough how timely and boldy CM Anna is handling Covid Crisis in Andhra Pradesh ,"['#APFightsCorona', '#CMYSJagan']",['@ysjagan'],[],[]
973,"@UPGovt @myogiadityanath UP is full of media coverage and eye wash,I AM trying on COVID control number for help it has been 2 days no response. Only eyewash.pathatic  ..laash ki rajneeti. 8800908729", UP is full of media coverage and eye washI AM trying on COVID control number for help it has been 2 days no response Only eyewashpathatic laash ki rajneeti 8800908729,[],"['@UPGovt', '@myogiadityanath']",[],[]
974,"@HemantSorenJMM Jharkhand -  Total covid cases 2,63,115 Total deaths 3,346 5,770  cases &amp; 141deaths in 24 hours   And see his arrogance &amp; shameful attitude !", Jharkhand  Total covid cases 263115 Total deaths 3346 5770 cases amp 141deaths in 24 hours And see his arrogance amp shameful attitude ,[],['@HemantSorenJMM'],[],[]
975,"Need urgent 1ICU BED IN GORAKHPUR..plz help  COVID Patient -Amit Tiwari,33/M. 8800908729 @Dm_Gorakhpur,@chitraaum,@CMOfficeUP ,@ravikishann,",Need urgent 1ICU BED IN GORAKHPURplz help COVID Patient Amit Tiwari33/M 8800908729  ,[],"['@Dm_Gorakhpur,@chitraaum,@CMOfficeUP']",[],[]
976,"@capt_amarinder @CsPunjab not lockdown, may be lock up, be the solution against covid spread... Indisciplined living not obeying government advisories of masking properly in public spaces are the real cause of spread... Focus on proper masking and hand washes must happen....", not lockdown may be lock up be the solution against covid spread Indisciplined living not obeying government advisories of masking properly in public spaces are the real cause of spread Focus on proper masking and hand washes must happen,[],"['@capt_amarinder', '@CsPunjab']",[],[]
977,@narendramodi #Modi_super_spreader of  #Covid_conspiracy.  world media Why Modi said #New_world_order ? to reduce population What is #Depopulation_Agenda of @BillGates ? Who was in regular touch with China ? Who is Chinese agent ? Elections and Sahi snan because Modi #ModiResign  https://t.co/gUcJG657DV, of world media Why Modi said  to reduce population What is of  Who was in regular touch with China  Who is Chinese agent  Elections and Sahi snan because Modi ,"['#Modi_super_spreader', '#Covid_conspiracy.', '#New_world_order', '#Depopulation_Agenda', '#ModiResign']","['@narendramodi', '@BillGates']",['https://t.co/gUcJG657DV'],[]
