,tweet,clean_tweet,hastags,attherate,urls,emojis
943,Well Done @OfficialNcoc &amp; @Asad_Umar @fslsltn  This whole vaccination @ Covid control has been managed very well since beginning,Well Done amp This whole vaccination @ Covid control has been managed very well since beginning,[],"['@OfficialNcoc', '@Asad_Umar', '@fslsltn', '@']",[],[]
944,"Top scientists: - everyone will get COVID, spread can't be stopped, incl. by vaccine. - mass testing should end. - focus on people who actually get ill, not ""cases"". - we must learn to live with it.  Exactly what ""sceptics"" have been saying for some time.   https://t.co/IS8xc2QI8d",Top scientists:  everyone will get COVID spread cant be stopped incl by vaccine  mass testing should end  focus on people who actually get ill not cases  we must learn to live with it Exactly what sceptics have been saying for some time ,[],[],['https://t.co/IS8xc2QI8d'],[]
945,Help to Iran for vaccinatoin @WHO  @UNICEF  #helpiran  #Covid_19  #vaccination  #phizer  #sosiran  #soslran  https://t.co/iIQdCJUH1E  https://t.co/2ZanhRfHaN,Help to Iran for vaccinatoin  ,"['#helpiran', '#Covid_19', '#vaccination', '#phizer', '#sosiran', '#soslran']","['@WHO', '@UNICEF']","['https://t.co/iIQdCJUH1E', 'https://t.co/2ZanhRfHaN']",[]
946,@KKMPutrajaya @officialmosti @DGHisham @DrAdhamBaba  South Korea turns Covid-19 testing booth into contactless clinic  https://t.co/LUFnwRieqg, South Korea turns Covid19 testing booth into contactless clinic ,[],"['@KKMPutrajaya', '@officialmosti', '@DGHisham', '@DrAdhamBaba']",['https://t.co/LUFnwRieqg'],[]
947,South Korea turns Covid-19 testing booth into contactless clinic  https://t.co/LUFnwRieqg,South Korea turns Covid19 testing booth into contactless clinic ,[],[],['https://t.co/LUFnwRieqg'],[]
948,@Da_MoNasI Covid? 👀, Covid ,[],['@Da_MoNasI'],[],['👀']
949,@AamAadmiParty My sister sunita sehgal died on 4th May at Sardar patel covid hospital chattarpur Radhasoami due to no oxygen no ventilator criminal negligence of doctors mismanagement of Hospital I send many Twitter msg to PM &amp; CM di investigation I have proof., My sister sunita sehgal died on 4th May at Sardar patel covid hospital chattarpur Radhasoami due to no oxygen no ventilator criminal negligence of doctors mismanagement of Hospital I send many Twitter msg to PM amp CM di investigation I have proof,[],['@AamAadmiParty'],[],[]
950,Please provide vaccination for Iran as the COVID-19 crisis is a worldwide one…🆘 @WHO  @UNICEF  #helpiran #sos #covid19,Please provide vaccination for Iran as the COVID19 crisis is a worldwide one… ,"['#helpiran', '#sos', '#covid19']","['@WHO', '@UNICEF']",[],['🆘']
951,Please do remember  @SanamNawaaZ and her family in your special prayers they are covid positive. ❤🤲,Please do remember and her family in your special prayers they are covid positive ,[],['@SanamNawaaZ'],[],"['❤', '🤲']"
952,"@NoumanFarooqHa1 @dcislamabad Hamza sb, rightly pointed out by Farooq sb. It looks like that you are in non COVID area. Please look into it and instruct to follow SoPs", Hamza sb rightly pointed out by Farooq sb It looks like that you are in non COVID area Please look into it and instruct to follow SoPs,[],"['@NoumanFarooqHa1', '@dcislamabad']",[],[]
953,"Alhamdulillah Sindh Govt has initiated Covid vaccination mobile hospital service at various part of Sindh, this time Mobile Hopsital Vaccination is for the people of DHA at Badar commercial phase 5. Thank you @murtazawahab1 @AzraPechuho #KarachiWorks  https://t.co/MCgqNWHydo",Alhamdulillah Sindh Govt has initiated Covid vaccination mobile hospital service at various part of Sindh this time Mobile Hopsital Vaccination is for the people of DHA at Badar commercial phase 5 Thank you ,['#KarachiWorks'],"['@murtazawahab1', '@AzraPechuho']",['https://t.co/MCgqNWHydo'],[]
954,"I don’t know how many covid positive patient I’ve treated, may be &gt;200, but when i was a suspected patient though test came negative ppl started to behave strangely, like im an alien or some dangerous piece of shit",I don’t know how many covid positive patient I’ve treated may be gt200 but when i was a suspected patient though test came negative ppl started to behave strangely like im an alien or some dangerous piece of shit,[],[],[],[]
955,How they would take it seriously when Federal Govt who run them are Pondering Covid-19 as a normal. The executive of the state never wear the mask.,How they would take it seriously when Federal Govt who run them are Pondering Covid19 as a normal The executive of the state never wear the mask,[],[],[],[]
956,@GwaIiorPolice what are the latest rules for travel to Gwalior from Mumbai in covid 19 restrictions please @GwaliorComm @GwaliorNigam @smartgwalior @Gwalior, what are the latest rules for travel to Gwalior from Mumbai in covid 19 restrictions please ,[],"['@GwaIiorPolice', '@GwaliorComm', '@GwaliorNigam', '@smartgwalior', '@Gwalior']",[],[]
957,@flyspicejet hi what are the guidelines for covid 19 from Mumbai to Gwalior and Gwalior to Mumbai as we have booking for 19th and 23rd respectively., hi what are the guidelines for covid 19 from Mumbai to Gwalior and Gwalior to Mumbai as we have booking for 19th and 23rd respectively,[],['@flyspicejet'],[],[]
958,@MantralayaRoom @WHO @Covin From last 3months I am tryin to get Covid vaccines but not getting slots due to unavailability. Can @CMOMaharashtra @PMOIndia @collectorpal @PalgharCEO Look into this and make sure sufficient vaccines should be available for all., From last 3months I am tryin to get Covid vaccines but not getting slots due to unavailability Can Look into this and make sure sufficient vaccines should be available for all,[],"['@MantralayaRoom', '@WHO', '@Covin', '@CMOMaharashtra', '@PMOIndia', '@collectorpal', '@PalgharCEO']",[],[]
959,Thanks to covid and mco i couldn't go out tonight to go see the meteor shower. I swear it is something that keep me loking forward every year. Sigh,Thanks to covid and mco i couldnt go out tonight to go see the meteor shower I swear it is something that keep me loking forward every year Sigh,[],[],[],[]
960,"@MewlionKritika i think career wise Gulf had done well very well compared to others i know off especially in this covid time... career wise both of them are at the top , the peak.... age wise Gulf is much more mature than before.... and he will be 24 soon hahhaa !", i think career wise Gulf had done well very well compared to others i know off especially in this covid time career wise both of them are at the top  the peak age wise Gulf is much more mature than before and he will be 24 soon hahhaa ,[],['@MewlionKritika'],[],[]
961,Traveling To New Delhi India During Covid 19 From Kuwait International Airport!   https://t.co/c2pqhalFpZ,Traveling To New Delhi India During Covid 19 From Kuwait International Airport ,[],[],['https://t.co/c2pqhalFpZ'],[]
962,"@manojpa50232808 @DGPANIslands , @SP_SouthAndaman @Andaman_Admin @Admiral_DKJoshi @jitendra_narain sir.. It is condition of Health Deptt.. We submitted six or seven letter reg health deptt.. For issuing death certificate of COVID patient response  ( Health deptt) file put up . ? Kindly look pleae",  sir It is condition of Health Deptt We submitted six or seven letter reg health deptt For issuing death certificate of COVID patient response ( Health deptt) file put up   Kindly look pleae,[],"['@manojpa50232808', '@DGPANIslands', '@SP_SouthAndaman', '@Andaman_Admin', '@Admiral_DKJoshi', '@jitendra_narain']",[],[]
963,"""COVID-19: Here’s a list of some of the organisations helping India cope""   https://t.co/8SVRupEnXl",COVID19: Here’s a list of some of the organisations helping India cope ,[],[],['https://t.co/8SVRupEnXl'],[]
964,"Alhamdollillah 😇😇  My brother just kissed me after getting Covid-negative. And I was like ""donot come closer to me, your reports are yet to come, you are covid+"".😀  Finally, he is covid negative. Thank you everyone for prayers.",Alhamdollillah  My brother just kissed me after getting Covidnegative And I was like donot come closer to me your reports are yet to come you are covid+ Finally he is covid negative Thank you everyone for prayers,[],[],[],"['😇', '😇', '😀']"
965,"@KPTrafficDept Really the gentleman was indeed lucky...yesterday while driving towards Park Circus...seeing the jam &amp; crawling traffic, I was wondering whether Covid has vanished. Saw yesterday Kolkata infected fig of 77, realised the uptick may well be on its way...hardly anyone wearing mask🤞", Really the gentleman was indeed luckyyesterday while driving towards Park Circusseeing the jam amp crawling traffic I was wondering whether Covid has vanished Saw yesterday Kolkata infected fig of 77 realised the uptick may well be on its wayhardly anyone wearing mask,[],['@KPTrafficDept'],[],['🤞']
966,@BasnayakeM That women is out there as a pawn of the rajapaksha regime to give an attraction to the people.  She has no proof just blabbering n attention of #SL people will be on her rather than real problems in hand  #Covid_19, That women is out there as a pawn of the rajapaksha regime to give an attraction to the people She has no proof just blabbering n attention of people will be on her rather than real problems in hand ,"['#SL', '#Covid_19']",['@BasnayakeM'],[],[]
967,"#SONITPUR : With a sharp decline in Covid Infections in the district, citizens must continue to follow all Covid Protocols despite relaxations in movement. Let's rethink that Covid is not yet over and these are trying times. #WearMask #MaintainDistance  https://t.co/3vGLX7D8Fm", : With a sharp decline in Covid Infections in the district citizens must continue to follow all Covid Protocols despite relaxations in movement Lets rethink that Covid is not yet over and these are trying times ,"['#SONITPUR', '#WearMask', '#MaintainDistance']",[],['https://t.co/3vGLX7D8Fm'],[]
968,"“In #Yemen’s north, Houthi rebels face #COVID with outright denial” Acc to @haaretzcom    https://t.co/WXlDMPqQtx  https://t.co/WxLnv9OAuH",“In north Houthi rebels face with outright denial” Acc to  ,"['#Yemen’s', '#COVID']",['@haaretzcom'],"['https://t.co/WXlDMPqQtx', 'https://t.co/WxLnv9OAuH']",[]
969,Covid Delta variant: Philippines extends travel ban for 10 countries  https://t.co/Gc9y8FKbAy,Covid Delta variant: Philippines extends travel ban for 10 countries ,[],[],['https://t.co/Gc9y8FKbAy'],[]
970,"Days before schools from classes 9 to 12 reopen across UP on Aug 16, many parents have expressed concern over the well-being of their kids &amp; not given consent for physical classes, especially in the view of predictions about a possible third wave of the Covid-19 pandemic.  https://t.co/HqzTPJjDAz",Days before schools from classes 9 to 12 reopen across UP on Aug 16 many parents have expressed concern over the wellbeing of their kids amp not given consent for physical classes especially in the view of predictions about a possible third wave of the Covid19 pandemic ,[],[],['https://t.co/HqzTPJjDAz'],[]
971,Flight/passenger movement at #AAI #Imphal #Airport on 13.08.2021  Total 22 #flight movements: No. of #arrivals-11 No. of #departures-11 No. of ARR pax-790 No. of DEP pax-891 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/LnVs3fxjB5,Flight/passenger movement at on 13082021 Total 22 movements: No of No of No of ARR pax790 No of DEP pax891 All protocols amp safety precautions are in place during flight operations ,"['#AAI', '#Imphal', '#Airport', '#flight', '#arrivals-11', '#departures-11', '#covid']",['@AAI_Official'],['https://t.co/LnVs3fxjB5'],[]
972,"Appreciation post for @airsial .They’re an amazing airline being run by professional ppl be it their mgmt,ground staff or cabin crew. Was amazed to see how well they managed complete compliance of SOPs against Covid as well as safety procedures along with a very good service 👏👏  https://t.co/0wK3WNi3sJ",Appreciation post for They’re an amazing airline being run by professional ppl be it their mgmtground staff or cabin crew Was amazed to see how well they managed complete compliance of SOPs against Covid as well as safety procedures along with a very good service  ,[],['@airsial'],['https://t.co/0wK3WNi3sJ'],"['👏', '👏']"
973,Wishing you all a very Happy and safe 75th Independence Day. We all wish fast recovery of everyone from covid 19 virus.  #independenceday #75thindependenceday #indiannationalcongress #maharashtracongress #navimumbaicongress  https://t.co/JloYFMMxJd,Wishing you all a very Happy and safe 75th Independence Day We all wish fast recovery of everyone from covid 19 virus ,"['#independenceday', '#75thindependenceday', '#indiannationalcongress', '#maharashtracongress', '#navimumbaicongress']",[],['https://t.co/JloYFMMxJd'],[]
974,Florida Seniors Hospitalized With Covid as Much as in January  https://t.co/rXOfnh6pY3,Florida Seniors Hospitalized With Covid as Much as in January ,[],[],['https://t.co/rXOfnh6pY3'],[]
975,Hello guys ! Welcome to imperial of Old Bad boy Barrack Obamagate ! 74 case F0 Covid by party ! Congratulation !  https://t.co/UPM3Tfmh23,Hello guys  Welcome to imperial of Old Bad boy Barrack Obamagate  74 case F0 Covid by party  Congratulation  ,[],[],['https://t.co/UPM3Tfmh23'],[]
976,"Imagine, lepas jer tukar government baru, kes covid terus jadi 0 kes dan 0 kes kematian..i will give all my savings to my wife..",Imagine lepas jer tukar government baru kes covid terus jadi 0 kes dan 0 kes kematiani will give all my savings to my wife,[],[],[],[]
977,Flight/passenger movement at #AAI #Imphal #Airport on 15.08.2021  Total 18 #flight movements: No. of #arrivals-09 No. of #departures-09 No. of ARR pax-683 No. of DEP pax-765 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/66u7LO4Sn6,Flight/passenger movement at on 15082021 Total 18 movements: No of No of No of ARR pax683 No of DEP pax765 All protocols amp safety precautions are in place during flight operations ,"['#AAI', '#Imphal', '#Airport', '#flight', '#arrivals-09', '#departures-09', '#covid']",['@AAI_Official'],['https://t.co/66u7LO4Sn6'],[]
978,Shame on you all instead of worrying about petrol rates covid vaccine awareness Indian borders safety from China you all stupid are busy discussing taliban Afghanistan @ABPNews @aajtak  #you people are real anti national,Shame on you all instead of worrying about petrol rates covid vaccine awareness Indian borders safety from China you all stupid are busy discussing taliban Afghanistan people are real anti national,['#you'],"['@ABPNews', '@aajtak']",[],[]
979,@OleItumbi @WilliamsRuto Covid 19 super spreader, Covid 19 super spreader,[],"['@OleItumbi', '@WilliamsRuto']",[],[]
980,It's really important to get vaccinated for everyone. If you didn't take it yet. Get vaccinated soon... #Covid_19 #vaccinated  https://t.co/Ew2uJ8NaTD,Its really important to get vaccinated for everyone If you didnt take it yet Get vaccinated soon ,"['#Covid_19', '#vaccinated']",[],['https://t.co/Ew2uJ8NaTD'],[]
981,SLNBarberShop Saloon near DJ halli Bengaluru for many years I see medias keeping alerting the public to protect themselves from this Covid 19 however even I have created an awareness to public 75 year August 15th 2021 God plz save the children's life  there way virus creating a  https://t.co/Nc0wsGZMIH,SLNBarberShop Saloon near DJ halli Bengaluru for many years I see medias keeping alerting the public to protect themselves from this Covid 19 however even I have created an awareness to public 75 year August 15th 2021 God plz save the childrens life there way virus creating a ,[],[],['https://t.co/Nc0wsGZMIH'],[]
982,How come Taliban don’t get Covid? #Kabul #Afganistan @Asad_Umar @ImranRiazKhan,How come Taliban don’t get Covid ,"['#Kabul', '#Afganistan']","['@Asad_Umar', '@ImranRiazKhan']",[],[]
983,#Netrikann 🤏😎 deservdeserved being this movie release in theatre but so what we are fight against covid.. we hope up coming all movies are enjoy movie in theatre  being this movie release in theatre 💯   let's see 💖```,  deservdeserved being this movie release in theatre but so what we are fight against covid we hope up coming all movies are enjoy movie in theatre being this movie release in theatre  lets see ,['#Netrikann'],[],[],"['🤏', '😎', '💯', '💖']"
984,"@MoHFW_INDIA Hi Sir/Madam, I just want to know: how to get the second dose of covid vaccine? Because on cowin portal all dates and all Vaccination centers in Dadra and Nagar Haveli are showing booked!! We are so confused!!! Kindly help.", Hi Sir/Madam I just want to know: how to get the second dose of covid vaccine Because on cowin portal all dates and all Vaccination centers in Dadra and Nagar Haveli are showing booked We are so confused Kindly help,[],['@MoHFW_INDIA'],[],[]
985,"@OborneTweets The book ""America in Retreat the decline of US leadership From WW2 to Covid 19 "" Writer : MICHAEL PEMBROKE.", The book America in Retreat the decline of US leadership From WW2 to Covid 19  Writer : MICHAEL PEMBROKE,[],['@OborneTweets'],[],[]
986,"Ahead of reopening of classes from 6 to 8 from August 23, the  @UPGovt issued elaborate guidelines to ensure that the Covid protocol was strictly adhered to by the institutions.  https://t.co/Sb7cowlwk3",Ahead of reopening of classes from 6 to 8 from August 23 the issued elaborate guidelines to ensure that the Covid protocol was strictly adhered to by the institutions ,[],['@UPGovt'],['https://t.co/Sb7cowlwk3'],[]
987,"All are invited to take part in One day Vipassana Shivir on a scheduled Sunday every month at OND, Murthal.  Next Shivir is scheduled on 12 September,21 from 8.00 am-5.30 pm. Contribution: Rs 200/- only. First Covid Vaccination is mandatory. 📞9671400193/96  @SiddharthAulia ji🌹  https://t.co/ZdcghsFVSA",All are invited to take part in One day Vipassana Shivir on a scheduled Sunday every month at OND Murthal Next Shivir is scheduled on 12 September21 from 800 am530 pm Contribution: Rs 200/ only First Covid Vaccination is mandatory 9671400193/96 ji ,[],['@SiddharthAulia'],['https://t.co/ZdcghsFVSA'],"['📞', '🌹']"
988,@ShahrukhAltaf3 @codedailybot Good shahrukh. Since covid film making is down. This is a good alternative career, Good shahrukh Since covid film making is down This is a good alternative career,[],"['@ShahrukhAltaf3', '@codedailybot']",[],[]
989,"Pray for Sri Lanka #pray_for_Sri_Lanka COVID-19 infections are increasing in Sri Lanka,   infections reported on average each day. That’s 93% of the peak — the highest daily average reported on August16. @sistervpaul_ @Pontifex @DaughterStPaul @Pontifex_es @pursuedbytruth @UN_HRC  https://t.co/I0zfXY3zEh",Pray for Sri Lanka COVID19 infections are increasing in Sri Lanka infections reported on average each day That’s 93% of the peak — the highest daily average reported on August16 ,['#pray_for_Sri_Lanka'],"['@sistervpaul_', '@Pontifex', '@DaughterStPaul', '@Pontifex_es', '@pursuedbytruth', '@UN_HRC']",['https://t.co/I0zfXY3zEh'],[]
990,Covid  https://t.co/gQXy3hjBBY,Covid ,[],[],['https://t.co/gQXy3hjBBY'],[]
991,"Covid me doctors se kaam karvane ke  baad unhe exam dene lagana ""IS NOT FUNNY"".  #COVID19 #health #lifesucks #Stressed  #muhs #PostGraduation #exams #doctor #Indians  https://t.co/wnf8aEA3ud",Covid me doctors se kaam karvane ke baad unhe exam dene lagana IS NOT FUNNY ,"['#COVID19', '#health', '#lifesucks', '#Stressed', '#muhs', '#PostGraduation', '#exams', '#doctor', '#Indians']",[],['https://t.co/wnf8aEA3ud'],[]
992,Apparently only imaginary people died from covid.,Apparently only imaginary people died from covid,[],[],[],[]
993,@narendramodi sir there is stop on jagannath yatra due to covid impact then why not on moharam julus, sir there is stop on jagannath yatra due to covid impact then why not on moharam julus,[],['@narendramodi'],[],[]
994,@PMOIndia sir there is stop in jagannath yatra due covid impact then why not stop on moharam julus., sir there is stop in jagannath yatra due covid impact then why not stop on moharam julus,[],['@PMOIndia'],[],[]
995,"Finally we get to see what we love the most.  Can’t wait for #BellBottom to hit the big screen tomorrow with full force in Covid era.  Will not watch it as an #AkshayKumar film or a #SalmanKhan film, will watch it as a cinema addict with the joy of returning to cinema halls. 💪🏻⭐️  https://t.co/XHZfZKUhhO",Finally we get to see what we love the most Can’t wait for to hit the big screen tomorrow with full force in Covid era Will not watch it as an film or a film will watch it as a cinema addict with the joy of returning to cinema halls ️ ,"['#BellBottom', '#AkshayKumar', '#SalmanKhan']",[],['https://t.co/XHZfZKUhhO'],"['💪🏻', '⭐']"
996,"@himantabiswa Sir, Your stand on relaxation on COVID protocol is highly appreciable. Caring for us,not for populist. Only for one thing, plying of vehicles-odd/even ,you were misguided. It's good 4 air pollution,traffic jam, not COVID19 but harassment", Sir Your stand on relaxation on COVID protocol is highly appreciable Caring for usnot for populist Only for one thing plying of vehiclesodd/even you were misguided Its good 4 air pollutiontraffic jam not COVID19 but harassment,[],['@himantabiswa'],[],[]
997,"@News18lokmat the only mall open in mumbai is seawood grand central mall navi mumbai where covid rules are not followed,where be it staff or customer are allowed with one dose of vaccination half of mall staff are not fully vaccinated but still given entry nnmc blind 👁️ how cum", the only mall open in mumbai is seawood grand central mall navi mumbai where covid rules are not followedwhere be it staff or customer are allowed with one dose of vaccination half of mall staff are not fully vaccinated but still given entry nnmc blind  how cum,[],['@News18lokmat'],[],['👁️']
998,"@SaamanaOnline the only mall open in mumbai is seawood grand central mall Navi Mumbai where people are allowed with one dose of vaccination or be it staff who are not fully vaccinated as per govt circular but who cares covid protocols not followed no mask inside mall,no social d", the only mall open in mumbai is seawood grand central mall Navi Mumbai where people are allowed with one dose of vaccination or be it staff who are not fully vaccinated as per govt circular but who cares covid protocols not followed no mask inside mallno social d,[],['@SaamanaOnline'],[],[]
999,Congratulations to the entire fraternity of Tezpur Medical College &amp; Hospital for untiring efforts and serving as the backbone of Covid Treatment in entire North Assam region. Salute to each and everyone of you. @TezpurH  https://t.co/nBq24arUlY,Congratulations to the entire fraternity of Tezpur Medical College amp Hospital for untiring efforts and serving as the backbone of Covid Treatment in entire North Assam region Salute to each and everyone of you ,[],['@TezpurH'],['https://t.co/nBq24arUlY'],[]
1000,✳️ COVID-19 : Case Updates @HPA_MV  https://t.co/IX8c2tOad6, COVID19 : Case Updates ,[],['@HPA_MV'],['https://t.co/IX8c2tOad6'],['✳️']
1001,Covid driving feel  https://t.co/J17E2jYHgf,Covid driving feel ,[],[],['https://t.co/J17E2jYHgf'],[]
1002,The guy who started this whole mess of having 10k and now 20k covid positive cases a day is gonna be our PM? What a joke 🤡 are all yall politicians a clown 🤡,The guy who started this whole mess of having 10k and now 20k covid positive cases a day is gonna be our PM What a joke  are all yall politicians a clown ,[],[],[],"['🤡', '🤡']"
1003,Subcutaneous REGEN-COV prevented symptomatic Covid-19 and asymptomatic SARS-CoV-2 infection in previously uninfected household contacts of infected persons.,Subcutaneous REGENCOV prevented symptomatic Covid19 and asymptomatic SARSCoV2 infection in previously uninfected household contacts of infected persons,[],[],[],[]
1004,A treatment made up of a combination of two neutralizing antibodies against the SARS-CoV-2 spike protein (REGEN-COV) has been shown to reduce the rates of hospitalization or death in patients with COVID-19.  https://t.co/RwlcUS2xBA,A treatment made up of a combination of two neutralizing antibodies against the SARSCoV2 spike protein (REGENCOV) has been shown to reduce the rates of hospitalization or death in patients with COVID19 ,[],[],['https://t.co/RwlcUS2xBA'],[]
1005,Covid vaccination doses delivered in India 56 cr. Population of EU 44.5 cr.,Covid vaccination doses delivered in India 56 cr Population of EU 445 cr,[],[],[],[]
1006,Flight/passengers movement @aailbrairport #Lilabari #Airport on 18.08.2021  flight movement: No. of #arrivals-01 No. of #departures-01 No. of ARR pax-17 No. of DEP pax-14 All #covid protocols &amp; safety precautions are being followed.@aairedner @AAI_Official,Flight/passengers movement on 18082021 flight movement: No of No of No of ARR pax17 No of DEP pax14 All protocols amp safety precautions are being followed ,"['#Lilabari', '#Airport', '#arrivals-01', '#departures-01', '#covid']","['@aailbrairport', '@AAI_Official']",[],[]
1007,"Story time (See 2,3rd tweet also) 4 Month back when i was Contesting in College Election  A Female played her women card against me and victimized me with my opponent in a fake propaganda  Even she knows my whole family  under Severe Covid Attack #400Men #AyeshaAkram #NotAllMen",Story time (See 23rd tweet also) 4 Month back when i was Contesting in College Election A Female played her women card against me and victimized me with my opponent in a fake propaganda Even she knows my whole family under Severe Covid Attack ,"['#400Men', '#AyeshaAkram', '#NotAllMen']",[],[],[]
1008,Due to covid crisis lot of people who lost financial supports are commiting sucides. This shows the complete failure of state and central govts. Packages are made by this govt are killing people. #Save India# #bringbackcongress topower #byebye Modi #bagavomodikodeshse  https://t.co/u34eA8tILW,Due to covid crisis lot of people who lost financial supports are commiting sucides This shows the complete failure of state and central govts Packages are made by this govt are killing people India# topower Modi ,"['#Save', '#bringbackcongress', '#byebye', '#bagavomodikodeshse']",[],['https://t.co/u34eA8tILW'],[]
1009,Thiruvallur district Pune block immunization session in mallima Nagar ICDS COVID awareness Handwashing methods nutrition diet health education given @TNSanitation  https://t.co/DsKCNldqmd,Thiruvallur district Pune block immunization session in mallima Nagar ICDS COVID awareness Handwashing methods nutrition diet health education given ,[],['@TNSanitation'],['https://t.co/DsKCNldqmd'],[]
1010,Mr @narendramodi ₹25 rupees #LPGCylinder increased. Are you thinking about low class and middle class people's. Also during this covid situation most of the people's don't have job. I think you are not worrying about people's situation in this covid time @PMOIndia  @nsitharaman,Mr ₹25 rupees increased Are you thinking about low class and middle class peoples Also during this covid situation most of the peoples dont have job I think you are not worrying about peoples situation in this covid time ,['#LPGCylinder'],"['@narendramodi', '@PMOIndia', '@nsitharaman']",[],[]
1011,@KishoriPednekar Kishoritai Pednekar an human being first and Mayor afterwards was personfied in the way she expressed her wish to Kotak that poor n needy people have right to state of art treatment and that Kotak should come forward to help Mumbai in Covid  by donating the best Ventilator to bmc, Kishoritai Pednekar an human being first and Mayor afterwards was personfied in the way she expressed her wish to Kotak that poor n needy people have right to state of art treatment and that Kotak should come forward to help Mumbai in Covid by donating the best Ventilator to bmc,[],['@KishoriPednekar'],[],[]
1012,Guys I don’t generally do this kind of thing but my grandma has tested covid positive &amp; we could use all the prayers right now 🙏🏼  Please send positive energy our way!,Guys I don’t generally do this kind of thing but my grandma has tested covid positive amp we could use all the prayers right now  Please send positive energy our way,[],[],[],['🙏🏼']
1013,There is no vaccination drive in Afghanistan still there is no covid cases,There is no vaccination drive in Afghanistan still there is no covid cases,[],[],[],[]
1014,No country is safe unless all the countries are safe from covid. #VaccineInEquity,No country is safe unless all the countries are safe from covid ,['#VaccineInEquity'],[],[],[]
1015,"SriLanka recorded the highest single-day COVID positive cases since the pandemic began as 3676 cases detected. Active patients count is now 46,397 🦠💉  #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",SriLanka recorded the highest singleday COVID positive cases since the pandemic began as 3676 cases detected Active patients count is now 46397  ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK', '#COVID19', '#coronavirus', '#CoronaVirusUpdate']",[],[],"['🦠', '💉']"
1016,"COVID-19 jabs to the mourners. At the conclusion of the procession the volunteers carried out a cleanliness drive on the entire route of the procession. District Health Officer (DHO) Dr Zaeem Zia, who was actively collaborating the initiative, appreciated the efforts of the  4/6",COVID19 jabs to the mourners At the conclusion of the procession the volunteers carried out a cleanliness drive on the entire route of the procession District Health Officer (DHO) Dr Zaeem Zia who was actively collaborating the initiative appreciated the efforts of the 4/6,[],[],[],[]
1017,"Press Release 9th Muharram procession #GBCares joins hands with capital admin to contain spread of Covid-19 Islamabad: Continuing their legacy, volunteers of Gilgit-Baltistan Cares joined hands with the Islamabad District Health (DHO) to contain the spread of 1/6 @GilitBaltistan  https://t.co/yIgQcnefZA",Press Release 9th Muharram procession joins hands with capital admin to contain spread of Covid19 Islamabad: Continuing their legacy volunteers of GilgitBaltistan Cares joined hands with the Islamabad District Health (DHO) to contain the spread of 1/6 ,['#GBCares'],['@GilitBaltistan'],['https://t.co/yIgQcnefZA'],[]
1018,"Just over 1% of people in low-income countries have been vaccinated against COVID-19 to date, which stands in contrast to 51% of people in high-income countries.",Just over 1% of people in lowincome countries have been vaccinated against COVID19 to date which stands in contrast to 51% of people in highincome countries,[],[],[],[]
1019,@kylynulyana covid just yal ah, covid just yal ah,[],['@kylynulyana'],[],[]
1020,"“Peace cannot be kept by force; it can only be achieved by understanding.” #covid_19 #vaccinated #hotelier @ Putrajaya, Wilayah Persekutuan, Malaysia  https://t.co/o5ywNWxIMs",“Peace cannot be kept by force it can only be achieved by understanding” @ Putrajaya Wilayah Persekutuan Malaysia ,"['#covid_19', '#vaccinated', '#hotelier']",['@'],['https://t.co/o5ywNWxIMs'],[]
1021,"@ZuluMuster @PatsKarvelas OMG! You take the prize for the most stupid statement concerning Covid. So NSW is doing a good job? It’s Delta? If she’d gone early, Delta would not be ravishing half of Australia. Too much Sky After Dark perhaps?", OMG You take the prize for the most stupid statement concerning Covid So NSW is doing a good job It’s Delta If she’d gone early Delta would not be ravishing half of Australia Too much Sky After Dark perhaps,[],"['@ZuluMuster', '@PatsKarvelas']",[],[]
1022,#homemovie watched this malayalam movie on prime.. A feel good movie talking about a lot of current issues.. #feeling good at my #home.. Will rate a 9 on 10. And #Indrans was simply awesome.. A good onam movie.. This is going to be one of the hits in covid.., watched this malayalam movie on prime A feel good movie talking about a lot of current issues good at my Will rate a 9 on 10 And was simply awesome A good onam movie This is going to be one of the hits in covid,"['#homemovie', '#feeling', '#home..', '#Indrans']",[],[],[]
1023,@GOP Joe is media tailored and covid made, Joe is media tailored and covid made,[],['@GOP'],[],[]
1024,It’s a fact that Covid increase with movement but with vaccine #covid is less fatal @EU_Maldives @UKinMaldives @ChinaEmbassyMV @WHO @abdulla_shahid @MohamedNasheed we need to monitor the deaths and ICU numbers related to Covid to determine the RedList #maldives #greenlist @HPA_MV,It’s a fact that Covid increase with movement but with vaccine is less fatal we need to monitor the deaths and ICU numbers related to Covid to determine the RedList ,"['#covid', '#maldives', '#greenlist']","['@EU_Maldives', '@UKinMaldives', '@ChinaEmbassyMV', '@WHO', '@abdulla_shahid', '@MohamedNasheed', '@HPA_MV']",[],[]
1025,i think im just gonna blame on lockdown and covid entirely,i think im just gonna blame on lockdown and covid entirely,[],[],[],[]
