created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-16 16:42:46 India Standard Time,mooto68051929,"New findings! A different version of the #COVID-19 virus may have been circulating in northern Italy, as early as late summer 2019. COVID-19 #origintracing is a complex scientific issue and should be conducted through worldwide collaborative efforts.   https://t.co/jFfg3WgbnU",en,0,0,0
2021-08-16 16:30:54 India Standard Time,meridelhi4,भारत में प्रशासित कोविड वैक्सीन की संचयी खुराक 55 करोड़ का आंकड़ा पार करती है: केंद्रीय स्वास्थ्य मंत्रालय। #covid19 #CovidVaccine #india,hi,0,0,3
2021-08-16 16:29:50 India Standard Time,meridelhi4,हर योगदान मायने रखता है। पता करें कि आप भारत में इन संगठनों को COVID-19 से लड़ने में कैसे मदद कर सकते हैं। ⬇️ #Covid19IndiaHelp,hi,0,0,0
2021-08-16 16:19:57 India Standard Time,fashionistanik1,Can any #doctors or #scientists explain why #Taliban is immune to #Covid19 without mask or vaccine? #Corona #CovidIsNotOver #COVID @WHO #WHO #CovidVaccine #Kabul #Afghanistan #AfghanWomen #AfganistanBurning,en,0,0,0
2021-08-16 16:15:01 India Standard Time,jagungftw,"Errr no. Pergi mintak ampun kat 12,510 yang meninggal sebab kau sibuk nak jadi pm tapi dasar pemulihan covid-19 bukan keutamaan.",in,0,0,0
2021-08-16 16:11:24 India Standard Time,aguseko72,@CNNIndonesia Emang salah presiden ya kalau ada yang meninggal karena covid-19... Disuruh vaksin saja masyarakat nggak mau katanya takut mati. Disuruh prokes yang baik dan benar malah seperti hidup normal nggak ada masalah dengan virus Corona. Jadi salahnya dimana 🤔,in,16,0,37
2021-08-16 16:04:10 India Standard Time,cpsarviya,Minister @MansukhMandviya ji has reached Kerala wherein he was formally received at the Trivandrum domestic airport.  He will now proceed to his various engagements to examine the State's efforts for the management of #COVID19  https://t.co/AmQAhNMJUS,en,0,4,3
2021-08-16 16:03:39 India Standard Time,haisat2005,#covidthirdwave #Childrens #Covid_19 #Chennai @shibasahu2012 @NewIndianXpress @xpresstn  https://t.co/HBAAzNI3HT,und,0,3,6
2021-08-16 16:03:36 India Standard Time,mrkallupatel2,हर योगदान मायने रखता है. जानें कि आप भारत में इन संगठनों की COVID-19 से लड़ने में कैसे मदद कर सकते हैं ⬇️ #Covid19IndiaHelpसभी नगर देशवासियो  स्वतंत्रता दिवस की हार्दिक बधाई शुभकामनाएं,hi,1,2,2
2021-08-16 16:01:48 India Standard Time,bai_shengli,ตรวจสะหน่อย  #Covid_19  https://t.co/in9Hbwit8F,th,0,0,0
2021-08-16 15:49:21 India Standard Time,james36344178,કોરોના ( COVID19 ) બીમારીઓ થી આજે આખું વિશ્વ ઝઝુમી રહ્યું છે ત્યારે આવા કચરાના ઢગલાઓ મહુવા શહેરના વિવિધ વિસ્તારમાં જોવા મળે છે અને આમ જનતા ના સ્વાસ્થ્ય ની ચિંતામાં વધારો જોવા મળે છે જો વહેલી તકે મહુવા શહેરના વિવિધ વિસ્તારોમાં સાફ સફાઈ કરવામાં નહીં આવે તો..  https://t.co/WMuUhO2Htq,gu,1,1,1
2021-08-16 15:48:23 India Standard Time,officialsyaz98,"@dapmalaysia Sudah sudah ma, rakyat tidak perlukan “ANUAR IBRAHIM” untuk selesaikan COVID19 pun ma. Rakyat tahu apa mahu buat ma, diam diam sudah. Jangan kenceong 🔥",in,0,0,2
2021-08-16 15:43:06 India Standard Time,beinghuman0304,@AshishZBiz Now going forward #COVID #Covid_19 mother China will start big game in Afghanistan..,en,0,0,0
2021-08-16 15:42:32 India Standard Time,hidaki_yui,คนที่ตรวจ ATK พบเป็นบวกสามารถตรวจ RT-PCR #Covid_19  https://t.co/y8Eag5LKEr,th,0,0,0
2021-08-16 15:41:13 India Standard Time,awanishvidyarth,#Covid_19 #UttarPradesh,und,0,2,3
2021-08-16 15:40:49 India Standard Time,pusatkhidmatdun,Suntikan Vaksin Covid-19 Secara Outreach DUN Gaal di Kg Gong Jenarah  https://t.co/HPhx23WXeT,in,0,1,4
2021-08-16 15:36:30 India Standard Time,moogater,COVID-19 Update..  1. ආශ්‍රිතයෙක් නොවී ඉන්නෙ කොහොම ද? 2. ආශ්‍රිතයෙක් වුනොත් කරන්න ඕනෙ මොනව ද? 3. පොසිටිව් වුනොත් කරන්නෙ මොකද්ද? 4. ගෙදර ඉන්න ලැබෙන්නෙ කාට ද? වෛද්‍ය උපදෙස් ගන්නෙ මොන වෙලාවෙ ද? -වෛද්‍ය ප්‍රසාද් වීරසිංහ   https://t.co/hVdWw62wBh @prasadcw,si,0,7,18
2021-08-16 15:36:13 India Standard Time,thalufah,รวมพล ! เดินไปทำเนียบรัฐบาลบ้านหลังที่ 2  ของพลเอกประยุทธ์ จันทร์โอชา เพื่อเรียกร้องให้ลาออกจากตำแหน่งนายกรัฐมนตรี เนื่องจากการจะแก้ไขปัญหาโรคระบาด COVID-19 ที่ล้มเหลว และไม่ใช่ส่งผลกระทบต่อด้านสุขภาพเพียงอย่างเดียวแต่เป็นด้านสังคมและเศรษฐกิจด้วย #ม็อบ16สิงหา #ไล่ประยุทธ์  https://t.co/I1eLfwtxe5,th,6,845,367
2021-08-16 15:31:31 India Standard Time,syafria54432509,Memberikan arahan cara pelaporan ttg Vandemi covid 19. @reslima.puluhkota  https://t.co/GorhvNF98e,in,0,0,0
2021-08-16 15:30:30 India Standard Time,isse_saeed,#DAY9 #QurantineLife  #Alhamdulillahforeverything  #FarukolhuFushi #COVID19  #StaySafe  #GetVaccinated  https://t.co/szT5P1JAKF,und,1,1,2
2021-08-16 15:29:33 India Standard Time,krishna34776188,CBSE की हाईस्कूल की परीक्षा में 99.8% अंक प्राप्त करने वाली बेटी कु. वनिशा पाठक को रु. 2 लाख की राशि सौंपी।  वनिशा और उनके छोटे भाई को मुख्यमंत्री #COVID19 बाल सेवा योजना के अंतर्गत 5-5 हजार रुपये प्रतिमाह की पेंशन स्वीकृत की गई है।  https://t.co/VrpN7y2FiU,hi,0,0,4
2021-08-16 15:22:12 India Standard Time,nlnjfkrzm4yhzcw,Dear sir/Madem.                    World health organization has pay any covid 19 solidarity relief fund by choose mobile number basis.. Because one message received last week friday from WHO. This true or palse. Kindly reply as soon as possible.@WHO,en,0,0,0
2021-08-16 15:21:56 India Standard Time,erannaulidra,Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp,en,0,0,0
2021-08-16 15:20:55 India Standard Time,qwintessentwit,"So many deaths in my friends, family and neighbourhood circle. Devastating. 2021 has been horrible so far. #COVID19  Please get vaccinated.",en,0,0,0
2021-08-22 04:55:04 India Standard Time,lindabeauties,"Syukur alhamdulilah, saya dan isteri bebas COVID-19 setelah terkurung 14 hari.... Semuanya dipermudahkan...amin. Dan terima kasih buat rakan2 dan keluarga atas doa anda.. @ Imperial Heritage Hotel Melaka  https://t.co/NI7yqfJ8bA",in,0,0,0
2021-08-22 04:40:30 India Standard Time,tetapnkri17,"Ahli: Vaksinasi dan Prokes, Cara Terbaik Cegah Covid-19 Vaksin Solusi Pandemi  https://t.co/YrmCu5EO0Q",in,0,0,0
2021-08-22 04:40:10 India Standard Time,tetapnkri17,Pemerintah Sebut Terapkan Prokes dan Vaksin Jadi Kunci Penanganan Pandemi Covid-19 Vaksin Solusi Pandemi  https://t.co/OCyQ5VhaTX,in,0,0,0
2021-08-22 04:39:24 India Standard Time,tetapnkri17,Izin umrah untuk jemaah Indonesia akan diberikan jika Covid-19 terkendali Vaksin Solusi Pandemi  https://t.co/wkMPdSa6ai,in,0,0,0
2021-08-22 04:38:52 India Standard Time,tetapnkri17,Kemenag Sebut Percepatan Vaksinasi Covid-19 Solusi Kembali Dibukanya Pelaksanaan Haji dan Umroh SMS Vaksin Solusi Pandemi  https://t.co/YFeLSf5GUZ,in,0,0,0
2021-08-22 04:36:29 India Standard Time,belankri17,"Ahli: Vaksinasi dan Prokes, Cara Terbaik Cegah Covid-19 Vaksin Solusi Pandemi  https://t.co/HTAFAAYqCI",in,0,0,0
2021-08-22 04:36:11 India Standard Time,belankri17,Pemerintah Sebut Terapkan Prokes dan Vaksin Jadi Kunci Penanganan Pandemi Covid-19 Vaksin Solusi Pandemi  https://t.co/MGcW7q6kJY,in,0,0,0
2021-08-22 04:35:16 India Standard Time,belankri17,Izin umrah untuk jemaah Indonesia akan diberikan jika Covid-19 terkendali Vaksin Solusi Pandemi  https://t.co/To8OOjvBkK,in,0,0,0
2021-08-22 04:32:57 India Standard Time,belankri17,Kemenag Sebut Percepatan Vaksinasi Covid-19 Solusi Kembali Dibukanya Pelaksanaan Haji dan Umroh Vaksin Solusi Pandemi  https://t.co/LJS4j90p6L,in,0,0,0
2021-08-22 04:30:21 India Standard Time,paktarm,"Pergerakan 14 Hari  Taburan #COVID19 Mengikut Mukim Di Negeri Kedah   8 - 21 Ogos 2021  23,698 kes aktif 😰  https://t.co/e1HnQgZQzv",in,0,0,0
2021-08-22 04:20:01 India Standard Time,paktarm,"#COVID19 di #Kedah  21082021 - 1,880 kes (-52 kes)  Kulim - 625 Kota Setar - 309 Kuala Muda - 249 Bandar Baharu - 192 Baling - 155 Kubang Pasu - 91 Pendang - 70 Langkawi - 62 Sik - 55 Yan - 36 Padang Terap - 36  terus patuh SOP, jaga diri 😊",in,1,0,0
2021-08-22 03:42:55 India Standard Time,natrahmohamed,Alhamdulillah.  Hampir setiap malam berjemaah baca Yaasin 7 Mubin. Bersama dengan keluarga pesakit #covid_19   Moga #Allah angkat dan terima doa2 kita semua 🤲  #natrahmohamed #shakleesemalaysia @ Pengedar Shaklee Bangi  https://t.co/hCMOrg5EhV,in,0,0,0
2021-08-22 03:12:21 India Standard Time,saudiwire,Minister of Education   Students over 12 years old have to complete their #COVID19 #vaccinations to be admitted back to school grounds  https://t.co/NoAU2OJHvU,en,0,1,0
2021-08-22 02:53:05 India Standard Time,muhamma39747063,Statical analysis on schools opening days in Sindh Punjab and kpk after covid 19  https://t.co/wNR5rzqnXI,en,0,0,1
2021-08-22 02:14:20 India Standard Time,faisaljamil15,@ahmen9m @ZaeemZia @DhoIslamabad Flt. Lt. Dr Mahnoor Farzand left this world fighting with COVID-19 in CMH malir. Her 8 month baby born dead. 😭  Inna lillahi wa inna ilayhi raji'un ALLAH Pak Maghfrat farmaye aur Janat-ul-Fardos ata kerain. Ameen!  https://t.co/gpxQ7pU9wW,en,1,0,2
2021-08-22 01:59:17 India Standard Time,rahulku47346731,@SoodFoundation @SonuSood dear sir I lost my father during covid 19 please help me in compensating my MBBS fees.,en,0,1,1
2021-08-22 01:58:41 India Standard Time,rahulku47346731,@SonuSood @SonuSood dear sir I lost my father during covid 19 please help me in compensating my MBBS fees.,en,0,0,0
2021-08-22 01:43:54 India Standard Time,jai_hind41,"@aajtak @ABPNews @indiatvnews @IndiaToday  Covid 3rd wave getting postponed due to Afghan crisis....all media houses are  focusing on Afghan and have forgotten covid-3rd wave. .  COVID-19 variants are very angry now, as their launch dates have been postponed / rescheduled...",en,0,0,0
2021-08-22 01:36:25 India Standard Time,deshanidr,Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp please be vaccinated. It is must: Dr H N Deshani Arpit medical officer ARPIT HOSPITAL MORBI HIGH WAY RAJKOT Gujrat India Asia,en,0,0,1
2021-08-22 01:16:25 India Standard Time,jelpperey,"RM0. Beberapa kemudahan sektor sosial &amp; ekonomi dibenarkan bagi individu yang sudah divaksinasi lengkap. Namun, patuhilah SOP bagi elak jangkitan Covid-19.",in,2,1,1
2021-08-22 01:01:15 India Standard Time,farooq436,@discoverqa  Hi. I am have Covid-19. 2 does from saudi Arabia.  Can I get on arrival visa without hotel booking.  If I will come from Pakistan.,en,0,0,0
2021-08-22 00:01:40 India Standard Time,jasghar,#Karachi was highly vulnerable to a massive wave but #Sindh govt wisely kept #Schools closed &amp; had restrictions. They are still keeping schools closed bringing #covid19 # down #Punjab on other hand has opened up schools and did not have restrictions even when cases were going up  https://t.co/XrnnNxcXOz,en,3,4,16
2021-08-21 23:57:35 India Standard Time,hishamsohor,"@shiafiku @zimgodo @aintoretto Resepi terbaik ganding bahu lawan covid 19 kerajaan dan pembangkang itulah yg dikehendaki oleh YDPA, namun Dsai tidak henti henti dipersendakan pm tepi itu yg rakyat Malaysia nampak  musuh Dsai di kalangan ahli politik Umno tebal no Anwar jd Umno dapat kuasa semula.",in,0,0,1
2021-08-21 23:56:20 India Standard Time,rajyuvi121,"@ShahnawazBJP Sir lekin mujhe job abhi tak nahi mila.Due to covid -19 pendamic company had taken forcefully resigned.Last 5 months try to searching job.Sir if you will recommend me ,May be I will get job.Pls sir help me.",en,0,0,0
2021-08-21 23:48:11 India Standard Time,saudiwire,#saudi Ministry of #Health   “Thankfully Covid-19 cases are dropping drastically”  https://t.co/EB1bAJJweu,en,0,0,0
2021-08-21 23:47:42 India Standard Time,mehandar_kumar,Educational Institutions must reopen for the fully vaccinated students with strict SOPs considering our already rattled educational system and I don't think there is any big deal in doing so. WHO has also said that we might have to live with Covid-19 forever #SaveEducationOfSindh,en,0,2,2
2021-08-21 23:23:54 India Standard Time,dulichbattrang,"Pregnant woman returning from Ho Chi Minh City infected with Covid-19, had a history of Graves' disease, although she was treated promptly but died, the hospital performed a caesarean section to save the 31-week-old fetus. #HoChiMinhCity #Covid_19  https://t.co/4AhIKOL0d7",en,0,0,0
2021-08-21 23:23:26 India Standard Time,sameerspeak,"Hello everyone, We NCP introducing 'Malad Job Fest' on 28th &amp; 29th Aug,2021 at the below given venue from 11.30 am to 5:30 pm for those people who lost their jobs during these pandemic #Covid_19 and for who need jobs. #NCP #Jobfest #jobfairmalad #jobfair2021  https://t.co/sG4zM6dXyT",en,0,4,4
2021-08-21 23:21:11 India Standard Time,dulichbattrang,"Hanoi: Reached 92% of the plan for the second large-scale testing, 49 positive samples were found #Vietnam  #lockdown #Covid_19 #CovidVaccine  https://t.co/Pzslxnxwxx",en,0,0,0
2021-08-21 23:19:20 India Standard Time,dulichbattrang,The ashes of those who unfortunately died because of Covid-19 were gathered by the Ho Chi Minh City Command at the Ho Chi Minh Funeral Home. Military command boards of districts to receive and deliver directly to family members. #Vietnam  https://t.co/yHW4jWGxY8,en,0,0,0
2021-08-21 23:19:00 India Standard Time,jarrnadjmuddean,"Gambar pra sejarah pasca Covid 19. Zaman ni kita boleh makan nasi ayam Hainan Melawati dengan Mufarwa, Musa Nuwayri, Amin Landak dan Ame Muo. Dak dak era Covid mesti tatau ni aktiviti apa kan?",in,1,0,4
2021-08-21 23:15:59 India Standard Time,samrinahashmi,Covid 3rd wave getting postponed due to Afghan crisis...media houses focusing on Afghan &amp; have forgotten covid-3rd wave. .  #COVID19 variants are angry as. their launch dates have been postponed/rescheduled.....variant will be back after taliban settle down...till then take care,en,4,3,21
2021-08-21 22:57:33 India Standard Time,dulichbattrang,"According to Hau Giang newspaper, in the area of Vi Binh commune, Vi Thuy district, Hau Giang province recently, the functional forces discovered 3 people wearing fake mourning towels traveling on passenger cars, in order to pass through the Covid-19 epidemic control point.  https://t.co/02UBdEDuV1",en,0,0,0
2021-08-21 22:24:42 India Standard Time,_rodahidup,New Zealand extends lockdown as Covid-19 outbreak widens  https://t.co/EhDsEleeut,en,0,0,0
2021-08-21 22:18:19 India Standard Time,shekhargupta68,"@myogiadityanath ,@myogioffice ,  अनपढ़ लोग covid 19 प्रोटोकॉल का पालन न करे तो कोई बात नही ,परन्तु उन बड़े दुकानदारों का क्या करे जो ठुड्डी पर mask पहनते हैं ।",hi,0,0,0
2021-08-21 22:16:30 India Standard Time,_rodahidup,"New Zealand reports 21 local Covid-19 cases, more expected  https://t.co/P6XvpL0TxT",en,0,0,0
2021-08-21 22:09:16 India Standard Time,alsukaibir,I'm at COVID-19 Vaccine Center - @saudimoh in الرياض  https://t.co/GXKXHYTFcI,ca,0,0,0
2021-08-21 22:08:12 India Standard Time,vietnewsgateway,How do delivery workers protect themselves and recipients from #COVID19 in Ho Chi Minh City?  https://t.co/ZfLBbxKMey,en,0,1,5
2021-08-21 22:00:11 India Standard Time,onjirakok9,😓#21aug2021#covid19  https://t.co/q2mgwFhpcv,en,0,0,0
2021-08-21 21:58:53 India Standard Time,shekhargupta68,"@myogiadityanath , @myogioffice ,  हम double mask लगा कर मॉल या हजरतगंज के दुकानों में जा रहे हैं । परन्तु दुकानदार या मॉल में हो या हजरतगंज में कोई भी covid 19 protocol  का पालन नही कर रहा ।उनके स्टाफ  दाढ़ी पर मास्क रखते हैं । मुझे डर है,ऑलरेडी steroid पर ज़िंदा हूँ ।",hi,1,1,1
2021-08-21 21:52:38 India Standard Time,tahiryousifcha2,@MinisterEduGoS @sardarshah1 RIP our education - COVID-19 is only for the education sector in Pakistan - all other activities are going as usual - Mindless rulers. #SaveEducationOfSindh  https://t.co/pHUpgfRaz3,en,0,3,1
2021-08-21 21:40:42 India Standard Time,fatehpurpolice,".#SPFhr के निर्देशन में जनपद के विभिन्न थानों से #कानून_व्यवस्था  के दृष्टिगत थाना क्षेत्रो में #COVID19 गाइड लाइन अनुपालन कराते हुए संदिग्ध लोगों चेक किया गया, पैदल गस्त कर आमजन को सुरक्षा का एहसास दिलाया।  https://t.co/HbNGOJkf4J",hi,1,3,32
2021-08-21 21:39:12 India Standard Time,gsaraw4,PPKM berhasil tekan laju penularan Covid-19 Vaksin solusi pandemi  https://t.co/EfJvtjy0RT,in,0,0,0
2021-08-21 21:36:33 India Standard Time,4karnn,COVID - 19 / 20 / 21 HOW TO PASS THIS #LINEMAINTENANCE #BOEING  #AIRCRAFT  https://t.co/m74Qppw2m3,en,0,0,0
2021-08-21 21:28:00 India Standard Time,rchanakyapillai,#LatePost Was glad to do #FlagHoisting &amp; #BookLaunch of #RealStoriesOfPandemic written by front line warriors of #COVID19 of #HinduSabhaHospital Ghatkopar on 15th August 🇮🇳 Thank you Dr. Vaibhav Deogirkar &amp; hospital team for Inviting me as Chief Guest for such an amazing event.  https://t.co/GFinmotI0f,en,0,0,12
2021-08-21 21:22:47 India Standard Time,kapohman,"๑๙ สิงหาคม ๒๕๖๔ รวมมอบข้าวสาร อาหารแห้ง น้ำดื่ม ขนม หน้ากากอนามัย และข้าวปรุงสุก ""ส่งใจ ห่วงใย สู้ไปด้วยกัน"" โดยชมรมเพื่อนแต้ม พล.ต.ต.วิชัย สังข์ประไพ และมูลนิธิ ม.ร.ว.เสนีย์ ปราโมช พรรคประชาธิปัตย์ ที่ชุมชนหลังแฟลตร่วมพัฒนา  #Covid19 #DemocratTH #ป้อธราธพ #Tharathop #kapohman  https://t.co/XsP01XzS6r",th,0,0,1
2021-08-21 21:22:00 India Standard Time,kapohman,"๑๙ สิงหาคม ๒๕๖๔ รวมมอบข้าวสาร อาหารแห้ง น้ำดื่ม ขนม หน้ากากอนามัย และข้าวปรุงสุก ""ส่งใจ ห่วงใย สู้ไปด้วยกัน"" โดยชมรมเพื่อนแต้ม พล.ต.ต.วิชัย สังข์ประไพ และมูลนิธิ ม.ร.ว.เสนีย์ ปราโมช พรรคประชาธิปัตย์ ที่ชุมชนหลังแฟลตร่วมพัฒนา  #Covid19 #DemocratTH #ป้อธราธพ #Tharathop #kapohman  https://t.co/SvsjIREsWX",th,0,0,1
2021-08-21 21:21:31 India Standard Time,kapohman,"๑๙ สิงหาคม ๒๕๖๔ รวมมอบข้าวสาร อาหารแห้ง น้ำดื่ม ขนม หน้ากากอนามัย และข้าวปรุงสุก ""ส่งใจ ห่วงใย สู้ไปด้วยกัน"" โดยชมรมเพื่อนแต้ม พล.ต.ต.วิชัย สังข์ประไพ และมูลนิธิ ม.ร.ว.เสนีย์ ปราโมช พรรคประชาธิปัตย์ ที่ชุมชนหลังแฟลตร่วมพัฒนา  #Covid19 #DemocratTH #ป้อธราธพ #Tharathop #kapohman  https://t.co/ldMqEdKNl7",th,0,0,1
2021-08-21 21:20:49 India Standard Time,kapohman,"๑๙ สิงหาคม ๒๕๖๔ รวมมอบข้าวสาร อาหารแห้ง น้ำดื่ม ขนม หน้ากากอนามัย และข้าวปรุงสุก ""ส่งใจ ห่วงใย สู้ไปด้วยกัน"" โดยชมรมเพื่อนแต้ม พล.ต.ต.วิชัย สังข์ประไพ และมูลนิธิ ม.ร.ว.เสนีย์ ปราโมช พรรคประชาธิปัตย์ ที่ชุมชนหลังแฟลตร่วมพัฒนา  #Covid19 #DemocratTH #ป้อธราธพ #Tharathop #kapohman  https://t.co/lCabwyZyt9",th,0,0,1
2021-08-27 05:16:12 India Standard Time,myjohoronline,i-CITRA SEPTEMBER PAYMENT  #icitra #kwsp  #epf  #septemberpayment #community #kitajagakita #Covid19 #wearamask #social-distancing #DeltaVariant #StayHome #MyJohorOnline #MJO  👉🏼 @myjohoronline 👉🏼 @myjohoronline 👉🏼 @myjohoronline   https://t.co/KPQXBkUgYn,en,0,0,2
2021-08-27 04:54:05 India Standard Time,abdulrahimwahab,"Surprising facts,  Only  abt 24% of aussies and 20% of new zeleanders are vaxed.  And the Covid19 are up and around.   https://t.co/VL2K6acfmg",en,0,0,0
2021-08-27 04:47:19 India Standard Time,heykenluke,Mumbai reports 397 new Covid-19 cases; BMC seals St Joseph’s home and nursery after 22 persons test positive - The Times of India  https://t.co/pIXhXF1P22,en,0,0,5
2021-08-27 03:39:59 India Standard Time,chungakabasil,What a coincidence cos this reminds me of the spike in daily new Covid19 clusters here  https://t.co/eM8cFDLqk6,en,0,0,0
2021-08-27 03:33:26 India Standard Time,tranthudung2,@DonaldJTrumpJr Yeap! It need here too ! The  real media should call TRUE NEWS Here TV bravo strategic stupid opposited Covid 19-20-21so much! Now 800 case died a day and not enough crimation house!And it is the secret. Need goverments smart and brave action effective likeTrump administration!,en,0,0,0
2021-08-27 02:21:56 India Standard Time,imrahulvyas1973,"@BDUTT @sardesairajdeep @ppbajpai @abhisar_sharma @ShekharGupta @VinodDua7 @khanumarfa @RanaAyyub @ReallySwara 800 COVID deaths per day in US ,World best Medical Facility country ,Where r u guys? #COVID19 #CoronaUpdate @payalbhayana @TripathiMandal @vishnuguptuvach @KabirPandit",en,3,0,2
2021-08-27 02:12:33 India Standard Time,budi85482401,Satgas Covid-19 Desa Padang Tualang Tetap Lakukan  Pemakaman Pasien Covid Meski Malam Hari  https://t.co/xn7s0sKiEu,in,0,0,1
2021-08-27 01:47:56 India Standard Time,urmila92531581,"Took me one whole evening to pack the items for distribution in 2 districts in Manipur. Physically exhausting to work without my team because of the curfew,pandemic. Thankfully my family very supportive I am going to carry this out with their help #COVID19 #community  #manipur  https://t.co/bq2FtDxKNw",en,1,0,3
2021-08-27 01:22:36 India Standard Time,b4katihar,#Katihar नर्गिस बेगम (डिलेवरी मरीज) के लिए हम खुद का 🅰️➕ रक्तदान किये 😍 #रक्तदान_महादान #COVID19 #BloodDonation  #BloodMatters  @youthofkatihar  @katihar_mirror  @B4Deo  @B4Munger  @b4rsbettiah #Bihar #BJP  #Bloods  https://t.co/rM5QXhQz5s,hi,1,12,14
2021-08-27 01:09:29 India Standard Time,carnivore_btc,东京医学会主席举行现场新闻发布会，向所有医生推荐伊维菌素，用于所有新冠病毒患者。 又一个国家得救了  #挖矿吃肉 #COVID19 #伊维菌素  https://t.co/fjKaksuqhJ,zh,0,7,14
2021-08-27 01:07:29 India Standard Time,princessaye94,last year l worshiped on the shwedagon pagoda.l🙏🙏 want to get back that time.please covid 19 get out from ours people.  https://t.co/GGmve9yNRE,en,2,0,13
2021-08-27 01:00:01 India Standard Time,rishcynthia,@QNX_News Roseline( picture name) for sale. Only real buyers can inbox me. All amount will go for #COVID19 effected people. Who are not able to treat themselves.  https://t.co/WBrMpsJgKI,en,0,0,1
2021-08-27 01:00:01 India Standard Time,wkagyina,You got alot of dollars 💵 from rainbow 🌈 project gay guys whom have you shared with or help in this had situation as we battle covid19 so we can't allow this kind of intimidation we shall remain vigilant to resist protect defend our country you continue with ur propaganda,en,0,0,2
2021-08-27 00:49:04 India Standard Time,satyaraaj7,@airarabiagroup Do i need to be quarantined if I will come there sarjah  ( after I can travel dubai also ) as a visitor? Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19,en,1,0,0
2021-08-27 00:42:12 India Standard Time,shameer63558235,Covid -19  https://t.co/FLlneuAt91,en,0,0,1
2021-08-27 00:26:07 India Standard Time,salma_bubshait,"الحمدالله 🙏🏻🤲🏻 Done the Volunteering work  اللهم اجعل هذا العمل خالصًا لوجهك الكريم واجعله شفيعًا لي عندما اسأل عن شبابي فيما افنيته❤️ (@ Covid-19 Vaccine Center in Al Mubarraz, Ash Sharqiyah)  https://t.co/DzGuIwCdnu",und,0,0,0
2021-08-26 23:58:54 India Standard Time,lolita_tnie,Details of #COVID19 status in diff parts of Karnataka:  https://t.co/YIjbxgBj4i,en,0,0,5
2021-08-26 23:57:34 India Standard Time,lolita_tnie,#Karnataka #Covid_19 State had 1213 new #COVID cases &amp; 25 deaths on Wed. B'lor had 319 cases &amp; 2 deaths. Tsts 187187 Dch 1206 +vty rat: 0.64% (apologies late upload due to work)  @ChitraSundaram7 @dr_asr @sun_usind @SunithaNahar @scooban @Amit_A_Tiwari @SimplyJaya4 @sandeepohri,en,2,7,13
2021-08-26 23:49:48 India Standard Time,jalilkh05036764,"@News18Northeast A MBBS, MD Degree holder respected Doctor, named Dr. Tarun Kothari of Delhi saying that we should not take Vaccine &amp; use Mask for #Covid19. It is suspected that a World wide Health Scam is continuing with Covid19 Lockdown, Vaccination etc. Request you to work against corruption.",en,1,1,4
2021-08-26 23:45:09 India Standard Time,annurrr__,"@jinepiphanyy Thank you for the giveaway! And happy birthday to him ❤️✨ Semoga diberi kesihatan yang baik, dimurahkan rezeki selalu 🤲🏻 dan semoga kita semua dijauhi daripada wabak penyakit (covid19) &amp; dapat menjalani kehidupan seperti dulu kala amiin 🤲🏻✨",in,0,0,0
2021-08-29 05:23:28 India Standard Time,tuanzukri,"""Virus Covid19 akn berubah mengikut masa. Semakin bnyk org dpt kekebalan, Corona akan usaha utk tembusinya""  Semua sektor perlu bersedia akan perubahan.  https://t.co/AGhKwDTRQ7",in,0,0,0
2021-08-29 04:49:43 India Standard Time,thejambitimes,"Inspiratif, Investigatif, Terkini.    https://t.co/T8ft6R53ws  Update COVID-19 Provinsi Jambi, Sabtu (28/8))  https://t.co/rI6LSqTehX",in,0,0,0
2021-08-29 04:31:39 India Standard Time,oisheikh,Salam Everyone! So my friend’s father is in hospital now. He tested positive for COVID-19. I need everyone of you to pray for his father’s fastest recovery. Just do pray by saying “Asad’s father”  Let’s do pray for uncle.  Thank you so much friends.,en,0,0,0
2021-08-29 04:07:43 India Standard Time,abhi_2123,I urge everyone to take the ‘YuWaah Warriors’ Pledge and commit themselves to encourage people join the fight against COVID-19. I’ve taken the pledge. Have you? @mygovindia,en,0,1,1
2021-08-29 04:03:34 India Standard Time,sealoverzzz,#vaccination #pfizer #sinovac #AstraZeneca #vaccine #VaccinePassport #COVID19  COVID vaccine protection wanes within six months - UK researchers  https://t.co/z7yWTtjytn,en,0,0,0
2021-08-29 03:19:15 India Standard Time,nguynhongnamti1,"A crush of patients with severe cases of COVID-19 has filled intensive care units (ICUs) to capacity in states like Georgia, Florida, Alabama, Texas and Arkansas where the rate of infection is high and vaccination rates are low.",en,1,0,1
2021-08-29 02:50:36 India Standard Time,abhishe47886657,"@goelgauravbjp Bas kar yaar TU gajab kartaa hai....nehru ji kaa to dekh rahaa hai aur Jo 2014 see hai uskaa Kya ... Demonetization, GST , COVID-19 CRISES,GDP RATE DOWN, SELLING NATIONAL ASSETS,...ye progress hai govt ki",in,0,0,0
