tweet,clean_tweet,hastags,attherate,urls,emojis
"Madhya Pradesh: Indore reports 309 fresh COVID-19 cases and 214 recoveries in the last 24 hours  Total cases: 63,510 Total recoveries: 60,606 Death toll: 944 Active cases: 1,960",Madhya Pradesh: Indore reports 309 fresh COVID19 cases and 214 recoveries in the last 24 hours Total cases: 63510 Total recoveries: 60606 Death toll: 944 Active cases: 1960,[],[],[],[]
Quick steps needed to stop ‘second peak’: PM Modi cautions ‘carelessness’ against Covid-19   https://t.co/zCkUBaADal  via NaMo App  https://t.co/KZ2IBh41gH,Quick steps needed to stop ‘second peak’: PM Modi cautions ‘carelessness’ against Covid19  via NaMo App ,[],[],"['https://t.co/zCkUBaADal', 'https://t.co/KZ2IBh41gH']",[]
Over 10.75 lakh houses constructed under PMAY-U during Covid-19 pandemic: Puri   https://t.co/AJLohgtsvZ  via NaMo App  https://t.co/a173ynxSrd,Over 1075 lakh houses constructed under PMAYU during Covid19 pandemic: Puri  via NaMo App ,[],[],"['https://t.co/AJLohgtsvZ', 'https://t.co/a173ynxSrd']",[]
#Game of Thrones @Covid19 I heard someone said dracarys #Dracarys! 🔥🔥🔥🔥, of Thrones I heard someone said dracarys ,"['#Game', '#Dracarys!']",['@Covid19'],[],"['🔥', '🔥', '🔥', '🔥']"
Uttar Pradesh has not stated the Covid figures. Actual case may rise to 40000 per day #COVID19India #COVID19 #Corona #CoronaVaccine #COVID #CoronaVirusUpdates #coronavirus #Covaxin #Covishield #COVID19Vaccine #Corona #Corona #CovidVaccine #Corona #CoronaVaccine  https://t.co/r4m8KAvhiH,Uttar Pradesh has not stated the Covid figures Actual case may rise to 40000 per day ,"['#COVID19India', '#COVID19', '#Corona', '#CoronaVaccine', '#COVID', '#CoronaVirusUpdates', '#coronavirus', '#Covaxin', '#Covishield', '#COVID19Vaccine', '#Corona', '#Corona', '#CovidVaccine', '#Corona', '#CoronaVaccine']",[],['https://t.co/r4m8KAvhiH'],[]
"COVID-19: BMC starts reactivating hotels, halls, civic buildings as quarantine centres in Mumbai  https://t.co/wGTlAhakzN via @mumbaimirror",COVID19: BMC starts reactivating hotels halls civic buildings as quarantine centres in Mumbai  via ,[],['@mumbaimirror'],['https://t.co/wGTlAhakzN'],[]
COVID-19 in Mumbai: Doubling rate of two wards fall below 100 days | freepressjournal  https://t.co/IZGPLrl7RR,COVID19 in Mumbai: Doubling rate of two wards fall below 100 days | freepressjournal ,[],[],['https://t.co/IZGPLrl7RR'],[]
"We all need to be careful. We can't afford another #COVID19 wave. Please wear #masks people, it's the simplest thing that we all can do 🙏 #COVID19India",We all need to be careful We cant afford another wave Please wear people its the simplest thing that we all can do  ,"['#COVID19', '#masks', '#COVID19India']",[],[],['🙏']
"Oxford welcomes EU, UK regulator backing for COVID-19 vaccine  https://t.co/oPIYamh5EC #Sipgrab #UnitingPeopleWithThePossibilities",Oxford welcomes EU UK regulator backing for COVID19 vaccine  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/oPIYamh5EC'],[]
"Nearly 36,000 new cases of #Covid_19 in #India  If we let our guard down it will be disastrous! Mask up. Make testing mandatory for sports, religious and political events. Roll out the #vaccine",Nearly 36000 new cases of in If we let our guard down it will be disastrous Mask up Make testing mandatory for sports religious and political events Roll out the ,"['#Covid_19', '#India', '#vaccine']",[],[],[]
What are the reasons for the emission of thermal energy during the night from the ground? @Covid19 @FCHS_UAE @WHO FC1400086 STUDENT UNDER training #NASAPerseverance @ShotMars @nbatopshot #ShotMars #Learning from the distance due to the Corona pandemic. 2015/2016 /2021  https://t.co/NRUjFqBCia,What are the reasons for the emission of thermal energy during the night from the ground FC1400086 STUDENT UNDER training from the distance due to the Corona pandemic 2015/2016 /2021 ,"['#NASAPerseverance', '#ShotMars', '#Learning']","['@Covid19', '@FCHS_UAE', '@WHO', '@ShotMars', '@nbatopshot']",['https://t.co/NRUjFqBCia'],[]
No of #Covid_19 +cases in Maharashtra today at 25833 is really worrisome;it has spiked to2877 in Mumbai. Main reason appears to be apathy of people in wearing masks&amp;maintaining social distancing.Maharashtra Govt has failed to take adequate steps to prevent crowding of people.,No of +cases in Maharashtra today at 25833 is really worrisomeit has spiked to2877 in Mumbai Main reason appears to be apathy of people in wearing masksampmaintaining social distancingMaharashtra Govt has failed to take adequate steps to prevent crowding of people,['#Covid_19'],[],[],[]
#RitzClassic on #18 June road in Panaji #Goa has been shut by the #Government due to number of #COVID19 + cases reported from people who visited the place #COVID19India #HealthyFood #HealthyEating #HealthForAll  https://t.co/3ihJHCdbVn, on June road in Panaji has been shut by the due to number of + cases reported from people who visited the place ,"['#RitzClassic', '#18', '#Goa', '#Government', '#COVID19', '#COVID19India', '#HealthyFood', '#HealthyEating', '#HealthForAll']",[],['https://t.co/3ihJHCdbVn'],[]
"Most people who had #COVID19 strain are protected from catching it again for at least 6 months—but those ≥65 years are more prone to reinfection, suggests first large-scale study of its kind.   https://t.co/NJOO5LUgSa",Most people who had strain are protected from catching it again for at least 6 months—but those ≥65 years are more prone to reinfection suggests first largescale study of its kind ,['#COVID19'],[],['https://t.co/NJOO5LUgSa'],[]
"WFH DIARIES   Other Person : Your voice is breaking a lot , can't hear you properly  Me : Give me a moment (did nothing). Is it better now ?    Other Person : Yea. Much better 😜😜  How many of you can connect to this ?   #COVID19 #WFHAnniversary",WFH DIARIES Other Person : Your voice is breaking a lot  cant hear you properly Me : Give me a moment (did nothing) Is it better now  Other Person : Yea Much better  How many of you can connect to this  ,"['#COVID19', '#WFHAnniversary']",[],[],"['😜', '😜']"
Watch: @EONIndia Envoy “India&amp; Nepal are close friends. Nepal draws inspiration from India's democracy.” He also appreciated the #COVID19 “vaccine power” of India &amp; thanked the government for providing 1 million doses.  @MEAIndia @MofaNepal @ombirlakota   https://t.co/cJeFYPBOAA,Watch: Envoy “Indiaamp Nepal are close friends Nepal draws inspiration from Indias democracy” He also appreciated the “vaccine power” of India amp thanked the government for providing 1 million doses ,['#COVID19'],"['@EONIndia', '@MEAIndia', '@MofaNepal', '@ombirlakota']",['https://t.co/cJeFYPBOAA'],[]
"AstraZeneca COVID-19 vaccine not linked to increase in clot events, says Europe safety committee  https://t.co/oHYCsFUCjP #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",AstraZeneca COVID19 vaccine not linked to increase in clot events says Europe safety committee  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/oHYCsFUCjP'],[]
"Such a mean govt !! Sikh pilgrim's were told can't visit #kartarpursahib due to #COVID19 , Now look at this when second wave of covid is almost there no test required to visit #KumbhMela2021 #Punjab #FarmersProtests #saveindia @dhruv_rathee @ReallySwara @rajatmodi05 @nitinmodi24  https://t.co/sAhMeKnR7G",Such a mean govt  Sikh pilgrims were told cant visit due to  Now look at this when second wave of covid is almost there no test required to visit ,"['#kartarpursahib', '#COVID19', '#KumbhMela2021', '#Punjab', '#FarmersProtests', '#saveindia']","['@dhruv_rathee', '@ReallySwara', '@rajatmodi05', '@nitinmodi24']",['https://t.co/sAhMeKnR7G'],[]
This #country s  Amazon.. These ppl want everything for #free and on their #tnc Wow #aashaherbals #thoughts  #COVID19  #Pakistan  #hnb,This s Amazon These ppl want everything for and on their Wow ,"['#country', '#free', '#tnc', '#aashaherbals', '#thoughts', '#COVID19', '#Pakistan', '#hnb']",[],[],[]
Covid-19 affected health condition of 26 per cent elderly people in India: Study  https://t.co/58HyQSWKW2 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,Covid19 affected health condition of 26 per cent elderly people in India: Study  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/58HyQSWKW2'],[]
"#COVID19   3495 Cases; 61 Deaths  Tests 44,377  👹Positivity 7.9%  👺👺👺Last 24 hours report 17th March 21👺👺  https://t.co/ELkoD3ZPDD", 3495 Cases 61 Deaths Tests 44377 Positivity 79% Last 24 hours report 17th March 21 ,['#COVID19'],[],['https://t.co/ELkoD3ZPDD'],"['👹', '👺', '👺', '👺', '👺', '👺']"
Clearly surging. Karnataka had 1488 fresh #COVID19 cases on Wednesday with 8 deaths. It was 1275 cases &amp; 4 deaths on Tue. B'luru had 7 deaths &amp; 925 cases on Wed while it was 786 cases &amp; 3 deaths on Tue (sorry couldn't upload y'day due to travel).,Clearly surging Karnataka had 1488 fresh cases on Wednesday with 8 deaths It was 1275 cases amp 4 deaths on Tue Bluru had 7 deaths amp 925 cases on Wed while it was 786 cases amp 3 deaths on Tue (sorry couldnt upload yday due to travel),['#COVID19'],[],[],[]
"#secondwave or drive to increase #vaccination..?  As if only #Malls &amp; #Multiplexes are prime source to bread #COVID19...??  These steps r more of a premeditated from the Govt. Whatever it may be, but signs are looking ominous.  https://t.co/W9QxyrDnJU", or drive to increase As if only amp are prime source to bread These steps r more of a premeditated from the Govt Whatever it may be but signs are looking ominous ,"['#secondwave', '#vaccination..?', '#Malls', '#Multiplexes', '#COVID19...??']",[],['https://t.co/W9QxyrDnJU'],[]
Maharashtra covid positive cases highest since pandemic began.  18 March 2021 - 25833 Pune - 4973 Nagpur - 3831 Mumbai - 2877  Last Highest  11 September 2020 - 24880 #Maharashtra #India #COVID19 #Chennai #Subash,Maharashtra covid positive cases highest since pandemic began 18 March 2021  25833 Pune  4973 Nagpur  3831 Mumbai  2877 Last Highest 11 September 2020  24880 ,"['#Maharashtra', '#India', '#COVID19', '#Chennai', '#Subash']",[],[],[]
Congratulations @SonuSood Sir 👏 You are Great Keep Rocking.🤟❤ Proud of You 🙏 #COVID19 #SonuSood #SpiceJet,Congratulations Sir  You are Great Keep Rocking Proud of You  ,"['#COVID19', '#SonuSood', '#SpiceJet']",['@SonuSood'],[],"['👏', '🤟', '❤', '🙏']"
@SonuSood @flyspicejet Congratulations @SonuSood Sir 👏 You are Great Keep Rocking.🤟❤ Proud of You 🙏 #COVID19 #SonuSood #SpiceJet, Congratulations Sir  You are Great Keep Rocking Proud of You  ,"['#COVID19', '#SonuSood', '#SpiceJet']","['@SonuSood', '@flyspicejet', '@SonuSood']",[],"['👏', '🤟', '❤', '🙏']"
@SonuSood @flyspicejet Congratulations @SonuSood Sir 👏 You are Great Keep Rocking.🤟❤🤗 #COVID19 #SonuSood #SpiceJet, Congratulations Sir  You are Great Keep Rocking ,"['#COVID19', '#SonuSood', '#SpiceJet']","['@SonuSood', '@flyspicejet', '@SonuSood']",[],"['👏', '🤟', '❤', '🤗']"
Why times I hear the sound of tinnitus! @Covid19  https://t.co/AjJuFBKaCb,Why times I hear the sound of tinnitus ,[],['@Covid19'],['https://t.co/AjJuFBKaCb'],[]
"While @TelanganaCMO makes tall claims in the Assembly about 24/7 uninterrupted power supply, #Covid-19 patient dies on ventilator due to power outage..",While makes tall claims in the Assembly about 24/7 uninterrupted power supply patient dies on ventilator due to power outage,['#Covid-19'],['@TelanganaCMO'],[],[]
Concerned to hear that prime minister @ImranKhanPTI has tested positive for COVID19. I pray to Allaha almighty for your speedy recovery .,Concerned to hear that prime minister has tested positive for COVID19 I pray to Allaha almighty for your speedy recovery ,[],['@ImranKhanPTI'],[],[]
And yeah Covid-19 has nothing to do with all that,And yeah Covid19 has nothing to do with all that,[],[],[],[]
Wishing Pm Imran Khan speedy recovery for covid-19,Wishing Pm Imran Khan speedy recovery for covid19,[],[],[],[]
"#COVID19India - 20 Mar 2021   New Cases :-  #Maharashtra - 27,126  #Punjab - 2,558  #Kerala - 2,078  #Karnataka - 1,798  #Gujarat - 1,565  #MadhyaPradesh - 1,308  #TamilNadu - 1,243 #COVID19 #India #TamilNadu #Chennai #Subash",  20 Mar 2021 New Cases :  27126  2558  2078  1798  1565  1308  1243 ,"['#COVID19India', '#Maharashtra', '#Punjab', '#Kerala', '#Karnataka', '#Gujarat', '#MadhyaPradesh', '#TamilNadu', '#COVID19', '#India', '#TamilNadu', '#Chennai', '#Subash']",[],[],[]
"#TamilNadu | #COVID19 |  20 Mar  ● TN - 1,243  ● Total Cases  - 8,65,693  ● Chennai - 458  ● Today's  Discharged - 634  ● Today's Deaths - 08  #TNCoronaUpdates  #COVID19 #COVID19India #India #TamilNadu #Chennai #Subash", | | 20 Mar ● TN  1243 ● Total Cases  865693 ● Chennai  458 ● Todays Discharged  634 ● Todays Deaths  08 ,"['#TamilNadu', '#COVID19', '#TNCoronaUpdates', '#COVID19', '#COVID19India', '#India', '#TamilNadu', '#Chennai', '#Subash']",[],[],[]
Covid 19 Cases are increasing !!! Numbers are scaring... But More than that  Wearing that PPE in summer 😭😭😭 No... Not this again 😭😭😭,Covid 19 Cases are increasing  Numbers are scaring But More than that Wearing that PPE in summer  No Not this again ,[],[],[],"['😭', '😭', '😭', '😭', '😭', '😭']"
Best wishes to Prime Minister @ImranKhanPTI for a speedy recovery from COVID-19.,Best wishes to Prime Minister for a speedy recovery from COVID19,[],['@ImranKhanPTI'],[],[]
Yes! I felt tingling in the tooth @Covid19  https://t.co/JhQvDv5GHs,Yes I felt tingling in the tooth ,[],['@Covid19'],['https://t.co/JhQvDv5GHs'],[]
"As the number of #Covid19 cases in J&amp;K continues to rise, the number of active cases surged to 1,191 on Saturday while 100 patients were discharged after recovery during the last 24 hours.  An official bulletin said 140 tested positive on Saturday.  https://t.co/KTxbqkYiPv",As the number of cases in JampK continues to rise the number of active cases surged to 1191 on Saturday while 100 patients were discharged after recovery during the last 24 hours An official bulletin said 140 tested positive on Saturday ,['#Covid19'],[],['https://t.co/KTxbqkYiPv'],[]
#PMImranKhan covid 19 positive. Hope he will recover soon Inshalha....  https://t.co/tvOBZ83yO2, covid 19 positive Hope he will recover soon Inshalha ,['#PMImranKhan'],[],['https://t.co/tvOBZ83yO2'],[]
"#Gujarat on Saturday reported 1,565 new #COVID19 cases, pushing the tally to 2,85,429, while the death toll reached 4,443 with six more fatalities, health officials said.  https://t.co/pXZNjFNZGT", on Saturday reported 1565 new cases pushing the tally to 285429 while the death toll reached 4443 with six more fatalities health officials said ,"['#Gujarat', '#COVID19']",[],['https://t.co/pXZNjFNZGT'],[]
"#Delhi reports 813 new #COVID19 cases, 567 recoveries and 2 deaths in the last 24 hours.  Total cases 6,47,161 Total recoveries 6,32,797 Death toll 10,955  Active cases 3,409  https://t.co/z1rKUaVwPm", reports 813 new cases 567 recoveries and 2 deaths in the last 24 hours Total cases 647161 Total recoveries 632797 Death toll 10955 Active cases 3409 ,"['#Delhi', '#COVID19']",[],['https://t.co/z1rKUaVwPm'],[]
"Maharashtra: #Nagpur District reported 3679 new #COVID19 cases, 1594 recoveries, and 29 deaths in the last 24 hours, as per Civil Surgeon Nagpur,    Total cases: 1,89,466 Total recoveries: 1,57,249 Active cases: 27,625 Death toll: 4592",Maharashtra: District reported 3679 new cases 1594 recoveries and 29 deaths in the last 24 hours as per Civil Surgeon Nagpur Total cases: 189466 Total recoveries: 157249 Active cases: 27625 Death toll: 4592,"['#Nagpur', '#COVID19']",[],[],[]
"Karnataka reports 1,798 new #COVID19 cases, 1,030 recoveries, and seven deaths in the last 24 hours  Total cases: 9,68,487 Total recoveries: 9,43,208 Death toll: 12,432 Active cases: 12,828  https://t.co/jPAPxtsX5l",Karnataka reports 1798 new cases 1030 recoveries and seven deaths in the last 24 hours Total cases: 968487 Total recoveries: 943208 Death toll: 12432 Active cases: 12828 ,['#COVID19'],[],['https://t.co/jPAPxtsX5l'],[]
"Tamil Nadu reports 1,243 fresh COVID-19 cases, 634 discharges, and 8 deaths  Total cases: 8,65,693 Total discharges: 8,45,812 Active cases: 7,291 Death toll: 12,590  https://t.co/GVlVPkXLEe",Tamil Nadu reports 1243 fresh COVID19 cases 634 discharges and 8 deaths Total cases: 865693 Total discharges: 845812 Active cases: 7291 Death toll: 12590 ,[],[],['https://t.co/GVlVPkXLEe'],[]
"Punjab reports 2587 new #COVID19 cases, 1011 recoveries and 38 deaths in the last 24 hours.  Total cases 2,10,466 Total recoveries 1,87,198 Death toll 6,280  Active cases 16,988  https://t.co/vr2sdhAHCB",Punjab reports 2587 new cases 1011 recoveries and 38 deaths in the last 24 hours Total cases 210466 Total recoveries 187198 Death toll 6280 Active cases 16988 ,['#COVID19'],[],['https://t.co/vr2sdhAHCB'],[]
"Madhya Pradesh reports 1380 new #COVID19 cases, 571 recoveries and 2 deaths in the last 24 hours.  Total cases 2,74,405 Total recoveries 2,63,158 Death toll 3903  Active cases 7344  https://t.co/fmSHnS0xmB",Madhya Pradesh reports 1380 new cases 571 recoveries and 2 deaths in the last 24 hours Total cases 274405 Total recoveries 263158 Death toll 3903 Active cases 7344 ,['#COVID19'],[],['https://t.co/fmSHnS0xmB'],[]
"Maharashtra reports 27,126 new #COVID19 cases, 13,588 recoveries and 92 deaths in the last 24 hours.  Total cases 24,49,147 Total recoveries 22,03,553 Death toll 53,300  Active cases 1,91,006  https://t.co/I3O4S8AQhI",Maharashtra reports 27126 new cases 13588 recoveries and 92 deaths in the last 24 hours Total cases 2449147 Total recoveries 2203553 Death toll 53300 Active cases 191006 ,['#COVID19'],[],['https://t.co/I3O4S8AQhI'],[]
"Haryana reports 821 new #COVID19 cases, 368 recoveries &amp; three deaths in the last 24 hours  Total cases: 2,78,961 Total recoveries: 2,71,038 Death toll: 3,093 Active cases: 4,830  https://t.co/0GCiWgwc5K",Haryana reports 821 new cases 368 recoveries amp three deaths in the last 24 hours Total cases: 278961 Total recoveries: 271038 Death toll: 3093 Active cases: 4830 ,['#COVID19'],[],['https://t.co/0GCiWgwc5K'],[]
"Jharkhand reported 123 new COVID-19 cases and 54 recoveries yesterday, as per State Health Department   Total cases: 1,21,178 Active cases: 722 Total recoveries: 1,19,361 Death toll: 1,095",Jharkhand reported 123 new COVID19 cases and 54 recoveries yesterday as per State Health Department Total cases: 121178 Active cases: 722 Total recoveries: 119361 Death toll: 1095,[],[],[],[]
Mrs Imran Khan Bushra Bibi is tested positive for Covid-19 too.,Mrs Imran Khan Bushra Bibi is tested positive for Covid19 too,[],[],[],[]
Wishing for your speedy recovery! @ImranKhanPTI May Allah protect everyone! #GetWellSoonWorld #COVID19 #2021 #getwellsoonpmik,Wishing for your speedy recovery May Allah protect everyone ,"['#GetWellSoonWorld', '#COVID19', '#2021', '#getwellsoonpmik']",['@ImranKhanPTI'],[],[]
Get well soon Mr Khan. The prayers of whole nation are with you. We all know you are a fighter and surely Inn Shaa Allah will get out of this COVID 19 safely. #GetWellSoonPMIK @ImranKhanPTI @fslsltn,Get well soon Mr Khan The prayers of whole nation are with you We all know you are a fighter and surely Inn Shaa Allah will get out of this COVID 19 safely ,['#GetWellSoonPMIK'],"['@ImranKhanPTI', '@fslsltn']",[],[]
#Covid19 Update of South West State of Somalia #KGS  https://t.co/4NScQ7erVf, Update of South West State of Somalia ,"['#Covid19', '#KGS']",[],['https://t.co/4NScQ7erVf'],[]
COVID-19: Quite interesting results that may help reduce the transmission.,COVID19: Quite interesting results that may help reduce the transmission,[],[],[],[]
Prayers and best wishes for your speedy recovery from COVID-19 @ImranKhanPTI,Prayers and best wishes for your speedy recovery from COVID19 ,[],['@ImranKhanPTI'],[],[]
"#Maharashtra reports 27,126 new #COVID19 cases and 92 deaths in the last 24 hours. Total number of cases rises to 24,49,147, death toll stands at 53,300", reports 27126 new cases and 92 deaths in the last 24 hours Total number of cases rises to 2449147 death toll stands at 53300,"['#Maharashtra', '#COVID19']",[],[],[]
@JohnCena love you my hero ❤ #realchamp #HERO #COVID19  https://t.co/5NNPlCjtlf, love you my hero  ,"['#realchamp', '#HERO', '#COVID19']",['@JohnCena'],['https://t.co/5NNPlCjtlf'],['❤']
I WISH  PM IMRAN KHAN FOR SPEEDY RECOVERY COVID19,I WISH PM IMRAN KHAN FOR SPEEDY RECOVERY COVID19,[],[],[],[]
Bout between Gregor Gillespie and Brad Riddell PPD due to COVID-19  https://t.co/m8AXWcMDzj #Sipgrab #UnitingPeopleWithThePossibilities,Bout between Gregor Gillespie and Brad Riddell PPD due to COVID19  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/m8AXWcMDzj'],[]
Can we use angiotensin as a vasopressor in covid 19 related septic shock?,Can we use angiotensin as a vasopressor in covid 19 related septic shock,[],[],[],[]
Yes! Smell a #dead mouse or a dead mouse scent from trash.  Smell the scent from the garbage. @Covid19 @FCHS_UAE @WHO @mohapuae Student under training FC1400086 @SHOTMARS  https://t.co/fUdOChm02C,Yes Smell a mouse or a dead mouse scent from trash Smell the scent from the garbage Student under training FC1400086 ,['#dead'],"['@Covid19', '@FCHS_UAE', '@WHO', '@mohapuae', '@SHOTMARS']",['https://t.co/fUdOChm02C'],[]
Idaho lawmakers recess until April amid COVID-19 outbreak  https://t.co/FzjXIOdSiP #Sipgrab #UnitingPeopleWithThePossibilities,Idaho lawmakers recess until April amid COVID19 outbreak  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/FzjXIOdSiP'],[]
Wishing our honorable PM @imrankhanpti a speedy recovery from covid-19 !  Please maintain social distancing and wear mask . #staysafe #MaskUp #GetWellSoonPMIK,Wishing our honorable PM a speedy recovery from covid19  Please maintain social distancing and wear mask  ,"['#staysafe', '#MaskUp', '#GetWellSoonPMIK']",['@imrankhanpti'],[],[]
Get well soon @ImranKhanPTI Aameen ❣️  #COVID19,Get well soon Aameen  ,['#COVID19'],['@ImranKhanPTI'],[],['❣️']
"Anders Antonsen got the speed and agility.  While Viktor Axelsen got the tenacity and superb defence.   Both great player.   But, Anders Antonsen is a Covid19 survivor. He got a heart problem and struggle with breathing.",Anders Antonsen got the speed and agility While Viktor Axelsen got the tenacity and superb defence Both great player But Anders Antonsen is a Covid19 survivor He got a heart problem and struggle with breathing,[],[],[],[]
The Times of India guide on new restrictions to be implemented by #nagpur district administration till March 31 in view of spiralling #COVID19 cases. @TOI_Nagpur @SunilWarrier1 @MHCMWarRoom @NitinRaut_INC @RanjitVDeshmukh @ProshuncTOI @Dev_Fadnavis @nitin_gadkari @SunilKedar1111  https://t.co/goC8KinsZP,The Times of India guide on new restrictions to be implemented by district administration till March 31 in view of spiralling cases ,"['#nagpur', '#COVID19']","['@TOI_Nagpur', '@SunilWarrier1', '@MHCMWarRoom', '@NitinRaut_INC', '@RanjitVDeshmukh', '@ProshuncTOI', '@Dev_Fadnavis', '@nitin_gadkari', '@SunilKedar1111']",['https://t.co/goC8KinsZP'],[]
Yes!  #Emission of thermal energy from the ground at night @Covid19 @mohapuae FC1400086 STUDENT UNDER training @FCHS_UAE @WHO  https://t.co/VFPDZEdpxg,Yes of thermal energy from the ground at night FC1400086 STUDENT UNDER training ,['#Emission'],"['@Covid19', '@mohapuae', '@FCHS_UAE', '@WHO']",['https://t.co/VFPDZEdpxg'],[]
Best wishes to Prime Minister @ImranKhanPTI for a speedy recovery from COVID-19. GOD BLESS YOU #GetWellSoonPMIK #GetWellSoonSkipper #PMImranKhan,Best wishes to Prime Minister for a speedy recovery from COVID19 GOD BLESS YOU ,"['#GetWellSoonPMIK', '#GetWellSoonSkipper', '#PMImranKhan']",['@ImranKhanPTI'],[],[]
Prime Minister  Imran Khan 🇵🇰 Tested positive for Covid-19 self isolating at home #ImranKhan #COVID19,Prime Minister Imran Khan  Tested positive for Covid19 self isolating at home ,"['#ImranKhan', '#COVID19']",[],[],['🇵🇰']
May Allah grant him/her health nd save us from outbreak spread of covid-19.  https://t.co/sYRKcpxkOZ,May Allah grant him/her health nd save us from outbreak spread of covid19 ,[],[],['https://t.co/sYRKcpxkOZ'],[]
Wishes for speedy recovery of @ImranKhanPTI  from Covid 19 and #GetWellSoonSkipper ..,Wishes for speedy recovery of from Covid 19 and ,['#GetWellSoonSkipper'],['@ImranKhanPTI'],[],[]
Albania donates COVID-19 vaccines to Kosovo health workers  https://t.co/t1R4mnoSHw #Sipgrab #UnitingPeopleWithThePossibilities,Albania donates COVID19 vaccines to Kosovo health workers  ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/t1R4mnoSHw'],[]
"I offer my best wishes to everyone marking #Nowruz ￼.  As the world comes together to defeat #COVID19, Nowruz serves as inspiration to recover &amp; rebuild in a more just &amp; durable way, in harmony with nature.  https://t.co/rZuTBtzeo4",I offer my best wishes to everyone marking ￼ As the world comes together to defeat Nowruz serves as inspiration to recover amp rebuild in a more just amp durable way in harmony with nature ,"['#Nowruz', '#COVID19,']",[],['https://t.co/rZuTBtzeo4'],[]
Get well soon PM IK. But despite vaccine Covid 19 positive....???  https://t.co/Y5xNd1IXK8,Get well soon PM IK But despite vaccine Covid 19 positive ,[],[],['https://t.co/Y5xNd1IXK8'],[]
Smell Peanut nuts @Covid19  https://t.co/ToISjLxyxm,Smell Peanut nuts ,[],['@Covid19'],['https://t.co/ToISjLxyxm'],[]
Wishing a healthy recovery to PM sahab @ImranKhanPTI . He just tested positive for Covid-19.  #Coronaviruspakistan,Wishing a healthy recovery to PM sahab  He just tested positive for Covid19 ,['#Coronaviruspakistan'],['@ImranKhanPTI'],[],[]
My best Wishes &amp; Prayers To Prime Minister of the Islamic Republic of Pakistan @ImranKhanPTI for a full and speedy recovery from COVID-19 #getwellsoonskipper  https://t.co/ds3I7bwHGD,My best Wishes amp Prayers To Prime Minister of the Islamic Republic of Pakistan for a full and speedy recovery from COVID19 ,['#getwellsoonskipper'],['@ImranKhanPTI'],['https://t.co/ds3I7bwHGD'],[]
PM Imran Khan has tested positive for Covid-19. Pray for him may ALLAH SWT bless him with good health. Ameen #ImranKhan  https://t.co/vVGHzdWNFV,PM Imran Khan has tested positive for Covid19 Pray for him may ALLAH SWT bless him with good health Ameen ,['#ImranKhan'],[],['https://t.co/vVGHzdWNFV'],[]
Prayers for our Prime Minister @ImranKhanPTI wish you a speedy recovery.Get well soon Skipper #COVID19,Prayers for our Prime Minister wish you a speedy recoveryGet well soon Skipper ,['#COVID19'],['@ImranKhanPTI'],[],[]
#COVID19 may have doubled poverty in India in 2020: Pew study #AchheDin #BJP style!  https://t.co/cmkdC97Cpb, may have doubled poverty in India in 2020: Pew study style ,"['#COVID19', '#AchheDin', '#BJP']",[],['https://t.co/cmkdC97Cpb'],[]
Challenges you face in life are lot tougher then this COVID-19 Skipper. @ImranKhanPTI Once a fighter always a fighter. Nation is praying for your speedy recovery. #GetWellSoonSkipper  https://t.co/kDeYamBCuv,Challenges you face in life are lot tougher then this COVID19 Skipper Once a fighter always a fighter Nation is praying for your speedy recovery ,['#GetWellSoonSkipper'],['@ImranKhanPTI'],['https://t.co/kDeYamBCuv'],[]
Good news. Mashar Asfandyar Wali khan sb recovered from COVID-19.,Good news Mashar Asfandyar Wali khan sb recovered from COVID19,[],[],[],[]
Yes! Feel the earthquake @Covid19 #earthquake @earthquakejapan,Yes Feel the earthquake ,['#earthquake'],"['@Covid19', '@earthquakejapan']",[],[]
Saddened to hear that honourable PM #imrankhanPTI has been tested +ve for covid 19.Wishing you a swift recovery and complete shifa. May Allah grant you a good health and shower mercy on you. آمین یا اللہ There is your need to muslim ummah.,Saddened to hear that honourable PM has been tested +ve for covid 19Wishing you a swift recovery and complete shifa May Allah grant you a good health and shower mercy on you آمین یا اللہ There is your need to muslim ummah,['#imrankhanPTI'],[],[],[]
Workshop on COVID-19 Swachhata programming conducted by Assam Don Bosco University &amp; NSS. Facilitated the session on SBCC &amp; role of NSS volunteers. Around 100 volunteers from NE participated  @sureshparmar95 @tithalparmar @sweta247 @Jhimly2  https://t.co/jxy4czT71J,Workshop on COVID19 Swachhata programming conducted by Assam Don Bosco University amp NSS Facilitated the session on SBCC amp role of NSS volunteers Around 100 volunteers from NE participated ,[],"['@sureshparmar95', '@tithalparmar', '@sweta247', '@Jhimly2']",['https://t.co/jxy4czT71J'],[]
