,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet
245,1.37e+18,1.37e+18,2021-03-06 02:39:18 India Standard Time,06-03-21,02:39:18,530,75521696.0,svmurthy,le changement est certain,,Bharat Biotech begins nasal Covid vaccine trials in India with 175 volunteers during 1 phase of clinical trials. #COVID19 #CovidVaccine  https://t.co/2ZrMwrfRPb,en,[],['https://www.thehansindia.com/news/cities/hyderabad/bharat-biotech-begins-nasal-covid-vaccine-trials-in-hyderabad-675501'],[],0,0,0,"['covid19', 'covidvaccine']",[],https://twitter.com/svmurthy/status/1367945339676753921,False
246,1.37e+18,1.37e+18,2021-03-06 02:19:34 India Standard Time,06-03-21,02:19:34,530,1.02e+18,pgagarwal1,P. G. Agarwal,,"@Sakina_Qureshi_ @YOUSUF_AZAZ Sakina Qureshi: The Government wants that people should be vegetarian.During Kovid-19, it has been found world over that the  vegetarian people  did not suffer from Covid-19. To cook vegetables,less gas is required but for non-vage,more gas is required. Here also you get benefits",en,[],[],[],0,0,0,[],[],https://twitter.com/PGAgarwal1/status/1367940372542844934,False
247,1.37e+18,1.37e+18,2021-03-06 02:16:39 India Standard Time,06-03-21,02:16:39,530,1.36e+18,dandegennftman,"HT @jarhead, If you know, you know! SFMF",,"@onevoice_1 @RBReich The last one that was pushed through.  Total.was.900 billion.  700 billion went overseas and full of payments and laws that have Nothing to do with Covid, US taxpayers. Millions for ""gender studies"" in the Middle East, 120 mil to Cambodia. Felony to download pirate music.. Insane",en,[],[],[],0,0,0,[],[],https://twitter.com/DanDegenNFTMan/status/1367939638854217728,False
248,1.37e+18,1.37e+18,2021-03-06 02:13:54 India Standard Time,06-03-21,02:13:54,530,7.32e+17,sudhanshugarg6,Sudhanshu Garg,,"इंसान के रूप में फ़रिश्ता हैं माननीय मोदीजी 🙏🕉️🇮🇳🕉️🌷🇮🇳 जयभारतवर्ष 🇮🇳 वंदेमातरम 🇮🇳  African, Caribbean nations support India at WTO on COVID-19 vaccine supplies  https://t.co/A88tK7UTje  via NaMo App  https://t.co/Fo2XKeo1Oj",und,[],['https://www.thehindu.com/news/international/african-caribbean-nations-support-india-at-wto-on-covid-19-vaccine-supplies/article33988670.ece'],['https://pbs.twimg.com/media/EvvlOOuVkAAlrYJ.jpg'],0,0,0,[],[],https://twitter.com/SudhanshuGarg6/status/1367938947498737666,False
249,1.37e+18,1.37e+18,2021-03-06 02:08:23 India Standard Time,06-03-21,02:08:23,530,120095652.0,_kannan,kannan,,A month to go for elections and once again I'm shortlisted for election duty 😀.  Seems like those who are nominated for election duties don't have any preference for Covid vaccinations here unlike in Kerala .,en,[],[],[],0,0,1,[],[],https://twitter.com/_kannan/status/1367937558064164868,False
250,1.37e+18,1.37e+18,2021-03-06 01:55:59 India Standard Time,06-03-21,01:55:59,530,7.32e+17,sudhanshugarg6,Sudhanshu Garg,,Hats off to our Beloved Great PM🙏🕉️🇮🇳🌷  World leaders thank PM Narendra Modi as India sends COVID-19 vaccines to 47 countries  https://t.co/yU7yHxZboI via NaMo App  https://t.co/rAZEnOJGux,en,[],['https://zeenews.india.com/india/world-leaders-thank-pm-narendra-modi-as-india-sends-covid-vaccines-to-47-countries-2345750.html'],['https://pbs.twimg.com/media/EvvhHuvVoAA5Cpc.jpg'],0,0,0,[],[],https://twitter.com/SudhanshuGarg6/status/1367934437531348993,False
251,1.37e+18,1.37e+18,2021-03-06 01:43:33 India Standard Time,06-03-21,01:43:33,530,79449173.0,vaibhavgtoi,VAIBHAV GANJAPURE,,HCBA mulls online polling due to Covid-19 surge. Link -   https://t.co/atfw4Q9NSL   @timesofindia @TOI_Nagpur @SunilWarrier1 @NagpurHcba @ProshuncTOI @RanjitVDeshmukh @TOIsarfaraz @abhishekcTOI @bombaybench @firdosmirza @vijaypTOI @SCofInd @TOIMumbai @TOIPune #COVID19 #coronavirus,en,"[{'screen_name': 'timesofindia', 'name': 'the times of india', 'id': '134758540'}, {'screen_name': 'toi_nagpur', 'name': 'toi nagpur', 'id': '876804173496320000'}, {'screen_name': 'sunilwarrier1', 'name': 'sunil warrier', 'id': '469150204'}, {'screen_name': 'nagpurhcba', 'name': 'hcba nagpur', 'id': '781882754438791168'}, {'screen_name': 'proshunctoi', 'name': 'proshuntoi', 'id': '358122323'}, {'screen_name': 'ranjitvdeshmukh', 'name': 'ranjit deshmukh', 'id': '411357280'}, {'screen_name': 'toisarfaraz', 'name': 'sarfaraz', 'id': '853235237807046656'}, {'screen_name': 'abhishekctoi', 'name': 'abhishek choudhari', 'id': '3793132400'}, {'screen_name': 'bombaybench', 'name': 'bombay high court', 'id': '964119191887396864'}, {'screen_name': 'firdosmirza', 'name': 'firdos mirza adv.', 'id': '136581011'}, {'screen_name': 'vijayptoi', 'name': 'vijay pinjarkar', 'id': '3789741313'}, {'screen_name': 'scofind', 'name': 'supremecourtofindia', 'id': '3226070257'}, {'screen_name': 'toimumbai', 'name': 'toi mumbai', 'id': '30859231'}, {'screen_name': 'toipune', 'name': 'toi pune', 'id': '803900491864227840'}]",['http://toi.in/z2aAEY80/a24gj'],[],0,0,0,"['covid19', 'coronavirus']",[],https://twitter.com/vaibhavgTOI/status/1367931307431370752,False
252,1.37e+18,1.37e+18,2021-03-06 01:42:35 India Standard Time,06-03-21,01:42:35,530,2431400787.0,imsohaibirfan,Sohaib,,"We got to be super careful still .... pls everyone make sure to wear mask and avoid public gatherings , PDM has taken big step to prevent spread of Covid &amp; have decided not to come in NA session #Loosers",en,[],[],[],0,0,2,['loosers'],[],https://twitter.com/ImSohaibirfan/status/1367931066217029642,False
253,1.37e+18,1.37e+18,2021-03-06 01:35:35 India Standard Time,06-03-21,01:35:35,530,233569960.0,moony3385,Amna🧸,,POST COVID VACCINE 💉  https://t.co/t3NJxjIO0T,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EvvccdbWQAMCqBS.jpg'],0,0,2,[],[],https://twitter.com/Moony3385/status/1367929302751264769,False
254,1.37e+18,1.37e+18,2021-03-06 01:25:32 India Standard Time,06-03-21,01:25:32,530,279081586.0,roseattwa,ROSE  DANAO ATTWA,,Done 1st dose in vaccine covid 19 thank you MOH KSA .  https://t.co/OuZWQ2wUGe,en,[],[],[],0,0,1,[],[],https://twitter.com/roseattwa/status/1367926773875367938,False
255,1.37e+18,1.37e+18,2021-03-06 01:03:53 India Standard Time,06-03-21,01:03:53,530,340592610.0,iaaljumah,Abdullah Aljumah,,I really like #Iraqis. They're in the #hospital with #COVID19 and they don't give a d??n about #life! They're just #singing and #enjoying themselves 😂😂😂😂. #writing_out_loud #Trending #enjoylife #havefun #COVID #Covishield  https://t.co/QuDI8luKTa,en,[],[],[],0,0,1,"['iraqis', 'hospital', 'covid19', 'life', 'singing', 'enjoying', 'writing_out_loud', 'trending', 'enjoylife', 'havefun', 'covid', 'covishield']",[],https://twitter.com/iaaljumah/status/1367921326179168265,False
256,1.36866e+18,1.36851e+18,2021-03-08 02:18:18 India Standard Time,08-03-21,02:18:18,530,1.18788e+18,gauravs27087742,gaurav singh,,@AmitShah ### Resign behind Covid-19 distribution ### If everything is going through Work from home or Digital platform why Election campaign is going door to door ### No rules &amp; regulations for Political criminals ###,en,[],[],[],0,0,1,[],[],https://twitter.com/gauravs27087742/status/1368664828324155394,False
257,1.36865e+18,1.36865e+18,2021-03-08 01:13:33 India Standard Time,08-03-21,01:13:33,530,159436699.0,pontianakterek,PONTIANAKTEREK,,"Personil Sat Sabhara Polresta Pontianak Kota melaksanakan piket penjagaan kediaman Kapolresta Pintianak Kota sekaligus memberikan himbauan kepada para tamu untuk patuhi Prokes Covid-19. Minggu, 07 Maret 2021 pukul 22.00 WIB . . #PoldaKalbar  #polrestapontianakkota  https://t.co/IQi1UveBSo",in,[],[],['https://pbs.twimg.com/media/Ev5qlaAVcAIl5IA.jpg'],0,0,1,"['poldakalbar', 'polrestapontianakkota']",[],https://twitter.com/PONTIANAKTEREK/status/1368648533700612099,False
258,1.36865e+18,1.36865e+18,2021-03-08 01:10:22 India Standard Time,08-03-21,01:10:22,530,159436699.0,pontianakterek,PONTIANAKTEREK,,"Personil Sat Sabhara Polresta Pontianak Kota melaksanakan piket penjagaan Mako sekaligus memberikan himbauan kepada para tamu untuk patuhi Prokes Covid-19. Minggu, 07 Maret 2021 pukul 22.15 WIB . . #PoldaKalbar  #polrestapontianakkota  https://t.co/oN2czkYt4a",in,[],[],['https://pbs.twimg.com/media/Ev5p25sVcAE7Y18.jpg'],0,0,1,"['poldakalbar', 'polrestapontianakkota']",[],https://twitter.com/PONTIANAKTEREK/status/1368647734870253568,False
259,1.36865e+18,1.36865e+18,2021-03-08 01:08:05 India Standard Time,08-03-21,01:08:05,530,141121573.0,shubham_neuro,Shubham Misra Ph.D. (Submitted) 🧠⚛️,,An important preprint of a meta-analysis enlisting over 50 long-term effects of COVID-19!!  #COVID19 #LongCovid #AcademicChatter #phdchat,en,[],[],[],0,2,3,"['covid19', 'longcovid', 'academicchatter', 'phdchat']",[],https://twitter.com/Shubham_Neuro/status/1368647157574602753,False
260,1.36865e+18,1.36865e+18,2021-03-08 01:01:10 India Standard Time,08-03-21,01:01:10,530,1.11208e+18,kkpereraonline,K K Perera ®,,"How to order !  Dear customers , Online services start &amp; Covid-19 virus situation temporary customers visiting services closed @ Head Office &amp; Special request for any customer can visit before verifying our director or customer service unit .",en,[],[],[],1,0,0,[],[],https://twitter.com/kkpereraonline/status/1368645416565182465,False
261,1.36864e+18,1.36864e+18,2021-03-08 00:49:03 India Standard Time,08-03-21,00:49:03,530,993734174.0,shrivats_sharma,Shrivats Sharma,,Can you help her out 🙏🏻 @TelanganaCMO @JioCare @airtelindia @VodafoneGroup #onlineclass #covid,en,"[{'screen_name': 'telanganacmo', 'name': 'telangana cmo', 'id': '2558684335'}, {'screen_name': 'jiocare', 'name': 'jiocare', 'id': '1373901961'}, {'screen_name': 'airtelindia', 'name': 'airtel india', 'id': '176355348'}, {'screen_name': 'vodafonegroup', 'name': 'vodafone group', 'id': '466341559'}]",[],[],0,0,0,"['onlineclass', 'covid']",[],https://twitter.com/shrivats_sharma/status/1368642370137432068,False
262,1.36862e+18,1.36862e+18,2021-03-07 23:11:48 India Standard Time,07-03-21,23:11:48,530,1.22029e+18,saurabhshanker7,Saurabh Shanker,,After Covid affect first evening at JSCA Ranchi.  https://t.co/V3V7yXpRtF,en,[],[],"['https://pbs.twimg.com/media/Ev5OsihVoAEKUuj.jpg', 'https://pbs.twimg.com/media/Ev5OtgjVIAMexhS.jpg']",0,0,1,[],[],https://twitter.com/SaurabhShanker7/status/1368617895169716225,False
263,1.36862e+18,1.36862e+18,2021-03-07 23:08:01 India Standard Time,07-03-21,23:08:01,530,492359336.0,jouds2014,ج | ١٩٩٠,,COVID-19 Vaccination is Done 💉🦠,en,[],[],[],0,0,0,[],[],https://twitter.com/JoudS2014/status/1368616942676893697,False
264,1.36862e+18,1.36862e+18,2021-03-07 23:07:19 India Standard Time,07-03-21,23:07:19,530,24648283.0,ubeyda,tun kyaw nyein,,"gong xi fa cai!  Happy new year, y'all! Just heard a few bangs nearby. Still celebrating? Geez, did'nt know  Chinese New Year got pushed back because of covid-19.     :)",en,[],[],[],3,11,59,[],[],https://twitter.com/ubeyda/status/1368616766474055680,False
265,1.36861e+18,1.36805e+18,2021-03-07 22:57:30 India Standard Time,07-03-21,22:57:30,530,1.18442e+18,manish85574277,मनीष सिंह,,"@Congress_Army Started from Petrol price you ended on Trump..good try..when you can't argue on facts, just deviate the discussion.. Trump came on 24 Feb &amp; lockdown was started on 25 March- after one month of Trump visit..when Trump came to India, covid wasn't a pandemic..So, pls b sensible",en,[],[],[],0,0,0,[],[],https://twitter.com/Manish85574277/status/1368614297081839619,False
266,1.36861e+18,1.36861e+18,2021-03-07 22:55:40 India Standard Time,07-03-21,22:55:40,530,1712790638.0,vrmahajan,Vikram Vinayak Mahajan (ವಿಕ್ರಮ),,"Dear @DHFWKA &amp; @CMofKarnataka, we share border with 3 States in this list.  Take a right step in right time to save the state from another complete #lockdown. @mla_sudhakar  #COVID19 #KarnatakaFightsCorona #coronavirus #COVID #Lockdown4 #LockdownNao #lockdown2021",en,"[{'screen_name': 'dhfwka', 'name': ""k'taka health dept"", 'id': '826734320018661378'}, {'screen_name': 'cmofkarnataka', 'name': 'cm of karnataka', 'id': '2713703797'}, {'screen_name': 'mla_sudhakar', 'name': 'dr sudhakar k', 'id': '742801860914864128'}]",[],[],0,0,0,"['lockdown', 'covid19', 'karnatakafightscorona', 'coronavirus', 'covid', 'lockdown4', 'lockdownnao', 'lockdown2021']",[],https://twitter.com/vrmahajan/status/1368613833049219074,False
267,1.36861e+18,1.36861e+18,2021-03-07 22:38:18 India Standard Time,07-03-21,22:38:18,530,2267311.0,seshak,Kishore Seshagiri,,"Times of India: Covid-19 vaccine rollout by India has 'rescued the world' from pandemic, says top US scientist.  https://t.co/1VhhDcdjSR?  via @GoogleNews",en,"[{'screen_name': 'googlenews', 'name': 'google news', 'id': '33584794'}]",['https://timesofindia.indiatimes.com/world/us/covid-19-vaccine-rollout-by-india-has-rescued-the-world-from-pandemic-says-top-us-scientist/articleshow/81377547.cms'],[],0,0,0,[],[],https://twitter.com/seshak/status/1368609466371825664,False
268,1.36861e+18,1.36861e+18,2021-03-07 22:31:38 India Standard Time,07-03-21,22:31:38,530,1.26925e+18,allsocialmedia9,All SOCIAL MEDIA WORLD,,Covid-19 Precaution is Better Than Cure  #COVID19  Use #FaceMask #Sanitizer #SocialDistance     #India #भारत #World #जग  #AllSocialMediaWorld #Magazine #WorldMagazine #News  #Twitter  https://t.co/2Albm9fHeb,en,[],[],['https://pbs.twimg.com/media/Ev5FOzwXAAgvLfJ.jpg'],0,0,1,"['covid19', 'facemask', 'sanitizer', 'socialdistance', 'india', 'भारत', 'world', 'जग', 'allsocialmediaworld', 'magazine', 'worldmagazine', 'news', 'twitter']",[],https://twitter.com/AllSOCIALMEDIA9/status/1368607788159565829,False
269,1.3686e+18,1.3686e+18,2021-03-07 22:17:46 India Standard Time,07-03-21,22:17:46,530,251958790.0,munza14,Munza Mushtaq,,"There is no COVID in Sri Lanka. More than 500 people have not died in Sri Lanka and more than 85,000 people have not been infected with COVID in Sri Lanka.  Its all hunky dory in Colombo and at the Ramada.  #LKA #SriLanka #COVID19SL #COVID19LK  https://t.co/qaFiUTdrcn",en,[],[],[],17,17,88,"['lka', 'srilanka', 'covid19sl', 'covid19lk']",[],https://twitter.com/munza14/status/1368604298469281792,False
270,1.3686e+18,1.3686e+18,2021-03-07 22:11:34 India Standard Time,07-03-21,22:11:34,530,77513686.0,ajmanuniversity,Ajman University,,جامعة عجمان أوّل جامعة في الإمارات تفتتح مركزًا للفحص والتطعيم ضد كوفيد-19.  في إطار شراكة علمية بحثية بين الجامعة وشركة طموح للرعاية الصحية.  @mohapuae @k_seghir   #ajmanuniversity #makeithappen #covid_19 #covidvacccine #covid19vacccine  https://t.co/TKQSCoZGYa,ar,"[{'screen_name': 'mohapuae', 'name': 'وزارة الصحة ووقاية المجتمع - mohap uae', 'id': '131118286'}, {'screen_name': 'k_seghir', 'name': 'karim seghir', 'id': '263642734'}]",[],"['https://pbs.twimg.com/media/Ev5A7esWEAID9Yy.jpg', 'https://pbs.twimg.com/media/Ev5A7esWEAQXkH5.jpg']",1,0,2,"['ajmanuniversity', 'makeithappen', 'covid_19', 'covidvacccine', 'covid19vacccine']",[],https://twitter.com/AjmanUniversity/status/1368602737466777606,False
271,1.3686e+18,1.3686e+18,2021-03-07 22:07:28 India Standard Time,07-03-21,22:07:28,530,9.69143e+17,cscchelannur,CSC CHELANNUR,,"My heartfelt thanks to CSc E-governance Service India Limited for selecting me as covid warrior and ICMR for their support in combating the Covid 19 epidemic,and to the unexpected support of Gov.Medical College,Kozhikode Microbiology Department,Doctors &amp;Scientists, and colleague.  https://t.co/zUDTyttO6Y",en,[],[],['https://pbs.twimg.com/media/Ev4__3gUYAAhbeg.jpg'],0,0,2,[],[],https://twitter.com/CSCCHELANNUR/status/1368601706787794947,False
272,1.3686e+18,1.3686e+18,2021-03-07 22:04:53 India Standard Time,07-03-21,22:04:53,530,170213199.0,mayurnaldo,Mayur Nagpal,,What a bad time to be tested positive for Covid 🤡🤡🤡🤡,en,[],[],[],0,0,3,[],[],https://twitter.com/mayurnaldo/status/1368601054653292551,False
273,1.3686e+18,1.3686e+18,2021-03-07 22:02:42 India Standard Time,07-03-21,22:02:42,530,281114074.0,apareesh,APAREESH THALANCHERI,,"My heartfelt thanks to CSc E-governance Service India Limited for selecting me as covid warrior and ICMR for their support in combating the Covid 19 epidemic,and to the unexpected support of Gov.Medical College,Kozhikode Microbiology Department,Doctors &amp; Scientists, and colleague  https://t.co/TIEalyNMo8",en,[],[],['https://pbs.twimg.com/media/Ev4-56fVcAIgc6m.jpg'],0,0,6,[],[],https://twitter.com/Apareesh/status/1368600504025030658,False
274,1.3686e+18,1.36859e+18,2021-03-07 21:55:19 India Standard Time,07-03-21,21:55:19,530,472139189.0,nasser_shnify,ناصر .جديد المجمعة,,@mohammadIAldawi @covid_19_Arabic اجر وعافيه يارب 🌹🌹,ar,[],[],[],1,0,0,[],[],https://twitter.com/nasser_shnify/status/1368598645701021696,False
275,1.3686e+18,1.3686e+18,2021-03-07 21:49:03 India Standard Time,07-03-21,21:49:03,530,2440871581.0,sudharsansubash,Sudharsan,,1 year of Covid;  A Year Since Its First Case #COVID19India #COVID19 #India #TamilNadu #Chennai #Subash  https://t.co/VmYyLRStPh,en,[],[],['https://pbs.twimg.com/media/Ev47x2HVIAADp7W.jpg'],0,1,1,"['covid19india', 'covid19', 'india', 'tamilnadu', 'chennai', 'subash']",[],https://twitter.com/SudharsanSubash/status/1368597069607227393,False
276,1.36943e+18,1.36943e+18,2021-03-10 05:14:44 India Standard Time,10-03-21,05:14:44,530,1534752878.0,tgluq,tengkuahmadluqman,,"""bersama pembantu perubatan memerangi covid-19"" mehhhhhhh",in,[],[],[],0,2,3,[],[],https://twitter.com/tgluq/status/1369434006446608390,False
277,1.36942e+18,1.10328e+18,2021-03-10 04:36:51 India Standard Time,10-03-21,04:36:51,530,3138080280.0,zaailor,michael r barrett,,@RobertFife @JustinTrudeau @Puglaas @OttawaReporter @bramham_daphne @WestCoast_LEAF @peterzimonjic @janephilpott @dankahnem6A2k18 @M_Heffernan @l_stone @liberal_party @JennyKwanBC @AaronWherry @cjchivers @gmbutts @Gvaliante @AndrewScheer @GinettePT @LolaHensley @CDNMinHealth @kahowlett @nickallen789 @chuddles11 @3mendous @omeraziz12 @SondheimSociety @RosieBarton @RobertLustigMD @Sydney_Uni @WuDunn @j_agius @daniwebb_ @kingdomofevan @Sarah_Gibbens @NatGeo @ValOnTheBorder @antonioceo8 @vox_luminus @Country42472166 @Mom2364 @Giraffiesaurus @boshymath @Rotciv340 @lucehoneychurch @S_Evangelina @DanBilefsky .@globeandmail nails the deadly #covid farce in @PattyHajdu’s @GovCanHealth #PHAC with  https://t.co/iNLCnxydOO. It’s gross negligence:  •NOT being at Emergency Level 4 •LACKING 24/7 staffing of Health Portfolio Operations Centre #HPOC • THE NORM IS  https://t.co/l9D6m1hUwn!  https://t.co/bjiFbAom6T,en,"[{'screen_name': 'globeandmail', 'name': 'the globe and mail', 'id': '8736882'}, {'screen_name': 'pattyhajdu', 'name': 'patty hajdu', 'id': '1005090338'}, {'screen_name': 'govcanhealth', 'name': 'health canada and phac', 'id': '36375825'}]","['https://www.theglobeandmail.com/canada/article-canada-was-slow-to-react-to-early-covid-19-threat-former-government/', 'https://youtu.be/KxeGFNnOkCw']",['https://pbs.twimg.com/media/EwEsSzwXcAk7JDw.jpg'],1,2,0,"['covid', 'phac', 'hpoc']",[],https://twitter.com/zaailor/status/1369424471250075659,False
278,1.36942e+18,1.36942e+18,2021-03-10 04:08:11 India Standard Time,10-03-21,04:08:11,530,1642436714.0,56ravinder,ravinder shandilya,,"Covid-19 vaccine from India as return gift to Pakistan for dropping drugs and ammunition in Punjab and Kashmir ,  civilians are the target for both countries",en,[],[],[],0,0,1,[],[],https://twitter.com/56ravinder/status/1369417255973515266,False
279,1.36938e+18,1.36938e+18,2021-03-10 01:50:19 India Standard Time,10-03-21,01:50:19,530,335235893.0,slaings,Scott Laing,,Adios Piers Morgan. Nobody in Britain has done more to whip up a climate of fear over Covid. Your departure is richly deserved.,en,[],[],[],1,0,2,[],[],https://twitter.com/slaings/status/1369382561953243138,False
280,1.36937e+18,1.36937e+18,2021-03-10 00:44:43 India Standard Time,10-03-21,00:44:43,530,68085556.0,beingdogra,Pratik Dogra,,"So what's happening here between a journalist &amp; a cricketer is, that the journalist is informing the cricketer that he is Covid positive, while also wishing him speedy recovery, inspite of the player insisting that he is not, &amp; has a covid negative certificate to prove it 🤣",en,[],[],[],2,0,1,[],[],https://twitter.com/beingdogra/status/1369366055974559754,False
281,1.36936e+18,1.36936e+18,2021-03-10 00:29:35 India Standard Time,10-03-21,00:29:35,530,128986977.0,rajtoday,Rajendra B. Aklekar,,"Six hospitals, 36 pc oxygen level, battling ventilator, this Covid-19 braveheart, a Mumbai bus conductor with @myBESTBus for 29 years is back at work. My story in @mid_day today. Click here  https://t.co/yRiU9fUFCi  https://t.co/sJCFCDDDPY",en,"[{'screen_name': 'mybestbus', 'name': 'best bus transport', 'id': '1155034584771252224'}, {'screen_name': 'mid_day', 'name': 'mid day', 'id': '31632905'}]",['https://www.mid-day.com/mumbai/mumbai-news/article/best-gave-me-a-lifeline-i-am-indebted-to-it-forever-23162896'],['https://pbs.twimg.com/media/EwDztHJXIAcxBmR.jpg'],1,20,213,[],[],https://twitter.com/rajtoday/status/1369362246116155394,False
282,1.36936e+18,1.36921e+18,2021-03-10 00:05:49 India Standard Time,10-03-21,00:05:49,530,1030281949.0,surende47713473,Surender Singh,,@revengerrinku @TheAbhishek_IND You said about covid-19 medicine price in usa and india,en,[],[],[],1,0,0,[],[],https://twitter.com/Surende47713473/status/1369356262853406720,False
283,1.36935e+18,1.36934e+18,2021-03-09 23:51:33 India Standard Time,09-03-21,23:51:33,530,193271815.0,kalyanimuktevi,Kalyani Sharma,,@srinadiminti @Chandu1302 Did we discuss about covid vaccine ? I posted about it though,en,[],[],[],0,0,0,[],[],https://twitter.com/KalyaniMuktevi/status/1369352676165619712,False
284,1.36935e+18,1.36933e+18,2021-03-09 23:49:41 India Standard Time,09-03-21,23:49:41,530,8.62183e+17,drswarnimatri,Dr. Swarnim Atri,,@Bond_Lokesh Its Tamil telling about covid 19 vaccine,en,[],[],[],1,0,0,[],[],https://twitter.com/DrSwarnimAtri/status/1369352202402361350,False
285,1.36934e+18,1.36934e+18,2021-03-09 23:16:04 India Standard Time,09-03-21,23:16:04,530,248655839.0,bah_int_circuit,Bahrain Int. Circuit,,The First Edition is right here at BIC from 26 - 28 March. Get your tickets now &amp; be the first fans to witness #F1 in 2021!  Note: Tickets only available to vaccinated or COVID-19 recovered individuals. Visit  https://t.co/T9mOq5Taj0 or call 17450000 for tickets &amp; info. #BahrainGP  https://t.co/wrxwhc34mv,en,[],['http://bahraingp.com'],[],12,106,745,"['f1', 'bahraingp']",[],https://twitter.com/BAH_Int_Circuit/status/1369343743531311113,False
286,1.36934e+18,1.36934e+18,2021-03-09 22:58:22 India Standard Time,09-03-21,22:58:22,530,8.96437e+17,shafaatali23,Shafaat Ali Mirza,,Take this third wave of Covid-19 very seriously and ensure all the precautionary measures. Two of my family members are covid positive at home right now.  Seeing your loved ones suffering is definitely something you never wish for. Prayers needed! #Covid_19,en,[],[],[],4,2,61,['covid_19'],[],https://twitter.com/shafaatali23/status/1369339292074532868,False
287,1.36934e+18,1.36934e+18,2021-03-09 22:48:12 India Standard Time,09-03-21,22:48:12,530,8.61941e+17,nooralyousef,نُ 𓂆,,COVID-19 vaccination first dose 💉🤍  https://t.co/ujBUMhFKVE,en,[],[],"['https://pbs.twimg.com/media/EwDcfBJXEAEU03O.jpg', 'https://pbs.twimg.com/media/EwDcfBOXYAAwbBP.jpg']",0,0,4,[],[],https://twitter.com/nooralyousef/status/1369336730269126658,False
288,1.36933e+18,1.36933e+18,2021-03-09 22:35:57 India Standard Time,09-03-21,22:35:57,530,4688538978.0,atharmansoor74,Athar Mansoor,,In this video I discuss the impact of Covid on the global economy during the last one year Covid-19 Effects on Global Economy | Athar Mansoor | EP 2 | World Times  https://t.co/irbV14e3f3 via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/uPmB2t5vffM'],[],0,0,3,[],[],https://twitter.com/AtharMansoor74/status/1369333647925510146,False
289,1.36933e+18,1.36933e+18,2021-03-09 22:03:58 India Standard Time,09-03-21,22:03:58,530,1.06581e+18,polsek_badau,POLSEK BADAU,,#infopolsekbadau • • • Berikan Edukasi pada Anak usia dini betapa bermanfaatnya Protokol Kesehatan terutama penggunaan Masker untuk mencegah Covid-19 Selengkapnya  https://t.co/CR9B0XDyyX  https://t.co/JhATUF87xo,in,[],['https://m.facebook.com/story.php?story_fbid=494644141560991&id=100030462285603'],"['https://pbs.twimg.com/media/EwDSSZoXEAcQL1n.jpg', 'https://pbs.twimg.com/media/EwDST2SXcAYlE8x.jpg', 'https://pbs.twimg.com/media/EwDSVXjXAAEiF7o.jpg', 'https://pbs.twimg.com/media/EwDSX0PXEAATerX.jpg']",0,0,1,['infopolsekbadau'],[],https://twitter.com/polsek_badau/status/1369325597848178696,False
290,1.36932e+18,1.36932e+18,2021-03-09 22:00:22 India Standard Time,09-03-21,22:00:22,530,1.06581e+18,polsek_badau,POLSEK BADAU,,#infopolsekbadau • • • AYO EDUKASIKAN PROTOKOL KESEHATAN SEJAK USIA DINI  INGAT JANGAN ABAIKAN 5M TETAP DISIPLIN PROKES DAN MASKERNYA JANGAN DILEPAS YA . . . #terapkan5M #lawancovid19 #covid_19 #lakukan3T  #menujupolriyangpresisi #ayopakaimaskerjangankendor #polripresisi  https://t.co/RybhLRSChi,in,[],[],['https://pbs.twimg.com/media/EwDRi9rWYAAu7PP.jpg'],0,0,1,"['infopolsekbadau', 'terapkan5m', 'lawancovid19', 'covid_19', 'lakukan3t', 'menujupolriyangpresisi', 'ayopakaimaskerjangankendor', 'polripresisi']",[],https://twitter.com/polsek_badau/status/1369324693786918920,False
291,1.36932e+18,1.36913e+18,2021-03-09 21:49:05 India Standard Time,09-03-21,21:49:05,530,1023853608.0,lord_khai,Khairul Azrie,,"@md_wangsa @LNH_15 @hey_farouq @NaufalAntezem Awal tahun lepas dah kluar kt Indo. Dah plan smp Indo, trus cr eskrem ni. Skali covid daaaa",in,[],[],[],0,0,5,[],[],https://twitter.com/lord_khai/status/1369321853819510788,False
292,1.36932e+18,1.36932e+18,2021-03-09 21:37:38 India Standard Time,09-03-21,21:37:38,530,1.09343e+18,samaanslifedmg,Samaan Mhukuthar 🇲🇻,,"@SikkaMohoree YAG Is Vagu,Right? How About Ibu Solih Who Stole Ventilators,Oxygen &amp; Covid Tests, Freed Pedoplies &amp; Stand With Prophet Mockers",en,[],[],[],2,0,1,[],[],https://twitter.com/samaanslifeDMG/status/1369318974924742662,False
