,tweet,clean_tweet,hastags,attherate,urls,emojis
1116,Show some love! @AnjaliSinghania . #COVID19 #COVID19India #COVID #Covid_19 #podcast #podcaster #PodcastandChill #podcastlife,Show some love  ,"['#COVID19', '#COVID19India', '#COVID', '#Covid_19', '#podcast', '#podcaster', '#PodcastandChill', '#podcastlife']",['@AnjaliSinghania'],[],[]
1117,"3 new COVID-19 cases linked to Bukit Merah View cluster, tally now at 73 infections   https://t.co/LQbmMmP3RT",3 new COVID19 cases linked to Bukit Merah View cluster tally now at 73 infections ,[],[],['https://t.co/LQbmMmP3RT'],[]
1118,Appreciating the moon light after the chaotic duty on #Sunday.. Ending the #weekend with this soulful moon ❣️ #sundayvibes #mood #photography #PhotoOfTheDay  #NaturePhotography #SunoChanda #COVID19 #coronavirus #COVID #CoronavirusIndia  https://t.co/EZYxa2bFk9,Appreciating the moon light after the chaotic duty on Ending the with this soulful moon  ,"['#Sunday..', '#weekend', '#sundayvibes', '#mood', '#photography', '#PhotoOfTheDay', '#NaturePhotography', '#SunoChanda', '#COVID19', '#coronavirus', '#COVID', '#CoronavirusIndia']",[],['https://t.co/EZYxa2bFk9'],['❣️']
1119,Dear Sir Plz ask / insist strictly all shopkeepers and traders to follow #COVID19 SoPs.   We are observing SoPs are not followed in many areas of #Islamabad.   Some negligence can ruin your &amp; govt's whole efforts.   @dcislamabad @hamzashafqaat @ZaeemZia @Asad_Umar @OfficialNcoc  https://t.co/Cnp2500bW5,Dear Sir Plz ask / insist strictly all shopkeepers and traders to follow SoPs We are observing SoPs are not followed in many areas of Some negligence can ruin your amp govts whole efforts ,"['#COVID19', '#Islamabad.']","['@dcislamabad', '@hamzashafqaat', '@ZaeemZia', '@Asad_Umar', '@OfficialNcoc']",['https://t.co/Cnp2500bW5'],[]
1120,"Out of all the #COVID19 vaccine doses administered today (20 June 2021) in #India, nearly half of them took place in the state of #AndhraPradesh alone(Source: https://t.co/Zj52S50PNE) great governance by @ysjagan @YSRCParty @aajtak @MoHFW_INDIA @indiatvnews @ZeeNews @narendramodi  https://t.co/5l0f7rCfWV",Out of all the vaccine doses administered today (20 June 2021) in nearly half of them took place in the state of alone(Source: ) great governance by ,"['#COVID19', '#India,', '#AndhraPradesh']","['@ysjagan', '@YSRCParty', '@aajtak', '@MoHFW_INDIA', '@indiatvnews', '@ZeeNews', '@narendramodi']","['https://t.co/Zj52S50PNE)', 'https://t.co/5l0f7rCfWV']",[]
1121,Health Guidelines for #sports thank you @RajapaksaNamal #health #healthcare #Covid_19 #srilanka #Namal  https://t.co/USmFgfETm2,Health Guidelines for thank you ,"['#sports', '#health', '#healthcare', '#Covid_19', '#srilanka', '#Namal']",['@RajapaksaNamal'],['https://t.co/USmFgfETm2'],[]
1122,"#KhamoSheWithLife 5.0  A GLOBAL initiative empowering #Deaf #HardOfHearing &amp; promoting @HonkFreeTata.  * send a 2 minutes video of your CREATIVE SKILL that you can do for the Society/Environment during Covid19 on WhatsApp at +91 9570110000.  Total Prize Money Rs.28,721 (US$ 400)  https://t.co/svs5EWi1VN", 50 A GLOBAL initiative empowering amp promoting * send a 2 minutes video of your CREATIVE SKILL that you can do for the Society/Environment during Covid19 on WhatsApp at +91 9570110000 Total Prize Money Rs28721 (US$ 400) ,"['#KhamoSheWithLife', '#Deaf', '#HardOfHearing']",['@HonkFreeTata.'],['https://t.co/svs5EWi1VN'],[]
1123,Still a lot of them wearing facemask on chin amidst increasing sporadic Covid19 cases on the rise..what are these people trying to prove? And in public areas lagi.  https://t.co/4CVkKiIFOo,Still a lot of them wearing facemask on chin amidst increasing sporadic Covid19 cases on the risewhat are these people trying to prove And in public areas lagi ,[],[],['https://t.co/4CVkKiIFOo'],[]
1124,Sporadic Covid19 cases are rising..please wear your facemask and avoid crowds!  https://t.co/KQLfyD0HFo,Sporadic Covid19 cases are risingplease wear your facemask and avoid crowds ,[],[],['https://t.co/KQLfyD0HFo'],[]
1125,"Reforms by Conviction and Incentives...my @LinkedIn  post on innovative policy making in the time of COVID-19, powered by the spirit of Centre-State Bhagidari.   https://t.co/OI3T7lMSs8 @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP @BJPKashiKshetra @bjpgangapar  https://t.co/98wNjRuKZp",Reforms by Conviction and Incentivesmy post on innovative policy making in the time of COVID19 powered by the spirit of CentreState Bhagidari  ,[],"['@LinkedIn', '@kpmaurya1', '@bpsarojmp', '@BJPVinodSonkar', '@sureshpasiBJP', '@BJPKashiKshetra', '@bjpgangapar']","['https://t.co/OI3T7lMSs8', 'https://t.co/98wNjRuKZp']",[]
1126,I got vaccinated 💉 #COVID19 #vaccinated   Note: ignore background sounds 😂  https://t.co/8WlFv13uuU,I got vaccinated  Note: ignore background sounds  ,"['#COVID19', '#vaccinated']",[],['https://t.co/8WlFv13uuU'],"['💉', '😂']"
1127,facts #Covid19 #NaturalImmunity,facts ,"['#Covid19', '#NaturalImmunity']",[],[],[]
1128,"Willpower is the key to success. Successful people strive no matter what they feel by applying their will to overcome apathy, doubt or fear. . . . . #motivation #business #covid_19 #lifestyle #development #entrepreneur #jobvsbusiness #networkmarketing #affiliatemarketing #stock  https://t.co/Uwhg5eLrsx",Willpower is the key to success Successful people strive no matter what they feel by applying their will to overcome apathy doubt or fear     ,"['#motivation', '#business', '#covid_19', '#lifestyle', '#development', '#entrepreneur', '#jobvsbusiness', '#networkmarketing', '#affiliatemarketing', '#stock']",[],['https://t.co/Uwhg5eLrsx'],[]
1129,COVID-19 in Asia: 7-day moving average  https://t.co/FdMrOb6ls4,COVID19 in Asia: 7day moving average ,[],[],['https://t.co/FdMrOb6ls4'],[]
1130,"@socialepfo @naveenarichwal I had changed 3 company at different states in past 3 years due to this COVID-19 pandemic. Will my all PF amount will be accumulated and considered or not? Sir, please let me know as well, it will be kind of you for clarifying my doubt. Thank you! With gratitude Siddharth Singh", I had changed 3 company at different states in past 3 years due to this COVID19 pandemic Will my all PF amount will be accumulated and considered or not Sir please let me know as well it will be kind of you for clarifying my doubt Thank you With gratitude Siddharth Singh,[],"['@socialepfo', '@naveenarichwal']",[],[]
1131,Standing along with them in this pandemic with our possibility of what we can do for them. #GOHSF #COVID19 #pandemic #livehood #staystrong #life #teamwork #TeamWorkMakesTheDreamWork #food #Village #StayStrongFarmers  https://t.co/21wxKuMECt,Standing along with them in this pandemic with our possibility of what we can do for them ,"['#GOHSF', '#COVID19', '#pandemic', '#livehood', '#staystrong', '#life', '#teamwork', '#TeamWorkMakesTheDreamWork', '#food', '#Village', '#StayStrongFarmers']",[],['https://t.co/21wxKuMECt'],[]
1132,"Willpower is the key to success. Successful people strive no matter what they feel by applying their will to overcome apathy, doubt or fear. . . . . #motivation #business #covid_19 #lifestyle #development #entrepreneur #jobvsbusiness #networkmarketing #affiliatemarketing #stockma  https://t.co/wi8dn0o2ZO",Willpower is the key to success Successful people strive no matter what they feel by applying their will to overcome apathy doubt or fear     ,"['#motivation', '#business', '#covid_19', '#lifestyle', '#development', '#entrepreneur', '#jobvsbusiness', '#networkmarketing', '#affiliatemarketing', '#stockma']",[],['https://t.co/wi8dn0o2ZO'],[]
1133,Just imagine what will happen if #COVID19 spreads in #Yahapalaya era 🙄,Just imagine what will happen if spreads in era ,"['#COVID19', '#Yahapalaya']",[],[],['🙄']
1134,"Just living the life with what they are having, hopeless lifes. Getting over them and trying to make them strong. #gohsf #StayStrongFarmers #LifeGoesOn #goonj #staystrong #COVID19 #teamwork #TeamWorkMakesTheDreamWork #lifematters  https://t.co/aU7FtyWU4G",Just living the life with what they are having hopeless lifes Getting over them and trying to make them strong ,"['#gohsf', '#StayStrongFarmers', '#LifeGoesOn', '#goonj', '#staystrong', '#COVID19', '#teamwork', '#TeamWorkMakesTheDreamWork', '#lifematters']",[],['https://t.co/aU7FtyWU4G'],[]
1135,@qatarairways terribly disappointing to see that you promise middle seats will be vacant while booking but go on to run full flights #Doha to #delhi in the middle of the strongest #COVID19 wave in India. Such a shame #QR0578, terribly disappointing to see that you promise middle seats will be vacant while booking but go on to run full flights to in the middle of the strongest wave in India Such a shame ,"['#Doha', '#delhi', '#COVID19', '#QR0578']",['@qatarairways'],[],[]
1136,"Struggling to live, reaching to them. Without them we can't even survive-farmers  #GOHSF #StayStrongFarmers #COVID19 #FoodForNeedy #goonj #ruraldevelopment #life #helpinghands #teamwork #TeamWorkMakesTheDreamWork #vikarabad  https://t.co/ciKtBrhDAs",Struggling to live reaching to them Without them we cant even survivefarmers ,"['#GOHSF', '#StayStrongFarmers', '#COVID19', '#FoodForNeedy', '#goonj', '#ruraldevelopment', '#life', '#helpinghands', '#teamwork', '#TeamWorkMakesTheDreamWork', '#vikarabad']",[],['https://t.co/ciKtBrhDAs'],[]
1137,Hw u porpose fr such ppl to give exms tking risk fr demslvs awa fr patient. There r still risks of being reinfectd wid covid or othr bacterial awa viral infections. Pls also cnsult wid gud docs b4 making sch policies. #icaiexams #caexam #SupremeCourt #Exams #Covid_19,Hw u porpose fr such ppl to give exms tking risk fr demslvs awa fr patient There r still risks of being reinfectd wid covid or othr bacterial awa viral infections Pls also cnsult wid gud docs b4 making sch policies ,"['#icaiexams', '#caexam', '#SupremeCourt', '#Exams', '#Covid_19']",[],[],[]
1138,Myanmar Junta Officials on Bangladesh Border Test COVID-19 Positive  https://t.co/FNNqwJfyQU,Myanmar Junta Officials on Bangladesh Border Test COVID19 Positive ,[],[],['https://t.co/FNNqwJfyQU'],[]
1139,✳️ COVID-19 Live Updates: 22/06/2021  @thoddoo_hc  https://t.co/oAR3a9NMvK, COVID19 Live Updates: 22/06/2021 ,[],['@thoddoo_hc'],['https://t.co/oAR3a9NMvK'],['✳️']
1140,So the US isn't giving us covid19 vaccines but our forces are in joint ex with US. Nice. Afterall we need aircraft carriers to fight #COVID19 .,So the US isnt giving us covid19 vaccines but our forces are in joint ex with US Nice Afterall we need aircraft carriers to fight ,['#COVID19'],[],[],[]
1141,"#IntetnationalWidowsDay #widows #Treatequally #wewillcorona #secondwaveofcoronaIndia #Pandemic #Covid19 #WearAMask #SSR   "" Live never ends with the death of a person, however, you must keep standing from where everywhere you fall down""  https://t.co/b6t5F5PwBu",  Live never ends with the death of a person however you must keep standing from where everywhere you fall down ,"['#IntetnationalWidowsDay', '#widows', '#Treatequally', '#wewillcorona', '#secondwaveofcoronaIndia', '#Pandemic', '#Covid19', '#WearAMask', '#SSR']",[],['https://t.co/b6t5F5PwBu'],[]
1142,"@GouravVallabh BJP is always believing,in Event bhajee And BJP always Manipulate the Figure, whether it's Death due to Covid-19 or Vaccination", BJP is always believingin Event bhajee And BJP always Manipulate the Figure whether its Death due to Covid19 or Vaccination,[],['@GouravVallabh'],[],[]
1143,"It's really disheartening to see that we haven't learnt anything from what had happened so far. More cutting of these beautiful trees for something that is not even that much of a nuisance,More living creatures sacrificed for greed? #shillong #trees #savetrees #COVID19 #Meghalaya  https://t.co/CqvALPENBQ",Its really disheartening to see that we havent learnt anything from what had happened so far More cutting of these beautiful trees for something that is not even that much of a nuisanceMore living creatures sacrificed for greed ,"['#shillong', '#trees', '#savetrees', '#COVID19', '#Meghalaya']",[],['https://t.co/CqvALPENBQ'],[]
1144,Second Jab Done. Now I am Fully Vaccinated. Are You?  Go get vaccinated; F-9 Mass Vaccination Center is operating 24-Hours.   The team &amp; staff at F-9 Center is dedicated &amp; professional; whole credit goes to team leader Dr. @ZaeemZia @Asad_Umar @OfficialNcoc @fslsltn   #COVID19,Second Jab Done Now I am Fully Vaccinated Are You Go get vaccinated F9 Mass Vaccination Center is operating 24Hours The team amp staff at F9 Center is dedicated amp professional whole credit goes to team leader Dr ,['#COVID19'],"['@ZaeemZia', '@Asad_Umar', '@OfficialNcoc', '@fslsltn']",[],[]
1145,@ArshadRizwan IYC STATE GENERAL SECRETARY MR AKHEEL AHMAD SAAB AND SIVAJINAGAR CONGRESS PARTY LEADER TEAM COVID 19 VACCINATION 💉 PROGRAM  https://t.co/zPXjPRzoHu, IYC STATE GENERAL SECRETARY MR AKHEEL AHMAD SAAB AND SIVAJINAGAR CONGRESS PARTY LEADER TEAM COVID 19 VACCINATION  PROGRAM ,[],['@ArshadRizwan'],['https://t.co/zPXjPRzoHu'],['💉']
1146,Let’s not just distribute hygiene kits but also educate people in slums and villages about the important of #hygiene during #Covid_19 🙏🏻  RNAF distributed 3600 soaps and 250 hygiene kits today in New Delhi &amp; Mumbai. #RNAF #soaps #hygiene #WashHands  #Unite2FightCorona #WearAMask  https://t.co/hjInIwJXzN,Let’s not just distribute hygiene kits but also educate people in slums and villages about the important of during  RNAF distributed 3600 soaps and 250 hygiene kits today in New Delhi amp Mumbai ,"['#hygiene', '#Covid_19', '#RNAF', '#soaps', '#hygiene', '#WashHands', '#Unite2FightCorona', '#WearAMask']",[],['https://t.co/hjInIwJXzN'],['🙏🏻']
1147,"22.06.2021 In India #Covid_19 +ve cases surged fastly during 2nd wave to414554.Then stared falling; in last 24hrs rise in fresh cases is42640,notably lower than y'day(53256).Total cases so far is29977861;recovery- 28926038(96.49%);fatalities- 389302(1.30%)&amp;active- 662521(2.21%)",22062021 In India +ve cases surged fastly during 2nd wave to414554Then stared falling in last 24hrs rise in fresh cases is42640notably lower than yday(53256)Total cases so far is29977861recovery 28926038(9649%)fatalities 389302(130%)ampactive 662521(221%),['#Covid_19'],[],[],[]
1148,"#InternationalOlympicDay2021 #olympics #Covid19 #Pandemic #secondwaveofcorona #wewillwincorona #sports #games #SSR #freemaskdistribution #WearAMask  "" The world never puts a price on you higher than the one you put on yourself ""  https://t.co/XyIyPoK1ey",  The world never puts a price on you higher than the one you put on yourself  ,"['#InternationalOlympicDay2021', '#olympics', '#Covid19', '#Pandemic', '#secondwaveofcorona', '#wewillwincorona', '#sports', '#games', '#SSR', '#freemaskdistribution', '#WearAMask']",[],['https://t.co/XyIyPoK1ey'],[]
1149,"#stayhome #staysafe #hygiene #covid_19 #indiafightscorona #soap #hygienekit #cleanliness #washhands #socialdistancing #mask #covidvacccine #slum #village #newdelhi #mumbai #India #UnitedWeStand #joinhands  Thank you Hindustan Liver, @ROUBLENAGI @MisaalMumbai", Thank you Hindustan Liver ,"['#stayhome', '#staysafe', '#hygiene', '#covid_19', '#indiafightscorona', '#soap', '#hygienekit', '#cleanliness', '#washhands', '#socialdistancing', '#mask', '#covidvacccine', '#slum', '#village', '#newdelhi', '#mumbai', '#India', '#UnitedWeStand', '#joinhands']","['@ROUBLENAGI', '@MisaalMumbai']",[],[]
1150,"Incapable Prime Minister Giving Excuses of Covid-19, Our Neighbour Countries are the worst affected from Covid-19 but their inflation is between 5-6%, But in Pakistan Inflation rate is 12%!!!!!! 2/2  https://t.co/9Wns3HA6AC",Incapable Prime Minister Giving Excuses of Covid19 Our Neighbour Countries are the worst affected from Covid19 but their inflation is between 56% But in Pakistan Inflation rate is 12% 2/2 ,[],[],['https://t.co/9Wns3HA6AC'],[]
1151,"21.06.2021  In TamilNadu,today also there is further dip in fresh #Covid_19 +ve cases-7427; toll today stood at189. Chennai recorded fewer cases-439;marginal dip in Kovai-891. Total cases in TN is 2429924; so far discharged- 2337928;fatalities-31386; active cases-61329.",21062021 In TamilNadutoday also there is further dip in fresh +ve cases7427 toll today stood at189 Chennai recorded fewer cases439marginal dip in Kovai891 Total cases in TN is 2429924 so far discharged 2337928fatalities31386 active cases61329,['#Covid_19'],[],[],[]
1152,"Amid the unlock process in the country, we must remember that covod-19 has not ended yet. So it's important to be cautious. Stay Safe take precautions.. #staysafe #covid19 #pandemic #StayHome #becareful #maskonindia #onexled  https://t.co/LYAQ9wJH9N",Amid the unlock process in the country we must remember that covod19 has not ended yet So its important to be cautious Stay Safe take precautions ,"['#staysafe', '#covid19', '#pandemic', '#StayHome', '#becareful', '#maskonindia', '#onexled']",[],['https://t.co/LYAQ9wJH9N'],[]
1153,"Our earlier experience in #COVID19, we had to established a new center from scratch &amp; we have proven to match, if not superior to well established ones. With our first 50 patients (~65% of the reported data). Thanks to all those who have made this a reality, esp. @BuabbasSarah  https://t.co/T1891G2eju",Our earlier experience in we had to established a new center from scratch amp we have proven to match if not superior to well established ones With our first 50 patients (~65% of the reported data) Thanks to all those who have made this a reality esp ,"['#COVID19,']",['@BuabbasSarah'],['https://t.co/T1891G2eju'],[]
1154,India 🇮🇳 have administered 86Lakhs Doses for today on 2nd Day of #FreeVaccineForAll by @narendramodi I am super Pumped. #CovidVaccine #Covid_19 @PMOIndia @AmitShah,India  have administered 86Lakhs Doses for today on 2nd Day of by I am super Pumped ,"['#FreeVaccineForAll', '#CovidVaccine', '#Covid_19']","['@narendramodi', '@PMOIndia', '@AmitShah']",[],['🇮🇳']
1155,For Lawyer and Chambering student that has not yet get you covid-19 vaccine can register here   #SelangorBar #COVIDVaccination   https://t.co/jvIHJs9cZg,For Lawyer and Chambering student that has not yet get you covid19 vaccine can register here ,"['#SelangorBar', '#COVIDVaccination']",[],['https://t.co/jvIHJs9cZg'],[]
1156,Situation is getting worse in #khulnacity . 6 patients are struggling for a single seat . A 7 days lockdown is initiated  #COVID19 . Challenges for a #healthycity . @SHLC_Cities @SHLC_BD,Situation is getting worse in  6 patients are struggling for a single seat  A 7 days lockdown is initiated  Challenges for a  ,"['#khulnacity', '#COVID19', '#healthycity']","['@SHLC_Cities', '@SHLC_BD']",[],[]
1157,@Respond2Racism Ppl wiped out in millions... And we should respect the country of #origin of this deadly #COVID19  Nope. #bioweapons r not for ppl And u know this much better. Anyways ... It's #WuhanLabLeak virus and someday. #China will pay. Mark m #Tweet  🙏  https://t.co/XF6MfH0xKl, Ppl wiped out in millions And we should respect the country of of this deadly Nope r not for ppl And u know this much better Anyways  Its virus and someday will pay Mark m  ,"['#origin', '#COVID19', '#bioweapons', '#WuhanLabLeak', '#China', '#Tweet']",['@Respond2Racism'],['https://t.co/XF6MfH0xKl'],['🙏']
1158,Maharashtra CM Uddhav Thackeray directed the School Education Department to evaluate re-starting 10 and 12 classes in villages that have been Covid-19 free for the past few months and are adhering to strict corona protocols to ensure that they stay corona free in the future.,Maharashtra CM Uddhav Thackeray directed the School Education Department to evaluate restarting 10 and 12 classes in villages that have been Covid19 free for the past few months and are adhering to strict corona protocols to ensure that they stay corona free in the future,[],[],[],[]
1159,"Dear @WHO Why ur team has decided to give algebraic names to COVID19 variants???? Instead cant v use a,b,c, etc...",Dear Why ur team has decided to give algebraic names to COVID19 variants Instead cant v use abc etc,[],['@WHO'],[],[]
1160,The #Bangladesh PM Sheikh Hasina urges that #COVID19 vaccine be declared as a global #publicgood. Making it non rival &amp; non excludable. I wonder if there could be a global incentive to make #coronavaccines a pure public good!,The PM Sheikh Hasina urges that vaccine be declared as a global Making it non rival amp non excludable I wonder if there could be a global incentive to make a pure public good,"['#Bangladesh', '#COVID19', '#publicgood.', '#coronavaccines']",[],[],[]
1161,@ankitpandey2001 @TeenageCancer @myogioffice @News18UP @ZeeNews @airnewsalerts @KashishBihar @ks_utter @news11bharat @news8153 @SudarshanNewsTV @ABPNews @NEWS @DDNewsHindi @News18Rajasthan @BBCHindi @News18India Let’s make sure no one sleeps with an empty stomach ❤️ 😊 #Sahyogwelfarefoundation #HUNGER #poverty #food #CoronaVaccine #CoronavirusIndia #pandemic #COVID19 #lockdown2021, Let’s make sure no one sleeps with an empty stomach   ,"['#Sahyogwelfarefoundation', '#HUNGER', '#poverty', '#food', '#CoronaVaccine', '#CoronavirusIndia', '#pandemic', '#COVID19', '#lockdown2021']","['@ankitpandey2001', '@TeenageCancer', '@myogioffice', '@News18UP', '@ZeeNews', '@airnewsalerts', '@KashishBihar', '@ks_utter', '@news11bharat', '@news8153', '@SudarshanNewsTV', '@ABPNews', '@NEWS', '@DDNewsHindi', '@News18Rajasthan', '@BBCHindi', '@News18India']",[],"['❤️', '😊']"
1162,"Distribution of COVID-19 essentials to Auto Drivers at Bharathi Nagar, Vij.  By: @psohans   @ani @ani_digital  https://t.co/do6OXp4SYy",Distribution of COVID19 essentials to Auto Drivers at Bharathi Nagar Vij By: ,[],"['@psohans', '@ani', '@ani_digital']",['https://t.co/do6OXp4SYy'],[]
1163,Rapid decrease in the cases on the daily basis is relieving.  #COVID19 Data Source :- @MoHFW_INDIA  https://t.co/zCNAMfQ5A0,Rapid decrease in the cases on the daily basis is relieving Data Source : ,['#COVID19'],['@MoHFW_INDIA'],['https://t.co/zCNAMfQ5A0'],[]
1164,#COVID19 is literally playing with us it’s like it’s opening a new #card every-time we are up and running #lockdown isn’t the solution we need a #cure and a way around #DeltaPlusVariant #india #Maharashtra #news #ModiResign #sorrystate, is literally playing with us it’s like it’s opening a new everytime we are up and running isn’t the solution we need a and a way around ,"['#COVID19', '#card', '#lockdown', '#cure', '#DeltaPlusVariant', '#india', '#Maharashtra', '#news', '#ModiResign', '#sorrystate']",[],[],[]
1165,Peace❤ @RajveerMarwa  Insta@rajphotograph05 #Lucknow #LUCASxGUCCI #LunarEclipse2021 #PandyaStore  #PhotoThaakku #photography #PHOTOBOOKxKaoNoppakao #PhotoMode #PhotoModeMonday #IndiaVsNewZealand #InternationalDayOfYoga #INDvNZ #Transfers #LUCY_ISLAND #India #COVID19  https://t.co/ovIaaivdt2,Peace Insta ,"['#Lucknow', '#LUCASxGUCCI', '#LunarEclipse2021', '#PandyaStore', '#PhotoThaakku', '#photography', '#PHOTOBOOKxKaoNoppakao', '#PhotoMode', '#PhotoModeMonday', '#IndiaVsNewZealand', '#InternationalDayOfYoga', '#INDvNZ', '#Transfers', '#LUCY_ISLAND', '#India', '#COVID19']",['@RajveerMarwa'],['https://t.co/ovIaaivdt2'],['❤']
1166,#DeltaVariant  Bhai Who s naming these variants of #COVID19  Why don't just name them #WuhanLabLeak part 5 R #wuhanvirus strain x3.20 #aashaherbals #lockdown  #thoughts  #ChinaLiedPeopleDied  #DeltaVariante  #shutupchinaecononically  https://t.co/1uFCXpivnm, Bhai Who s naming these variants of Why dont just name them part 5 R strain x320 ,"['#DeltaVariant', '#COVID19', '#WuhanLabLeak', '#wuhanvirus', '#aashaherbals', '#lockdown', '#thoughts', '#ChinaLiedPeopleDied', '#DeltaVariante', '#shutupchinaecononically']",[],['https://t.co/1uFCXpivnm'],[]
1167,Whole world is doing research on #COVID19   Meanwhile Pakistanis are :  https://t.co/IaHWCHAjv2,Whole world is doing research on Meanwhile Pakistanis are : ,['#COVID19'],[],['https://t.co/IaHWCHAjv2'],[]
1168,Singapore Outlines Roadmap To Living With Endemic Covid-19  https://t.co/a5B3FieaMd,Singapore Outlines Roadmap To Living With Endemic Covid19 ,[],[],['https://t.co/a5B3FieaMd'],[]
1169,#SERD # Covid19 # Relief #circus family children .we are helping to helpless contact 9942345781 serdindia@gmail.com  https://t.co/VpkuuYLlxS, # Covid19 # Relief family children we are helping to helpless contact 9942345781 serdindia ,"['#SERD', '#', '#', '#circus']",[],['https://t.co/VpkuuYLlxS'],[]
1170,"To think that the Covid 19 virus cannot survive for more than 10 days without a new host body. But never mind, we can keep on doing the same thing but changing the name and hope it works out differently.  https://t.co/N1A5DpPXj6",To think that the Covid 19 virus cannot survive for more than 10 days without a new host body But never mind we can keep on doing the same thing but changing the name and hope it works out differently ,[],[],['https://t.co/N1A5DpPXj6'],[]
1171,#StaySafeStayHealthy   If  you all  have any questions related to COVID-19 or Covid Vaccinetion go to  https://t.co/lOm3Z9Lk15 You can alo mail at technicalquery.covid19@gov.in Or if You are belonging form Jharkhand and using Twitter then tweet @jharkhand181  #ExpertsKiSuno, If you all have any questions related to COVID19 or Covid Vaccinetion go to  You can alo mail at technicalquerycovid19 Or if You are belonging form Jharkhand and using Twitter then tweet ,"['#StaySafeStayHealthy', '#ExpertsKiSuno']",['@jharkhand181'],['https://t.co/lOm3Z9Lk15'],[]
1172,"Congratulations to @MultanSultans captain Rizwan players coaches support staff and owner for winning #PSL6final as Champions! Special mention for all the PCB officials, local ground staff and Abu Dhabi Cricket for successfully organizing Pakistan Super League during tough COVID19",Congratulations to captain Rizwan players coaches support staff and owner for winning as Champions Special mention for all the PCB officials local ground staff and Abu Dhabi Cricket for successfully organizing Pakistan Super League during tough COVID19,['#PSL6final'],['@MultanSultans'],[],[]
1173,"United Airlines, union agree against mandatory COVID-19 vaccinations for pilots  https://t.co/0xxW52fgh9",United Airlines union agree against mandatory COVID19 vaccinations for pilots ,[],[],['https://t.co/0xxW52fgh9'],[]
1174,When you #COVID19 fight for face to face....to be warrior...virus  Means  increase your #experience  https://t.co/GWuXBhibPJ,When you fight for face to faceto be warriorvirus Means increase your ,"['#COVID19', '#experience']",[],['https://t.co/GWuXBhibPJ'],[]
1175,Russia's south to demand tourists get vaccine amid COVID-19 surge  https://t.co/z79a12YEew,Russias south to demand tourists get vaccine amid COVID19 surge ,[],[],['https://t.co/z79a12YEew'],[]
1176,#COVID19 is never going to go away. Ever. There will always be a new strain. At what point do we need to be at before we decide to live with it? What can we do to get to that point?, is never going to go away Ever There will always be a new strain At what point do we need to be at before we decide to live with it What can we do to get to that point,['#COVID19'],[],[],[]
1177,Travelling abroad? Get your passport number on your Covid-19 vaccination certificate. #TravelKiSecondInnings #TheTourPlanners #TourPlanners #TourPlannersIndia #vaccination #COVID19 #COVID #passport #passportready #coronavirus #tourism #traveling #travelabroad #travelagency #cowin  https://t.co/PIDsDDCeiz,Travelling abroad Get your passport number on your Covid19 vaccination certificate ,"['#TravelKiSecondInnings', '#TheTourPlanners', '#TourPlanners', '#TourPlannersIndia', '#vaccination', '#COVID19', '#COVID', '#passport', '#passportready', '#coronavirus', '#tourism', '#traveling', '#travelabroad', '#travelagency', '#cowin']",[],['https://t.co/PIDsDDCeiz'],[]
1178,✳️ COVID-19 Live Updates: 24/06/2021 @thoddoo_hc  https://t.co/JZqFGo4AOg, COVID19 Live Updates: 24/06/2021 ,[],['@thoddoo_hc'],['https://t.co/JZqFGo4AOg'],['✳️']
1179,Today special #Vaccination program successfully implemented throughout #Northern Province for all Industries &amp; Factory employees who make significant contribution to our economic upliftment while facing enormous challenges due to prevailing #COVID19 pandemic 🙏 @RajapaksaNamal  https://t.co/XEcYkHrVC5,Today special program successfully implemented throughout Province for all Industries amp Factory employees who make significant contribution to our economic upliftment while facing enormous challenges due to prevailing pandemic  ,"['#Vaccination', '#Northern', '#COVID19']",['@RajapaksaNamal'],['https://t.co/XEcYkHrVC5'],['🙏']
1180,@AKASHBA97194956 @itdivmondal @MamataOfficial @abhishekaitc @PrashantKishor @sayani06 @FirhadHakim @MukulR_Official @ItsYourDev @MahuaMoitra @itspcofficial @basu_bratya @JyotipriyaMLA @Rathinghoshtmc @SuvenduWB @DilipGhoshBJP @aroopbiswasaitc @shatarupghosh @idevadhikari @iamrajchoco Bhai @AKASHBA97194956 Responsibility lies with @narendramodi @AmitShah for helping increasing #COVID19 cases in India 🇮🇳, Bhai Responsibility lies with for helping increasing cases in India ,['#COVID19'],"['@AKASHBA97194956', '@itdivmondal', '@MamataOfficial', '@abhishekaitc', '@PrashantKishor', '@sayani06', '@FirhadHakim', '@MukulR_Official', '@ItsYourDev', '@MahuaMoitra', '@itspcofficial', '@basu_bratya', '@JyotipriyaMLA', '@Rathinghoshtmc', '@SuvenduWB', '@DilipGhoshBJP', '@aroopbiswasaitc', '@shatarupghosh', '@idevadhikari', '@iamrajchoco', '@AKASHBA97194956', '@narendramodi', '@AmitShah']",[],['🇮🇳']
1181,"@hamzashafqaat The restaurant has been sealed due to violation of Covid-19 SOPs.  As for the loud music, they have already been served multiple notices under section 268 of PPC. It has been sealed and fined for these violations once before too. The speakers have now been removed.  https://t.co/gBcDEa6PMH", The restaurant has been sealed due to violation of Covid19 SOPs As for the loud music they have already been served multiple notices under section 268 of PPC It has been sealed and fined for these violations once before too The speakers have now been removed ,[],['@hamzashafqaat'],['https://t.co/gBcDEa6PMH'],[]
