created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-05-24 05:13:51 India Standard Time,mitimalaysia,"@saifQue @faridzulharizan @bongkersz Hi Saif.There are 29 agencies tasked to do enforcement work. In nature MITI is not an enforcement body. We help develop industries, trade &amp; investment.But due to COVID-19 we facilitate this exercise. Best we not speculate, we will check with the police first about this case ya.",en,1,1,2
2021-05-24 05:07:34 India Standard Time,sipgrab,"Trained on smelly socks, bio-detection dogs sniff out COVID-19  https://t.co/DLayXFP8jY #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
2021-05-24 05:06:19 India Standard Time,bpradeepb13,@mkstalin sir please take care regarding petrol and diesel prices .. day by day it is going very high.. sir romba kastamaga irrukku sir.. pls do some thing.. want to ride out covid from this world pls,en,0,1,1
2021-05-24 05:03:17 India Standard Time,mishra_sadashib,Covid 19 medicine distribution...  https://t.co/q2YGGksP3W,en,0,0,1
2021-05-24 04:36:58 India Standard Time,summertime_ok,COVID test scheduled. 15 days until I'm Stateside again -- longest time I spent outside of my home country!,en,0,0,2
2021-05-24 04:36:44 India Standard Time,timesofhyderab1,Daily Situation report (Covid-19) Dated: 23-05-2021  https://t.co/L5mGC0pbNS,en,0,0,0
2021-05-24 04:13:59 India Standard Time,balgovindpasi2,Central Public Sector Enterprises are opening up PSA Oxygen Plants pan-India to help India's fight against COVID.   31 Oxygen plants are being set up in Karnataka.  #IndiaFightsCorona @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP @BJPKashiKshetra @bjpgangapar  https://t.co/r1TIgKIFhI,en,0,0,1
2021-05-24 04:13:43 India Standard Time,balgovindpasi2,Central Public Sector Enterprises are opening up PSA Oxygen Plants pan-India to help India's fight against COVID.   13 Pressure Swing Absorption Oxygen Plants are being set up in Uttar Pradesh.  #IndiaFightsCorona @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP  https://t.co/TYrKvsyq4a,en,0,0,1
2021-05-26 05:20:17 India Standard Time,nityanand5749,@induhansda1 hume pata hai humara haq covid se lad k corona warrior bane hai to salary lene k liye fighter v banage,en,0,0,1
2021-05-26 05:08:55 India Standard Time,mayureshjee,@bimalendu71 Unspoken Covid Warriors 🙏,en,0,0,1
2021-05-26 05:03:06 India Standard Time,hari_giduthuri,"@HCCB_Official yes, its proud to announce we Atmakuru unit also involved in COVID services 🙏🙏🙏",en,1,0,2
2021-05-26 04:35:22 India Standard Time,ciella_yun,Happy Vesak Day! Om Mani Padme Hum! May COVID-19 does not bother the world and all sentient beings be relieved from the pains and troubles caused by COVID19! @ Singapore  https://t.co/qJfnTdypcF,en,0,0,0
2021-05-26 04:29:53 India Standard Time,sarthak18633672,"A start-up from the National University of Singapore called Breathonix has found a way to check if a person is suffering from COVID-19— in 60 seconds.   Breathonix's system, BreFence Go COVID-19 Breath Test System, works like a breathalyzer test  cops use to curb drunk driving.  https://t.co/SKpxp8lJ1v",en,0,0,0
2021-05-26 04:18:29 India Standard Time,bindhum00523163,@KTRTRS sir both my daughter snd son are suffering due to covid please arrange me anandaiah ayurveda medicine from nellore,en,0,0,0
2021-05-26 04:10:43 India Standard Time,desmondj,"Today Wesak Day holiday, after that weekend, then comes Gawai holidays. @my_sejahtera will respond 5 Days. They functionality to stay in a mall ""2 hours only"" was made faster than improving Helpdesk. Hopefully covid 19 can wait also @NajibRazak @Khairykj  https://t.co/PS0QzepGLz",en,0,4,0
2021-05-26 03:59:30 India Standard Time,tholiya,"Dear Uddhvaji, pl see Government of Rajasthan has already capped the rates of pathological tests for covid and Mercomycosis patients. But . @uddhavthackeray @AUThackeray  @CMOMaharashtra @PreetiSMenon   https://t.co/2WzaBhD0pS",en,1,0,1
2021-05-26 03:40:04 India Standard Time,word_wielder,"@DennisDavar Are the other diseases on vacation? If all were diagnosed &amp; treated for Covid-19... how many would then die with that label? Let's see this for what it is... a scam, because medicine today is not a vocation but a business plagued with loads of corruption.",en,0,0,0
2021-05-26 03:24:33 India Standard Time,sipgrab,Nearly half of COVID-19 patients left hospital in worse physical condition  https://t.co/CvyeWFafga #Nifty #sipgrab,en,0,0,0
2021-05-26 03:09:33 India Standard Time,ajaymohanaiims,"The Madras High Court has fined Patanjali ₹1,000,000 for making false claims about the drug. Patanjali has withdrawn the claim of Coronil being a cure for Covid-19. The UK drug regulator has threatened action, if unauthorized products were sold in the UK market",en,1,1,1
2021-05-26 03:09:31 India Standard Time,ajaymohanaiims,He blamed Covid victims for not breathing properly and instead spreading negativity and complaining of oxygen shortage,en,1,1,16
2021-05-26 03:09:26 India Standard Time,ajaymohanaiims,"In June 2020, he launched an Ayurvedic med""Coronil"" &amp; claimed that it would cure the patients infected with COVID-19. Following the launch of the medicine, he received heavy criticism for makin fake claims without performing a legitimate clinical trial before its launch",en,1,1,18
2021-05-31 05:25:34 India Standard Time,rushmeentweets,Thankyou COVID  https://t.co/fn98sLQldy,en,1,0,5
2021-05-31 05:11:48 India Standard Time,cikumira1,@Ji_Bari @amandanzli @KKMPutrajaya Are U an anti vax or u actually thinking covid an hoax? 😏,en,0,0,0
2021-05-31 05:05:48 India Standard Time,dnlzrf,Please stay safe guys…covid tak kenal umur,en,0,0,0
2021-05-31 04:39:14 India Standard Time,vramankumar,"@PIB_India @PrakashJavdekar @MIB_India @MoHFW_INDIA @MSJEGOI @DDNewslive @DDIndialive @airnewsalerts @COVIDNewsByMIB The Government of India asks all News Channels to.promote Four Helpline numbers and Further creating awareness on Covid Treatment Protocol, Covid Apporiorate Behaviour and Vaccination. # India Fights Corona #Unite 2 Fight Corona 🙏",en,0,0,1
2021-05-31 04:31:23 India Standard Time,raahat25236487,@NaliniGovindra1 Bengal poor us better than poor in rest of india. In covid  n cyclone time transfer is vendetta with people n Mamata both. Mischief n insensitive.,en,0,0,0
2021-05-31 04:27:22 India Standard Time,raahat25236487,@SunilKu53142694 @JBiswal @soumyajitt Is ego important or COVID n cyclone relief to people important. They want to destroy Mamata as some objective. Vendetta cannot be supported. Slowly they will corner her thru media n IAS lobby,en,0,0,0
2021-05-31 04:24:12 India Standard Time,malinibasu_,"Seeing these faces made my❤️melt.   Millions of migrant workers can’t afford to get to the hospital in India,&amp; the # of COVID cases are still ⬆️.  @DaltonDivakaran @tarun_kappala /Dallas purchased an ambulance, &amp; they’re on the ground helping.    https://t.co/EXbeOjaphK  @wfaa  https://t.co/HhrluWcQf9",en,3,5,20
2021-05-31 04:20:23 India Standard Time,raahat25236487,@IASassociation ias must stand against a politically intended punitive transfer in times of covid n cyclone. Public service is not secondary to ego servicing. @NehaKumariIAS,en,0,0,0
2021-05-31 04:13:21 India Standard Time,ajijhussain2,Assam college/school can become covid hotspot #cancelassamboardofflineexams #cancelassamuniversityofflineexams @himantabiswa @ranojpegu,en,0,1,1
2021-05-31 04:12:23 India Standard Time,redzderczar,"Tbh, they're eating foreign substance everyday. And breath in many foreign substance every second.  Hopefully one that they breath in never have covid-19 inside.",en,0,7,5
2021-05-31 04:10:31 India Standard Time,bharathadepu2,"As we know, COVID-19 is not treated but just managed in a hospital! The plight of the people admitted in a hospital is endless! Request the authorities to a keep control on amount charged as hospital bill by the private hospitals. @KTRTRS @TelanganaHealth @TelanganaCMO @",en,0,1,0
2021-05-31 03:41:06 India Standard Time,gowebkart_in,Unlocked Delhi : #covid_19 #unlockeddelhi #branding #advertising #ads #digitalmarketing #graphicdesign #socialmediamarketing #seo #websitedesign #websitedevelopment #webhosting #hosting #landingpage #gowebkart #animatedvideo #facebookads #instagramads  https://t.co/W69IvvGgOw,en,0,4,2
2021-05-31 03:36:11 India Standard Time,manoosing,They sleep for 17 years and when they come out they are called 'sustainable' - In a parallel universe #COVID is the Avatar of sustainability. Shame on my species #vegan #vegetarian #PETA  https://t.co/B0QVtsU8Ui,en,0,0,3
2021-05-31 03:26:59 India Standard Time,alejojohnson,Morocco 🇲🇦 Donates COVID-19 Vaccines Lot to Mauritania 🇲🇷 #Morocco #Maroc #المغرب #Africa #NorthAfrica #Mauritania #COVID #COVID19 #vaccines #موريتانيا   https://t.co/UttjQJCOWC,en,1,0,1
2021-05-31 03:24:33 India Standard Time,jeevansukhi,It’s Covid-19=China virus 🦠 a war weapon taken around 50lacs lives world over now time to teach China a lesson  @rKrcJIKEY201T2R  @JeevanSukhi,en,0,0,0
2021-05-31 03:18:29 India Standard Time,jeevansukhi,Life in full swings post Covid era of Sudhir chaudhary starts now  @rKrcJIKEY201T2R  @JeevanSukhi  @Kawal93705920,en,0,0,0
2021-05-31 03:13:06 India Standard Time,ramakan79443510,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm   https://t.co/fNw5pJiPkr  https://t.co/pRjwQDA6s8",en,0,0,0
2021-05-31 03:10:54 India Standard Time,ramakan79443510,"@Sonu_SoodFC @SonuSood @DrKumarVishwas @OfficeOfDKV @sidharth_shukla @FcSonuSoodMP @SonuSoodSena @vishallamba20 @GovindAgarwal_ @sonusoodharish @sonusoodtrends @Karan_Gilhotra @SoodFoundation @DuaPrashika @rubenmasc *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,0,0,0
2021-05-31 03:08:23 India Standard Time,ramakan79443510,"@SonuSood *Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital please sir help   https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,0,0,0
2021-05-31 03:03:42 India Standard Time,drradhikabatra,"Proud to have spearheaded the truly pathbreaking movement that is, The Covid Task Force 2021 of @EveryInfMatters … with more than 13,000 SOS calls assisted, the task force never sleeps - always a dm/ tweet/ text or call away!  @OneYoungWorld @Catalyst_2030  https://t.co/T10wywrHNL",en,2,5,12
2021-05-31 03:00:13 India Standard Time,faxeel,I nominate every doctor and every nurse fighting against Covid-19 in Maldives.,en,0,0,0
2021-05-31 02:58:54 India Standard Time,cshivani17,Health education on post covid care given by CHO's to patients admitted at Covid Care Centre in Surajpur. @ChhattisgarhCMO @TS_SinghDeo  @HamarSurajpur,en,0,1,6
2021-05-31 02:58:34 India Standard Time,sachinverma33,@jiguustad1 @SharmaPiyush96 @AamAadmiParty Deaths in Bengal Elections due to covid.  Deaths in UP Zilla-panchayat elections due to covid.  Who is responsible..?  Abhi 3rd wave aane wali hai iss tarah raha to aur jyaada lifes jayenge. UP me nadiyo me dead bodies hud he ho gayi sarkar maan he nahi rahi to saaf kaise karvaye,en,0,0,0
2021-05-31 02:39:43 India Standard Time,ramakan79443510,"*Help Shiv Lochan Fight Covid*  Hi, My name is Jyoti Chaudhary and I am raising funds for my father, Shiv Lochan Chaudhari admitted in Family hospital  Read more -  https://t.co/ZfJOZB78mj  To pay via Paytm (for Android users only) -  https://t.co/fNw5pJiPkr",en,0,0,0
2021-05-31 02:29:41 India Standard Time,haddieali,Got my 1st dose of #CovidVaccine today. I believe one of the best ways to beat Covid-19 is to be vaccinated.  #Sinovac #vaccinated #IGotVaccinated #Pakistan  https://t.co/i4014pGWaV,en,0,0,0
2021-05-31 02:27:55 India Standard Time,arqumaini,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelifes  https://t.co/SEcd4ggSWs,en,0,2,2
2021-05-31 02:24:18 India Standard Time,arqumaini,Food packets distributed for the needy and home isolated people in HBR ward with addressing the people about Home Isolation Support for Covid patients from Aam Aadmi Party in HBR ward by AR Qumaini Yaseen sir and HBR team.#ActionAgainstPandemic #makebengalurucovidfree #savelife  https://t.co/mnjNynhoWg,en,0,2,2
2021-05-31 02:07:42 India Standard Time,asiffaruqi,The police has created an opportunity out of this covid crisis and are massively exploiting the poor shopkeepers and takeaway restaurant owners. Please ensure SOPs are followed in khi and the rest of Sindh as the provincial govt’s writ is yet to be seen 2/2,en,0,1,2
2021-05-31 02:01:00 India Standard Time,imsanjib1994,You did not go there to console you went how to Spread the Covid-19. @dpradhanbjp @bsethibjp @DrLekhaShree @CMO_Odisha @Naveen_Odisha @SamirMohantyBJP @rajaaswain @jenapratap66  ❓❓❓❔❔ #WaitingUrAnswer #CycloneYaas @NPatnaikOdisha,en,0,0,0
2021-05-31 01:54:41 India Standard Time,shidhantraaz,@cmohry @4careu Hello Sir please help me sir I am job less sir due to covid 19 I leave in Gurgaon Haryana sir,en,0,0,0
2021-05-31 01:49:40 India Standard Time,dipankars96,"@JPNadda Really appreciable. To handle several Disaster at a time along with such very serious Pandemic like Covid-19 isn't so easy. Preparedness, Rescue n Rehabilitation, Food &amp; Healthcare support during disasters was awesome so far #7YearsOfSeva @himantabiswa @narendramodi @PMOIndia",en,0,1,0
2021-05-31 01:43:44 India Standard Time,senatormashhadi,"@SaleemMandvi So far most of the Covid-19 Vaccine that has come Pakistan had been gifted by China, Russia &amp; UK (international organization). A few whispers have been uttered that purchase orders have been placed but no details available as to when,where &amp; quantity received or otherwise.MYSTERY",en,1,0,0
2021-05-31 01:42:42 India Standard Time,sudeep_b0920,This is so disgusting.. How can people do this just to defame state govt when these people who on papers are vaccinated get affected by COVID they can blame efficacy of Indian medicine. How many such nurses are in such lobby. Shameful.,en,0,0,0
2021-05-31 01:40:06 India Standard Time,indraje57667346,@ShivaniGupta_5 @TheincompleteM1 I think it depends on the immunity of the body everybody is carrying covid with them some aren't effected whether some are,en,0,0,0
2021-05-31 01:36:01 India Standard Time,kvishreddy,@VJRY Eye wide open ... can see only what is around me... the Loot of Telangana the richest state by Baap Beta govt. Where is all the revenues collected? Where is the 3 lakhs crores loans taken? Covid situation here. Vaccines here Tests here. Open your eyes Loot is of epic proportion.,en,2,0,19
2021-05-31 01:19:44 India Standard Time,dspruthvi,@republic @PrashantKishor what is holding you to name Biological warfare = Covid. Why sift corner towards China ??,en,0,0,2
2021-05-31 01:16:52 India Standard Time,vijaytiwariji,#BOYCOTT_CHINA  @PMOIndia @PMO_NaMo @POTUS @VP @JPN_PMO @IsraeliPM @EU_Commission @Europarl_EN @OIC_OCI  'Covid-19 has no credible natural ancestor': Explosive study claims Chinese scientists created virus in lab - Times of India  https://t.co/u1RUiUvjnF,en,0,3,4
2021-05-31 01:16:39 India Standard Time,devi_b94,India's youth population waiting for Covid-19 vaccines like... 💉  https://t.co/apMdeoNfTC,en,1,0,4
2021-05-31 01:14:51 India Standard Time,pharode581,@mpczCityBhopal SIR Main 73 Shirdipuram colony near Mandakini Chaurah Kolar road ka rehvashi hu.Yaha sham 6 pm se supply badhit hain.Area main kuch Covid patient aise hain jo oxygen concentrator ki help se home isolation main hain so we req clear power supply in emergency basis,en,0,0,1
2021-05-31 01:09:25 India Standard Time,simranj18945496,"Dear @SonuSood an honest police officer is fighting for his life from last more than 40 days ,his lungs are  damaged due to covid he is admitted to sjs hospital ludhiana  and is awaiting  treatment for lungs transplant..which is a very expensive treatment🙏Contact # 7307500002  https://t.co/yIvY8NrgDQ",en,0,2,1
2021-05-31 00:54:29 India Standard Time,shishirj,"Inspite of Covid, share market is booming, FDI is increasing! Do you learn to criticise only or your teacher in your school taught this?",en,0,0,0
2021-05-31 00:51:40 India Standard Time,gizzlewolf,"Thesis progress. But also covid starts riding, wildly",en,0,0,0
2021-05-31 00:48:56 India Standard Time,gizzlewolf,Nice weather and surprisingly post covid world of India (terrible calm before the storm),en,0,0,0
2021-05-31 00:47:43 India Standard Time,gizzlewolf,"Finding myself in depth of Finnish winter depression, lonely times in the winter holidays, and of course covid lockdown and scares",en,0,0,0
2021-05-31 00:42:06 India Standard Time,prafulrathod218,@VasudevSeth Can you tell me anyone appreciate Central or Modi work For covid control,en,2,0,0
2021-05-31 00:39:27 India Standard Time,chitra34907805,"@aajtak @PankajJainClick Right @ArvindKejriwal sir btaye, kya ho raha hai delhi mai kahan jaye garib log. medicine, Dr. treatment and beds not are available for Covid-19 patients.What should people do?",en,0,0,0
2021-05-31 00:26:13 India Standard Time,global_geco,"CoochBehar, 30th May,GECO conducted a Service Program in CoochBehar Polytechnic Safe Home of about 39 Covid infected patients and an infant by distributing fruits and health supplements to them. We thank honorable sub-divisional officer&amp;IC for providing us with this opportunity.  https://t.co/32vDTymOK7",en,0,2,5
2021-05-31 00:24:51 India Standard Time,vskarthik80,"Covid spreads through street dogs is a news these days.   Even after complaining to municipality, no one is taking action.  Please help. Current dog count is 30+ only in our street.  @KTRTRS",en,1,0,0
2021-05-31 00:23:08 India Standard Time,prasanto,"Oh dear what's happened to @sambitswaraj? No arguments left so all he could do is stammer ""illiterate woman"" in response to @SupriyaShrinate? Covid brain fog?   https://t.co/r1IK80LjJz",en,6,15,34
2021-05-06 04:33:07 India Standard Time,blrrocks,"@sridharamurthy7 @sincerely_epic Without vaccination and #Remdesivir ~50% of India would have been dead by now. It's because of Modi ji request, vaccine was invented by India and 98% of us are alive. Even O2 is freely available just like spaces in crematoriums, because hardly any of the people are dying... 🙏",en,1,1,1
2021-05-06 03:37:09 India Standard Time,dastagir_hyd,"#Hyderabad: @RachakondaCop apprehended one person, while he was selling Remdesivir injections in black at high price @ Rs 35,000/- for each, when original rate is Rs 3,490/- only. Cops arrested K.Madhu and seized  Remdesivir Injections - (04)  https://t.co/PV8P2THbXP",en,0,2,1
2021-05-06 02:09:13 India Standard Time,coolpushkar7,"Need Remdesivir urgently, in Gorakhpur .  @UttarPradeshCMO @myogiadityanath , plz sir help... 7985234982 🙏🏻  https://t.co/0goQ9MGfSs",en,0,0,0
2021-05-06 00:45:39 India Standard Time,gangadh58839022,"@SoodFoundation @SonuSood Sir, This patient need 4 dose of Remdesivir. Please Help Them.,🙏 Sir, U r the last hope to get it in this Shortage crisis.@SonuSood @SoodFoundation  https://t.co/7aiiK3PlQi",en,0,0,0
2021-05-06 00:22:36 India Standard Time,adityam57938423,Thank you Very much America 🇺🇸 for helping India 🇮🇳 for Remdesivir Injection  @JoeBiden @SecBlinken,en,0,0,0
2021-05-05 22:11:46 India Standard Time,ranveer__singh,@TimesNow @NupurSharmaBJP @thenewshour While nothing can overshadow a death of even a single person. But your channel will never improve. Do you know how many people have died for want of #Oxygen  #HospitalBed &amp; #Remdesivir  Did you ever cover this ?? #लानत_है Remember no party has ruled any nation forever.,en,0,0,2
2021-05-05 22:04:30 India Standard Time,vadodaralover,#vadodaara #surat #ahmedabad District Bar Asociation decides that no lawyer will fight case in favor of those arrested in cases of fake Remdesivir injections and blackmarketing of Remdesivir injections. #vadodara_lover #gujarat  https://t.co/TcChH0sOKZ,en,0,2,2
2021-05-05 21:31:31 India Standard Time,doctorsaheba,Indeed Too much of Remdesivir will lead to mistreatment. The evidence is still evolving over Remdesivir. It is no magic bullet.   Thank you @Canada for sending us Ventilators  I hope they don't stay stuck at our Airports and reach the people who need them fast.,en,0,1,15
2021-05-05 21:26:24 India Standard Time,vismay84608377,when government stop selling I hope I will get the proper reply I need remdesivir for my wife and my mother.I also gone through she team helpline also but when I can get I don't know. Thank you in advance,en,0,0,0
2021-05-10 02:26:54 India Standard Time,zahidalisadiq1,"@InsafPK @Dr_YasminRashid Shining India■Alert, Alert Don't get vaccine from any indian source● ●in Indian Gujrat(Surat) factory Caught making Fake vaccine,which was cause of so many deaths, 2,7370000 doses of duplicate Remdesivir  been seized @MoIB_Official @majorgauravarya @fslsltn @Intl_Mediatior",en,0,0,0
2021-05-10 00:53:48 India Standard Time,centralmard_mh,India doesn’t need #Remdesivir and doctors when baba Ramdev is here ! I request @MoHFW_INDIA @drharshvardhan @narendramodi to relieve all doctors off Covid duty &amp; hand over Covid management to Yog Guru Baba Ramdev  https://t.co/bOHj0fKtdG,en,2,7,9
2021-05-09 22:51:34 India Standard Time,kondeti_sujay,Need remdesivir injection please help me 9553838384 @RRRMovie @SureshProdns @MusicThaman  https://t.co/NSmGaXf4eQ,en,0,0,0
2021-05-09 21:32:04 India Standard Time,vlmanojkumar,“ REMDESIVIR does NOT work for All “ Dr. Neha Paranjape - Infectious dis...  https://t.co/YQkEjeNN8u via @YouTube #Remdesivir #Covid19 #Tocilizumab #CovidResources,en,0,1,0
2021-05-09 21:26:52 India Standard Time,mrajkumar,Found ICU bed and admitted. Now looking for 8 vials of Remdesivir to administer. DM me if you have source,en,0,1,1
2021-05-09 21:13:20 India Standard Time,shadikeqwal07,We demand that the Union govt fulfil its duties to the people of Telangana. The state govt has demanded 500 MT of Oxygen &amp; at least 25000 doses of Remdesivir. These should not be ignored. - Barrister @asadowaisi  https://t.co/NBmf4nUERJ,en,0,1,1
2021-05-09 21:11:57 India Standard Time,mubinster,What a perfect State! Something must be wrong with us people that we are running from pillar to post for Remdesivir and ventilators.,en,1,0,1
2021-05-09 20:33:30 India Standard Time,bvrkn,@ArogyaAndhra Any leads in Vijayawada to get the remdesivir injection?,en,2,0,0
2021-05-09 20:26:31 India Standard Time,bvrkn,"@HariKrishnaCMO Sir, any leads in Vijayawada to get the remdesivir injection? @ysjagan",en,0,0,0
2021-05-09 18:49:02 India Standard Time,dheeraj95625907,@SonuSood Respected sir urgently required remdesivir injection for my father please help me sir,en,0,0,0
2021-05-09 18:04:55 India Standard Time,zc_zenith,"DC Gurugram has constituted a 4 member committee 👇🏻for allocation of Remdesivir to Covid patients in Public/Private hospitals, based on ""*clinically approved evidence"".*  *All Covid hospitals requiring Remdesivir will now have to apply to the committee for the same.*  https://t.co/CeyuXNZJyH",en,0,1,6
2021-05-09 17:51:15 India Standard Time,asheeshgoyal123,@SonuSood Required remdesivir  Ashok Gujarati  +91 89628 23333 Age 40 year Spo2 ---- 94 Ct score ----- 9/25 Saturation level /Oxygen level Infection percentage  https://t.co/GYWosVz0AV,en,0,0,0
2021-05-09 16:55:15 India Standard Time,ranveer__singh,"I heard you used to work 18 hours a day, No holidays...not a single day. करते क्या थे ?? सोच छोटी थी या लायक नही थे ?? Had you been a leader like Nehru you could have thought of #OxygenCrisis, #HospitalBeds, #Remdesivir and here i am not talking about #Vaccines4All   #pathetic",en,0,0,0
2021-05-09 16:05:27 India Standard Time,jaihind_ayush,"Patient  - Charul  Age: 36 Location: Sector 10 gurugram Issue: Breathing discomfort, chest pain.  History: Heart ailments, ef 44% 9540428606 Required Remdesivir injection 6 nos. Urgent @CP_Noida @ABVP_GBN @CeoNoida @noidapolice @AbvpNoida",en,1,2,0
2021-05-09 15:12:56 India Standard Time,er_rabbani91,@SonuSood sir ✅  Verified  Remdesivir Available  New Delhi  Injection available in Delhi. Whatsapp for the same.  Verified at 09/05/2021 12:50:00 PM  9811529976  #Remdesivir #COVID19Vaccination #Covid19IndiaHelp #CovidSOS,en,0,0,0
2021-05-09 14:09:23 India Standard Time,shikharzutshi,"#sos #urgent #Remdesivir #ghaziabad  Need 6 vials urgently, critical patient.  Admitted at Air force hospital, Hindon Ghaziabad.  Contact: +91-9899214235 Pankaj  https://t.co/P9KiOQh3XC",en,19,3,2
2021-05-09 13:16:12 India Standard Time,rubijha17,"@SonuSood @arunbothra Please help with Remdesivir in Hyderabad.   Patient: Prashanth kumar Kalva, 404, Himagiri Hospital  Attender: 09640908982, 910087028 3  #SOSHyderabad  https://t.co/iEntQXFJVT",en,1,1,1
2021-05-09 12:55:54 India Standard Time,askdrak,"It is possible that #Remdesivir and #Tocilizumab are being misused by nefarious characters! Medication being issued to patients must be verified by the attendants on a daily basis. At times medicines reach patients after they expire, which are then re routed for #BlackMarketing.",en,0,1,0
2021-05-09 12:48:33 India Standard Time,dp2web,"@CMODelhi @MoHFW_INDIA Please help to arrange Remdesivir injection in Rohini, Delhi.",en,0,0,0
2021-05-09 12:46:19 India Standard Time,amogh_rai,"Most Urgent Help required of  Remdesivir for my father(Ram Kalyan Roy) admitted in RICU Bed No 2 at R B Memorial Hospital Darbhanga. Pls call at 6202808886, 9654421472.",en,0,0,0
2021-05-09 12:37:34 India Standard Time,prasannajhanitr,"@DCDeoghar @mbhajantri Request date (DD/mm/YY) and Time: 09/05/21 Patient's Name: Amit Jha Age/Sex:  31/M SpO2: fluctuating 85-90 Covid Status: positive   Hospital: Shivay Hospital, Deoghar,  Attendant: Sumit Jha  8340248545/7044003407 Present condition: In ICU Present Requirement: Remdesivir",en,0,0,0
2021-05-09 12:19:44 India Standard Time,sidpandey,Anyone who knows about Remdesivir availability in Delhi. Please help.    @dp2web - I heard Covifor is fake. Do check.,en,1,0,1
2021-05-09 12:10:50 India Standard Time,motchadr,": Latha  Age : 53 Covid report: yes we have  Requirement: Remedesivir Attender's contact number: 99520806877 Permanent address: 47, anchaneyar Koil street, Pallavaram,    Chennai-43 Required:Remdesivir urgent #Covid19IndiaHelp #Remdesivir  @rajakumaari",en,1,8,6
2021-05-09 12:08:29 India Standard Time,dp2web,"Urgently needed Remdesivir injection for my mother in Pitampura/ Rohini, Delhi. Any verified leads?  https://t.co/GIpnFQ1C2R",en,4,3,0
2021-05-09 11:51:15 India Standard Time,singh_sumit17,"@isushilips u got the help because of ur fame. What about us why ur not seeing the situation in ur district (SADAR HOSPITAL LAKHISARAI). There's no oxygen cylinder , remdesivir injection, there's no proper facilities for #CovidPositive  patients. आप लोगों पे ही भरोसा है सर।।",en,2,0,2
2021-05-09 11:38:04 India Standard Time,sunnysingh_13,Which drug is better? How black marketing can be stopped? How the problem of drug shortage can be solved? Tried to answer as much as possible go and watch and share  Link below:-  https://t.co/oMAOGXSCX2  #youtube #Remdesivir #dexamethasone #CovidResources #newvideo #sunnysingh  https://t.co/P3NXINpjDP,en,1,3,9
2021-05-09 10:35:03 India Standard Time,harigisp,"For all those who have been  trying sincerely, there are a few distributors of #Remdesivir  who have been able to provide in limited numbers (1-3) at retail price. #Hatsoff to them for making the product affordable.  @HeteroHCL. Hopefully this can happen through #Heteropharmacy  https://t.co/748MeisISb",en,0,0,0
2021-05-09 08:50:48 India Standard Time,tarunnagar_,"Okay, Thanks everyone who tried to help me but now you don’t have to find it because Remdesivir isn’t available on any stores and can only be distributed by the DI. If anyone want remdesivir then talk to the hospital management in which the patient is hospitalised. #Indore",en,0,0,1
2021-05-16 02:00:33 India Standard Time,amjedmbt,".@RaoKavitha Madam, One patient Mohammed Altaf Saleem-40 Covid positive patient admitted in Sai Nursing Home, Saidabad is need of Remdesivir Injection, Kindly arrange and inform Shagufta Parveen on 8639867783 as soon as possible. @OfficeOfKavitha  https://t.co/X2jasnwWzf",en,2,9,24
2021-05-16 00:04:23 India Standard Time,vipuksh,"@prasanto Someone I know got two units #Plasma in addition to #Remdesivir and the other medication and he is back home now, so don't tell me that plasma or Remdesivir don't work. To hell with the data... The guy is back home after these two treatments and that's what matters",en,1,1,2
2021-05-15 22:18:42 India Standard Time,ramesh5074001,"@RaoKavitha @OfficeOfKavitha @KTRTRS @KTRoffice @jeevanreddytrs Dear Sir/Madam,please help 6 remdesivir injection ,Patient Attendet Vamshi 9573122724,Details attached,thnx  https://t.co/bDuuGEOXHO",en,0,1,0
2021-05-15 22:13:36 India Standard Time,rajan_tewari,C for Congress  C for Corruption   Congressi’s only know how to be corrupt &amp; do black marketing  during this time of crisis!!  Fake #Remdesivir BUSTED  https://t.co/YmJsOTKukC,en,5,47,110
2021-05-15 22:04:46 India Standard Time,ramesh5074001,@jeevanreddytrs @VPRTRS @RaoKavitha Dear Sir/Madam please help 6 remdesivir injections -Patient attendent Vamshi +9573122724  https://t.co/84DwCjLtif,en,0,1,0
