created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-10 02:09:32 India Standard Time,rpsinghkhalsa,Painful but True.  22-Year-Old Who Didn't Think He Needed Vaccine Dies of COVID After Ignoring Mom's Plea  https://t.co/eGUnHgXT4o,en,0,2,8
2021-08-12 04:09:13 India Standard Time,anilchau0408,"Sir, it is our humble request if you could help us reschedule the date of Neet UG exam. We understand the necessity for the exam to be conducted on 12th Sept 2021, before the COVID third wave delays it further; to be on the safe side. We respect your decisions, but please help us",en,1,3,3
2021-08-12 03:51:00 India Standard Time,lbikolana,Glow at anytime… It’s been a year since I beat the harsh COVID… #secodlife #postcovid  https://t.co/d3YQK7hcj9,en,0,0,0
2021-08-12 02:36:39 India Standard Time,_rodahidup,"@fahmi_fadzil Whether it's ceasefire or stepdown, #PRU15 the only way to know  @pakatanharapan_ still has the support of everyone? Also to determine whether voters support @umnoonline or @DrZahidHamidi? Do not hide behind Covid-19 to delay #PRU15. No interim PM BS. #KERAJAANPHGAGAL",en,0,0,1
2021-08-12 02:04:31 India Standard Time,r_8446883,"@pakistanprobe @HSajwanization Same, I have been wondering as well, how are they not affected by Covid?  maybe even nature wants Taliban to takeover Afghanistan.... what I don't understand is if a group does not have the support of the people it would have been very difficult for it to takeover such a. 1/2",en,1,0,0
2021-08-12 02:00:30 India Standard Time,pastorelizabe11,"These People Were So Wise And Rejected These Worthless idols which Are Just A Shame , After The idols Could  Not Save Them From The Covid-19 judgement of the LORD , Therefore #EmbraceHoliness  https://t.co/VW20LrpxQ9",en,0,2,4
2021-08-12 00:55:29 India Standard Time,pherwani,@nsitharaman Ma'am please help investors of Unitech recover atleast something. Its very hard earned and we have been waiting for 10 years. Covid 19 hasn't been easy on us too. @PMOIndia @narendramodi @pawanshree_adv @amitabhk87,en,1,2,2
2021-08-12 00:40:18 India Standard Time,swapnilborkar84,"@UdhavThackeray Sir, Please allowed theatres to screen movie in Maharashtra as entire bollywood, exhibition, distribution related workers are losing job.Only asymptomatic audience who are partially/fully vaccinated against COVID-19, will be allowed in the theatre premises#mumbai",en,1,2,3
2021-08-15 05:25:22 India Standard Time,aditidasnigam,"@bainjal Forget Horrors of Gujarat 2002, forget RSS was nowhere in freedom struggle, forget Horrors of COVid deaths, of migrant distress, of farmer suicides, of oil prices...",en,0,0,1
2021-08-15 04:45:47 India Standard Time,prati_sanjeev_,@Mohit251920 @smr7511 @rahul2_4_7 @dhruv_rathee @ghaziabadpolice kisi or gov me koi b vaccine jldi ai ho to tell ne...polio ki hi ane me itna puri century lg gyi bhai....covid to 1 hi sal me agyi....look both ways before you speak..,en,1,0,0
2021-08-15 03:12:35 India Standard Time,drewinseasia,@abcnews meanwhile we get out Australian citizens at 15-25 a time in raging covid zones where there dying on commercial aircraft that could be cancelled becase a state govt deems no room to quarrentine becase there using it for exempt non citizens,en,0,0,0
2021-08-15 03:09:19 India Standard Time,drewinseasia,meanwhile we get out Australian citizens at 15-25 a time in raging covid zones where there dying on commercial aircraft that could be cancelled becase a state govt deems no room to quarrentine becase there using it for exempt non citizens #auspol #strandedaussies,en,1,1,0
2021-08-15 03:03:12 India Standard Time,rjana2318,Happy 75th independence day #stay safe &amp;stay healthy#covid 19 #15th August #treding India  https://t.co/fqR3QvbzT8,en,0,0,0
2021-08-15 02:37:52 India Standard Time,mahendrap_swain,I urge everyone to take the ‘YuWaah Warriors’ Pledge and commit themselves to encourage people join the fight against COVID-19. I’ve taken the pledge. Have you? Pledge at  https://t.co/JPwsAQCbZm  https://t.co/DxARPBrZYI via @mygovindia,en,0,0,0
2021-08-15 01:24:44 India Standard Time,sibtehr,"If JUGAR available, avail that!  #GetVaccinated as soon as possible!   #Covid_19",en,0,0,0
2021-08-15 01:07:23 India Standard Time,phanley55,The west is alive. Well done Mayo.  Tyrone covid mess will all of a sudden clear up now the Dubs are out,en,1,0,2
2021-08-15 00:58:27 India Standard Time,mindkrraft,"""Robot delivers necessities to residents in COVID-19 isolation""  https://t.co/j68k1RX67o",en,0,0,0
2021-08-15 00:54:52 India Standard Time,jaiswas0687,@dmdeoria @ashuias81  Suggestion - Please install CCTV Camera at Covid vaccination center/point.,en,0,0,0
2021-08-15 00:47:06 India Standard Time,hxn_moon,"India will celebrate its 75th Independence Day on August 15, 2021. And while we all are adjusting to live in the new normal due to the Covid pandemic, it wouldn't dampen our spirit of honouring our great freedom fighters and love for our country.  https://t.co/ndqnVVnHZJ",en,0,1,1
2021-08-15 00:34:59 India Standard Time,iam_souradip12,"Wishing all Happy Independence Day. Maintain covid protocol &amp; stay safe. @ Sodepur, North 24 PGNS, west bengal  https://t.co/6XJqPaBjvo",en,0,0,0
2021-08-15 00:31:39 India Standard Time,snbhathosolike,Happy Independence day🇮🇳 Lets unitedly work to Stop spread of Covid 19 in our country..💉  #indipendenceday2021  #happyindependenceday  #COVID19  #COVID19India  https://t.co/ft42yN9NPr,en,0,0,1
2021-08-15 00:25:57 India Standard Time,samrinahashmi,"2/2 “CDC encourages all pregnant or who are thinking about becoming pregnant &amp; breastfeeding to get vaccinated to protect themselves from Covid-19,” “The vaccines are safe and effective, and it has never been more urgent to increase vaccinations.”   https://t.co/l4mhGadeR3",en,1,2,3
2021-08-15 00:25:56 India Standard Time,samrinahashmi,"𝐂𝐃𝐂 strongly recommended that 𝐏𝐫𝐞𝐠𝐧𝐚𝐧𝐭 and 𝐛𝐫𝐞𝐚𝐬𝐭𝐟𝐞𝐞𝐝𝐢𝐧𝐠 women be vaccinated against Covid-19  There is mounting evidence that coronavirus can pose 𝐆𝐫𝐚𝐯𝐞 𝐫𝐢𝐬𝐤𝐬 to their health &amp; increase chance of a preterm birth, still births , low birth weight  https://t.co/XySs2NxriR",en,2,6,18
2021-08-18 05:19:22 India Standard Time,humanity_lane,Time to let go of fear.  #Covid_19  @chrismartenson  https://t.co/kmukzIhvi0,en,0,1,4
2021-08-18 00:09:13 India Standard Time,353839052d72499,"@AslamShaikh_MLA sir the seawood grand central mall is not following covid protocols, no mask inside mall no social distancing maintained, people who are not vaccinated are allowed inside,one dose staff or customer are allowed,no checking by nnmc who cares",en,0,0,0
2021-08-18 00:06:46 India Standard Time,353839052d72499,"@sjkunte sir a humble request the mall in seawood grand central are not following covid protocols, no mask inside mall,no social distancing maintained,if u are not vaccinated are given entry ,taken fist dose staff or customer given entry nnmc seeing blind eye",en,0,0,0
2021-08-17 23:59:34 India Standard Time,alamjunaid_,Route inspection at Anarkali during Muharram Attachment. A lot of effort goes into the peaceful conduct of Majalis and Processions. Please follow Covid SOPs and cooperate with the district administration and LEAs.  https://t.co/9mIv5FFWCp,en,4,1,88
2021-08-17 23:04:36 India Standard Time,srinivaskariyan,It’s all Zoom and gloom right now!!! • • • • • Maskup😷 #mask #maskupindia #covid #besafeeveryone #safe @ ನಮ್ಮ ತುಮಕೂರು  https://t.co/hTsV2DMKR8,en,0,0,1
2021-08-17 22:48:55 India Standard Time,virsain7,@SirThasoor @Runjhunsharmas Safe from Covid,en,0,0,1
2021-08-17 22:46:38 India Standard Time,usmarashraf,I was waiting for him to appeal afghans to follow social distancing and get vaccinated against Covid-19.,en,0,0,0
2021-08-17 22:26:26 India Standard Time,esmail_nazeer,@scroll_in Don't worry It will again raise to.pre.covid level once vaccination is completed as his photo is included in all the certificates,en,0,0,1
2021-08-17 22:26:20 India Standard Time,marinebharat,@zurakoutaro Fully vaccinated + 14 days  Ab maine try bhi kiya phir be COVID nahi ho sakta.,en,1,0,5
2021-08-17 22:20:18 India Standard Time,ramadassmysuru,"COVID-19 Vaccination Update  India’s cumulative COVID-19 vaccination coverage crosses the landmark of 56 Cr  Nearly 50 lakh vaccine doses administered today till 7 pm   More than 22.16 Cr vaccine doses administered in age grp 18-44, so far  #LargestVaccinationDrive",en,0,0,9
2021-08-17 22:12:08 India Standard Time,shapeofdindigul,August 17 #Dindigul - #COVID19 updates #shapeofdindigul @shapeofdindigul  New cases- 9 Discharged- 13 Active - 111 Deaths - 2 Total Covid deaths- 630 #StayHomeStaySafe,en,0,1,6
2021-08-17 22:10:52 India Standard Time,friehaaltaf,"Looking forward to reuniting with my daughter, @ParishehJ after 18 months. Covid halted flights, passports expired&amp; travelling bans!  Family torn apart #mothers  https://t.co/P3yoVumMQX",en,2,1,22
2021-08-17 22:10:29 India Standard Time,vivek4wild,@SobhiMohanty @IUCN Well.  Was a genuine query given covid fears in Europe   But I’ll let that pass,en,4,0,3
2021-08-17 22:05:51 India Standard Time,marinebharat,@aasadhu Kantala aala COVID rules cha. These people will not let India grow.,en,1,0,15
2021-08-17 21:47:15 India Standard Time,afefaiz,Practically the main reason of all this Covid situation since PRN Sabah. May Allah protect us all,en,0,0,0
2021-08-17 21:19:52 India Standard Time,ishitathapliya4,Goddd!!  Mask? Social distancing?? Covid appropriate behaviour?? Really don't care about who's saying what but irrespective of any scenario : How would you justify this behaviour of hundreds of people on roads with majority of them without masks. The picture says it all.,en,10,4,23
2021-08-17 21:05:20 India Standard Time,omarchughtai,"Our paper on prevalence of COVID IgG antibodies among Healthcare professionals just got published by BMJ Open.   All credit for this goes to my co-authors, and the incredible Chughtai Lab team that did testing of 15,000 Healthcare workers for free.   https://t.co/A3qshSntUW",en,3,5,26
2021-08-17 21:04:59 India Standard Time,sanjayk36062721,"@ExideCare Request to the #EXIDE Team, please don't close ASAN spoke Burdwan, because this time is very difficult for COVID-19 pandamic, &amp; now india unemployment ""%"" is very high. so please don't close ASAN spoke Burdwan West Bengal. @MamataOfficial",en,0,0,0
2021-08-17 20:57:19 India Standard Time,anis147369,#alhamdulillah covid 19 vaccine 2 dose completed  https://t.co/ah9lojAszc,en,0,0,2
2021-08-17 20:54:50 India Standard Time,isha47369176,@SOPEM0MENTS @sopessun Pov: yoongi and hobi's marriage is finally happening but they can't kiss couse of covid social distance😂😂so hobi teasing and yoongi getting shy🙈,en,0,0,4
2021-08-17 20:50:08 India Standard Time,blrrocks,"@ajayacharya @smileandshine20 @BoveriandaA Sir, I get inferiority complex, because I'm a fool and you are intellectual...😑  Even @smileandshine20 doesn't like to meet me... 😢 Let's get rid of #covid then we can meet, I'm not vaccinated, yet. I don't want to infect you people.",en,1,0,0
2021-08-17 20:45:59 India Standard Time,sanjayk36062721,@ExideCare As a CFA staff I request to @ExideIndustrial The decision to close the warehouse in West Bengal was taken in the COVID lockdown situation.  Please consider the Dicision. &amp; Didn't close ASAN spoke Burdwan. Please🙏,en,0,0,0
2021-08-17 20:45:21 India Standard Time,kjamessssss,"I just lost my father due to Covid.   We will miss you papa.   Mama, please be strong.",en,27,0,6
2021-08-17 20:43:28 India Standard Time,aailbrairport,Flight/passengers movement @aailbrairport #Lilabari #Airport on 17.08.2021  flight movement: No. of #arrivals-01 No. of #departures-01 No. of ARR pax-16 No. of DEP pax-19 All #covid protocols &amp; safety precautions are being followed.@aairedner @AAI_Official,en,0,1,4
2021-08-17 20:38:26 India Standard Time,menakaw9,Media Release – 2021.08.17 Covid death figures reported today 2021.08.17 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/v0OLQa69sr,en,0,1,1
2021-08-17 20:36:47 India Standard Time,varnasuthan1104,"171 COVID-19 related deaths have been reported, the highest number of deaths recorded in a single day. Sri Lanka's coronavirus death toll increases to 6,434.   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,1
2021-08-17 20:34:23 India Standard Time,dhamindra,"China Development Bank &amp; Sri Lanka enter into an agreement of RMB 2 Billion (LKR 61.5 Bn) Term Facility to support Sri Lanka's Covid-19 response, economic revival &amp; financial stability - Chinese Embassy, Colombo-",en,0,0,0
2021-08-17 20:18:02 India Standard Time,mianshahbazahmd,@ReutersWorld Is there any #Covid_19 sop for that flight passengers ?,en,0,0,0
2021-08-17 20:16:54 India Standard Time,varnasuthan1104,"3,555 COVID-19 cases reported so far today (17).   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,1
2021-08-17 20:10:47 India Standard Time,bkum2000,"Healthy signs, but need to remain vigilant #Covid #VaccinationDrive",en,0,0,0
2021-08-17 20:07:28 India Standard Time,bkum2000,Vaccinate to keep #DeltaVariant #Covid away,en,0,1,1
2021-08-17 20:04:59 India Standard Time,pibgangtok,"Union Health Minister Shri Mansukh Mandaviya reviews #COVID19 response in Assam with Health Ministers of North Eastern States  Central Government allocates Rs. 1,352.92 crore to North East under Emergency COVID Response Package - II : @mansukhmandviya    https://t.co/yxNOXnbAbl  https://t.co/lbm7XD17g4",en,0,2,5
2021-08-17 20:04:12 India Standard Time,omkardixit66,Deal with your problems before they deal with your happiness...🤗 . . . . . #twitter #love #follow #instagood #like #music #socialmedia #WhatsApp #google #photography #followforfollowback #likeforlikes #india #marketing #covid #fashion #followers #insta #snapchat #trending #bhfyp  https://t.co/etxJW7AXvn,en,1,1,3
2021-08-17 20:01:19 India Standard Time,omkardixitreal,Deal with your problems before they deal with your happiness.🤗 . . . . #Twitter #love #follow #instagood #like #music #socialmedia #google #photography #memes #followforfollowback #likeforlikes #india #marketing #covid #fashion #followers #insta #snapchat #trending #bhfyp  https://t.co/lWP83rBoFy,en,0,1,2
2021-08-17 19:56:25 India Standard Time,thapaliya_amee,"Pfizer CEO @AlbertBourla is a greedy #COVID profiteer! #Pfizer will make over $33 billion in vaccine sales this year, while most low-income countries can’t get vaccines. PROTEST WITH US TOMORROW (8/17) 12 noon EDT, ONLINE or IN-PERSON at #Pfizer HQ, if you're in NYC!  https://t.co/hagpatae41",en,0,6,7
2021-08-17 19:51:31 India Standard Time,dineshvayadande,@abccare @abcapital  @abfinance  @Srinivasan_Ajay  I can see the verbatim on your reply everytime I tweet... It's more been than 2 months scammers where is my money?  @Srinivasan_Ajay  Shameless CEO  #scam #ripoff #COVID19  #COVID,en,0,0,0
2021-08-17 19:49:02 India Standard Time,sanwaria_sharma,#NationalhealthVolunteercampaign #sewahisangathan Organised Nation Health Volunteer Campaign Under Sewa hi Sangathan Programme at District BJP Office Kishtwar. Under this Campaign around 800 Volunteers would be trained in Kishtwar who would work on grassroot level on COVID.  https://t.co/WmbTMG88sn,en,0,1,3
2021-08-17 19:35:09 India Standard Time,nou2555,#CUintheNews The research team behind the development of a local mRNA Covid-19 vaccine asked the government to help finance the project and relax regulations so the jab can be deployed before April.  https://t.co/N2YpCuIMNp #localvaccine #covid19age,en,0,2,2
2021-08-17 19:34:49 India Standard Time,gautamkapoor54,"The COVID pandemic taught us that WHO is a joke, Afghanistan taught us UN is a joke.  These so called revered organisations are nothing but politically funded bodies filling the coffers of a select few with fake awards. Stop being blinded by big names. #AfghanWomen #america",en,0,0,0
2021-08-17 19:28:41 India Standard Time,dg1920khairul,"COVID-19: Bangladesh 🇧🇩 counts 198 virus deaths in a day, raising the toll to 24,547; Dhaka logs 72 new fatalities, highest among 8 divisions.  https://t.co/rxvkl2ubPb",en,0,0,0
2021-08-17 19:27:22 India Standard Time,namma_bengaluru,"Please join us with  Dr. Krishna Sarin M S, Intervention Cardiologist, tomorrow, 18th August 2021, 7.00 pm on Covid and Heart care. #BengaluruFightsCorona #Preventthirdwave #Thirdwavebeda  Meeting ID: 859 5435 4185 Password: 155399  https://t.co/14YtmTuheO",en,1,13,24
2021-08-17 19:18:29 India Standard Time,bhutan_majestic,Covid 19 update from Bhutan 🇧🇹 NO NEW CASES   Stay Safe 🙏 @ BMT Happiness House  https://t.co/WSxBybsfAX,en,0,0,0
2021-08-17 19:08:47 India Standard Time,ahmadnazir655,83 new COVID-19 positive cases have been reported today on 17-8-2021 in Jammu and Kashmir  https://t.co/XOCfbNUzVn,en,1,0,0
2021-08-21 05:23:59 India Standard Time,dalu_22,"I'm at COVID-19 Vaccine Center in Khobar, Ash Sharqiyah  https://t.co/JoykSeXLvp",en,0,0,0
2021-08-21 05:20:32 India Standard Time,jtasakorn,"@Teslarati Tesla is a silicon venture producing EVs. The Bot is an innovation derived from their focus on FSD, another Tesla EV. They should focus on chips as there's a shortage due to Covid affecting humans? The Bot solves this. Invest in gold or currency if innovation is not appreciated.",en,0,0,3
2021-08-21 04:55:31 India Standard Time,modifieddev1,Here comes India's Vaccine for Children!! The first ever DNA based COVID vaccine across the Globe. #MakeInIndia  https://t.co/1qjR2zA4OD,en,0,0,0
2021-08-21 04:55:21 India Standard Time,mohdrehan1712,"There may be times when we are powerless to prevent injustice, but there must never be a time when we fail to protest.   @AnkitDedha09 #protest #blacklivesmatte #georgefloyd #justice #nojusticenopeace #covid  #policebrutality  https://t.co/EDVK3xOvEk",en,0,0,2
2021-08-21 04:28:34 India Standard Time,12arunkumar2014,"May the colour and lights of Onam fill your home with happiness and joy Have the most beautiful Onam #onam #2021 #Covid_protocol_onam #Covid_protocol_onam_2021 #appsss___ @ Thiruvananthapuram, Kerala, India  https://t.co/l8O6VlBofL",en,0,0,0
2021-08-21 03:32:06 India Standard Time,drwaheedmiraj,"India's drug regulator has granted emergency use approval for Zydus Cadila's  COVID-19 vaccine, the world's first DNA shot against the coronavirus, in adults and children aged 12 years and above. #COVID #CovidVaccine  https://t.co/6joXkhp9Qo",en,0,0,0
2021-08-21 03:15:58 India Standard Time,rmulko,"The Uttar Pradesh government on Friday announced the scrapping of the Sunday weekly closure too, which had been put in place in view of the Covid-19 situation earlier this year @UPGovt @myogiadityanath @AwasthiAwanishK #RakshaBandhan2021  https://t.co/26dEidsm6o",en,0,0,12
2021-08-21 02:31:31 India Standard Time,dtppowerplant,Demand for COVID-19 antibody drugs soars in hard-hit U.S. states  https://t.co/08Q7bng3Le ผ่าน @cp24,en,0,0,1
2021-08-21 01:57:44 India Standard Time,wethebhopal,Is this covid appropriate behavior when we have section 144 imposed in Bhopal @drnarottammisra @narendramodi @PMOIndia @healthminmp @WHO @Swamy39 @pbhushan1 @prachibaluapuri @TOIBhopalNews @Bhopalee  #coronavirus #Corona #Delta #DeltaVariant #vaccinated #india #law,en,0,3,3
2021-08-21 01:39:43 India Standard Time,abhishe47886657,"@elonmusk Lot of things not there....like socail distance, senitizer,..may be they taken there both double dose of covid vaccine...😂😂😂😂...",en,0,0,0
2021-08-23 04:49:23 India Standard Time,aizan_noor,Media Distort India's Success Fighting Covid  https://t.co/NFYlZULlm5 via @wordpressdotcom,en,0,0,0
2021-08-23 04:20:19 India Standard Time,theroshanron,This right here is why I never left my home. Hopefully will never have to. Thanks to covid for bringing work from home culture. #homecooking #COVID19 #WFH #WorkFromHome #remotework #tech  https://t.co/vWTYQaz2zz,en,0,0,1
2021-08-23 03:24:01 India Standard Time,ilady_b,Art piece titled:  Millennials go to a digital museum  Time: The last days of Covid Place: @infinitylumieres @ Infinity des Lumières  https://t.co/5ICg4TsaZs,en,0,0,0
2021-08-23 02:19:16 India Standard Time,_rodahidup,New Zealand's Ardern says it has solved Covid-19 outbreak 'puzzle'  https://t.co/nuagBNzcNK,en,0,0,0
2021-08-23 02:16:34 India Standard Time,_rodahidup,"29 new locally transmitted Covid-19 cases in Singapore, including 17 unlinked  https://t.co/l6Mf97WTzc",en,0,0,0
2021-08-22 23:58:44 India Standard Time,sarthaka_ray,"@swayamjourno This is a known fact. He even secretly asked me to search a building to have his office set but unfortunately, COVID disassembled our schedule. And apart from politics, even those people who know him personally will say he's a great person. Man of words and etiquette.",en,0,0,1
2021-08-22 23:23:15 India Standard Time,gandhi_bhadresh,"@DrPramodPSawant and @BabuAjgaonkar Sir, @goacm   Please open your Goa all tourist places and Cassino under the  'COVID-19 guidelines. @narendramodi @PMOIndia",en,0,0,0
2021-08-22 23:02:59 India Standard Time,tejarane,The only factors that could side with Mikel is that there are positive covid cases and key players injured. #afc,en,0,2,1
2021-08-22 22:32:22 India Standard Time,akankwasa,"As most countries are emphasising arrivals to be vaccinated as a safe way for to prevent COVID19 Spreading,for us we are emphasing on giving the USD65 uppon arrival...''' Travellers entering Uganda to take mandatory Covid test   https://t.co/GEYr65HDAk via @DailyMonitor",en,0,0,0
2021-08-22 22:30:28 India Standard Time,bhagchand_ak,@Gaganvl_08 @gouthu_jackie @taran_adarsh And India is not free of Covid till next 2 yrs...okay!. It's all about getting 100% occupancy permission.,en,1,0,0
2021-08-22 22:29:58 India Standard Time,kamranmagsii,"ھمیں جیالے  نہیں تعلیم دو! Open educational institutions  of Sindh.I assure you,if Covid-19 does not come to your gatherings;it will not come in schools as well. Regards. #SaveEducationOfSindh  #NoToAfghansInSindh  https://t.co/S7JrbXd9ah",en,1,2,1
2021-08-22 22:25:23 India Standard Time,itahir_shahzad,@ReplyTariq sir I am a Special Person and I have no Cradit card and difficult to me reaching NADRA senter how to bring my covid 19 vacation certificate?,en,0,0,0
2021-08-27 05:13:38 India Standard Time,superyachtbuzz,New Zealand loses top spot for best place to be during Covid to Singapore  https://t.co/9Ej4zC0PK6,en,0,0,0
2021-08-27 05:11:13 India Standard Time,superyachtbuzz,New Zealand Covid update: Ardern rejects criticism of elimination strategy after 68 new cases  https://t.co/SDxFPn215t,en,0,0,0
2021-08-27 05:00:26 India Standard Time,rohitmgaikwad,"@DrEricDing Yes the #DeltaVariant caused havoc in India during #SecondWave of Covid. But the reported death numbers due to #COVIDー19 is less than 1 million till today, its probably around 1/2 million or so &amp; certainly not 3-4 million. Eric may be you'd like a correction in your tweet.",en,0,0,0
2021-08-27 03:33:26 India Standard Time,tranthudung2,@DonaldJTrumpJr Yeap! It need here too ! The  real media should call TRUE NEWS Here TV bravo strategic stupid opposited Covid 19-20-21so much! Now 800 case died a day and not enough crimation house!And it is the secret. Need goverments smart and brave action effective likeTrump administration!,en,0,0,0
2021-08-27 01:46:08 India Standard Time,kirasantis,@seanmdav We are in a full covid lockdown in Vietnam right now. ZERO reason for Kamala to be here... other than to distance herself from the Afghanistan debacle.,en,0,0,0
2021-08-27 01:36:22 India Standard Time,shalini15041019,@SonuSood  sir please help me for the treatment of my mouth infection. I am not able to eat food and speak well. My husband also not have job due to covid. Please help me with small helping hand so that I can get free from this pain. Help me sir 🙏🏻  https://t.co/jk4C8447D3,en,0,0,0
2021-08-27 01:28:51 India Standard Time,shalini15041019,@drdineshbjp sir please help me for my treatment of mouth infection. I am not able to eat and speak properly. My husband is jobless due to covid. Please I need only a small helping hand of yours to get rid of this pain. Help me please 🙏🏻  https://t.co/cVTD2yRAmU,en,0,0,0
2021-08-27 01:07:29 India Standard Time,princessaye94,last year l worshiped on the shwedagon pagoda.l🙏🙏 want to get back that time.please covid 19 get out from ours people.  https://t.co/GGmve9yNRE,en,2,0,13
2021-08-27 00:42:12 India Standard Time,shameer63558235,Covid -19  https://t.co/FLlneuAt91,en,0,0,1
2021-08-27 00:16:16 India Standard Time,hindustanitweet,Why manage Covid when you can manage media.  #KeralaModel  https://t.co/OyPaeuN5rK,en,0,1,6
2021-08-27 00:14:00 India Standard Time,mikun16127800,"@DGPOdisha My uncle (SI) just expired after retiring from police service..post covid killed him.. PLEASE wear MASK and take care of senior citizens.a REQUEST to all those POLICE OFFICERS,after retiring please go CHECK your body thoroughly..so nobody misses their LOVEDones.",en,0,0,3
2021-08-26 23:55:53 India Standard Time,sayefalikhan3,"H.E. @GerAmbBD, we are in dire situation. Please give emphasis on students &amp; increase the daily student visa interview number. Students are already vaccinated and even willing to take COVID test before arriving at @GermanEmbassyBD. @GermanyDiplo @BDMOFA #SpeedUpStudentVisa  https://t.co/hIhid3BJYP",en,0,7,5
2021-08-26 23:42:30 India Standard Time,pratikcool310,Why govt doesn't take step for Kerala covid cases.  #lockdownkerala  @PMOIndia @RahulGandhi @RajatSharmaLive @ravishndtv @anjanaomkashyap @RubikaLiyaquat @BDUTT @KeralaTourism @CMOKerala @iprdkerala @KeralaGovernor @bjpkerala11,en,0,0,0
2021-08-26 23:40:19 India Standard Time,dipansuchoudhu1,@RShivshankar @Hindu108 Let the entire state suffer from severe Covid so that the corrupt politicians of Kerala are also finished. Nobody should have any sympathy.,en,0,0,0
2021-08-26 23:33:58 India Standard Time,baskaur,Internship cut off date extended to 31st December #internship  #bams #ayurveda  #aiapget  #aiapget  #aiapget2021  #covid_19  #removes_toxins #instamusic  #baskaurgill  #instagood  #nature  #indian @ Rohtak  https://t.co/TOG2AWwLpX,en,0,0,1
2021-08-26 23:29:41 India Standard Time,ramesh_4bjp,CM @BSBommai called on Union Health and Family Welfare Minister Shri @mansukhmandviya in New Delhi today. CM discussed about various aspects of Covid-19 management in Karnataka and requested for additional supply of vaccines.  @MoHFW_INDIA,en,0,0,1
2021-08-26 23:27:28 India Standard Time,jagannkaushik,"@AjitsinhJagirda @shytigress @KishorTrivedi7 @ArunDeshpande20 @NmN79621443 @SanskarBarot @Ravisha23624235 @AAshaRathod @chimnibai @kailashkaushik8 @Cook_Ricardo @_ankahi @Ravichiruvolu1 @macharajarao @keeranl @Murali76133156 @Savitritvs @Visalmama @FireFly53647402 @Drsunandambal @surewrap @shitul905 @4mSingh @Bhagirath1965 @ResurgentIndia @witnessconscio1 @panditsripathak @raaga31280 @arunp131 @Am_dilip1 @Rajesh201963 @nair_hena08 @swetamishraa @neerangautam @sbk1963 @GenPanwar @sureshseshadri1 @LoveBharatvarsh @nilesh_pat Kerala &amp; Maha are 2 culprit states, where 'some Tukde Gangs' Ppl wanted to spread Covid-19 in India, to malign PM Shri Narendra Bhai Modi's name.  It has bounced back in Maha &amp; Kerala to remind them that who isn't loyal to Nation would be punished by mother nature, in some form.",en,2,3,5
2021-08-26 23:20:44 India Standard Time,shilparao11,I emptied my whole wardrobe. Through Covid I’ve worn only 5 sets of clothes. I’m feeling so guilty that these clothes aren’t being put to use.  I’M DONATING EVERYTHING. Anyone who runs a home please DM me. You will help me turn something that’s hoarding into something useful 🙏🏼,en,4,9,57
2021-08-26 23:12:35 India Standard Time,gadhirabnawaz,"President PSF Sindh Mansoor Shahani has been tested positive in reports of covid-19, we all are praying for his speedy recovery. please do also remember him in your prayers. @psfmansoor  https://t.co/KMbXXXRPbs",en,0,1,2
2021-08-26 23:07:11 India Standard Time,drprakashmohap1,Now time has come to abide the covid guidelines,en,1,0,3
2021-08-26 23:03:46 India Standard Time,payalmehta100,"Big achievement for India, 50 % of our adult population eligible for 💉 has received atleast one shot of Covid Vaccination  #vaccineforall",en,9,37,412
2021-08-26 22:48:27 India Standard Time,balusamythiru21,Dear Chennaiites We have achieved the maximum number of vaccinations targeted for today!  #vaccinated #vaccineforall #COVID #CovidIsNotOver #ChennaiCorporation  https://t.co/etyvbqx41b  https://t.co/9lHBo32U0n,en,0,0,0
2021-08-26 22:43:30 India Standard Time,thinkingmusk,"All we need is , let center,  states allow schools to take decisions along with parents not govt .. this covid is risky and if it happens for kids then who will be responsible.",en,0,0,0
2021-08-26 22:35:44 India Standard Time,pragatiodisha,Support the Children affected by COVID. Read More:  https://t.co/P8As4Nuvhl Donate Here:  https://t.co/od27f0pw37  https://t.co/JxnMlRhdqd,en,0,0,1
2021-08-26 22:34:33 India Standard Time,simhacn,"@s_shreyatweets Because , devil is in the details. Acche din meant -   Killings  Recession  Unemployment / pakoda   370  CAA  Rafale  COVID.  .50 L deaths  Electoral bonds   Subjugation of the state   Feynman said -  "" there's a difference between naming something &amp; actually knowing it """,en,0,0,1
2021-08-26 22:19:13 India Standard Time,menakaw9,Media Release – 2021.08.26 Covid death figures reported today 26.08.2021 #Srilankan #Srilanka #lka #Lanka #Ceylon #DGI #Government #Information #Department #News #infodprtsl #Coronavirus #Covid #Corona #Staysafe #Socialdistancing #Virus #Coronav #Pandemic  https://t.co/cLGuwB5DCg,en,0,1,1
