created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-05-16 02:04:14 India Standard Time,bjp_bihar_,When will this coronavirus end ? Any prediction? #COVID19 #coronavirus #CoronaPandemic @WHO,en,0,0,0
2021-05-16 01:37:21 India Standard Time,alfoudarijaf,"both partners committed to “operate on a not-for-profit basis for the duration of the coronavirus pandemic, with only the costs of production and distribution being covered”.",en,1,0,0
2021-05-16 01:32:50 India Standard Time,iamrishabhdutt,"""Covirgin"" A person who is not been infected with Covid-19.  #COVID19 #coronavirus #covirgin #CoronaSecondWave #Covaxin #Covishield",en,0,0,3
2021-05-16 00:50:31 India Standard Time,abhyk86,Has anyone of you thanked the nature for the free #Oxygen it has given you for all these years without asking anything in return.    #COVID19 #coronavirus #nature,en,0,0,2
2021-05-16 00:47:16 India Standard Time,amit_chicky,"The Delhi govt. has started the coronavirus vaccine shots for the age group of 18-44 years but it is not possible for the people's of Tilak Nagar (110018) area as there is only one Vaccination centre i.e. Sarvodaya Bal Vidhyala 1514005, Tilak Nagar, New Delhi-110018 @AtishiAAP",en,1,0,0
2021-05-19 05:23:12 India Standard Time,drvivekjoshi007,Change is the only constant thing with respect to corona virus,en,0,0,2
2021-05-19 01:27:01 India Standard Time,revan40,Today world's the first batch of Anti-COVID drug #2DG developed by @DRDO_India And @drreddys Laboratories Ltd. have been released.. This oral drug will play a pivotal role in the faster recovery of patients &amp; strengthen our fight against #COVID19 #coronavirus  https://t.co/HGErNNWOwV,en,1,3,7
2021-05-19 01:24:19 India Standard Time,thetoothdental1,Our Doctors are taking Complete safety precautions while providing #dentalcare. We encourage all of you to get the first dose if covid vaccine as soon as possible.  Your safety is our priority!  #SafetyFirst  #healthcareworkers #coronavirus  #GetVaccinated  https://t.co/8C82sMJJug,en,0,0,0
2021-05-22 02:37:37 India Standard Time,fxhmey,Life just fine until.... #Covid_19 🖤🖤🖤🖤🖤  #COVID  #coronavirus  #pkp  https://t.co/4ubcT61QtR,en,1,1,6
2021-05-22 01:35:34 India Standard Time,aayushojha08,Rest in peace Sir..😓  News of people dying through Corona Virus  Is too hilarious. No one knows when it's going to end. 😪,en,0,0,0
2021-05-22 01:01:27 India Standard Time,mausambasnet8,"All because of you who are busy in #Politics , innocent #Nepalese citizen have to suffer again , Mid term election will be another superspreader not just for political #Violence also for #ThirdWave of #CoronaVirus #NepaliPolitics #Nepal",en,0,0,3
2021-05-22 00:46:34 India Standard Time,ifshan_ashraf,@bhatray @KashmirPolice Just one question does lockdown help you to overcome corona virus 🦠 ?? You are killing poor,en,0,0,1
2021-05-22 00:29:18 India Standard Time,ge_valley,Unjunk your body to fight against diseases GEVALLEY Pocket Nuts daily nuts  Click n buy : https://t.co/WeOyrWik98   https://t.co/Atb6TFHUHN  #Vegan #healthy #happiness #Yoga_Automatic #gym #sports #fitness #Indian #lockdown #StayHomeStaySafe #coronavirus #free #ImmunityBoosterTips  https://t.co/XV0FlaRnGv,en,1,1,3
2021-05-22 00:08:20 India Standard Time,vivszz,"Govt issues urgent advisory to all the social media platforms. Asks them to remove all the content that names, refers to or implies 'Indian variant' of corona virus immediately as there is no such variant scientifically cited as such by the WHO. उठ गए, finally",en,0,1,3
2021-05-22 00:02:52 India Standard Time,jayantaborahja1,Coronavirus goes to Assembly house🏠🏠,en,0,0,0
2021-05-21 23:39:25 India Standard Time,welfaresahyog,"""Noone is concerned about us. No one came to look after or to listen to us. We truly appreciate your timely help"", says Tapsika.  Ration, essentials and medicine kits distributed to over 100 transgender families.  सर्वे भवन्तु सुखिन: 🙏    #coronavirus  https://t.co/ypFXsLdk8q",en,0,0,2
2021-05-21 23:25:39 India Standard Time,loharkarmv,Sweat-sniffer dogs make Thai debut as coronavirus detectors  https://t.co/OUogbx78fv,en,0,0,0
2021-05-21 23:25:00 India Standard Time,veersairaj,When it comes on us it very hard to be practical ❤️.  MY WARMEST HEART AND LOVE TO ALL WHO LOST THEIR LOVED ✨ #coronavirus #CovidIndia #COVID #Covid_19 #lockdown #nashiklockdownupdates #nashik #nashiklockdown #CoronaSecondWave,en,0,1,4
2021-05-21 23:12:45 India Standard Time,qube_29,@PMOIndia @narendramodi You're strong leader with nice speaking skills  But you must accept that you hadn't done much in health sector before #covid and still you all thought we'd defeated #coronavirus Your plannings are good but your prioritise says something else.,en,0,0,0
2021-05-24 04:17:59 India Standard Time,ananthlr27,"The socialist India strongly appeals to the""central Govt to provide free Vaccination to Indian who are in need of vaccinations immediately. ""Let the Govt make use of ""Rs 33.0000 crores en marked in the ""2021 budget to protect Coronavirus dedliness in the country.This is the most?",en,0,0,0
2021-05-24 01:36:59 India Standard Time,utpalr1,#Indianvariantvirus.. Are you fed up with this word? How come all are using this #word casually rather than b.1617? Same #media does not have courage to tell #COVID19 as #chinesevirus. Let's trend this.. #b2305 #COVIDEmergency #CongressToolkitExposed #coronavirus #ChinaGenocida,en,0,2,2
2021-05-24 00:58:09 India Standard Time,the_biotechguy,"#Mucormycosis is ravaging the country just as we are recovering from #coronavirus. Also known as #BlackFungus, it is making the condition of health workers dire. Watch the full video at  https://t.co/SQ0XdIer3X  @otvnews @CMO_Odisha @DMSundargarh  #COVID19India #Covid19IndiaHelp  https://t.co/TNM4XvM7xT",en,0,0,3
2021-05-24 00:00:36 India Standard Time,55659754bhaskar,"@indianposten @DEBKANCHAN @ParveenKader @sibtehasan20 @twilightfairy @Tapan_999 @EmpoweringGoa @aayeff1 @MukandRita @iraniShenaz1958 @Tamil1947 @Ekam_Anekam @GandhianJumlas @RohanPandey__ @asmatasleem11 @Aafrin7866 @Nehasamee1 @mat_jane_de_yar @Jasminesmileyy @Joyjiyo @MrsYNV @priyapyadav18 @ShababRabbani1 @RavinderKapur2 @DilMeHindustan @jerryrajrod1 @shah_jagdeep @jayantsjy @outburstindia @Bachhawat1957 @iJasOberoi @MiniMenon @kapsology @rij79 @Vndnason @iScrew @scrapravi @Nikhil_P_B @ccfx135 @SatanicJumlas @IchbinUjjaini @watdehel @kukk44 @krishpachegonkr @KPadmaRani1 @DickDarryl @geetv79 @jairajp @amms28 @myogiadityanath His well wish is working now  with the support of corona virus.,....",en,0,0,0
2021-05-23 23:46:25 India Standard Time,nittamchandel,Dr Fauci now 'not convinced' COVID-19 developed naturally; calls for origin to be probed: So President Trump was right then when he said virus originated from China ! @mikepompeo @SecBlinken @Arzookazmi30 @   https://t.co/Q1biwMASeQ #Fauci #coronavirus #SARS-CoV-2 #Wuhan,en,0,1,1
2021-05-23 23:29:14 India Standard Time,yellowtelegraph,Union Health Minister Asks Baba Ramdev to Withdraw His Comment Against Allopathy Read ➡️  https://t.co/fPmpZjzI0d  #Ramdev #ArrestRamdev #ArrestBabaRamdev #Allopathy #COVID19 #coronavirus #India #YellowTelegraph  https://t.co/ujKSpPtM99,en,0,0,0
2021-05-23 23:07:00 India Standard Time,asrinfo,Suspending entry to the Kingdom from the countries on the Red List &amp; applying a precautionary quarantine to non-vaccinated persons from all countries  https://t.co/Kuu3ha57q5  #Bahrain #travel #COVID19  #coronavirus  #vaccinated #India #Nepal #Srilanka #Pakistan #Bangladesh #بحرين,en,0,0,0
2021-05-23 23:06:10 India Standard Time,arun1994pt,Waiting for moments when Corona get end my Frist status... #Corona2ndWave #Corona #SecondWave #coronavirus #COVIDー19  https://t.co/xfq8WJVXWo,en,0,0,1
2021-05-26 01:48:54 India Standard Time,imjhudy2,This Corona Virus issue at #MySecretTerrius and now Nipah Virus in #Dr_John. I'm 😱🤯,en,0,0,0
2021-05-26 01:03:40 India Standard Time,workpartygrow,Government new rule for corona test. #Corona #coronavirus #CoronavirusIndia #CoronaVirusUpdates #ICMR #BlackFungus #CoronavirusPandemic #COVID19,en,0,0,0
2021-05-26 00:54:38 India Standard Time,axercit,JOIN US ! ➡️ #आत्मसुरक्षाविश्वसुरक्षा |  #COVID19 #coronavirus #MaskUpIndia  https://t.co/cdL8YyIIt7,en,0,0,1
2021-05-26 00:48:50 India Standard Time,harendrasingh,Only #coronavirus will be #banned from Rest of working as of now #BanTWITTER #BanTwitterInIndia #FacebookBan ...  https://t.co/gzgg0Wt809,en,0,0,0
2021-05-25 23:42:05 India Standard Time,sewa_intl,"#Health and #Hygiene Kits are one of the major initiatives we took up to safeguard vulnerable people from getting infected from the extremely Contagious novel coronavirus. We have distributed 50 such kits in Sewa Basti, Nagpur.  https://t.co/4tIzn0NptE",en,1,4,10
2021-05-25 22:15:13 India Standard Time,hitechcapital,@kkc_cheemsports @HemantSorenJMM @JamshedpurFC @JharkhandCMO @BJP4Jharkhand @SevadalJH Thanks for your appreciation Karan Bhaiya Lets join hands in current situation of covid 19 &amp; fight Corona Virus Pandemic 🙏🤝👊,en,1,0,0
2021-05-25 22:08:48 India Standard Time,sdma_assam,"Attention!   Regulations for Urban areas issued on May 12 and May 15 have been extended till June 5, 2021   #Assam #Curfew #staysafe #COVID19 #coronavirus  https://t.co/EwuF1kyxFM",en,1,10,31
2021-05-25 20:58:16 India Standard Time,a_chasmish,"Indians handling corona virus varients, Fungus &amp; cyclones #cycloneyaas  https://t.co/SfzvBmn6Tj",en,0,0,1
2021-05-25 19:55:05 India Standard Time,sipgrab,"Coronavirus Update: EU expects to take delivery of 1 billion COVID-19 vaccine doses by end-September, agrees on digital certificate for travelers  https://t.co/gBzirUXpJq #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
2021-05-25 19:51:43 India Standard Time,vietnewsgateway,Thai retail store Big C in #Vietnam’s capital suspended for #coronavirus-associated disinfection  https://t.co/uedg5cv8Rm,en,0,2,7
2021-05-25 19:45:47 India Standard Time,trikutanews,"25 May 2021 : Bulletin on Novel #CoronaVirus ( #COVID19 ) #Jammu and #Kashmir reports 2964 new positive cases, 227242 recovered so far  https://t.co/DP29vQKJEm",en,0,1,0
2021-05-25 19:44:22 India Standard Time,sdma_assam,Revised and consolidated directives for containment of #COVID19 cases for #Rural areas in #Assam.   #coronavirus #StayHome #StaySafe  https://t.co/CNddGW9is1,en,0,13,38
2021-05-25 19:42:07 India Standard Time,showkatmengnu,"Coronavirus | It’s MOVID pandemic, a Modi-made disaster, says Congress - The Hindu  https://t.co/0RHaMjQTnJ",en,0,0,1
2021-05-25 19:23:27 India Standard Time,williamfdsouza1,@PMadhwaraj @RaghupathiBhat Liars are roaming like corona virus . Changing shape,en,0,0,0
2021-05-25 19:22:04 India Standard Time,abdullahwahabk,How did Sharif family made properties of billions of rupees in London: Fawad Chaudhry.  #PakistanMovingForward #Pakistan #COVID19 #CancelAllBoardExams #cryptocurrency #CancelExamsSaveStudents #coronavirus #AWNews  https://t.co/2l5VF00GTZ,en,0,10,9
2021-05-25 19:20:47 India Standard Time,abdullahwahabk,Omar Ayub emphasizes on timely completion of 20 foreign funded projects worth $7.4 billion.  #PakistanMovingForward #Pakistan #coronavirus #COVID19 #AWNews  https://t.co/VZsQ6n0Q1z,en,0,6,8
2021-05-25 19:19:25 India Standard Time,abdullahwahabk,"PM urges youth to take advantage of Skills Education, Kamyab Jawan Programs.  #PakistanMovingForward #Pakistan #ImranKhan #COVID19 #coronavirus #PTI  https://t.co/Cfbiss74fE",en,0,6,9
2021-05-25 19:16:34 India Standard Time,abdullahwahabk,Wahab Riaz and his wife celebrates their daughter’s birthday.  #WahabRiaz #PCB #Pakistan #PSL #Birthday #Life #AWNews #Celebration #ShafqatMahmood #Exams #coronavirus #PakistanMovingForward  https://t.co/C1iBAlOlIf,en,0,6,10
2021-05-25 18:48:27 India Standard Time,muhamma36316569,@Shafqat_Mahmood himself has fallen victim to this deadly disease like corona virus. How can a person who is not immune to the disease protect himself? Make a decision for students to cancel the papers immediately. Retweet and like this tweet as much possible   #cancelboardexam  https://t.co/KDNBJ6NZuk,en,0,19,24
2021-05-25 18:34:04 India Standard Time,sdma_assam,"IMPORTANT UPDATE 👇 The following directives shall come into force with immediate effect till June 5, 2021.  #Assam #Curfew #Guidelines #COVID19 #staysafe #Guwahati #coronavirus  https://t.co/6dbPwq0jeX",en,7,46,120
2021-05-25 18:17:44 India Standard Time,policekulgam,"#JKPCARES   To contain the spread of Coronavirus &amp; to ensure the strict implementation of COVID-19 restrictions, District Police Kulgam collected fine to the tone of ₹21550/- from 158 violators for violating COVID-19 SOPs/restrictions.  @JmuKmrPolice @KashmirPolice @DigSkr",en,3,33,76
2021-05-25 18:12:17 India Standard Time,sandeep270584,@INCIndia spread CHINESE CORONA Virus Is it not appropriate word to say?? @anamikamber @Abhishekkar_ @RahulGandhi @TheDeepak2020In @roshangjha @PrakashJavdekar @PMOIndia @MajorPoonia @priyankagandhi @INCDelhi @INCMP @INCMinority @RajaBrar_INC @RajatSharmaLive @ZeeNews @aajtak,en,0,0,0
2021-05-25 18:07:47 India Standard Time,iamv3a,"Kolhapur Covid Helpline Oxygen Beds Available 22nd May, Morning, Till 1pm #kolhapur #kolhapurbeds #kolhapurcovid #kolhapurcorona #kolhapurupdates #kolhapurnews #Maharashtra #COVIDEmergency #CovidVaccine #COVID19 #coronavirus #Covid19IndiaHelp #Corona #IndiaFightsCorona  https://t.co/MpgKSil0Ki",en,0,0,0
2021-05-25 17:20:29 India Standard Time,bhaskar05033039,"@pbhushan1 Trump didn't care about covid19 he was always megalomaniac, he said CoronaVIRUS is nothing even he provoked not to wear musk even he was not ready forLockdown,he is totally responsible for the spreading of pandemic &amp; he should be Booked, for violating all covid norms/ protocols",en,0,0,0
2021-05-25 17:05:47 India Standard Time,suraj_ramban,Kerala HC ask to Central govt about vaccination policy !!!  #Firstpost #kerala #keralahighcourt #Vaccine #VaccineRegistration #Vaccinateindia #VaccinationDrive #VaccineShortage #VaccinationUpdate #CoronaVaccine #coronavirus #India #IStandWithTwitterIndia #COVID19 #Covishield  https://t.co/1N9C39Nz5S,en,0,0,0
2021-05-25 16:33:04 India Standard Time,mangeram0154,"Let there be uniform policy for all India, for compensation of government servants on duty in connection with control of coronavirus pandemic.",en,0,0,0
2021-05-25 16:07:50 India Standard Time,ajjaiah,@nimmaupendra First sanitize the food kits &amp; distribute. The recent report that this corona virus is transmitted to the 4 people through food kits provided by Annadani MLA in Muthtatti village of Ramanagar district.,en,0,0,0
2021-05-25 16:06:53 India Standard Time,mangeram0154,"When will India ever get rid of idiots, are doing more harm than coronavirus pandemic.",en,1,1,1
2021-05-25 16:01:48 India Standard Time,narendr85755837,"It's a great deed Sir,if this msg is spread out to people who are undergoing treatment,it's a moral booster &amp; gives them the courage &amp; hope to fight Coronavirus. Many Happy Returns Of The Day @NaveenJournali1",en,0,0,1
2021-05-25 15:29:04 India Standard Time,pkpj,Modi Virus Is Dangerous Than Corona Virus.  RT If You Feel The Same  #SaveLakshadweep #ModiFailedIndia #ModiMustResign #TwitterIndia  https://t.co/EsJB5k6FQ5,en,0,0,0
2021-05-25 14:51:33 India Standard Time,sankarmtr9,@Lotusfeetns @JhaSanjay Think bola upne. Rahulbaba is capable of doing any trick. He has mastary over tricky thing. This is the right time for Rahulbaba to show his maja skill and save the nation from onslaught of Corona virus. But all are eager to know has he taken his dose or not?,en,0,0,1
