tweet,clean_tweet,hastags,attherate,urls,emojis
"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/6gnOrsBSMo",Many criminal actors politicians got bail in the wake of Corona pandemic but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease ,['#क्या_कानून_समान_है'],[],['https://t.co/6gnOrsBSMo'],[]
"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/kKwHPxMDv9",Many criminal actors politicians got bail in the wake of Corona pandemic but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease ,['#क्या_कानून_समान_है'],[],['https://t.co/kKwHPxMDv9'],[]
"Why #bail is refused 2 ill Sant Shri Asharamji Bapu only while other proved criminals are enjoying #bail on the name of Corona,medical fitness etc? Nation demands Release innocent Hindu Saint at earliest. Justice For Bapuji denied by Corroupt Indian judiciary! #क्या_कानून_समान_है  https://t.co/YRqBLq2qMH",Why is refused 2 ill Sant Shri Asharamji Bapu only while other proved criminals are enjoying on the name of Coronamedical fitness etc Nation demands Release innocent Hindu Saint at earliest Justice For Bapuji denied by Corroupt Indian judiciary ,"['#bail', '#bail', '#क्या_कानून_समान_है']",[],['https://t.co/YRqBLq2qMH'],[]
Many prisoners above 60 years of age were released due to corona but why was Sant Shri Asharamji Bapu not released even for 1 day? Bapuji had got corona in jail but still did not get bail. Are the laws the same for everyone? #क्या_कानून_समान_है  https://t.co/m63s909LId,Many prisoners above 60 years of age were released due to corona but why was Sant Shri Asharamji Bapu not released even for 1 day Bapuji had got corona in jail but still did not get bail Are the laws the same for everyone ,['#क्या_कानून_समान_है'],[],['https://t.co/m63s909LId'],[]
@damle_brajesh Injustice with  Sant Shri Asharamji Bapu now has become unbearable.  Many prisoners are released due to Corona but  #Bapuji has not been given bail . Why❓ People want to know  #क्या_कानून_समान_है ❓❓ Every one want Justice For Bapuji.  https://t.co/A0FtGvlWV9, Injustice with Sant Shri Asharamji Bapu now has become unbearable Many prisoners are released due to Corona but has not been given bail  Why People want to know  Every one want Justice For Bapuji ,"['#Bapuji', '#क्या_कानून_समान_है']",['@damle_brajesh'],['https://t.co/A0FtGvlWV9'],"['❓', '❓', '❓']"
Injustice with  Sant Shri Asharamji Bapu now has become unbearable.  Many prisoners are released due to Corona but  #Bapuji has not been given bail . Why❓ People want to know  #क्या_कानून_समान_है ❓❓ Every one want Justice For Bapuji.  https://t.co/yCzFFK4jcU,Injustice with Sant Shri Asharamji Bapu now has become unbearable Many prisoners are released due to Corona but has not been given bail  Why People want to know  Every one want Justice For Bapuji ,"['#Bapuji', '#क्या_कानून_समान_है']",[],['https://t.co/yCzFFK4jcU'],"['❓', '❓', '❓']"
"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/8uHwk4bJrZ",Many criminal actors politicians got bail in the wake of Corona pandemic but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease ,['#क्या_कानून_समान_है'],[],['https://t.co/8uHwk4bJrZ'],[]
"This is Europea Football Extreme crowds against Kumbh Mela in India in Corona protocal @BBCBreaking will you now justify ,Not becuse you and your channel is prestitute agenda holding.  https://t.co/QU5kkekdP9",This is Europea Football Extreme crowds against Kumbh Mela in India in Corona protocal will you now justify Not becuse you and your channel is prestitute agenda holding ,[],['@BBCBreaking'],['https://t.co/QU5kkekdP9'],[]
"@AgathaChocolats #sixwordstory #WritingCommunity #amwriting  Told  to remain inside, got corona!", Told to remain inside got corona,"['#sixwordstory', '#WritingCommunity', '#amwriting']",['@AgathaChocolats'],[],[]
"Modi ji Now in warning Mood to all anti National Activists Do not play with people in respect of Corona virus corona corona as tgird stage ,including Pappu.  https://t.co/7ZJxZ2Ub9k",Modi ji Now in warning Mood to all anti National Activists Do not play with people in respect of Corona virus corona corona as tgird stage including Pappu ,[],[],['https://t.co/7ZJxZ2Ub9k'],[]
Our neighbor aunt died of the deadly corona virus.  The situation in Kushtia district in Bangladesh has taken a terrible turn due to the deadly corona virus.  Everyone should follow the hygiene rules as per the government guidelines.  District:kushtia Union:poradah Bangladesh.  https://t.co/Usd8yj8GT2,Our neighbor aunt died of the deadly corona virus The situation in Kushtia district in Bangladesh has taken a terrible turn due to the deadly corona virus Everyone should follow the hygiene rules as per the government guidelines District:kushtia Union:poradah Bangladesh ,[],[],['https://t.co/Usd8yj8GT2'],[]
"It has been more than 1 month after raising Complaint ,It is still under process @SBICard_Connect @TheOfficialSBI @SBI_FOUNDATION @sbi. Bank toh corona .ain bhi khule hain, fir kaam kyu nhi kar rahe????  https://t.co/0xUdiDGS8v",It has been more than 1 month after raising Complaint It is still under process Bank toh corona ain bhi khule hain fir kaam kyu nhi kar rahe ,[],"['@SBICard_Connect', '@TheOfficialSBI', '@SBI_FOUNDATION', '@sbi.']",['https://t.co/0xUdiDGS8v'],[]
..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/pNDlRGlq1G 50 #قارعه_حرب_كورونا_وحرب_المناخ #حقهم_علينا  f|Ed7B,Disaster of corona war and climate war will surely intensify Imam Mahdi Nasser Mohammad AlYemeni 21  Ramadan  1442 AH 03  05  2021 AD 12:35 pm  50 f|Ed7B,"['#قارعه_حرب_كورونا_وحرب_المناخ', '#حقهم_علينا']",[],['https://t.co/pNDlRGlq1G'],[]
Is that you Corona??,Is that you Corona,[],[],[],[]
No one died due to lack of oxygen in India per Goverment.  😊 people died from lack of oxygen cylinders #IndiaFightsCorona #OxygenShortageKilledUs #letindiabreath #Corona #oxygen @CMODelhi @CMOPb  https://t.co/15uItRTUHE,No one died due to lack of oxygen in India per Goverment  people died from lack of oxygen cylinders ,"['#IndiaFightsCorona', '#OxygenShortageKilledUs', '#letindiabreath', '#Corona', '#oxygen']","['@CMODelhi', '@CMOPb']",['https://t.co/15uItRTUHE'],['😊']
@narendramodi @AITCofficial @BJP4Bengal My question to Bhumiputra of Medinipur is why India's GDP has gone down after 2014? Why is there a lack of oxygen in India during Corona 2? Why did people die due to lack of oxygen? Why is there not enough vaccine available?, My question to Bhumiputra of Medinipur is why Indias GDP has gone down after 2014 Why is there a lack of oxygen in India during Corona 2 Why did people die due to lack of oxygen Why is there not enough vaccine available,[],"['@narendramodi', '@AITCofficial', '@BJP4Bengal']",[],[]
"I'm a health worker cum Corona warrior in SDMC resident of DDA flats Madangir, Ambedkar Nagar 110062. Where to file my complaint... New York ??  Is @DCPPCRDELHI Dial 112 or 1091 / 1090 is Joke?   @CPDelhi   @DCPSouthDelhi @dcp_southwest @DCPSEastDelhi  @DCPPCRDELHI",Im a health worker cum Corona warrior in SDMC resident of DDA flats Madangir Ambedkar Nagar 110062 Where to file my complaint New York  Is Dial 112 or 1091 / 1090 is Joke ,[],"['@DCPPCRDELHI', '@CPDelhi', '@DCPSouthDelhi', '@dcp_southwest', '@DCPSEastDelhi', '@DCPPCRDELHI']",[],[]
"No one helping us,aprox 150000 people are homeless in khori gaon in corona pendemic no home no food,no.water only death please help #Corona @narendramodi @PMOIndia @HardeepSPuri @UNHumanRights @UN @UNinIndia @Dr_Uditraj @ANI @SonuSood @RahulGandhi @priyankagandhi @DrSushilKrGupta  https://t.co/u3Zs8fKVyF",No one helping usaprox 150000 people are homeless in khori gaon in corona pendemic no home no foodnowater only death please help ,['#Corona'],"['@narendramodi', '@PMOIndia', '@HardeepSPuri', '@UNHumanRights', '@UN', '@UNinIndia', '@Dr_Uditraj', '@ANI', '@SonuSood', '@RahulGandhi', '@priyankagandhi', '@DrSushilKrGupta']",['https://t.co/u3Zs8fKVyF'],[]
More than 10 variants of corona have been reported worldwide. People are now being warned about Delta. One thing is clear from these types of viruses are man-made and noble creatures are going to be the victims with big conspiracy. Zafar Tareen Attorney at Law of Supreme court,More than 10 variants of corona have been reported worldwide People are now being warned about Delta One thing is clear from these types of viruses are manmade and noble creatures are going to be the victims with big conspiracy Zafar Tareen Attorney at Law of Supreme court,[],[],[],[]
"It's simple to say we don't know about the second wave of corona virus,that attack on indian people and they standing on line to got oxygen cylinder it's all about myth ...dear @PMOIndia  we indian people are know what you and government does with us.",Its simple to say we dont know about the second wave of corona virusthat attack on indian people and they standing on line to got oxygen cylinder its all about myth dear we indian people are know what you and government does with us,[],['@PMOIndia'],[],[]
Are these pictures not enough to tell the devastation of the second wave of corona in India? Feed by @amit_captures  @abhinavsaha @fayedsouza @AndrewAmsan @adityadickysin @vivek2nigam @somyalakhani @basiitzargar  https://t.co/IdWnun9C13,Are these pictures not enough to tell the devastation of the second wave of corona in India Feed by ,[],"['@amit_captures', '@abhinavsaha', '@fayedsouza', '@AndrewAmsan', '@adityadickysin', '@vivek2nigam', '@somyalakhani', '@basiitzargar']",['https://t.co/IdWnun9C13'],[]
@RahulGandhi Nothing happened no corona nothing... shameful our govt, Nothing happened no corona nothing shameful our govt,[],['@RahulGandhi'],[],[]
"@rasheedkidwai Whole world had corona. Thanks to Modiji  India was spared .No corona,no oxygen ,no death.", Whole world had corona Thanks to Modiji India was spared No coronano oxygen no death,[],['@rasheedkidwai'],[],[]
all of them muslim people wishes to eid ul azha.prayer to remove corona virus. in the world  https://t.co/yFD47fRDne,all of them muslim people wishes to eid ul azhaprayer to remove corona virus in the world ,[],[],['https://t.co/yFD47fRDne'],[]
"Aap chhattisgarh se chalo Bus me, chhattisgarh or Jharkhand ke border pe aao Corona ko bus me choro kuch dur paidal chal kr Bridge cross kr lo, or fir jharkhand me doosri bus pe chadho or fir Patna Pahucho. Gr8 initiative in defeating corona.#bhupeshsinghbaghel #hemantsoren",Aap chhattisgarh se chalo Bus me chhattisgarh or Jharkhand ke border pe aao Corona ko bus me choro kuch dur paidal chal kr Bridge cross kr lo or fir jharkhand me doosri bus pe chadho or fir Patna Pahucho Gr8 initiative in defeating corona ,['#hemantsoren'],[],[],[]
Norovirus Outbreak in UK create panic ..... #goa #goan #indianews  #goannews #goanewsdaily #kevreports #dailynews #Albu_Kevs #worldnews #Corona #norovirus,Norovirus Outbreak in UK create panic  ,"['#goa', '#goan', '#indianews', '#goannews', '#goanewsdaily', '#kevreports', '#dailynews', '#Albu_Kevs', '#worldnews', '#Corona', '#norovirus']",[],[],[]
"@satishacharya Is this is what, Indian who passed away because of Corona deserve?  Yes, they do because they had elected jokers, thieves, snoppers in Parliament.", Is this is what Indian who passed away because of Corona deserve Yes they do because they had elected jokers thieves snoppers in Parliament,[],['@satishacharya'],[],[]
@prajavani 3rd wave starts end Aug ends by Nov 21. 2022 will be free from corona. 99% free by 2023. Corona exists in the world another 20 years in different parts of world, 3rd wave starts end Aug ends by Nov 21 2022 will be free from corona 99% free by 2023 Corona exists in the world another 20 years in different parts of world,[],['@prajavani'],[],[]
The #Modi government has replied in the Rajya Sabha that there was no death due to lack of oxygen in the second wave of corona. #liar #COVID19 #RajyaSabha  @RamanDhaka @TheInk_News,The government has replied in the Rajya Sabha that there was no death due to lack of oxygen in the second wave of corona ,"['#Modi', '#liar', '#COVID19', '#RajyaSabha']","['@RamanDhaka', '@TheInk_News']",[],[]
Eid mubarak! What did you on eid? :) — From my family to yours! Visited family and said hi to all the corona babies 😂😂🥺  https://t.co/r6jzdIfwpl,Eid mubarak What did you on eid :) — From my family to yours Visited family and said hi to all the corona babies  ,[],[],['https://t.co/r6jzdIfwpl'],"['😂', '😂', '🥺']"
"Whatt??  Okay corona hi didn't come in the second wave guys, everybody is lying.",Whatt Okay corona hi didnt come in the second wave guys everybody is lying,[],[],[],[]
@dr_arunkgupta What???You are questioning the aayurvedic kadha???🤦 You can search on internet there  you will find the people who have won the battle against Corona virus by consuming aayurvedic kadha.They will tell you what are the benefits of drinking the kadha. Didn't expect this from you😤, WhatYou are questioning the aayurvedic kadha You can search on internet there you will find the people who have won the battle against Corona virus by consuming aayurvedic kadhaThey will tell you what are the benefits of drinking the kadha Didnt expect this from you,[],['@dr_arunkgupta'],[],"['🤦', '😤']"
"#Jodhpur #Corona Stats 20-Jul-21 20:47 TODAY Tests: 1,288 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 10,34,419 +ve: 1,12,356 Inf: 10.9% TOTAL Actv: 34 (.03%) Rcvrd: 1,11,219 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -22.7% 5 Day Dbling Days: -3.08 Last 7-Day Inf: .2%  https://t.co/AZLe5Uabug", Stats 20Jul21 20:47 TODAY Tests: 1288 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 1034419 +ve: 112356 Inf: 109% TOTAL Actv: 34 (03%) Rcvrd: 111219 (99%) Deaths: 1103 (98%) 5 Day Actv Grwth: 227% 5 Day Dbling Days: 308 Last 7Day Inf: 2% ,"['#Jodhpur', '#Corona']",[],['https://t.co/AZLe5Uabug'],[]
"BIG NEWS : Vijayasethupathi upcoming movie #ThuglaqDarbar to be premiered directly in Sun TV and followed by  Netflix on day same date.. From direct digital trend to direct satellite trend, dai corona .. ஒரே நேரத்தில் தொலைக்காட்சி மற்றும் ஓ டி டி தளத்தில்!  follow @newlinenews  https://t.co/wfopQmD40G",BIG NEWS : Vijayasethupathi upcoming movie to be premiered directly in Sun TV and followed by Netflix on day same date From direct digital trend to direct satellite trend dai corona  ஒரே நேரத்தில் தொலைக்காட்சி மற்றும் ஓ டி டி தளத்தில் follow ,['#ThuglaqDarbar'],['@newlinenews'],['https://t.co/wfopQmD40G'],[]
"A guy goes into a bar and says “I’ll have a Corona and two hurricanes.”  The bartender says,  “That will be $20.20.”  #pun",A guy goes into a bar and says “I’ll have a Corona and two hurricanes” The bartender says “That will be $2020” ,['#pun'],[],[],[]
@prasanna_s One who walked over the thousands deaths due to corona and his arrogance., One who walked over the thousands deaths due to corona and his arrogance,[],['@prasanna_s'],[],[]
"23/7/21@10AM:CITIZENS-DRTSPR CHANNEL (Subscribe)Repeat  https://t.co/S6l122h4MY NISA/MANAGING CORONA LIKE VIRUSES/ Dr Suresh Kumar Agarwal MBBS,MS(Ranchi): Dr Rajendra Singh-Magsaysay Awardee, Water Man Of India, Rajasthan: Jatinder K Bajaj-Centre For Policy Studies,Chennai FaceBo  https://t.co/K70BAie4ck",23/7/21 CHANNEL (Subscribe)Repeat  NISA/MANAGING CORONA LIKE VIRUSES/ Dr Suresh Kumar Agarwal MBBSMS(Ranchi): Dr Rajendra SinghMagsaysay Awardee Water Man Of India Rajasthan: Jatinder K BajajCentre For Policy StudiesChennai FaceBo ,[],[],"['https://t.co/S6l122h4MY', 'https://t.co/K70BAie4ck']",[]
"@SonuSood  Sir, its my humble requst to you many people are suffering in india with job last 1 n half year due to corona pendamic...so how they can go back for our jobs.... goverment not be support these people ..so can support us regarding open the flights between india to SAUDI", Sir its my humble requst to you many people are suffering in india with job last 1 n half year due to corona pendamicso how they can go back for our jobs goverment not be support these people so can support us regarding open the flights between india to SAUDI,[],['@SonuSood'],[],[]
@zartajgulwazir Where are corona SOPs? Did you forget about 4th wave going on🤔🤔, Where are corona SOPs Did you forget about 4th wave going on,[],['@zartajgulwazir'],[],"['🤔', '🤔']"
The ministry of information should regulate the media both print and electronic to stop publishing news on corona virus which are speculative in nature .,The ministry of information should regulate the media both print and electronic to stop publishing news on corona virus which are speculative in nature ,[],[],[],[]
@Manjuarun98 Where is our Rs 2 out of  20 lac crores of corona pakge 😜🤣😂, Where is our Rs 2 out of 20 lac crores of corona pakge ,[],['@Manjuarun98'],[],"['😜', '🤣', '😂']"
Breaking: 2nd ODI between #Aus &amp; #Windies suspended due to positive case of corona  #Cricket,Breaking: 2nd ODI between amp suspended due to positive case of corona ,"['#Aus', '#Windies', '#Cricket']",[],[],[]
Corona was man made..and this disaster in china is gift of nature..  .  https://t.co/SzifB4fv6s,Corona was man madeand this disaster in china is gift of nature  ,[],[],['https://t.co/SzifB4fv6s'],[]
@abcdefuck0of Eid pr special discount hai corona ki taraf se?, Eid pr special discount hai corona ki taraf se,[],['@abcdefuck0of'],[],[]
"Corona (covid19)is  the type of good business going in india to North East states,😄",Corona (covid19)is the type of good business going in india to North East states,[],[],[],['😄']
@Neytiri_2021 😄 1 My School is opening  2 At hospital Pensive  3 Corona +ve   4 Deleting my twitter Account  5 I was caught by police and paid 500 as fine 6 Exam results came  7 Not even a single wish for my bday 8 This is my last tweet  9 Finally He / she proposed-shaped eyes 10 I'm pregnant,  1 My School is opening 2 At hospital Pensive 3 Corona +ve 4 Deleting my twitter Account 5 I was caught by police and paid 500 as fine 6 Exam results came 7 Not even a single wish for my bday 8 This is my last tweet 9 Finally He / she proposedshaped eyes 10 Im pregnant,[],['@Neytiri_2021'],[],['😄']
Covid May Have Claimed As Many As 5 Million Lives In India: Experts  #COVID19 #coronavirus #CovidVic #Corona,Covid May Have Claimed As Many As 5 Million Lives In India: Experts ,"['#COVID19', '#coronavirus', '#CovidVic', '#Corona']",[],[],[]
Share across this information.  #stayhome  #staysafe  #tiruppurcoronaupdate #tamilnadu #staystrong #staystrongtiruppur #staystrongindia #vaccinationdone #vaccination #vaccine #corona #covid_19 #covidindia #tiruppur #tirupur #covaxin #covidshield #tirupurspace  https://t.co/NKbLl9QKDr,Share across this information ,"['#stayhome', '#staysafe', '#tiruppurcoronaupdate', '#tamilnadu', '#staystrong', '#staystrongtiruppur', '#staystrongindia', '#vaccinationdone', '#vaccination', '#vaccine', '#corona', '#covid_19', '#covidindia', '#tiruppur', '#tirupur', '#covaxin', '#covidshield', '#tirupurspace']",[],['https://t.co/NKbLl9QKDr'],[]
@UAENews Bcs they r not giving vaccines 2 visit visa holders so they r being suffered! I too lost my grandma bcs she cudnt get vaccine here in Dubai &amp; she got stuck here as flight was cancelled due 2 peak corona cases in India! Wht cud v do in such scenario? Pathetic! @IndembAbuDhabi, Bcs they r not giving vaccines 2 visit visa holders so they r being suffered I too lost my grandma bcs she cudnt get vaccine here in Dubai amp she got stuck here as flight was cancelled due 2 peak corona cases in India Wht cud v do in such scenario Pathetic ,[],"['@UAENews', '@IndembAbuDhabi']",[],[]
Sir Please Help My Brother to Get A Job My Brother's Job Gone Due to Corona Pandemic. Now Its More Difficult to Get A Job Please Please sir Help Us @SonuSood @FcSonuSood @SonuSoodArmy @SonuSoodFcIndia,Sir Please Help My Brother to Get A Job My Brothers Job Gone Due to Corona Pandemic Now Its More Difficult to Get A Job Please Please sir Help Us ,[],"['@SonuSood', '@FcSonuSood', '@SonuSoodArmy', '@SonuSoodFcIndia']",[],[]
"JK reports 84 new positive cases, 314454 recovered so far  #SRINAGAR: The Government on Thursday informed that 84 new positive cases of novel Corona virus (COVID-19), 20 from Jammu division and 64 from Kashmir division, have been reported today.  https://t.co/tPsCnKooAK",JK reports 84 new positive cases 314454 recovered so far The Government on Thursday informed that 84 new positive cases of novel Corona virus (COVID19) 20 from Jammu division and 64 from Kashmir division have been reported today ,['#SRINAGAR:'],[],['https://t.co/tPsCnKooAK'],[]
"The PUCL Rajasthan condemns the nationwide raids on the newspaper offices of Dainik Bhaskar Hindi Daily. The message is to instill fear &amp; intimidate the journalists and editors, to not expose the wrongs of Governments, which DB didwith stories of Corona death counts, Pegasus etc  https://t.co/JIjFzjvn1R",The PUCL Rajasthan condemns the nationwide raids on the newspaper offices of Dainik Bhaskar Hindi Daily The message is to instill fear amp intimidate the journalists and editors to not expose the wrongs of Governments which DB didwith stories of Corona death counts Pegasus etc ,[],[],['https://t.co/JIjFzjvn1R'],[]
@mike_massy Same here walla But I'm not traveling outside uae since Corona 😭, Same here walla But Im not traveling outside uae since Corona ,[],['@mike_massy'],[],['😭']
"#Jodhpur #Corona Stats 22-Jul-21 20:00 TODAY Tests: 1,034 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 10,37,000 +ve: 1,12,357 Inf: 10.8% TOTAL Actv: 30 (.03%) Rcvrd: 1,11,234 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -34.8% 5 Day Dbling Days: -2.01 Last 7-Day Inf: .2%  https://t.co/iJ9cGqntsG", Stats 22Jul21 20:00 TODAY Tests: 1034 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 1037000 +ve: 112357 Inf: 108% TOTAL Actv: 30 (03%) Rcvrd: 111234 (99%) Deaths: 1103 (98%) 5 Day Actv Grwth: 348% 5 Day Dbling Days: 201 Last 7Day Inf: 2% ,"['#Jodhpur', '#Corona']",[],['https://t.co/iJ9cGqntsG'],[]
"@suryapsingh_IAS @DainikBhaskar Already subscribed Dainik Bhaskar print newspaper,their integrity/credibility has increased manifold since they started printing real &amp; correct news during corona pandemic and Govt’s inability to handle this catastrophe, now the are giving actual news on Pegasus snoopgate.Respect", Already subscribed Dainik Bhaskar print newspapertheir integrity/credibility has increased manifold since they started printing real amp correct news during corona pandemic and Govt’s inability to handle this catastrophe now the are giving actual news on Pegasus snoopgateRespect,[],"['@suryapsingh_IAS', '@DainikBhaskar']",[],[]
"22 July 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 84 new positive cases, 314454 recovered so far  https://t.co/SQJxX0BiWg",22 July 2021 : Bulletin on Novel Corona Virus ( ) and reports 84 new positive cases 314454 recovered so far ,"['#COVID19', '#Jammu', '#Kashmir']",[],['https://t.co/SQJxX0BiWg'],[]
@JeenalNGala Saw the report yesterday on ndtv. It has increased 14 % since corona time, Saw the report yesterday on ndtv It has increased 14 % since corona time,[],['@JeenalNGala'],[],[]
@trsrajasekhar @SayannaMLA @JMRTRS @TelanganaCMO @KTRTRS @DigitalMediaTS @TNSRINIVAS3 @chmallareddyMLA @RaoKavitha @MPsantoshtrs Masks please 🙏🏼 during photo session corona virus won’t take a break, Masks please  during photo session corona virus won’t take a break,[],"['@trsrajasekhar', '@SayannaMLA', '@JMRTRS', '@TelanganaCMO', '@KTRTRS', '@DigitalMediaTS', '@TNSRINIVAS3', '@chmallareddyMLA', '@RaoKavitha', '@MPsantoshtrs']",[],['🙏🏼']
Is election coming in India?  Cz seen so many warmongering movie trailers in recent time Corona Sambhal nahi raha movies banwalo fantasies per inse,Is election coming in India Cz seen so many warmongering movie trailers in recent time Corona Sambhal nahi raha movies banwalo fantasies per inse,[],[],[],[]
Dear to corona : Can you choose another house ?😔,Dear to corona : Can you choose another house ,[],[],[],['😔']
THE COLOURFUL OLYMPIC GAMES  HAVE BEEN STARTED TODAY 23.7.2O21! BUT AUDIENCES COULD NOT BE ALLOWED DUE TO CORONA VIRUS CONTROL WORLD.BUT ANY HOW HUMAN MAY CONTROL  CORONA BY HIS SCIENCE&amp; KNOWLEDGE.I WISH EVER HAPPY  TO ALL PARTICIPANTS OF SPORTS  PERSONALITY&amp; PUT STEP TO SUCCESS!  https://t.co/vrWcfGtxii,THE COLOURFUL OLYMPIC GAMES HAVE BEEN STARTED TODAY 2372O21 BUT AUDIENCES COULD NOT BE ALLOWED DUE TO CORONA VIRUS CONTROL WORLDBUT ANY HOW HUMAN MAY CONTROL CORONA BY HIS SCIENCEamp KNOWLEDGEI WISH EVER HAPPY TO ALL PARTICIPANTS OF SPORTS PERSONALITYamp PUT STEP TO SUCCESS ,[],[],['https://t.co/vrWcfGtxii'],[]
"Today's Article About our corona awareness song #Siragugal . . . . . . . . . . . . . #ilamaranmusic @ Saligramam, Tamil Nadu, India  https://t.co/GSIPaAwvid",Todays Article About our corona awareness song              @ Saligramam Tamil Nadu India ,"['#Siragugal', '#ilamaranmusic']",['@'],['https://t.co/GSIPaAwvid'],[]
Jabalpur: Canards about delta plus corona patients scare residents in Jabalpur area  https://t.co/amTfqjRXwV Download Free Press Journal official app:  https://t.co/fk5m2LwovG,Jabalpur: Canards about delta plus corona patients scare residents in Jabalpur area  Download Free Press Journal official app: ,[],[],"['https://t.co/amTfqjRXwV', 'https://t.co/fk5m2LwovG']",[]
"Respected , @narendramodi  @PMOIndia PM Sir  Maharashtra needs maximum vaccines to avoid 3rd Wave of Corona Pandemic ... 🙏🙏🙏 #LargestVaccinationDrive #maharashtraneedsvaccines  https://t.co/1hfhxgu6NB",Respected  PM Sir Maharashtra needs maximum vaccines to avoid 3rd Wave of Corona Pandemic   ,"['#LargestVaccinationDrive', '#maharashtraneedsvaccines']","['@narendramodi', '@PMOIndia']",['https://t.co/1hfhxgu6NB'],"['🙏', '🙏', '🙏']"
@HuXijin_GT  C for China C for CPC C for Censorship C for Corona what a coincidence, C for China C for CPC C for Censorship C for Corona what a coincidence,[],['@HuXijin_GT'],[],[]
@kreditbee It was not possible to go to the bank as it was sealed down in our area at the time of Corona. There was a network problem in our area and tried several times but was not transferred. But now it is coming that it is not properly repayment. still clear all the payments, It was not possible to go to the bank as it was sealed down in our area at the time of Corona There was a network problem in our area and tried several times but was not transferred But now it is coming that it is not properly repayment still clear all the payments,[],['@kreditbee'],[],[]
@Nainamishr94 We ourself visited one family of 2 brothers and 1 sister who are now without parents bcs father died in accident before Corona and mother died due to Corona in #chandigarh, We ourself visited one family of 2 brothers and 1 sister who are now without parents bcs father died in accident before Corona and mother died due to Corona in ,['#chandigarh'],['@Nainamishr94'],[],[]
Corona cases in Jaipur: 21/Jul - 3 22/Jul - 5 23/Jul - 15 Wondering if this trend is the beginning of 3rd Wave ??? #CoronaVirusUpdates #covid19 @ashokgehlot51 @_lokeshsharma @GovindDotasra @JaipurDialogues  @DainikBhaskar @sangpran @sandeeppurohit @1stIndiaNews @PatrikaNews,Corona cases in Jaipur: 21/Jul  3 22/Jul  5 23/Jul  15 Wondering if this trend is the beginning of 3rd Wave  ,"['#CoronaVirusUpdates', '#covid19']","['@ashokgehlot51', '@_lokeshsharma', '@GovindDotasra', '@JaipurDialogues', '@DainikBhaskar', '@sangpran', '@sandeeppurohit', '@1stIndiaNews', '@PatrikaNews']",[],[]
This is my First corona vixen 💪💪🌴🌴🤲🤲  https://t.co/NiTvyFOj3b,This is my First corona vixen  ,[],[],['https://t.co/NiTvyFOj3b'],"['💪', '💪', '🌴', '🌴', '🤲', '🤲']"
This is my Second Corona vaccine 💪💪🏝🏝🤲🤲  https://t.co/qmvvo8rz7U,This is my Second Corona vaccine  ,[],[],['https://t.co/qmvvo8rz7U'],"['💪', '💪', '🏝', '🏝', '🤲', '🤲']"
I got the second dose of corona vaccine. You are also requested to get vaccinated. Vaccine is the biggest weapon against corona:  Dr Kafeel Khan  https://t.co/eQU3LAJLp1,I got the second dose of corona vaccine You are also requested to get vaccinated Vaccine is the biggest weapon against corona: Dr Kafeel Khan ,[],[],['https://t.co/eQU3LAJLp1'],[]
👉🏽👉🏽Kerala witnessed more than 21500 new Corona cases on 28th July which is over 50% of total new Corona cases came throughout India. This is all as a result of lockout relaxed during “Bakrid celebrations” to appease minorities.,Kerala witnessed more than 21500 new Corona cases on 28th July which is over 50% of total new Corona cases came throughout India This is all as a result of lockout relaxed during “Bakrid celebrations” to appease minorities,[],[],[],"['👉🏽', '👉🏽']"
"@KuldeepGaurav7 @ishwarsha27 @VarunKrRana If any one can tell the age of corona viruse, I will with our proposal. Thanks", If any one can tell the age of corona viruse I will with our proposal Thanks,[],"['@KuldeepGaurav7', '@ishwarsha27', '@VarunKrRana']",[],[]
