tweet,clean_tweet,hastags,attherate,urls,emojis
@pranav641 @deepadoc Is there any medicine for corona in any pathy?, Is there any medicine for corona in any pathy,[],"['@pranav641', '@deepadoc']",[],[]
"The green house gasses are can't be optimised as the glacier melting and producing new viruses (plague,smallpox,ebola,Corona). May be #China developed Corona but you should know that lab is funded by Western countries like #USA and #France.",The green house gasses are cant be optimised as the glacier melting and producing new viruses (plaguesmallpoxebolaCorona) May be developed Corona but you should know that lab is funded by Western countries like and ,"['#China', '#USA', '#France.']",[],[],[]
"If we have the ability  to read one's  mind,we'll  burst out in tears..in this perishable life we own  non-perishable  qualities ie. Anger,ego etc. No corona or any disease can erase these from humans. It's  ingrained  in our blood",If we have the ability to read ones mindwell burst out in tearsin this perishable life we own nonperishable qualities ie Angerego etc No corona or any disease can erase these from humans Its ingrained in our blood,[],[],[],[]
@Parivartanorg @TheAnsumanRath @TheMausamMishra @swayamjourno @Sambad_English @otvnews Great Going corona warriors keep doing the good work👍👍💐💐, Great Going corona warriors keep doing the good work,[],"['@Parivartanorg', '@TheAnsumanRath', '@TheMausamMishra', '@swayamjourno', '@Sambad_English', '@otvnews']",[],"['👍', '👍', '💐', '💐']"
"@BBCWorld He is newly elected beloved leader Honourable Tamilnadu Cheif Minister Mr.Stalin  he took charge just less then a month he is doing miracles in our states ,He is first CM visited Corona Patients in India ..why don't you guys write or talk about him Pls  https://t.co/gNBNriFSsM", He is newly elected beloved leader Honourable Tamilnadu Cheif Minister MrStalin he took charge just less then a month he is doing miracles in our states He is first CM visited Corona Patients in India why dont you guys write or talk about him Pls ,[],['@BBCWorld'],['https://t.co/gNBNriFSsM'],[]
@ManhasShreya 1st dose you should get .... Unless you had corona asymptomatic ...and u never knew.   If it's second dose then you may not get any issues like fever etc, 1st dose you should get  Unless you had corona asymptomatic and u never knew If its second dose then you may not get any issues like fever etc,[],['@ManhasShreya'],[],[]
"Compensation of up to 5Lakhs to families of corona patients who died due to lack of oxygen! This compensation is different from the declaration in which CM @ArvindKejriwal announced compensation of ₹50,000 to the families of those who died from Corona @attorneybharti @pkakkar81  https://t.co/dxtm3LLLDN",Compensation of up to 5Lakhs to families of corona patients who died due to lack of oxygen This compensation is different from the declaration in which CM announced compensation of ₹50000 to the families of those who died from Corona ,[],"['@ArvindKejriwal', '@attorneybharti', '@pkakkar81']",['https://t.co/dxtm3LLLDN'],[]
First time ever in India… a Chief Minister @mkstalin visiting the corona ward…hats off to you sir🙏🏼a true inspiration 🙏🏼🙏🏼🙏🏼  https://t.co/aAiz08La7Q,First time ever in India… a Chief Minister visiting the corona ward…hats off to you sira true inspiration  ,[],['@mkstalin'],['https://t.co/aAiz08La7Q'],"['🙏🏼', '🙏🏼', '🙏🏼', '🙏🏼']"
"@ShivaniGupta_5 One of your family members must have been asymptomatic covid+ve Eventually He or she got cured of corona, but By that time it got carried to ur mother. Hope she is getting better now.", One of your family members must have been asymptomatic covid+ve Eventually He or she got cured of corona but By that time it got carried to ur mother Hope she is getting better now,[],['@ShivaniGupta_5'],[],[]
Corona :Third Wave Free Session !! @narendramodi  @PMOIndia @HinduNatl  https://t.co/4VEnPcjG4E,Corona :Third Wave Free Session  ,[],"['@narendramodi', '@PMOIndia', '@HinduNatl']",['https://t.co/4VEnPcjG4E'],[]
"@otvnews we have heard rumours of the building having corona patients. If they keep on doing this, the entire colony might get affected. @odisha_police request you to please take action.", we have heard rumours of the building having corona patients If they keep on doing this the entire colony might get affected request you to please take action,[],"['@otvnews', '@odisha_police']",[],[]
They are fresh! I can smell the corona protein.,They are fresh I can smell the corona protein,[],[],[],[]
@atti_cus @ptrmadurai This is absurd. Local BJP leaders must be pulled up as they are putting those workers at Risk by forcing them to unmask in a crowded place. This can't be called Corona Appropriate behaviour., This is absurd Local BJP leaders must be pulled up as they are putting those workers at Risk by forcing them to unmask in a crowded place This cant be called Corona Appropriate behaviour,[],"['@atti_cus', '@ptrmadurai']",[],[]
The Tripura government took charge of the education of orphans in Corona. #biplabkumardeb #tripura #CoronaWarriors  https://t.co/4kXBgQi311,The Tripura government took charge of the education of orphans in Corona ,"['#biplabkumardeb', '#tripura', '#CoronaWarriors']",[],['https://t.co/4kXBgQi311'],[]
Corona has not credible natural ancestor and some some protein found in Covid virus is also not natural and might be developed in Lab. As per UK Dr research. #ChinaCOVIDTruth  https://t.co/s1Z3ymot1K,Corona has not credible natural ancestor and some some protein found in Covid virus is also not natural and might be developed in Lab As per UK Dr research ,['#ChinaCOVIDTruth'],[],['https://t.co/s1Z3ymot1K'],[]
"KMC Hon'ble Mayor @FirhadHakim sir,Inaugurated #Covid Unit At Islamia Hospital.  He started 110 beds in this unit for the treatment of #Corona infected people there.  We are appreciated to u r really great advance work bobby da. #COVID19 #KolkataCovidCare  https://t.co/8ebQH7hRlQ",KMC Honble Mayor sirInaugurated Unit At Islamia Hospital He started 110 beds in this unit for the treatment of infected people there We are appreciated to u r really great advance work bobby da ,"['#Covid', '#Corona', '#COVID19', '#KolkataCovidCare']",['@FirhadHakim'],['https://t.co/8ebQH7hRlQ'],[]
@vivekagnihotri @vivekagnihotri We need to get Aamir Khan do this again only on Corona and Health sectors..  https://t.co/axYrPcnIi2, We need to get Aamir Khan do this again only on Corona and Health sectors ,[],"['@vivekagnihotri', '@vivekagnihotri']",['https://t.co/axYrPcnIi2'],[]
"Corona :Third Wave Session ! Today we had arranged this special programme on completion of 7 years of Modi Ji's Government.Session was all about how to ensure children's safety in Covid Pandemic organised by me, delivered by Dr.Vedanti Mahadik. Thank you so much! @narendramodi  https://t.co/rX5bqVFLF9",Corona :Third Wave Session  Today we had arranged this special programme on completion of 7 years of Modi Jis GovernmentSession was all about how to ensure childrens safety in Covid Pandemic organised by me delivered by DrVedanti Mahadik Thank you so much ,[],['@narendramodi'],['https://t.co/rX5bqVFLF9'],[]
@AlwaysRamCharan @AlluSirish Sir iam from kerala doing auto driving after corona we are in trobule now here lock down  no trips no cash mother father lotary selling now no work so many loans in banks including private no cash in my hand pls help me can you give something for me sir plss my gpay num9497091196, Sir iam from kerala doing auto driving after corona we are in trobule now here lock down no trips no cash mother father lotary selling now no work so many loans in banks including private no cash in my hand pls help me can you give something for me sir plss my gpay num9497091196,[],"['@AlwaysRamCharan', '@AlluSirish']",[],[]
"Plasma Could Be The Key Ingredient tyo Help Others Recover From #COVID19.  if You, Or Someone You Know, Have Fully Recovered From #COVID19, You May Be Able To Help Others By Donating Plasma...!!  #BeSafe #FightAgainstCOVID19  5:23 AM",Plasma Could Be The Key Ingredient tyo Help Others Recover From if You Or Someone You Know Have Fully Recovered From You May Be Able To Help Others By Donating Plasma 5:23 AM,"['#COVID19.', '#COVID19,', '#BeSafe', '#FightAgainstCOVID19']",[],[],[]
@shalbyhospitals @MoHFW_INDIA @ICMRDELHI  hospital’s mismanagement costed me with covid-19 3h to get vaccinated Giving covid-19 infection for free to those coming for vaccination  My suggestion - pls dnt visit this place for any medical aid, hospital’s mismanagement costed me with covid19 3h to get vaccinated Giving covid19 infection for free to those coming for vaccination My suggestion  pls dnt visit this place for any medical aid,[],"['@shalbyhospitals', '@MoHFW_INDIA', '@ICMRDELHI']",[],[]
Covid 19 Pandemic Second Wave  https://t.co/NmS6a88eub,Covid 19 Pandemic Second Wave ,[],[],['https://t.co/NmS6a88eub'],[]
"India hits new grim record with 3,689 COVID-19 deaths in one day. #KindAttnPMNarendraMod #COVID19 #CovidIndia #COVID19Vaccine #didi_o_didi  https://t.co/MrF8jcLKTs",India hits new grim record with 3689 COVID19 deaths in one day ,"['#KindAttnPMNarendraMod', '#COVID19', '#CovidIndia', '#COVID19Vaccine', '#didi_o_didi']",[],['https://t.co/MrF8jcLKTs'],[]
"@ndtv Only positive news of Covid-19 is it did a justice to a criminal. Indian judiciary did not gave him death sentence for his crimes, some how Covid-19 had to step in. I wish Covid-19 to intervene in same manner with criminal politicians of India   https://t.co/NBFZ7NvyJ9", Only positive news of Covid19 is it did a justice to a criminal Indian judiciary did not gave him death sentence for his crimes some how Covid19 had to step in I wish Covid19 to intervene in same manner with criminal politicians of India ,[],['@ndtv'],['https://t.co/NBFZ7NvyJ9'],[]
Then:  https://t.co/tuBn5NPmUc  Vs now:  https://t.co/Oq6y8Dg65Y  #Pakistan #COVID19  @gulf_news  @BBCWorld,Then:  Vs now:  ,"['#Pakistan', '#COVID19']","['@gulf_news', '@BBCWorld']","['https://t.co/tuBn5NPmUc', 'https://t.co/Oq6y8Dg65Y']",[]
No ICU facility available at Associated Hospital GMC Baramulla as 13 ventilators are eating dust and dirt in stores. All 60 beds for Covid-19 patients are occupied so where will other Covid-19 patients go  @OfficeOfLGJandK  @DCBaramulla  @kansalrohit69  https://t.co/p79cnYCFvy,No ICU facility available at Associated Hospital GMC Baramulla as 13 ventilators are eating dust and dirt in stores All 60 beds for Covid19 patients are occupied so where will other Covid19 patients go ,[],"['@OfficeOfLGJandK', '@DCBaramulla', '@kansalrohit69']",['https://t.co/p79cnYCFvy'],[]
"""Just now my lovable(Mosi) expired due to Pulmonary Cardiac Arrest &amp; Multiple Organ Failer"".due to covid 19 .and  her husband has already been expired few years ago. May Allah rest her departed soul in peace n provide highest place in Jannah...😭aameen @naveednazirshah  https://t.co/1KeeFe28Jt",Just now my lovable(Mosi) expired due to Pulmonary Cardiac Arrest amp Multiple Organ Failerdue to covid 19 and her husband has already been expired few years ago May Allah rest her departed soul in peace n provide highest place in Jannahaameen ,[],['@naveednazirshah'],['https://t.co/1KeeFe28Jt'],['😭']
@IFTVofficial @Inter @Inter_en Covid19 guys..., Covid19 guys,[],"['@IFTVofficial', '@Inter', '@Inter_en']",[],[]
"*FLASH*  &gt;&gt;&gt;      India reports nearly 3,70,000 fresh cases of COVID19 and 3,421 new deaths.",*FLASH* gtgtgt India reports nearly 370000 fresh cases of COVID19 and 3421 new deaths,[],[],[],[]
HPM #SheikhHasina inaugurates cash support disbursement among 3.6 million families hit hard by the second wave of #COVID19 pandemic in Bangladesh. Read more  https://t.co/0xQ124kZIh #BangladeshFightsCoronavirus #PartyOfthePeople  https://t.co/gSCLEur9UP,HPM inaugurates cash support disbursement among 36 million families hit hard by the second wave of pandemic in Bangladesh Read more  ,"['#SheikhHasina', '#COVID19', '#BangladeshFightsCoronavirus', '#PartyOfthePeople']",[],"['https://t.co/0xQ124kZIh', 'https://t.co/gSCLEur9UP']",[]
@FaheemYounus After how many days it is safe for covid19 vaccination  if a person is RT-PCR positive, After how many days it is safe for covid19 vaccination if a person is RTPCR positive,[],['@FaheemYounus'],[],[]
Pray for this Lady. She is really a nice person and she had worked a lot. Since PTI came into power the ruling party came across Covid 19 and the most challanging task was to deal with the very first wave. But this lady worked hard and proved she is a sincere person. 💕💕,Pray for this Lady She is really a nice person and she had worked a lot Since PTI came into power the ruling party came across Covid 19 and the most challanging task was to deal with the very first wave But this lady worked hard and proved she is a sincere person ,[],[],[],"['💕', '💕']"
"NSG commando dies of Covid-19, precious time lost in arranging New India  https://t.co/2NA5apbVjm  #IsupportModi",NSG commando dies of Covid19 precious time lost in arranging New India  ,['#IsupportModi'],[],['https://t.co/2NA5apbVjm'],[]
When someone says “ Kuch bolo yar “ and you reply with “ Kuch “ and think you’ve achieved some high level comedy. #comedy #fun #COVID19,When someone says “ Kuch bolo yar “ and you reply with “ Kuch “ and think you’ve achieved some high level comedy ,"['#comedy', '#fun', '#COVID19']",[],[],[]
With Very Great Personality Syed Iqrar Ul Hassan Brother ❤️❤️. @iqrarulhassan  #IqrarulHassan  #teamsareamrwpsouth  #sareaam  #COVID19  #ARYDigital #ShaneRamzan2021 #ARYNewsUrdu #ARYNews #iqrar @ain_iqrar #ليلة_القدر  https://t.co/h9LLyJ0t4e,With Very Great Personality Syed Iqrar Ul Hassan Brother  ,"['#IqrarulHassan', '#teamsareamrwpsouth', '#sareaam', '#COVID19', '#ARYDigital', '#ShaneRamzan2021', '#ARYNewsUrdu', '#ARYNews', '#iqrar', '#ليلة_القدر']","['@iqrarulhassan', '@ain_iqrar']",['https://t.co/h9LLyJ0t4e'],"['❤️', '❤️']"
"In New India NSG commando dies of Covid-19, precious time lost in arranging Icu / ventilator Bed😔 @drharshvardhan @AmitShah @PMOIndia @narendramodi @ArvindKejriwal @NitishKumar @AJEnglish @FoxNews @CNN @CPDelhi @CPMumbaiPolice #BreakingNews   https://t.co/2NA5apbVjm",In New India NSG commando dies of Covid19 precious time lost in arranging Icu / ventilator Bed ,['#BreakingNews'],"['@drharshvardhan', '@AmitShah', '@PMOIndia', '@narendramodi', '@ArvindKejriwal', '@NitishKumar', '@AJEnglish', '@FoxNews', '@CNN', '@CPDelhi', '@CPMumbaiPolice']",['https://t.co/2NA5apbVjm'],['😔']
"""Biden administration supports waiver of patent protections on COVID-19 vaccines""   https://t.co/UgaMv0aTLA",Biden administration supports waiver of patent protections on COVID19 vaccines ,[],[],['https://t.co/UgaMv0aTLA'],[]
LockDown is Not Same For Everyone 💔 😔   #COVID19 #lockdown  https://t.co/pZ3sDNqcMa,LockDown is Not Same For Everyone   ,"['#COVID19', '#lockdown']",[],['https://t.co/pZ3sDNqcMa'],"['💔', '😔']"
"@Prateeksom2 People , who are emotionally blackmailed ; some times by religious leaders and some times by political leaders . Sometimes by an amalgamation of the two.   We , people need to grow up !  Need to be caring towards our fellow beings!  #COVID19 #India #IndiaFightsCOVID19 #CovidHelp", People  who are emotionally blackmailed  some times by religious leaders and some times by political leaders  Sometimes by an amalgamation of the two We  people need to grow up  Need to be caring towards our fellow beings ,"['#COVID19', '#India', '#IndiaFightsCOVID19', '#CovidHelp']",['@Prateeksom2'],[],[]
"""Biden administration supports waiver of patent protections on COVID-19 vaccines""   https://t.co/yhrnxhgsoE",Biden administration supports waiver of patent protections on COVID19 vaccines ,[],[],['https://t.co/yhrnxhgsoE'],[]
@AnuragK_2010 @taapsee Tips for Managing COVID-19  https://t.co/0JdAk0361r, Tips for Managing COVID19 ,[],"['@AnuragK_2010', '@taapsee']",['https://t.co/0JdAk0361r'],[]
Saudi government released real images of Maqam e Ibrahim.  This is the stone that bears the imprint of where the Prophet Ibrahim (A.S) stood while building Khana Kaaba.  #MaqamEIbrahim #COVID19 #Pakistan #BreakingNews #Kashmir #COVIDEmergency2021 #viral  https://t.co/bgHPTbUMuK,Saudi government released real images of Maqam e Ibrahim This is the stone that bears the imprint of where the Prophet Ibrahim (AS) stood while building Khana Kaaba ,"['#MaqamEIbrahim', '#COVID19', '#Pakistan', '#BreakingNews', '#Kashmir', '#COVIDEmergency2021', '#viral']",[],['https://t.co/bgHPTbUMuK'],[]
"@elonmusk @elonmusk what you say about climate change, by perceiving this pandemic can we survive in climate change IMO climate change is awful then this COVID-19", what you say about climate change by perceiving this pandemic can we survive in climate change IMO climate change is awful then this COVID19,[],"['@elonmusk', '@elonmusk']",[],[]
@kishanreddybjp @bandisanjay_bjp @narendramodi @PiyushGoyal @SCRailwayIndia Overwhelming about the Second Oxygen Express with LMO with Four Tankers for their Arrival at Secunderabad Railway station to supply Oxygen to Patients suffering from Covid 19 in Telagana ❤️🙏 With Regards @ narendar modi  @ Piyush Goyal @ South Central Railway's, Overwhelming about the Second Oxygen Express with LMO with Four Tankers for their Arrival at Secunderabad Railway station to supply Oxygen to Patients suffering from Covid 19 in Telagana  With Regards @ narendar modi @ Piyush Goyal @ South Central Railways,[],"['@kishanreddybjp', '@bandisanjay_bjp', '@narendramodi', '@PiyushGoyal', '@SCRailwayIndia', '@', '@', '@']",[],"['❤️', '🙏']"
"""Biden administration supports waiver of patent protections on COVID-19 vaccines""   https://t.co/aeEMwWTWnL",Biden administration supports waiver of patent protections on COVID19 vaccines ,[],[],['https://t.co/aeEMwWTWnL'],[]
@JoeBiden &amp; @BorisJohnson must stand shoulder-to-shoulder to fend off the global learning crisis &amp; ensure education does not lose out to Covid-19 and climate change  @FCDOGovUK @USAIDEducation @FCDOGEC @G7  https://t.co/cff9lvbh6a  https://t.co/cff9lvbh6a, amp must stand shouldertoshoulder to fend off the global learning crisis amp ensure education does not lose out to Covid19 and climate change  ,[],"['@JoeBiden', '@BorisJohnson', '@FCDOGovUK', '@USAIDEducation', '@FCDOGEC', '@G7']","['https://t.co/cff9lvbh6a', 'https://t.co/cff9lvbh6a']",[]
@SonuSood sir help needed 🙏. Oxygen concentrator in Gwalior. Not available anywhere in Gwalior. Please help. My mother is suffering from Covid19 and has 80% lungs infected.Oxygen level is 78 with high flow support..Help sir🙏Reports attached below sir🙏  https://t.co/ZqNioolE1m, sir help needed  Oxygen concentrator in Gwalior Not available anywhere in Gwalior Please help My mother is suffering from Covid19 and has 80% lungs infectedOxygen level is 78 with high flow supportHelp sirReports attached below sir ,[],['@SonuSood'],['https://t.co/ZqNioolE1m'],"['🙏', '🙏', '🙏']"
DC visits several COVID wellness centres where he took stock of medicare arrangements in wake of raising COVID-19 concern so as to effectively tackle the pandemic. @NHMJK5 @diprjk  https://t.co/dXdPMbe35k,DC visits several COVID wellness centres where he took stock of medicare arrangements in wake of raising COVID19 concern so as to effectively tackle the pandemic ,[],"['@NHMJK5', '@diprjk']",['https://t.co/dXdPMbe35k'],[]
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Release them now! - Sign the Petition!  https://t.co/dWqEvhnfjQ via @ChangeOrg_India,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Release them now  Sign the Petition  via ,[],['@ChangeOrg_India'],['https://t.co/dWqEvhnfjQ'],[]
"""Biden administration supports waiver of patent protections on COVID-19 vaccines""   https://t.co/4RX8B0ry2h",Biden administration supports waiver of patent protections on COVID19 vaccines ,[],[],['https://t.co/4RX8B0ry2h'],[]
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Release them now! - Sign the Petition!  https://t.co/AHHtA9DBlH via @Change,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Release them now  Sign the Petition  via ,[],['@Change'],['https://t.co/AHHtA9DBlH'],[]
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Release them now! - Sign the Petition!  https://t.co/ngPW4nPyoG via @Change,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Release them now  Sign the Petition  via ,[],['@Change'],['https://t.co/ngPW4nPyoG'],[]
@PiyushGoyal @PrakashJavdekar I salute to Our Honourable Union Minister for Railways Shri Piyush Goyal Ji for making Oxygen Express for Departed from Durga to Delhi Which will supply Medical Oxygen to Covid 19 Patients 🙏❤️, I salute to Our Honourable Union Minister for Railways Shri Piyush Goyal Ji for making Oxygen Express for Departed from Durga to Delhi Which will supply Medical Oxygen to Covid 19 Patients ,[],"['@PiyushGoyal', '@PrakashJavdekar']",[],"['🙏', '❤️']"
"Two doses of the Pfizer/BioNTech vaccine have proved more than 95% effective against infection, hospitalisation and death from Covid-19 in Israel.",Two doses of the Pfizer/BioNTech vaccine have proved more than 95% effective against infection hospitalisation and death from Covid19 in Israel,[],[],[],[]
@Dr_YasminRashid Dr. Yasmin Rashid sahiba (Mother of nation)  you are doing great job and fighting against your disease and against covid 19 for nation. Allah subhan bless you and give you long live., Dr Yasmin Rashid sahiba (Mother of nation) you are doing great job and fighting against your disease and against covid 19 for nation Allah subhan bless you and give you long live,[],['@Dr_YasminRashid'],[],[]
Absolutely massive boost to fighting Covid19,Absolutely massive boost to fighting Covid19,[],[],[],[]
@SufiRoshan82 @ReallySwara Please forward this Tips for Managing COVID-19. Very important. Also I request everyone please do not PANIC.  https://t.co/CGK5ifki4x, Please forward this Tips for Managing COVID19 Very important Also I request everyone please do not PANIC ,[],"['@SufiRoshan82', '@ReallySwara']",['https://t.co/CGK5ifki4x'],[]
@DrJitendraSingh @PrakashJavdekar Mr Rahul Gandhi ji please send Panic in citizens Due to Panic many are dying than the Covid19 I request all followers to follow the Ministry of Information and Broadcasting Rahul Gandhi is just biting the mail's and posting his nonsense Tweets., Mr Rahul Gandhi ji please send Panic in citizens Due to Panic many are dying than the Covid19 I request all followers to follow the Ministry of Information and Broadcasting Rahul Gandhi is just biting the mails and posting his nonsense Tweets,[],"['@DrJitendraSingh', '@PrakashJavdekar']",[],[]
"Enforcement of COVID-19 SOPs in the Town Shopian, especially after many of the Mohallas were declared as Micro Containment Zones. Admin. is committed to provide hassle free essential commodities in the area. People are requested to stay indoors &amp; follow SOPs in letter and spirit.  https://t.co/QnFKOdXGem",Enforcement of COVID19 SOPs in the Town Shopian especially after many of the Mohallas were declared as Micro Containment Zones Admin is committed to provide hassle free essential commodities in the area People are requested to stay indoors amp follow SOPs in letter and spirit ,[],[],['https://t.co/QnFKOdXGem'],[]
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Release them now! - Sign the Petition!  https://t.co/r875Ewq6wy via @ChangeOrg_India,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Release them now  Sign the Petition  via ,[],['@ChangeOrg_India'],['https://t.co/r875Ewq6wy'],[]
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Release them now! - Sign the Petition!  https://t.co/RYYX3EgRvR via @ChangeOrg_India,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Release them now  Sign the Petition  via ,[],['@ChangeOrg_India'],['https://t.co/RYYX3EgRvR'],[]
PM Modi reviews public health response to Covid-19  https://t.co/1T3HNmwdL3 via NaMo App  https://t.co/icLU6ugUG1,PM Modi reviews public health response to Covid19  via NaMo App ,[],[],"['https://t.co/1T3HNmwdL3', 'https://t.co/icLU6ugUG1']",[]
💉 The best covid-19 vaccine ever is...  The one that you can get first! 🥳, The best covid19 vaccine ever is The one that you can get first ,[],[],[],"['💉', '🥳']"
@PrakashJavdekar @RahulGandhi I Request @ Rahul Gandhi just bite your nails and watch the efforts by Our GOI is curb up the Covid19 Why are upto and your senseless Tweets misleading the Indians by creating Panic which is the cause of Many deaths than Pandemic situation Try to learn and follow more Uncle., I Request @ Rahul Gandhi just bite your nails and watch the efforts by Our GOI is curb up the Covid19 Why are upto and your senseless Tweets misleading the Indians by creating Panic which is the cause of Many deaths than Pandemic situation Try to learn and follow more Uncle,[],"['@PrakashJavdekar', '@RahulGandhi', '@']",[],[]
Barrister ⁦@MNAMohsinRanjha⁩ clearly mentions laws which make #ShafqatMehmoodSharamKaro liable for any child getting infected with #Covid19 due to his decisions #PakistaniLivesMatter  Every #Pakistani child’s life is important Go for assessment grading.  https://t.co/IMKjdpYnXA,Barrister ⁦ clearly mentions laws which make liable for any child getting infected with due to his decisions Every child’s life is important Go for assessment grading ,"['#ShafqatMehmoodSharamKaro', '#Covid19', '#PakistaniLivesMatter', '#Pakistani']",[],['https://t.co/IMKjdpYnXA'],[]
 https://t.co/WWfFqXE0yO Covid 19 2nd Wave 🌊 #CovidVaccine #COVID19 #FullyVaccinated,  Covid 19 2nd Wave  ,"['#CovidVaccine', '#COVID19', '#FullyVaccinated']",[],['https://t.co/WWfFqXE0yO'],['🌊']
Chief Justice of India: Covid-19 is a virtual death sentence for political prisoners! Releas...  https://t.co/T8xpkCv5Nq via @ChangeOrg_India,Chief Justice of India: Covid19 is a virtual death sentence for political prisoners Releas  via ,[],['@ChangeOrg_India'],['https://t.co/T8xpkCv5Nq'],[]
@Aaliya72 I want to give u some precautions and some suggestion... For speedy recovery... Because i am just recovered with covid 19, I want to give u some precautions and some suggestion For speedy recovery Because i am just recovered with covid 19,[],['@Aaliya72'],[],[]
Must read in the current COVID-19 pandamic and the fate of of action #INPST #DHPSP,Must read in the current COVID19 pandamic and the fate of of action ,"['#INPST', '#DHPSP']",[],[],[]
@SrBachchan Saw many horror movies but this #COVID19 is scariest of all, Saw many horror movies but this is scariest of all,['#COVID19'],['@SrBachchan'],[],[]
"@narendramodi I salute and appreciate Our Honourable PM Modiji for Reviewing various aspects of Covid 19 Response in States and Districts, including the ongoing Vaccination Drive and augmenting Health Capabilities.🙏❤️", I salute and appreciate Our Honourable PM Modiji for Reviewing various aspects of Covid 19 Response in States and Districts including the ongoing Vaccination Drive and augmenting Health Capabilities,[],['@narendramodi'],[],"['🙏', '❤️']"
Admin to set up 1300 oxygen supported beds in #Jammu in 5 days  The JK Government on Friday said that consistent efforts are on to ensure oxygen supply as well as manpower and more than 1300 oxygen supported bed are to be set-up in Jammu division to fight the deadly #COVID19. KNO,Admin to set up 1300 oxygen supported beds in in 5 days The JK Government on Friday said that consistent efforts are on to ensure oxygen supply as well as manpower and more than 1300 oxygen supported bed are to be setup in Jammu division to fight the deadly KNO,"['#Jammu', '#COVID19.']",[],[],[]
"#COVID19: India reports 4,14,000 new cases of COVID19 and a record high 3,919 deaths.", India reports 414000 new cases of COVID19 and a record high 3919 deaths,['#COVID19:'],[],[],[]
"@rajnathsingh @narendramodi I salute to Our Honourable Defence Minister of India under the guidance and Leadership of Our Honourable PM Modiji for sensing the.emergency situation, The whole Government machinery immediately by mobilising all the possible Resources in Response of Covid19 Surge.🙏❤️", I salute to Our Honourable Defence Minister of India under the guidance and Leadership of Our Honourable PM Modiji for sensing theemergency situation The whole Government machinery immediately by mobilising all the possible Resources in Response of Covid19 Surge,[],"['@rajnathsingh', '@narendramodi']",[],"['🙏', '❤️']"
Name : Adikanda Bisoyi First floor MCKG casualty(BED NO: 24) Age : 85 years under oxygen. Needs doctor's intervention.  Crossed 14+ days  from covid-19. SpO2 levels 70-75(without cylinder) 90-95(with cylinder). #PostCovid treatment.   @MedicalMkcg @Vijaykulange ji  @Ganjam_Admin,Name : Adikanda Bisoyi First floor MCKG casualty(BED NO: 24) Age : 85 years under oxygen Needs doctors intervention Crossed 14+ days from covid19 SpO2 levels 7075(without cylinder) 9095(with cylinder) treatment ji ,['#PostCovid'],"['@MedicalMkcg', '@Vijaykulange', '@Ganjam_Admin']",[],[]
#TwinkleKhanna responds to allegations of #AkshayKumar not doing enough amid #COVID19 pandemic -  https://t.co/LeNebgx9cQ, responds to allegations of not doing enough amid pandemic  ,"['#TwinkleKhanna', '#AkshayKumar', '#COVID19']",[],['https://t.co/LeNebgx9cQ'],[]
7/5/2021 Positive:  4298 Positivity % : 9.58% Deaths : 140 #COVID19 #Pakistan #VaccineForAll #vaccinated  https://t.co/jD91nco8wf,7/5/2021 Positive: 4298 Positivity % : 958% Deaths : 140 ,"['#COVID19', '#Pakistan', '#VaccineForAll', '#vaccinated']",[],['https://t.co/jD91nco8wf'],[]
"Inam foundation handover medical equipment to DHO Hyderabad for 💞🇱🇾💞#Covid_19,  @BBhuttoZardari @AseefaBZ @sharjeelinam @rawalsharjeel @MediaCellPPP  #IamRawalsharjeel #Covid_19 #StayHomeStaySafe  https://t.co/a1hCDXeeJW",Inam foundation handover medical equipment to DHO Hyderabad for  ,"['#IamRawalsharjeel', '#Covid_19', '#StayHomeStaySafe']","['@BBhuttoZardari', '@AseefaBZ', '@sharjeelinam', '@rawalsharjeel', '@MediaCellPPP']",['https://t.co/a1hCDXeeJW'],"['💞', '🇱🇾', '💞']"
"India becomes fastest country to exceed 16 Crore cumulative COVID-19 vaccinations, reaching the mark in 109 days  https://t.co/3D6OZhkW2l  via NaMo App  https://t.co/Tks9UVrqKu",India becomes fastest country to exceed 16 Crore cumulative COVID19 vaccinations reaching the mark in 109 days  via NaMo App ,[],[],"['https://t.co/3D6OZhkW2l', 'https://t.co/Tks9UVrqKu']",[]
"@narendramodi I totally agree with Our Honourable PM Modiji for admiring Our Defence Ministry role to curb the prevailing Pandemic situation effectively by Jal , Thal and Nab . Our Armed Forces have left no turn in sttenghting the Fight against Covid 19.🙏❤️", I totally agree with Our Honourable PM Modiji for admiring Our Defence Ministry role to curb the prevailing Pandemic situation effectively by Jal  Thal and Nab  Our Armed Forces have left no turn in sttenghting the Fight against Covid 19,[],['@narendramodi'],[],"['🙏', '❤️']"
